Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
9809172,0.01578354,0.006479824,0.719326192,0.000133991,0.000195858,0.007577584,0.004718885,0.004718885,6.46E-05,2.37E-05,0.630576877,
9810083,0.014656144,0.004220274,0.716367436,0.000157392,0.000201804,0.00727374,0.004702429,0.004702429,1.48E-05,2.33E-05,0.621324456,
9908083,0.004509583,0.000598444,0.670877518,0.002420944,0.003168389,0.003507271,0.00084448,0.00084448,0,7.76E-07,0.535112587,
11010,0.00789177,0.003849659,0.721915356,0.000889268,0.001153286,0.007020557,0.005449068,0.005449068,9.64E-05,3.30E-05,0.62978391,
9809109,0.012401353,0.000873965,0.686424787,0.000938336,0.001269743,0.003603488,0.000601376,0.000601376,0,3.90E-07,0.54136422,
9811049,0.004509583,0.001381759,0.68469221,1.32E-05,2.83E-05,0.004540958,0.001107783,0.001107783,7.10E-07,1.33E-06,0.551604621,
8253,0.016910936,0.004451299,0.739558101,0.002281695,0.002837677,0.017610114,0.006850318,0.006850318,0.003503371,5.00E-05,0.657863203,
10020,0.001127396,0.000770005,0.664499018,1.93E-06,2.48E-06,0.003603488,0.000601376,0.000601376,0,3.90E-07,0.54136422,
10153,0.004509583,0.000749909,0.672870845,0.000675131,0.000868382,0.003603488,0.000601376,0.000601376,0,3.90E-07,0.54136422,
9812013,0.042841037,0.010988065,0.738819057,0.004702792,0.005225906,0.051846009,0.018644367,0.018644367,0.004939528,0.000389383,0.645945263,
9905220,0.010146561,0.000889503,0.650647524,0.002318598,0.002526718,0.004574914,0.000898763,0.000898763,0,9.17E-07,0.535694391,
9910247,0.003382187,0.00056556,0.636296903,2.76E-06,7.84E-06,0.003590155,0.000446933,0.000446933,0,2.29E-07,0.510324238,
206222,0.004509583,0.001115242,0.652510989,9.10E-07,2.07E-06,0.005242913,0.002015974,0.002015974,0,4.84E-06,0.554268429,
302197,0.009019166,0.000810002,0.676838572,0.005512149,0.006440278,0.005850222,0.001265291,0.001265291,0.00032902,1.78E-06,0.571968501,
302207,0.003382187,0.000906013,0.675898291,0.000168415,0.000206519,0.004574914,0.000898763,0.000898763,0,9.17E-07,0.535694391,
303166,0.012401353,0.000839281,0.67524467,0.00372355,0.003910251,0.006198383,0.000881884,0.000881884,5.45E-05,8.56E-07,0.557471858,
5108,0.00789177,0.002708834,0.717382826,0.000403123,0.000576521,0.005586232,0.001471279,0.001471279,0.000513333,2.37E-06,0.57070776,
5266,0.010146561,0.005198006,0.697078099,0.000214006,0.000272494,0.007263979,0.002443736,0.002443736,0.000159462,7.18E-06,0.56640516,
9907030,0.003382187,0.001192341,0.668812913,0.000325477,0.00043843,0.008470942,0.001145633,0.001145633,0.000644321,1.31E-06,0.576875028,
9910122,0.006764374,0.001078712,0.647908379,0.000127775,0.00020451,0.005867881,0.00081358,0.00081358,2.03E-05,7.01E-07,0.537502264,
8060,0.002254791,5.33E-05,0.589179265,7.77E-05,0.000121163,0.00563981,4.91E-05,4.91E-05,1.25E-05,2.42E-09,0.497417463,
9205095,0.001127396,2.46E-05,0.584512119,5.09E-05,7.08E-05,0.010597414,2.94E-05,2.94E-05,0.001126852,8.35E-10,0.462380914,
9610057,0.010146561,0.000230633,0.656338666,0.003147214,0.00373703,0.00678987,7.04E-07,7.04E-07,0,4.81E-13,0.390478433,
9302127,0.002254791,6.03E-05,0.602240874,0.000763656,0.000857615,0.01077585,7.21E-05,7.21E-05,0.001163174,5.27E-09,0.505008838,
9088,0,1.27E-06,0.511236603,0,0,0.005409405,1.73E-06,1.73E-06,0,3.06E-12,0.420098626,
9307057,0.001127396,6.02E-05,0.602231255,1.77E-05,2.34E-05,0.006438089,7.21E-05,7.21E-05,3.63E-05,5.27E-09,0.504865144,
9501090,0.005636979,0.001996581,0.741681993,0.00031794,0.000361557,0.005058976,0.001434371,0.001434371,0.000180952,2.18E-06,0.623716443,
9912044,0.011273957,0.005914171,0.728885968,0.000331144,0.000441913,0.00739611,0.003645056,0.003645056,0.000467109,1.38E-05,0.619016033,
12060,0.019165727,0.008898621,0.656235859,0.009500393,0.010422958,0.048797177,0.003219051,0.003219051,0.010367592,1.05E-05,0.55666187,
9608128,0.002254791,8.71E-05,0.594052542,6.08E-07,1.58E-06,0.003950427,5.35E-05,5.35E-05,0,3.03E-09,0.492663339,
9503016,0.020293123,0.000890472,0.679454721,0.001618388,0.001983467,0.043548148,0.00129019,0.00129019,0.006181068,1.77E-06,0.590940077,
9506066,0.012401353,0.000379974,0.631490801,0.000763829,0.000902658,0.006262051,8.46E-05,8.46E-05,2.33E-05,7.74E-09,0.491799451,
9607015,0.011273957,0.000158827,0.617665367,0.000144598,0.000203122,0.004340766,3.09E-05,3.09E-05,0,1.03E-09,0.476388128,
9610180,0.010146561,0.000287641,0.646104286,0.000134674,0.00015784,0.007790005,0.000174596,0.000174596,0.000298791,2.94E-08,0.529017321,
9709213,0.016910936,0.000379775,0.648125548,0.000938375,0.001170777,0.006057719,0.000165684,0.000165684,0.000116934,2.64E-08,0.525086785,
9610011,0.018038331,0.000219599,0.630519301,0.000235718,0.000317217,0.008645261,0.000129887,0.000129887,4.00E-05,1.84E-08,0.517457247,
9607178,0.002254791,2.27E-05,0.572347999,1.31E-05,3.73E-05,0.004340766,3.09E-05,3.09E-05,0,1.03E-09,0.476388128,
9703088,0.003382187,0.000111841,0.61333008,4.05E-06,6.94E-06,0.004340766,3.09E-05,3.09E-05,0,1.03E-09,0.476388128,
9610229,0.004509583,0.000105486,0.604107921,0.00029358,0.000375269,0.004340766,3.09E-05,3.09E-05,0,1.03E-09,0.476388128,
9506138,0.01578354,0.006161562,0.742477946,0.001064008,0.001273736,0.023494854,0.005772473,0.005772473,0.002643972,3.46E-05,0.655271498,
9510159,0.002254791,0.000263944,0.634385989,2.23E-06,5.28E-06,0.003775753,0.000138375,0.000138375,0,2.01E-08,0.517227011,
9512206,0.003382187,0.000295103,0.63370896,2.57E-05,4.74E-05,0.005238062,0.000161471,0.000161471,8.18E-06,2.73E-08,0.524484228,
9504147,0.068771139,0.037622546,0.7807191,0.002959285,0.003352881,0.059061743,0.031562721,0.031562721,0.007497099,0.001045981,0.711300331,
9508045,0.019165727,0.011320806,0.730587768,0.000583369,0.000632899,0.008478083,0.005670511,0.005670511,0.000104169,3.48E-05,0.637926469,
9602057,0.010146561,0.00437035,0.690807493,0.000365645,0.000377184,0.005578318,0.002732236,0.002732236,2.00E-06,8.04E-06,0.601317244,
9510134,0.056369786,0.028514621,0.783761874,0.004516827,0.00526644,0.008272243,0.008026837,0.008026837,6.84E-05,6.85E-05,0.65329169,
9512157,0.013528749,0.008112381,0.751175392,0.000328172,0.000443593,0.00592174,0.004498361,0.004498361,2.99E-05,2.13E-05,0.631588892,
9512188,0.013528749,0.008040897,0.710334953,4.35E-05,7.14E-05,0.004031078,0.001557652,0.001557652,8.84E-07,2.62E-06,0.569525436,
9512170,0.003382187,0.00131261,0.679957081,0.000263741,0.000381086,0.003286596,0.000756604,0.000756604,0,6.11E-07,0.549730685,
9603184,0.005636979,0.001717459,0.656795973,7.51E-05,9.03E-05,0.004120872,0.001262588,0.001262588,6.64E-07,1.71E-06,0.57071912,
9607102,0.013528749,0.007450818,0.728266538,0.000171124,0.000205205,0.006750065,0.004820765,0.004820765,0.000323877,2.45E-05,0.640928641,
9807104,0.002254791,0.001528617,0.678714787,6.59E-07,1.01E-06,0.003286596,0.000756604,0.000756604,0,6.11E-07,0.549730685,
9602043,0.143179256,0.075021614,0.805795677,0.008922002,0.009079245,0.102959149,0.061671535,0.061671535,0.014937567,0.004052829,0.733666686,
9701143,0.016910936,0.009847589,0.729203129,0.000180793,0.000267902,0.006695447,0.00713318,0.00713318,3.28E-05,5.32E-05,0.641285395,
9707157,0.024802706,0.010900132,0.678165468,4.75E-05,7.61E-05,0.007533696,0.005064912,0.005064912,3.92E-06,2.79E-05,0.579458949,
9611175,0.027057497,0.014277031,0.71027474,6.65E-05,8.76E-05,0.019148781,0.011812505,0.011812505,0.000194363,0.00015133,0.631812216,
9611094,0.01578354,0.005532292,0.717813018,0.000231545,0.000328957,0.00820221,0.002975171,0.002975171,0.000252398,9.72E-06,0.603708119,
9609075,0.018038331,0.008914803,0.698569735,2.67E-05,5.03E-05,0.014682845,0.006561263,0.006561263,6.63E-05,4.67E-05,0.603203395,
9612146,0.049605411,0.028192037,0.7630631,0.002019649,0.002328135,0.040101701,0.026301484,0.026301484,0.003636311,0.000725792,0.685002071,
9707167,0.00789177,0.005502705,0.724377077,3.87E-05,5.92E-05,0.004565898,0.00351897,0.00351897,1.14E-05,1.23E-05,0.621641437,
9707170,0.010146561,0.006630859,0.720969808,0.000125797,0.000169964,0.012060409,0.006492424,0.006492424,0.000296175,4.40E-05,0.634199926,
9803025,0.001127396,0.000137753,0.596977589,8.19E-05,0.000126393,0.008444203,0.000157271,0.000157271,0.001126852,2.59E-08,0.50388529,
9811075,0.002254791,0.000242793,0.604713448,0.000888697,0.000984039,0.005899055,3.77E-06,3.77E-06,0,1.51E-11,0.419519224,
3272,0.009019166,0.005973893,0.725317637,0.000212137,0.000254201,0.012377626,0.007309143,0.007309143,0.00067895,5.48E-05,0.643677211,
107164,0.01578354,0.001157223,0.667670078,0.000925224,0.001102435,0.021295706,0.001368503,0.001368503,0.001371778,1.99E-06,0.574929004,
103246,0.00789177,0.003598208,0.70032782,0.000691804,0.000789294,0.004413777,0.000468661,0.000468661,5.71E-07,2.25E-07,0.536213228,
10130,0.004509583,0.000542269,0.651282494,0.001797219,0.002052913,0.005141597,0.000711916,0.000711916,3.43E-06,5.29E-07,0.564859496,
8031,0.021420519,0.004103118,0.716775972,0.000889819,0.001113031,0.02318946,0.00344498,0.00344498,0.002761689,1.18E-05,0.626342531,
109052,0.004509583,0.000217519,0.638711262,0.000206489,0.000276833,0.006570189,0.000199755,0.000199755,7.14E-05,4.03E-08,0.537908985,
109217,0.019165727,0.005217558,0.731019775,0.0027279,0.003178848,0.012235825,0.003014628,0.003014628,0.000300235,9.01E-06,0.568252891,
301120,0.012401353,0.005229066,0.733922454,0.001013522,0.001207176,0.003700686,8.26E-05,8.26E-05,0,6.84E-09,0.499439035,
12178,0.024802706,0.003280913,0.715361703,0.001166507,0.001378489,0.024073591,0.002606394,0.002606394,0.001593022,7.00E-06,0.62359704,
12016,0.006764374,0.000931744,0.661828075,0.000237454,0.000339188,0.006121841,0.000378566,0.000378566,2.65E-05,1.38E-07,0.543399375,
9603136,0.048478016,0.028669915,0.729174926,0.00065748,0.000969277,0.050448129,0.017830134,0.017830134,0.003136594,0.000391042,0.636897006,
9606199,0.037204059,0.028730204,0.688618599,4.24E-05,5.45E-05,0.003439323,0.000427414,0.000427414,0,2.34E-07,0.504499324,
9709072,0.012401353,0.006976439,0.701866071,9.06E-05,8.87E-05,0.004215158,0.001370069,0.001370069,0,2.36E-06,0.561277588,
9611118,0.004509583,0.001814222,0.64873886,2.53E-05,5.66E-05,0.003439323,0.000427414,0.000427414,0,2.34E-07,0.504499324,
9605038,0,2.43E-05,0.557624336,0,0,0.003760021,3.28E-05,3.28E-05,0,1.17E-09,0.466623192,
9712211,0.010146561,0.002707165,0.723362621,0.000460199,0.000589884,0.014722392,0.002813837,0.002813837,0.00118328,8.36E-06,0.62484136,
9909218,0.018038331,0.00080529,0.667971691,0.001186131,0.001502699,0.030017568,0.000855647,0.000855647,0.002590133,8.08E-07,0.582548535,
9806149,0.013528749,0.007715388,0.750226325,0.001084536,0.001206472,0.004817064,0.000177975,0.000177975,5.95E-06,3.21E-08,0.530883645,
5093,0.018038331,0.002036164,0.690668303,0.000986233,0.001200338,0.008078975,0.000374882,0.000374882,1.04E-05,1.47E-07,0.541658776,
9902005,0.004509583,0.002255644,0.700067768,0.000207273,0.000253106,0.008305368,0.002504021,0.002504021,0.000479186,6.09E-06,0.614800846,
9906119,0.010146561,0.001482405,0.685364258,0.000230199,0.000278952,0.01390717,0.001426379,0.001426379,0.000384732,2.04E-06,0.585564843,
5056,0.00789177,0.000644385,0.662106991,0.000407476,0.000517785,0.009495882,0.000292173,0.000292173,1.35E-05,8.85E-08,0.530657825,
8068,0.021420519,0.022745246,0.740880466,0.001363683,0.001570575,0.009744647,0.020580348,0.020580348,0.001089906,0.0004138,0.653100526,
9907014,0.00789177,0.003591446,0.718134291,0.000441511,0.000533726,0.012411019,0.0038032,0.0038032,0.001170136,1.40E-05,0.636161174,
206185,0.012401353,0.007394504,0.688071971,0.000129381,0.000164402,0.004714888,0.001867737,0.001867737,4.44E-06,3.49E-06,0.56196535,
9907090,0.005636979,0.001267919,0.676140694,6.52E-05,7.95E-05,0.009087603,0.001250387,0.001250387,0.000109,1.58E-06,0.57295341,
9909035,0.004509583,0.000509641,0.655762224,7.26E-06,1.11E-05,0.008362084,0.000477926,0.000477926,2.99E-05,2.45E-07,0.550385285,
9912082,0.009019166,0.002173433,0.690788509,0.000187952,0.000254407,0.012064292,0.002170039,0.002170039,0.000359955,5.55E-06,0.582564125,
9912083,0.006764374,0.002614314,0.702140536,0.000190183,0.000226563,0.010392354,0.002856366,0.002856366,0.000491851,8.00E-06,0.615963739,
9601146,0.009019166,0.000547907,0.645308141,0.000547057,0.000646243,0.024142987,0.000480322,0.000480322,0.00337778,2.81E-07,0.540613,
9708006,0.004509583,0.000143353,0.592852314,3.37E-06,5.60E-06,0.008040774,4.36E-05,4.36E-05,4.82E-06,2.29E-09,0.475247381,
9901075,0.005636979,3.58E-05,0.569142874,0.000778917,0.000800699,0.011364107,3.40E-05,3.40E-05,4.08E-05,1.34E-09,0.471913842,
9610030,0.006764374,0.000587164,0.647880548,0.001907435,0.002156928,0.006619234,2.31E-05,2.31E-05,1.92E-07,6.80E-10,0.443998429,
9609136,0.003382187,0.000185953,0.598859648,2.05E-06,1.15E-05,0.004664416,1.15E-05,1.15E-05,0,1.68E-10,0.44380085,
9905066,0.006764374,0.000371713,0.636543964,0.000137749,0.000212595,0.012029917,0.000365423,0.000365423,0.000160969,1.62E-07,0.538637126,
9909168,0.002254791,0.000453688,0.643534954,5.89E-05,0.000155913,0.004664416,1.15E-05,1.15E-05,0,1.68E-10,0.44380085,
9704153,0.010146561,0.001643487,0.662089552,6.35E-05,8.56E-05,0.011795534,0.000832883,0.000832883,3.49E-05,8.45E-07,0.542101,
9709080,0.00789177,0.001318293,0.655910518,4.05E-05,7.82E-05,0.010467759,0.000398191,0.000398191,5.11E-06,1.93E-07,0.536206906,
9608085,0.02367531,0.009022959,0.715185312,0.000599758,0.000863992,0.00397527,0.000324312,0.000324312,0,1.28E-07,0.533598865,
9702161,0.002254791,0.00048463,0.644602103,9.68E-06,1.31E-05,0.006895289,0.000456773,0.000456773,1.78E-05,2.54E-07,0.539434712,
9803127,0.00789177,0.004809085,0.734909467,0.000366303,0.000455454,0.010522778,0.004767613,0.004767613,0.001017992,2.34E-05,0.65820285,
9804139,0.006764374,0.001186618,0.705734821,0.000259607,0.000358799,0.010627633,0.001396815,0.001396815,0.000694223,2.05E-06,0.617853654,
103041,0.010146561,0.00119945,0.677136366,0.000249375,0.000330891,0.009161216,0.000774909,0.000774909,0.000204561,6.38E-07,0.571113423,
9804164,0.00789177,0.002357476,0.70976,0.000139705,0.000174342,0.010723327,0.002653162,0.002653162,0.000475661,7.27E-06,0.632426506,
9804174,0.016910936,0.00394943,0.728125905,0.001621327,0.00202932,0.021512972,0.004007264,0.004007264,0.00423065,1.64E-05,0.644982258,
9901107,0.002254791,0.000493156,0.656138794,1.89E-05,2.16E-05,0.006066902,0.000454476,0.000454476,7.91E-06,2.33E-07,0.550870679,
9903095,0,1.69E-05,0.557834703,0,0,0.003959996,2.05E-05,2.05E-05,0,4.76E-10,0.471526055,
9907157,0.001127396,0.000318414,0.637033283,2.73E-05,4.36E-05,0.005296905,0.000257454,0.000257454,5.89E-05,6.68E-08,0.529754646,
12072,0.06313416,0.064268557,0.788613975,0.002399256,0.002596036,0.055058217,0.0477993,0.0477993,0.008395938,0.002199558,0.721194584,
108075,0.068771139,0.079237262,0.835710407,0.006710917,0.007781296,0.015783868,0.0319988,0.0319988,0.003886332,0.000986751,0.750907366,
108140,0.02367531,0.017809493,0.770674079,0.000886497,0.00105045,0.007758118,0.005179993,0.005179993,0.000283784,2.60E-05,0.641986244,
108176,0.019165727,0.007639959,0.728062638,0.001468086,0.001728384,0.00334795,0.001145819,0.001145819,0,1.26E-06,0.555732907,
108196,0.020293123,0.019927703,0.75887053,0.000213438,0.000260855,0.006470175,0.010129557,0.010129557,0.000125267,9.89E-05,0.665193378,
110107,0.042841037,0.031878116,0.784259076,0.00176834,0.001978354,0.00956629,0.010029481,0.010029481,0.000775591,0.000101309,0.653992624,
110170,0.038331454,0.02434414,0.759237259,0.000850444,0.000960386,0.007870976,0.00637498,0.00637498,0.000408755,4.03E-05,0.657231036,
111051,0.033821871,0.043906767,0.781236727,0.001600357,0.001872862,0.006641819,0.010252331,0.010252331,0.000317006,0.00010112,0.665169772,
111155,0.01578354,0.02034438,0.732995082,3.05E-05,4.58E-05,0.00334795,0.001145819,0.001145819,0,1.26E-06,0.555732907,
111177,0.030439684,0.018471509,0.745546218,0.000167414,0.000185141,0.008017752,0.003854664,0.003854664,9.20E-06,1.43E-05,0.621112508,
111199,0.046223224,0.179141321,0.776962703,0.001610385,0.00163501,0.013366149,0.07394704,0.07394704,0.000275477,0.005429696,0.680177469,
206196,0.052987599,0.034734181,0.792859095,0.002753569,0.002911964,0.010194439,0.008221143,0.008221143,0.000782472,6.91E-05,0.659365657,
207131,0.014656144,0.015789377,0.730241116,2.30E-05,2.19E-05,0.005089984,0.002887295,0.002887295,0,8.06E-06,0.606932503,
207172,0.004509583,0.003973642,0.703706469,2.14E-05,3.06E-05,0.00417866,0.002322978,0.002322978,0,5.20E-06,0.591861598,
208068,0.016910936,0.04416295,0.743136443,0.000238711,0.00025163,0.007606904,0.025483274,0.025483274,9.41E-05,0.000635794,0.650735139,
208227,0.025930101,0.014466821,0.756442278,0.000785787,0.000929937,0.010071113,0.006664465,0.006664465,0.000902323,4.47E-05,0.661018306,
212163,0.004509583,0.003363926,0.681290089,9.90E-06,1.13E-05,0.005352364,0.001888255,0.001888255,6.75E-06,3.43E-06,0.589209594,
301184,0.021420519,0.015243035,0.769282559,0.002486869,0.00304068,0.00957695,0.010467572,0.010467572,0.001948521,0.00010536,0.671815007,
302206,0.019165727,0.015102537,0.747912328,0.000394025,0.000407356,0.008023342,0.008609061,0.008609061,0.000977803,7.11E-05,0.655520311,
103220,0.037204059,0.062506107,0.789224715,0.002180397,0.002498371,0.025938839,0.029304979,0.029304979,0.003397669,0.000824343,0.719111025,
106206,0.030439684,0.020318844,0.760638673,0.001215155,0.001403452,0.008723279,0.010450607,0.010450607,0.000882764,0.000104793,0.660992219,
105062,0.043968433,0.026434256,0.771178468,0.002061021,0.002315223,0.006958932,0.009643194,0.009643194,0.000449797,8.94E-05,0.65461581,
110164,0.00789177,0.004999542,0.69975596,2.95E-06,3.95E-06,0.005203844,0.001966409,0.001966409,2.00E-06,3.76E-06,0.60225245,
207270,0.006764374,0.004269009,0.710877332,0.000175437,0.000252645,0.004280489,0.001741476,0.001741476,0,3.01E-06,0.599900236,
208108,0.003382187,0.00291186,0.679008122,0,0,0.003369166,0.001177159,0.001177159,0,1.38E-06,0.58079359,
105314,0.00789177,0.018872394,0.729506452,2.81E-05,3.89E-05,0.006817888,0.012206915,0.012206915,0.000122195,0.000143397,0.659454183,
212085,0.005636979,0.004900597,0.731913737,0.000200259,0.000268793,0.005241769,0.004325221,0.004325221,8.65E-05,1.85E-05,0.635065595,
9701137,0.025930101,0.018969567,0.732788526,0.000414859,0.000508791,0.023202999,0.018111762,0.018111762,0.001171638,0.000318948,0.668226941,
9908030,0.005636979,0.003359075,0.692666618,3.20E-05,5.18E-05,0.007438888,0.003449187,0.003449187,9.90E-05,1.15E-05,0.614415525,
9905024,0.018038331,0.018406531,0.746505642,0.000198694,0.000261934,0.010702865,0.014170973,0.014170973,0.000296831,0.000193273,0.680807412,
9905080,0.021420519,0.045134656,0.743392841,0.000374776,0.000423071,0.010135565,0.0289727,0.0289727,0.000156179,0.000815727,0.654629837,
9902110,0.022547914,0.020800311,0.763202105,0.001342321,0.001712072,0.010771652,0.016084538,0.016084538,0.001175387,0.000248285,0.659240866,
9903186,0.016910936,0.005629756,0.719848035,8.41E-05,0.000128073,0.006967034,0.001900166,0.001900166,2.10E-05,3.68E-06,0.582640396,
9907094,0.010146561,0.023629939,0.710756732,0.000142993,0.000177362,0.006829291,0.015582836,0.015582836,0.000158063,0.000236821,0.62462197,
9908121,0.02367531,0.054031827,0.714473846,0.000449883,0.000529665,0.011047082,0.028928348,0.028928348,0.00035115,0.000819037,0.633412946,
