,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
1056,1057,9611161,9610224,9605157,9712068,9412228,9304125,9605157,206175,2136,201029,9612194,12067,2068
1057,1058,9611160,205028,9209105,9602012,9406203,9308052,9209105,211119,9506206,3050,9408104,201045,9603081
1058,1059,9611158,9712147,9602041,10223,9510224,9407078,9602041,9707224,9404171,201267,9608071,9607140,9410138
1059,1060,9611157,203168,9512065,209114,9605003,9707044,9512065,9912086,9510156,9704087,9506159,6096,9603052
1060,1061,9611150,9801194,9612241,9609087,9307190,9406067,9612241,9509050,9512204,9605105,9602175,6009,9304072
1061,1062,9611143,9412059,9046,9711073,4135,9604089,9046,5024,9506038,205301,9305109,9802203,9803265
1062,1063,9611138,10196,9412119,4163,9309125,9610220,9412119,209159,9407060,11141,9403094,9512081,9403124
1063,1064,9611136,9607204,9912086,9906151,9405162,9603081,9912086,4084,9502044,9609105,6156,9510029,9606177
1064,1065,9611134,9608177,9610163,3268,8061,9602005,9610163,210112,208131,9408060,9403129,9912279,205027
1065,1066,9611133,9401030,4053,202111,9304125,3061,4053,9804142,9404144,9402037,9407018,9705030,9511006
1066,1067,9611132,9606175,9703126,9233,5273,9609138,9703126,208003,9407124,9607129,7001,205163,9704118
1067,1068,9611114,9242,9510147,9803139,9705034,9609219,9510147,209114,9211113,9703139,9308075,9512143,9710127
1068,1069,9611111,9404100,9412187,209024,9308052,9512121,9412187,5144,9206027,8201,9601022,9511077,9211116
1069,1070,9611102,9503154,9512059,205187,9805172,9804115,9512059,9609087,9204048,9508150,9910188,210109,9603005
1070,1071,9611092,9911161,9709152,211078,9510092,9511164,9709152,9512030,9306069,9512173,9512073,9609008,9504133
1071,1072,9611072,9803069,9607164,208170,9211015,9503099,9607164,9901119,9306036,9712113,9705190,9601113,9212048
1072,1073,9611068,9603176,9607123,2231,9801024,9710063,9607123,206228,9704124,9704194,9703150,9911032,9307010
1073,1074,9611065,9211109,9308060,207280,9801090,9702086,9308060,9804011,2151,9712147,9704013,9412154,9512211
1074,1075,9611064,206108,9712062,9409021,209114,9609043,9712062,9712193,9203060,9312055,9608117,9409069,9703222
1075,1076,9611054,9601072,9908038,9502077,9304062,9510156,9908038,9803117,9405164,9704118,9502038,9602068,9512121
1076,1077,9611051,9610059,9801194,9405084,9609087,9712239,9801194,12213,9403179,9305100,9902038,210294,9610209
1077,1078,9611050,9512057,9608019,9912179,9802047,9605153,9608019,9602156,9303174,9505149,9307190,205310,9308144
1078,1079,9611047,9412164,9711058,9605080,9506064,9507115,9711058,9702072,9508101,9504085,9708046,9902070,9201042
1079,1080,9611040,207245,9802049,9403073,9701078,9605018,9802049,9607064,9512051,9603019,9506138,9306147,9707171
1080,1081,9611039,9502155,9412128,9805126,9406020,9802007,9412128,9707204,207111,9606181,212240,206185,9209125
1081,1082,9611036,9608019,9701166,203101,208072,9703176,9701166,9904019,9243,9405079,9510130,9402088,9503030
1082,1083,9611022,9702166,9608071,10237,209120,9512059,9608071,9707118,9312159,9707110,7099,7132,9407177
1083,1084,9611011,9904044,9412064,208184,9712223,9902011,9412064,2231,9306023,9707064,12080,9501098,9303008
1084,1085,9611006,9606024,9306039,9910027,8123,9804170,9306039,9509022,9502151,9608179,206229,9608117,9611160
1085,1086,9611003,9704116,9607037,9605172,9909202,9707063,9607037,207280,9209054,9905100,210110,9510001,9304088
1086,1087,9611001,201170,9612060,9610163,9801194,9604025,9612060,9411176,9207022,9410046,9232,9802092,9605161
1087,1088,9610251,7225,9306078,212334,9701129,9510087,9306078,9609001,9703100,11232,9603042,9804115,9210070
1088,1089,9610243,204214,9210029,9908141,9701162,9710174,9210029,9401006,207280,9303072,9704176,9803204,9306139
1089,1090,9610242,9211130,9604124,9411061,9603030,9612126,9604124,9410093,9603053,12080,9710004,9601052,9404025
1090,1091,9610241,3068,9501056,9411112,9406008,9612157,9501056,9409021,205251,9710219,9701154,9610220,9310157
1091,1092,9610234,207017,9308102,9601069,9911072,9709138,9308102,9502077,9610024,210125,9704186,9902177,9905095
1092,1093,9610224,9411116,9502155,9506171,9505105,9601085,9502155,9405084,9406161,9211093,9802195,9601163,201121
1093,1094,9610223,9305079,9605158,212339,9706066,9801020,9605158,9912179,9912259,9412119,6204,9804142,9703080
1094,1095,9610220,9801204,9909202,9905162,210125,9705106,9909202,9605080,9604146,9510092,205062,1152,9508086
1095,1096,9610209,9707034,9710233,9512223,11197,9712055,9710233,9302020,9706096,9511165,211239,9612030,9610097
1096,1097,9610204,9907118,9605042,9712186,5026,9705044,9605042,9603081,9410241,2070,9908038,9604087,9410056
1097,1098,9610201,9804070,9609166,201056,9802049,9707247,9609166,9410138,9608107,9603139,1122,9801115,9707096
1098,1099,9610200,9704174,9409142,9712157,204166,9710078,9409142,9603052,9911188,9607123,12258,9501005,9906151
1099,1100,9610195,9605042,9602176,9312150,9606194,9707222,9602176,9304072,3013,207254,6230,9605200,9610094
1100,1101,9610192,9612204,9802195,9605152,6108,9607121,9802195,9307101,9605115,9310102,9805208,12093,9404105
1101,1102,9610191,9801189,9509070,206196,9508039,9901069,9509070,9403073,9710078,9606098,202106,9410152,9303006
1102,1103,9610183,9704112,9405009,9709039,9709093,9912036,9405009,9805126,9712055,9304155,9803173,8004,9306062
1103,1104,9610175,9311066,9305131,9402114,9906142,9911107,9305131,203101,9803155,9912128,12002,9306011,9403021
1104,1105,9610172,9409142,9610091,9610167,9912086,5054,9610091,10237,9207058,9903251,9710149,9507005,9508159
1105,1106,9610167,4084,9603052,7197,9307111,9701169,9603052,9308034,9405169,9402002,201187,9206049,4161
1106,1107,9610165,1189,9509007,4049,9509050,9709002,9509007,208184,9609175,9611213,209160,12258,9602098
1107,1108,9610163,9305110,9307147,9801062,9804142,9712206,9307147,9910027,9211008,9803109,2231,9609153,9504127
1108,1109,9610157,9412177,9412166,9701023,9901004,9911161,9412166,9605172,9407131,9305101,207280,9602006,9310189
1109,1110,9610156,4069,9310022,201046,9505074,9703150,9310022,9610163,9512111,9307054,9409021,9511128,6047
1110,1111,9610153,9311155,9511037,9610091,9501068,9704013,9511037,9307065,9202009,6232,9502077,9305010,9306028
1111,1112,9610150,10043,9212081,9142,9710179,9707243,9212081,212334,9703193,9712053,9405084,9711024,9412244
1112,1113,9610149,203041,9605172,10226,9604026,9603150,9605172,9906244,9206042,2206,9912179,9511110,9605003
1113,1114,9610144,9710210,9608147,202126,205038,6232,9608147,9711081,9306013,9701002,9605080,9410008,9504071
1114,1115,9610134,2123,9402144,9610094,5144,9802039,9402144,9703094,9910060,9405163,9403073,9712016,9906142
1115,1116,9610128,9508156,9612051,9511053,9510210,9803067,9612051,9305163,9712100,9604113,9805126,9710064,9204040
1116,1117,9610115,1122,9603101,9709211,9512030,6238,9603101,9712173,9510121,6005,203101,9404113,9608013
1117,1118,9610114,9305097,9406125,9707224,11183,9607077,9406125,9311009,9707134,9412064,10237,9411198,9606079
1118,1119,9610106,9309152,9610024,5024,9608003,9611182,9610024,9505043,9706175,9608089,208184,9805118,9307101
1119,1120,9610104,207200,9410217,209159,9607011,9712145,9410217,9411061,9207091,9712202,9910027,9307045,9711083
1120,1121,9610101,12251,9609048,4084,3221,7142,9609048,9411112,9301024,1071,9605172,9805161,9204038
1121,1122,9610097,9305020,9505043,210112,9702075,9904096,9505043,9301028,4026,9507080,9610163,9607027,9204026
1122,1123,9610094,9206078,9702184,208003,9410034,9710247,9702184,9601069,9505093,9606024,212334,9405034,9902187
1123,1124,9610091,9603138,9307074,9901119,9405067,4077,9307074,9506171,9604165,9706053,9411061,9407187,9605064
1124,1125,9610077,9610201,9508156,6238,9308062,9801017,9508156,212339,9707222,9310019,9411112,9163,9501075
1125,1126,9610059,9912259,9505194,9706225,9408029,206107,9505194,9905162,9201013,9805178,9601069,9410233,9210122
1126,1127,9610056,9707025,9503030,9711081,204253,209114,9503030,9512223,9312095,10177,9506171,9804010,9708149
1127,1128,9610051,4147,9706017,9703094,3255,9609087,9706017,9603101,203258,9901049,212339,9910145,9401128
1128,1129,9610038,9706176,9411061,1124,9611068,9707214,9411061,9712186,9908112,9805083,9905162,1002,205062
1129,1130,9610035,12067,9611111,206175,9410209,11250,9611111,9602002,9508176,211264,9512223,9311007,9607122
1130,1131,9610031,6207,9512223,211119,9611136,9709211,9512223,9712157,3283,9508151,9712186,9411039,9704051
1131,1132,9610029,201045,9709192,12067,9404109,3123,9709192,9312150,9407125,9607174,9712157,9711189,9208048
1132,1133,9610027,9607140,9903050,9912086,9404114,9609155,9903050,9609152,9906129,9802092,9312150,9707123,203206
1133,1134,9610024,6096,9612178,205180,9607095,9404006,9612178,9312189,7078,9307123,9605152,9603013,9905081
1134,1135,9610018,9703023,9306002,9509050,9612084,5249,9306002,9403066,9608102,9709066,9709039,9612220,9208020
1135,1136,9610012,6009,9605159,3123,9606101,9610029,9605159,9605152,9608101,9701160,9402114,9602022,9911083
1136,1137,9610006,9310197,9210032,9804142,9406067,9608183,9210032,1124,9506166,9707067,9610167,9804008,9405067
1137,1138,9610002,9412162,9705023,9609155,9604089,9404050,9705023,9311181,9501036,10034,7197,9407161,9406067
1138,1139,9609238,9610018,9612120,9404006,204087,9306041,9612120,9709039,9412115,9710142,4049,9601124,9212038
1139,1140,9609232,9906034,9705172,5249,9703222,9904016,9705172,9610241,9309137,9502042,9801062,9303091,9509105
1140,1141,9609219,9512081,9605220,5144,9709047,9804205,9605220,9602005,9611102,9803155,9701023,9712071,9804113
1141,1142,9609207,9510029,9608003,9610029,9404092,9307010,9608003,9803223,9302074,5191,9610091,11159,9303057
1142,1143,9609205,9902184,9610167,9512030,9508071,9310157,9610167,9402114,9901141,9403135,9142,1069,9804167
1143,1144,9609203,9710010,9507060,9608183,9801106,9704158,9507060,9303044,9408081,9705099,9803237,4203,9612131
1144,1145,9609202,9510171,9407078,9404050,9603044,9501036,9407078,9610167,9502024,9302032,211105,206122,9403103
1145,1146,9609192,9408035,9612080,9306041,9612118,9311156,9612080,9610149,9410067,9907113,9411051,9803051,9708099
1146,1147,9609191,9503139,9705132,205181,9407109,9044,9705132,7197,9602066,206237,6227,9605176,9510138
1147,1148,9609182,9912279,9803109,9804011,9610243,9502094,9803109,9607234,9311117,1069,9912114,9706053,9312114
1148,1149,9609175,9707170,9603134,9803117,3123,9908105,9603134,4049,9902033,9406008,8190,202023,9201067
1149,1150,9609166,9705188,9905162,12213,9609155,9709107,9905162,9801062,9609022,205187,9707224,9801017,9204074
1150,1151,9609155,9705078,9604165,9609152,9404006,9503022,9604165,9701023,9211044,9303131,209042,1070,9708025
1151,1152,9609153,9705030,9712202,9602156,5249,9705057,9712202,9610091,9704150,9708109,9509173,9712055,9410073
1152,1153,9609152,9908021,9908105,9512031,9610029,9512129,9908105,9210050,207199,9506087,9803109,11011,9709152
1153,1154,9609141,9710153,9409190,9506156,9608183,207078,9409190,9142,9202040,9711024,11137,9606181,9206112
1154,1155,9609139,205163,9601161,4114,9404050,9803131,9601161,9408077,207247,9402156,9611133,9603097,9605174
1155,1156,9609138,9409190,9405011,9711163,9306041,9705188,9405011,9403192,9210153,202112,205037,9059,9606167
1156,1157,9609137,9403075,9803235,9606017,9303172,9712144,9803235,3061,204107,208131,9706017,9706031,9912018
1157,1158,9609131,9909023,9901004,9612183,9702083,9505073,9901004,203187,9606125,9709211,9706031,9612146,9208027
1158,1159,9609126,9711052,9711047,9411051,9611194,6057,9711047,209145,9803066,9163,1206,207115,9310080
1159,1160,9609123,9512143,9802190,208039,9607117,9611036,9802190,206108,9203062,208118,9707202,9711058,9506004
1160,1161,9609113,204206,9510210,9605225,206164,9704167,9510210,9712050,9201072,9705208,9709192,9607165,9708003
1161,1162,9609105,9511077,9402156,9707261,6181,9712254,9402156,205147,9405019,205256,207105,9404013,9409180
1162,1163,9609095,9405041,9902173,206228,9711058,9407074,9902173,9506156,9710250,9802088,9408005,9704070,9407013
1163,1164,9609089,9803058,9506186,9712193,9612028,9803231,9506186,9711163,9501073,9401128,7032,9308037,9702125
1164,1165,9609087,9704072,9611092,3081,205200,9705190,9611092,9612183,9502104,6116,9508099,208114,9609095
1165,1166,9609085,9609008,1206,9711106,9505122,9803019,1206,3081,9605037,209088,9406069,9139,9912114
1166,1167,9609083,9803125,9308066,9707118,9709013,9609085,9308066,9411051,9301105,9612073,9612178,9407122,9207017
1167,1168,9609075,9606017,9802162,9904016,9503021,9704057,9802162,208039,9406160,203101,9605105,9910156,9205114
1168,1169,9609066,9601113,9605105,9804205,5242,9710240,9605105,9605225,9803002,9609087,2062,9509133,9511102
1169,1170,9609065,9409062,9312094,209042,9911033,9711149,9312094,9711106,9212106,7079,9507121,9606157,9601142
1170,1171,9609064,9607147,9408119,9509173,9411053,206201,9408119,9707261,9712062,9903095,9603044,9412084,9912086
1171,1172,9609061,9412154,9503143,9803109,9605159,9704172,9503143,9711067,9502038,9403075,9904016,9207012,1177
1172,1173,9609048,9509027,9410010,11137,9711157,9511065,9410010,2046,9507079,9710250,9804205,9705019,9705133
1173,1174,9609043,5096,9306073,9611133,9407031,9406136,9306073,9709152,9502056,9303020,9307010,9706079,9705048
1174,1175,9609041,9409069,9305038,9307010,9706090,209166,9305038,208104,9801121,9406067,9310157,9311022,9206097
1175,1176,9609032,9705023,9303020,9310157,9504148,9612222,9303020,9510209,9705185,9711110,9704158,9608144,9205044
1176,1177,9609022,9309095,9405133,9904019,210061,9704018,9405133,209042,9309152,9312210,9501036,9409176,11263
1177,1178,9609010,9606080,9501098,9704158,9911028,9704030,9501098,9509173,9211046,9804135,9311156,1019,9503063
1178,1179,9609008,205310,9408164,205037,9412221,9803116,9408164,9803109,9910086,9504124,9044,9709201,9710052
1179,1180,9609003,6064,9612219,9706017,9710124,9511187,9612219,4114,9803038,9501098,9502094,9512115,11110
1180,1181,9609001,9306147,9706053,4180,12147,9609065,9706053,11137,9509070,9707020,9908105,9607170,9203048
1181,1182,9608191,206185,9504085,9501036,9607007,9607105,9504085,9611133,9601076,9709002,9803038,9711002,206173
1182,1183,9608190,6154,9501101,9706031,7010,9711201,9501101,9235,9503109,9411024,9602174,206255,9602045
1183,1184,9608189,9912015,9610038,1206,1046,9702168,9610038,3123,9205039,9801121,9612126,9611193,9607176
1184,1185,9608183,9805154,9411176,9311156,9611160,11140,9411176,205037,9505095,9505160,9612157,209129,9306152
1185,1186,9608180,9604089,9404011,9707202,203137,9612015,9404011,9912279,9212083,9612068,211078,9805185,9701106
1186,1187,9608179,9402144,9603044,9044,9605042,212014,9603044,9606017,9512201,9708023,208170,9404104,9412213
1187,1188,9608177,9311021,9404037,9709192,4109,9707198,9404037,9609155,9603143,207078,2246,9303017,203079
1188,1189,9608148,9505194,9405049,207105,9503139,9508139,9405049,9706017,9310164,9508017,9803159,9605163,9204051
1189,1190,9608147,9606136,9601072,9408005,9911032,6121,9601072,4180,9606155,9501057,9507171,7108,9607192
1190,1191,9608144,9402088,9212086,7032,9803204,9508151,9212086,9706031,5096,9911222,9606181,9707020,9403197
1191,1192,9608137,9402037,9411062,9508099,11138,1042,9411062,1206,205301,9505123,9911028,3081,9803057
1192,1193,9608117,9604052,9404171,9406069,9605121,9510208,9404171,9404006,9702178,9609126,9710124,9602179,9206039
1193,1194,9608107,9501098,9506077,9502094,211264,9605200,9506077,9707202,9310128,9805009,12147,9610035,9709098
1194,1195,9608102,9611222,9504015,9612178,9503175,9510008,9504015,5249,9901126,9506150,9607007,9804170,9304009
1195,1196,9608101,9401070,9404013,9605105,9412115,9803063,9404013,9610029,9603019,2141,1046,207169,10179
1196,1197,9608097,9802168,9912066,2062,9805163,11227,9912066,9709192,9311048,9502024,9611160,9704168,9610234
1197,1198,9608093,9802092,9609175,9908105,12057,4137,9609175,207105,9504118,9410187,203137,9309154,9707139
1198,1199,9608089,210307,9502041,9507121,9706207,3264,9502041,9408005,9508135,8171,9605042,9307108,9411049
1199,1200,9608087,9603134,9402002,9406020,207137,3268,9402002,9509070,9508084,9235,4109,9702137,9212106
1200,1201,9608078,9501057,9303101,9712223,210138,9711081,9303101,7032,10168,9712016,9503139,9410046,9708093
1201,1202,9608071,9909138,9503157,8123,9711057,9703094,9503157,6147,9301041,9704088,9911032,9710129,9611194
1202,1203,9608068,9608020,9312059,9702072,9902024,1124,9312059,9508099,208058,9711084,9803204,9505074,9504140
1203,1204,9608063,9705208,9309025,9909202,10132,9611065,9309025,9406069,2141,9704056,11138,9701160,9910146
1204,1205,9608056,9601052,9308019,9801194,9014,9701166,9308019,9608183,9503072,9711067,211264,9411061,9408173
1205,1206,9608055,9402017,9305020,9607064,9607114,9606093,9305020,9404050,9908021,9512081,9503175,9237,10068
1206,1207,9608050,203042,9502140,9701162,9607123,9706158,9502140,9612178,9410008,9612242,9412115,9610106,9611143
1207,1208,9608042,9609202,9302132,9707204,9802162,9707134,9302132,9605105,9709142,9709071,9805163,9712050,9407150
1208,1209,9608035,9709207,9603012,9406008,205221,9705139,9603012,9306041,9506156,9607239,12057,9601071,9202020
1209,1210,9608020,9610220,9510205,9505105,9702106,9802168,9510205,2062,9710163,9211109,9706207,9706097,9411104
1210,1211,9608019,9707169,9411198,210125,8159,9611222,9411198,9507121,9707224,9412164,210138,9703114,9908202
1211,1212,9608017,9607218,9211054,5026,7195,9501020,9211054,1143,9405067,9403186,9711057,9503029,9901049
1212,1213,9608013,9408006,9512161,9802049,9906130,9710122,9512161,9510169,9407113,9804010,9902024,9611111,9212145
1213,1214,9608006,9803129,9708093,9309041,209042,9905127,9708093,4182,9510068,9705019,10132,9905008,205251
1214,1215,9608003,9902177,9605213,9409098,1163,9804113,9605213,6146,9311147,9510195,9014,9612126,9401113
1215,1216,9607243,9601163,9604089,9511037,9509173,9706226,9604089,9706110,9701019,9509073,9607114,9910035,9410163
