Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
301006,0.049049297,0.001148949,0.431271171,0.021705511,0.010069722,1.64E-06,0.74435354,0.001781151,0.029609096,0.001256852,0.009016268,0.001148949,0.067193676,
301009,0.068455758,0.009201758,0.799578333,0.020930318,0.001549006,0.105513909,0.759160805,2.16E-21,0.210029448,0.009184687,0.190363639,0.009201758,0.098814229,
9607118,0.000110894,2.46E-05,0.001980206,0.003100861,0.000774503,1.35E-35,0.613980315,8.53E-07,0.000754997,2.48E-05,0.00278513,2.46E-05,0.007905138,
9607121,1.12E-18,0,0,0.001550475,0.002323778,0,0.191878702,0.000141832,0,0,0,0,0,
9607123,0.000725077,0.012938383,0.005672469,0.003876054,0.000774503,1.08E-32,0.047185393,0.000239136,0.00111135,0.012415865,0.009063474,0.012938383,0.017786561,
9607125,0.078709904,0.001654791,0.005883574,0.017829546,0.006971333,8.30E-34,0.138924618,0.002754187,0.002808034,0.001641031,0.001085729,0.001654791,0.057312253,
9607126,0.003931052,0.001082859,0.017448959,0.018604739,0.007745926,2.58E-30,0.121377682,0.000531871,0.00339533,0.001083844,0.005192615,0.001082859,0.06916996,
301007,1.61E-18,0,0.001778145,0,0,2.09E-33,0.80301051,4.45E-21,0.000298685,0,0.024074853,0,0.005928854,
301016,0.323305951,5.95E-08,0.477938412,0.006976826,0.000774503,0.002403308,0.52854996,0.000762761,0.005671802,5.95E-08,0.010101997,5.95E-08,0.037549407,
9607129,0.000917009,0.000737157,0.003000622,0.015503967,0.011618907,2.08E-36,0.00036622,0.000420549,0.001108441,0.00073274,0.004342915,0.000737157,0.019762846,
9607130,2.67E-07,0,0.001111346,0,0,1.06E-36,0.118495956,4.45E-21,0.000222705,0,0.001085729,0,0.005928854,
9607131,0.04705889,2.03E-05,0.010308098,0.007752019,0.001549006,3.05E-32,0.145984848,0.000253979,0.001912593,1.49E-05,0.001038523,2.03E-05,0.029644269,
9607132,1.12E-18,0,0,0.001550475,0.002323778,0,0.119946287,4.78E-07,0,0,0,0,0,
301020,0.010591805,0,0.524340389,0.008527212,0,0.002461867,0.071345869,4.45E-21,0.008378404,0,0.034460084,0,0.041501976,
9607134,0.000118714,7.45E-05,0.002222681,0.006201633,0.00309837,1.28E-38,0.078486797,9.77E-07,0.00085003,7.45E-05,0.0067504,7.45E-05,0.017786561,
301019,1.26E-18,0,0.001089111,0.000775103,0,1.04E-34,0.241683689,4.45E-21,0.00035907,0,0.018835032,0,0.009881423,
9607136,5.96E-06,4.19E-05,0.011408891,0.003100861,0.000774503,7.93E-30,0.589263612,5.65E-07,0.001152193,4.20E-05,0.04053922,4.19E-05,0.009881423,
301025,0.259536178,0,0.176133225,0.004651247,0,7.73E-12,0.001342807,4.45E-21,0.003460797,0,0.012273454,0,0.029644269,
301026,0.000191221,0.002519045,0.517821674,0.001550475,0.000774503,0.002410175,0.103194392,3.95E-06,0.001165461,0.002495894,0.015341818,0.002519045,0.011857708,
9607139,0.093305979,0.035375929,0.077291421,0.043410933,0.023237796,1.84E-19,0.816190843,0.004359696,0.006884365,0.036063764,0.009441119,0.035375929,0.100790514,
9607138,0.000158522,2.15E-06,0.017377492,0.004651247,0.00309837,5.48E-24,0.139839249,1.58E-05,0.000742517,2.87E-06,0.002218663,2.15E-06,0.007905138,
9607137,3.31E-05,0,0.015420362,0.001550475,0.001549006,3.32E-24,0.143494719,4.54E-06,0.000222053,0,0.00075529,0,0.001976285,
301030,0.030993469,0.00013218,0.361176423,0.020155125,0.000774503,3.18E-12,0.109372749,7.71E-06,0.013239614,0.000133572,0.037434036,0.00013218,0.098814229,
301031,0.000774837,0,0.548660007,0.006976826,0.000774503,0.002789018,0.002136284,5.32E-05,0.00483858,0,0.038236531,0,0.033596838,
9607144,0.008459227,0.001436186,0.033158308,0.010077616,0.003872963,4.62E-21,0.00073244,0.001026635,0.002477236,0.001450214,0.006514372,0.001436186,0.031620553,
9607145,1.12E-18,0,0,0.007752019,0.008520519,0,0.444211765,0.002947969,0,0,0,0,0,
301033,0.004556609,0,0.002667217,0.003876054,0,1.54E-38,0.00073244,4.45E-21,0.001020036,0,0.008166568,0,0.02173913,
9607147,1.12E-18,0,0,0.003876054,0.004647556,0,0.433791216,0.000153377,0,0,0,0,0,
9607146,0.003170433,0.000269444,0.014352459,0.008527212,0.001549006,1.34E-29,0.121363236,1.32E-05,0.002308327,0.0002646,0.003446008,0.000269444,0.045454545,
9607148,0.067247297,0.000222927,0.015537201,0.009302423,0.000774503,2.14E-30,0.118547929,6.06E-05,0.002901806,0.000211935,0.002265869,0.000222927,0.051383399,
9607149,0.094408522,0.012963802,0.056799414,0.048837302,0.031758333,3.00E-19,0.565435576,0.022314106,0.008255206,0.013586213,0.00320998,0.012963802,0.086956522,
9607151,0.068669015,0.001792055,0.014392093,0.021705511,0.010844314,4.17E-29,0.157219897,0.003088152,0.003439836,0.001775876,0.002832336,0.001792055,0.055335968,
301035,0.090124173,0.000996433,0.790250011,0.020930318,0.000774503,0.037276196,0.42081987,0.001039005,0.157636063,0.000961721,0.131409517,0.000996433,0.110671937,
9607153,1.02E-06,7.14E-06,0.002400496,0.003100861,0.000774503,1.27E-35,0.597404523,4.50E-21,0.000770299,7.15E-06,0.017324453,7.14E-06,0.013833992,
9607154,5.52E-07,0.000165988,0.00624994,0.00542644,0.004647556,2.35E-28,0.023237845,3.95E-07,0.000542468,0.000166393,0.001652196,0.000165988,0.003952569,
9607155,0.001492805,0.005083844,0.024989229,0.006976826,0.002323778,3.72E-20,0.282825043,6.64E-06,0.003837678,0.005088469,0.015719463,0.005083844,0.0256917,
9607156,1.18E-10,6.84E-05,0.000999834,0.006976826,0.006196741,6.41E-38,0.422610726,1.50E-10,0.000357013,6.84E-05,0.00835539,6.84E-05,0.007905138,
301041,1.24E-18,2.38E-07,0.000444485,0.000775103,0.000774503,2.57E-39,0.188214935,4.12E-21,0.000170006,2.39E-07,0.003162775,2.38E-07,0.003952569,
301043,0.000231029,2.95E-05,0.009533842,0.006976826,0.000774503,1.19E-28,0.12642669,8.91E-08,0.002172036,2.95E-05,0.049133943,2.95E-05,0.043478261,
301045,1.73E-07,9.05E-06,0.00271996,0.001550475,0.000774503,2.13E-32,0.37065113,4.43E-21,0.000453159,9.06E-06,0.013972856,9.05E-06,0.009881423,
9607157,0.099476239,1.49E-05,0.056867821,0.017054353,0.000774503,7.85E-21,0.215151799,7.17E-05,0.00646067,1.26E-05,0.00717525,1.49E-05,0.084980237,
9607161,3.17E-06,0.000302489,0.000444485,0.023255897,0.023237796,2.57E-39,0.695121899,0.002325391,0.000170006,0.000305308,0.000188822,0.000302489,0.003952569,
9607162,1.23E-06,0,0.002822459,0.001550475,0.000774503,3.97E-34,0.726977678,1.22E-07,0.000449903,0,0.001463373,0,0.009881423,
301044,0.026088539,0,0.074775667,0.003100861,0,5.40E-17,0.142862645,4.45E-21,0.001061178,0,0.023177947,0,0.013833992,
9607159,0.052248164,0.000103456,0.020313351,0.013953581,0.003872963,2.03E-29,0.00036622,0.000808115,0.004618127,8.47E-05,0.004248503,0.000103456,0.059288538,
9607165,0.000246668,0.000181493,0.012586489,0.00542644,0.000774503,2.54E-20,0.174418174,4.54E-07,0.00207841,0.000183439,0.011612576,0.000181493,0.027667984,
9607166,0.000129376,0,0.015141281,0.000775103,0,3.65E-21,0.001464881,4.45E-21,0.00094946,0,0.002737924,0,0.007905138,
9607167,1.12E-18,0,0,0.008527212,0.009295111,0,0.00109866,8.33E-06,0,0,0,0,0,
301048,0.017700398,0,0.531856116,0.007752019,0,0.000136945,0,4.45E-21,0.011716415,0,0.037434036,0,0.055335968,
301051,0.044286539,0,0.005556708,0.003100861,0,8.87E-36,0.074636101,4.45E-21,0.001120341,0,0.010338025,0,0.013833992,
9607170,0.001201352,0.000112861,0.003585926,0.006976826,0.002323778,1.52E-34,0.120499911,2.36E-05,0.001447793,0.000111692,0.005287027,0.000112861,0.0256917,
9607163,1.12E-18,0,0,0.075193881,0.075910147,0,0.023341303,0.016855746,0,0,0,0,0,
301055,0.142518063,0,0.598052259,0.026356669,0,0.000337661,0.053003946,4.45E-21,0.022534326,0,0.162079935,0,0.128458498,
9607173,4.81E-05,1.43E-06,0.000999834,0.002325668,0.001549006,6.41E-38,0.00860007,1.36E-07,0.000357013,1.43E-06,0.000613673,1.43E-06,0.009881423,
9607174,9.24E-07,0.00099135,0.00088897,0.017054353,0.016266463,5.14E-39,0,1.21E-05,0.000340012,0.000992252,0.001085729,0.00099135,0.011857708,
9607168,0.00095966,0.01466689,0.023769113,0.014728774,0.00309837,3.76E-20,0.001892137,4.12E-05,0.006273196,0.014425811,0.050023296,0.01466689,0.065217391,
9607169,0.04478414,0,0.023756549,0.00542644,0,6.50E-29,0.002197321,4.45E-21,0.003123946,0,0.001416168,0,0.035573123,
9607171,0.00378888,0.001278587,0.004500938,0.00542644,0.002323778,3.55E-36,0.019989953,0.000181413,0.00111014,0.001272117,0.005664671,0.001278587,0.02173913,
9607172,0.002964284,0.000119979,0.000444485,0.010077616,0.010069722,2.57E-39,0.047674307,0.000515379,0.000170006,0.000117289,4.72E-05,0.000119979,0.003952569,
9607179,0.000482674,0,0.001234826,0,0,2.38E-37,0.004010111,4.45E-21,0.000238008,0,0.000377645,0,0.001976285,
301065,0.043504594,0,0.316341855,0.006976826,0,7.07E-12,0,4.45E-21,0.004960721,0,0.202364717,0,0.035573123,
9607181,1.12E-18,0,0,0,0.000774503,0,0.002746651,1.46E-06,0,0,0,0,0,
9607182,0.000874357,5.95E-06,0.003340894,0.001550475,0.001549006,2.98E-33,0.175195039,5.48E-06,0.000264361,5.95E-06,0.000188822,5.95E-06,0.005928854,
301066,0.024027047,0.004499202,0.469507241,0.018604739,0.000774503,5.07E-05,0.101841236,4.45E-21,0.015907861,0.004503295,0.175863969,0.004499202,0.09486166,
9607180,0.020899266,0,0.023190595,0.004651247,0,3.13E-24,0.081954614,4.45E-21,0.001758688,0,0.001652196,0,0.023715415,
9607185,1.12E-18,0,0,0.020155125,0.020914018,0,0.160477473,0.003253074,0,0,0,0,0,
9607186,1.63E-07,3.97E-07,0.000444485,0.001550475,0.001549006,2.57E-39,0.090433907,3.59E-08,0.000170006,3.97E-07,0.000330439,3.97E-07,0.001976285,
301071,0.053669883,0.000805789,0.717236249,0.05348846,0.00309837,0.017535872,0.119278439,0.00059784,0.457414409,0.000826876,0.160957858,0.000805789,0.258893281,
9607188,1.12E-18,0,0,0.00542644,0.006196741,0,0.00036622,4.62E-05,0,0,0,0,0,
9607184,0.146582757,0.004219591,0.048176724,0.031007845,0.004647556,1.01E-20,0.002685614,0.001921334,0.011751672,0.00412166,0.008874652,0.004219591,0.122529644,
9607187,0.06561232,0.004982167,0.033700816,0.013178388,0.003872963,1.65E-21,0.00442516,0.000317061,0.00322412,0.005190239,0.008260979,0.004982167,0.041501976,
301072,0.004016355,0.001062523,0.641988915,0.007752019,0.000774503,0.119880605,0.00109866,0.000161211,0.018670047,0.001010061,0.021195312,0.001062523,0.033596838,
301080,0.378339973,0.001863229,0.860666092,0.037209389,0.000774503,0.07543697,0.049523798,0.000523625,0.16349613,0.001808951,0.268117389,0.001863229,0.185770751,
301081,0.003760446,1.73E-06,0.17461861,0.003876054,0.000774503,7.85E-13,0.00036622,0.000111734,0.002508828,1.99E-06,0.006467166,1.73E-06,0.02173913,
9607193,0.087239506,0.001232832,0.025866908,0.012403195,0.002323778,2.11E-28,0.00036622,0.000494764,0.003869001,0.001144906,0.007128045,0.001232832,0.045454545,
301083,0.027083742,0.004372106,0.400907328,0.010852809,0.000774503,6.30E-06,0,4.28E-21,0.005132404,0.004376084,0.024546909,0.004372106,0.04743083,
301084,0.018837773,0,0.408918681,0.007752019,0,1.83E-11,0.00073244,4.45E-21,0.00806593,0,0.03771727,0,0.041501976,
301085,3.85E-05,0,0.01227188,0.003876054,0,1.54E-25,0.009826907,4.45E-21,0.001335861,0,0.065517116,0,0.0256917,
9607190,0.015354562,0.011667422,0.073770967,0.010852809,0.000774503,4.21E-18,0.004211532,2.08E-05,0.005656853,0.011652595,0.032383038,0.011667422,0.049407115,
9607194,1.00E-18,5.72E-06,0.000444485,0.001550475,0.001549006,2.57E-39,0.075947467,3.04E-11,0.000170006,5.72E-06,0.006372755,5.72E-06,0.005928854,
9607200,0.015354562,8.41E-05,0.01101485,0.019379932,0.011618907,1.23E-27,0.002319394,0.001269894,0.003027418,8.37E-05,0.002501896,8.41E-05,0.043478261,
301088,7.39E-05,2.57E-05,0.01621173,0.00542644,0.000774503,3.07E-20,0.016512169,4.85E-21,0.001563568,2.75E-05,0.010998903,2.57E-05,0.033596838,
9607202,0.049120383,0.028284475,0.043322713,0.057364425,0.047250185,8.79E-20,0.098016353,0.015154747,0.004166289,0.028107942,0.003918064,0.028284475,0.051383399,
9607195,1.12E-18,0,0,0,0.000774503,0,0,1.52E-11,0,0,0,0,0,
301092,0.02047275,0,0.2985056,0.006201633,0,1.28E-12,0.031709434,4.45E-21,0.00579294,0,0.070800366,0,0.035573123,
301093,8.81E-05,0,0.3468033,0.004651247,0,9.20E-12,0.003357018,4.45E-21,0.001581142,0,0.08629041,0,0.0256917,
301094,0.188410433,0.00033045,0.720249744,0.041860547,0.000774503,0.063468534,0,1.47E-05,0.081935843,0.000346016,0.102632042,0.00033045,0.207509881,
9607207,1.12E-18,0,0,0.060465197,0.061192869,0,0.009007272,0.018318351,0,0,0,0,0,
9607208,4.22E-05,1.43E-05,0.003146625,0.003876054,0.002323778,6.75E-34,0.010383213,4.54E-07,0.000647502,1.43E-05,0.002171457,1.43E-05,0.007905138,
301095,0.027012656,0.001972531,0.588173546,0.018604739,0.006971333,0.011076026,0.003082353,0.000527748,0.017167108,0.002009945,0.014397706,0.001972531,0.055335968,
9607204,0.026870484,0.006100613,0.003000622,0.010077616,0.005422148,3.85E-35,0.025414952,0.003620024,0.00132656,0.006106163,0.009865969,0.006100613,0.0256917,
9607210,0.015070219,0.001347219,0.015217172,0.02403109,0.013168092,3.12E-25,0,0.001121465,0.005422973,0.001244131,0.007222456,0.001347219,0.057312253,
301100,0.01172918,0.000256734,0.331197003,0.003876054,0.000774503,3.51E-11,0.002197321,3.44E-05,0.001299007,0.000259512,0.029692319,0.000256734,0.019762846,
301101,0.012653297,0.001080317,0.61379069,0.015503967,0.003872963,0.036712106,0.005798486,0.000490641,0.026033683,0.001160171,0.012084632,0.001080317,0.063241107,
301102,0.000268705,0,0.281011895,0.008527212,0,7.19E-13,0,4.45E-21,0.004132986,0,0.063132289,0,0.049407115,
301103,0.325602738,0,0.498283174,0.004651247,0,0.024122088,0.009613279,4.45E-21,0.006595937,0,0.002973952,0,0.023715415,
9607216,0.033623648,0.000335534,0.024091575,0.006976826,0.001549006,5.27E-29,0,1.75E-06,0.002370054,0.000305308,0.003634831,0.000335534,0.033596838,
301105,0.090045268,0,0.424321151,0.024806283,0,3.60E-07,0.018879521,4.45E-21,0.059649235,0,0.084128394,0,0.124505929,
9607218,0.000617737,2.92E-05,0.017481407,0.00542644,0.000774503,2.09E-21,0.002838206,3.16E-07,0.002095681,3.13E-05,0.006608783,2.92E-05,0.031620553,
9607219,0.031988672,0.002180969,0.047847231,0.017829546,0.007745926,2.94E-20,0.00073244,0.000874083,0.005796699,0.002119348,0.007080839,0.002180969,0.063241107,
9607220,3.21E-05,0.000332992,0.005685393,0.006201633,0.003872963,3.08E-18,0.00036622,4.95E-07,0.001090335,0.000325662,0.007458484,0.000332992,0.015810277,
301106,0.035258625,0.000211742,0.441701866,0.013178388,0.000774503,3.21E-11,0.076538123,7.46E-05,0.015058323,0.00021626,0.123985493,0.000211742,0.067193676,
301108,0.0006284,0,0.11184421,0.003876054,0,3.97E-15,0.009156376,4.45E-21,0.001613336,0,0.06023009,0,0.015810277,
9607223,0.068313586,0.00091255,0.020627159,0.012403195,0.000774503,1.81E-29,0.037675334,0.00016286,0.004133795,0.00091338,0.010904492,0.00091255,0.063241107,
9607224,1.12E-18,0,0,0,0.000774503,0,0,4.43E-21,0,0,0,0,0,
301112,0.020970351,0.000173867,0.308145328,0.004651247,0.000774503,7.64E-12,0.057442648,4.11E-21,0.001784429,0.000274777,0.004814971,0.000173867,0.02173913,
9607226,0.0009099,0.003889141,0.005934212,0.017829546,0.013942685,2.07E-25,0.007397647,0.001410078,0.001421593,0.003841794,0.003398803,0.003889141,0.02173913,
9607227,1.12E-18,0,0,0.021705511,0.022463203,0,0.016518273,0.005595699,0,0,0,0,0,
9607228,0.002296076,0,0.002222681,0.003100861,0,7.19E-38,0,4.45E-21,0.000867031,0,0.001699401,0,0.019762846,
9607229,1.12E-18,0,0,0.017829546,0.01859024,0,0.015060513,0.007391157,0,0,0,0,0,
9607230,1.12E-18,0,0,0,0.000774503,0,0.053220072,1.99E-07,0,0,0,0,0,
301114,0.000342634,0,0.264259741,0.003876054,0,6.01E-12,0.010980501,4.45E-21,0.002259394,0,0.119836121,0,0.0256917,
9607232,1.11E-18,2.87E-06,0.000999834,0.002325668,0.001549006,1.01E-36,0.012964193,3.65E-05,0.000375714,2.87E-06,0.012934333,2.87E-06,0.009881423,
9607233,1.12E-18,0,0,0.004651247,0.005422148,0,0,0.000150491,0,0,0,0,0,
301120,0.05686875,0.00457546,0.697670691,0.014728774,0.000774503,0.008691114,0,4.68E-21,0.055270847,0.004579622,0.045272997,0.00457546,0.079051383,
9607234,0.007677281,0.000447378,0.038430833,0.025581476,0.001549006,7.48E-29,0.014996715,1.97E-06,0.009548648,0.000442697,0.083237624,0.000447378,0.122529644,
9607235,1.12E-18,0,0,0.073643495,0.074360962,0,0.00036622,0.045093167,0,0,0,0,0,
9607237,0.000163498,6.69E-06,0.002489403,0.003100861,0.000774503,8.26E-32,0.00054933,5.05E-21,0.000838049,6.69E-06,0.01274551,6.69E-06,0.017786561,
9607236,0.027439172,0.017869712,0.05416023,0.014728774,0.006971333,1.78E-20,0.00073244,0.001616229,0.004411869,0.018445702,0.005664671,0.017869712,0.041501976,
9607239,0.035756226,0.00228773,0.006839021,0.031007845,0.025561574,4.82E-34,0,0.005184962,0.001596751,0.002348329,0.001746607,0.00228773,0.031620553,
301125,0.047983008,0.00142856,0.246199313,0.020930318,0.000774503,2.54E-12,0.049215774,7.83E-05,0.014823429,0.001361166,0.037858886,0.00142856,0.104743083,
9607241,3.95E-07,0,0.000444485,0,0,2.57E-39,0.006793384,4.45E-21,0.000170006,0,0.000519262,0,0.003952569,
301126,0.033836906,0,0.214856464,0.007752019,0,1.88E-12,0.00073244,4.45E-21,0.004376149,0,0.053556635,0,0.037549407,
9607243,0.000774837,0.00259276,0.022168577,0.011628002,0.001549006,1.90E-25,0.004693722,5.07E-06,0.003037667,0.002595119,0.021195312,0.00259276,0.04743083,
9607238,0.028931976,4.35E-05,0.044057304,0.003876054,0.000774503,1.72E-20,0,0.000102664,0.001855756,4.43E-05,0.001227345,4.35E-05,0.015810277,
301124,0.00333393,0,0.430241618,0.008527212,0,1.08E-11,0,4.45E-21,0.012993093,0,0.060489248,0,0.039525692,
301127,0.001556782,0,0.390283892,0.001550475,0,6.79E-12,0.018065698,4.45E-21,0.005053982,0,0.001841018,0,0.005928854,
301135,0.069095531,0.000643106,0.806442032,0.051938074,0.003872963,0.037735485,0,0.000676178,0.704029482,0.000679311,0.369306356,0.000643106,0.243083004,
301136,0.079272905,0.003762045,0.850825647,0.055038846,0.00309837,0.076188969,0.015271526,0.000581348,0.805308166,0.003969006,0.83884435,0.003762045,0.272727273,
301132,1.76E-05,0,0.00088897,0.000775103,0,6.41E-38,0.036983004,4.45E-21,0.000357013,0,0.003493214,0,0.009881423,
301138,0.022249898,1.22E-05,0.696290775,0.006976826,0.000774503,0.061728072,0.00036622,5.69E-05,0.020712941,1.57E-05,0.021525751,1.22E-05,0.041501976,
301130,1.04E-18,0,0.387455018,0,0,0.000468919,0.039893582,4.45E-21,0.000521893,0,0.013217566,0,0.005928854,
301131,1.26E-18,0,0.168747025,0.000775103,0,1.14E-14,0.00073244,4.45E-21,0.000802756,0,0.052786239,0,0.007905138,
301134,1.16E-18,0,0.000799662,0,0,1.21E-37,0,4.45E-21,0.000204005,0,0.011754193,0,0.001976285,
301140,1.10E-18,0,0.542007033,0.000775103,0,0.016179923,0.003784275,4.45E-21,0.003751129,0,0.023272358,0,0.011857708,
301143,0.000250933,0,0.45004296,0.007752019,0,5.23E-05,0.003613372,4.45E-21,0.004781148,0,0.01907106,0,0.043478261,
301144,0.186251553,0.007473251,0.665191367,0.018604739,0.001549006,0.461334815,0.00036622,4.02E-21,0.052640449,0.007251069,0.094354069,0.007473251,0.092885375,
301141,1.57E-18,0,0.000444485,0,0,2.57E-39,0.0033265,4.45E-21,0.000170006,0,0.006372755,0,0.001976285,
301149,0.028007859,0,0.507521224,0.006976826,0,0.001686167,0.002240047,4.45E-21,0.003722508,0,0.053723742,0,0.037549407,
301150,0.124774302,7.52E-05,0.675931703,0.027907073,0.00309837,0.209146777,0.007708934,0.001686321,0.322235427,9.06E-05,0.032807888,7.52E-05,0.122529644,
301152,1.16E-18,0,0.000444485,0,0,2.57E-39,0.040394083,4.45E-21,0.000170006,0,0.006372755,0,0.003952569,
301154,1.11E-18,0,0.134703217,0,0,4.91E-14,0.046326651,4.45E-21,0.001305624,0,0.090702245,0,0.001976285,
301155,1.55E-18,0,0.107805331,0.000775103,0,2.78E-15,0.00036622,4.45E-21,0.000729475,0,0.033091121,0,0.009881423,
301160,0.000241692,0,0.141239301,0,0,8.34E-14,0.00036622,4.45E-21,0.000819054,0,0.001982635,0,0.001976285,
301161,0.05196382,0.000488049,0.616170203,0.029457459,0.002323778,0.001885309,0,0.000138946,0.046777094,0.000524112,0.086077985,0.000488049,0.148221344,
301162,0.028434375,0.00294863,0.707755725,0.018604739,0.000774503,0.021105946,0,4.51E-21,0.051631942,0.00292587,0.36935073,0.00294863,0.083003953,
301165,0.029003062,1.86E-06,0.545116702,0.006976826,0.000774503,0.001524825,0.021088758,0.000161211,0.003269265,1.84E-06,0.027709684,1.86E-06,0.023715415,
301166,0.000753511,0,0.073313127,0.001550475,0,1.99E-17,0,4.45E-21,0.000991597,0,0.014161678,0,0.015810277,
301167,0.000568687,0.000132943,0.02029512,0.003876054,0.000774503,4.95E-21,0.00091555,4.43E-21,0.001220771,0.000133063,0.02936188,0.000132943,0.019762846,
301168,1.04E-18,0,0.334226666,0,0,1.14E-05,0.003540128,4.45E-21,0.000306104,0,0.002171457,0,0.003952569,
301170,1.11E-18,0,0.000444485,0,0,2.57E-39,0.046473919,4.45E-21,0.000170006,0,0.006372755,0,0.005928854,
301171,0.338778516,0.001197245,0.746427596,0.020930318,0.000774503,0.017774246,0,0.001591491,0.047737638,0.001127096,0.121478876,0.001197245,0.106719368,
301172,0.039452695,0,0.382374915,0.014728774,0,0.000434103,0.00036622,4.45E-21,0.007150724,0,0.060243307,0,0.086956522,
301173,0.000191221,0.013319671,0.528409438,0.003876054,0.00309837,0.00250006,0.036274978,0.001612106,0.001524782,0.013382675,0.050631304,0.013319671,0.009881423,
301174,1.19E-18,0,0.39898819,0,0,8.38E-07,0.026763136,4.45E-21,0.001582801,0,0.08480485,0,0.005928854,
301175,9.50E-19,0,0.001629966,0,0,1.63E-32,0.042199897,4.45E-21,0.00022385,0,0.007033634,0,0.005928854,
301177,1.25E-18,0,0.000444485,0,0,2.57E-39,0,4.45E-21,0.000170006,0,0.006372755,0,0.001976285,
301178,0.401832453,0.000795622,0.717165553,0.02403109,0.001549006,0.016113478,0.001464881,0.000746269,0.070212982,0.000831965,0.071280919,0.000795622,0.104743083,
301179,0.009170086,0.001304006,0.748753074,0.01627916,0.002323778,0.277976001,0.00073244,0.000397048,0.077065529,0.001254308,0.034648906,0.001304006,0.063241107,
301180,0.005466509,0.000640564,0.595019537,0.015503967,0.000774503,0.029137575,0.101432955,3.66E-05,0.016855655,0.000605528,0.150963018,0.000640564,0.075098814,
