,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
1100,1101,9607198,9512143,9503030,9605152,9604026,9607121,9503030,9307101,9801115,9711110,202106,9606181,9708025
1101,1102,9607187,9511077,9706017,206196,5144,9901069,9706017,9403073,9911084,9312210,9803173,9603097,9410073
1102,1103,9607176,9803058,9411061,9709039,9510210,9912036,9411061,9805126,9903196,9504124,12002,9059,9709152
1103,1104,9607174,9704072,9611111,9402114,9512030,9911107,9611111,203101,9709098,9707020,9710149,9706031,9605174
1104,1105,9607164,9606017,9512223,9610167,9608003,5054,9512223,10237,4182,9709002,201187,9612146,9606167
1105,1106,9607140,9409062,9709192,7197,9607011,9701169,9709192,9308034,9505122,9411024,209160,9711058,9912018
1106,1107,9607134,9409069,9612178,4049,3221,9709002,9612178,208184,9607049,9801121,2231,9704070,9310080
1107,1108,9607122,9705023,9605159,9801062,9702075,9712206,9605159,9910027,9508041,9505160,207280,208114,9708003
1108,1109,9607121,9309095,9210032,9701023,9410034,9911161,9210032,9605172,9311155,9612068,9409021,9509133,9409180
1109,1110,9607119,9306147,9705023,201046,9405067,9703150,9705023,9610163,9607108,207078,9502077,9207012,9407013
1110,1111,9607117,206185,9612120,9610091,9308062,9704013,9612120,9307065,9506211,9508017,9405084,9705019,9702125
1111,1112,9607115,9912015,9705172,9142,9408029,9707243,9705172,212334,9605163,9505123,9912179,9706079,9609095
1112,1113,9607114,9805154,9605220,10226,204253,9603150,9605220,9906244,9910188,9805009,9605080,9608144,9912114
1113,1114,9607110,9604089,9608003,202126,3255,6232,9608003,9711081,9710240,9506150,9403073,9409176,9601142
1114,1115,9607108,9311021,9610167,9610094,9611068,9802039,9610167,9703094,6009,9502024,9805126,1019,9912086
1115,1116,9607105,9606136,9407078,9511053,9410209,9803067,9407078,9305163,9612079,8171,203101,9512115,1177
1116,1117,9607104,9604052,9612080,9709211,9611136,6238,9612080,9712173,9308054,9235,10237,9711002,9705133
1117,1118,9607095,9611222,9705132,9707224,9404109,9607077,9705132,9311009,9503209,9704056,208184,206255,11263
1118,1119,9607083,9401070,9803109,5024,9404114,9611182,9803109,9505043,9710004,9711067,9910027,209129,9503063
1119,1120,9607077,9802168,9905162,209159,9607095,9712145,9905162,9411061,9502094,9512081,9605172,9805185,11110
1120,1121,9607073,9802092,9604165,4084,9612084,7142,9604165,9411112,9311007,9709071,9610163,9404104,206173
1121,1122,9607064,210307,9908105,210112,9606101,9904096,9908105,9301028,9307147,9607239,212334,9303017,9602045
1122,1123,9607060,9608020,9601161,208003,9406067,9710247,9601161,9601069,9211124,9403186,9411061,9605163,9607176
1123,1124,9607054,9601052,9803235,9901119,9604089,4077,9803235,9506171,9406056,9705019,9411112,7108,9701106
1124,1125,9607051,203042,9901004,6238,204087,9801017,9901004,212339,9805013,9510195,9601069,9707020,9412213
1125,1126,9607049,9609202,9711047,9706225,9703222,206107,9711047,9905162,9709039,9405110,9506171,3081,9403197
1126,1127,9607037,9610220,9510210,9711081,9709047,209114,9510210,9512223,9403157,9605086,212339,9610035,9803057
1127,1128,9607032,9707169,9902173,9703094,9404092,9609087,9902173,9603101,9502074,9405133,9905162,9804170,9709098
1128,1129,9607020,9607218,9506186,1124,9508071,9707214,9506186,9712186,9409110,9402073,9512223,207169,10179
1129,1130,9607011,9408006,9611092,206175,9801106,11250,9611092,9602002,9912155,12143,9712186,9309154,9610234
1130,1131,9607007,9902177,1206,211119,9603044,9709211,1206,9712157,9610165,9410203,9712157,9702137,9707139
1131,1132,9606195,9601163,9308066,12067,9612118,3123,9308066,9312150,9504114,9309154,9312150,9710129,9411049
1132,1133,9606194,9712145,9802162,9912086,9407109,9609155,9802162,9609152,9702104,11140,9605152,9505074,9708093
1133,1134,9606188,3175,9605105,205180,9610243,9404006,9605105,9312189,9504015,9603003,9709039,9411061,9611194
1134,1135,9606181,9303158,9312094,9509050,3123,5249,9312094,9403066,9709139,9804197,9402114,9610106,9910146
1135,1136,9606177,9612030,9408119,3123,9609155,9610029,9408119,9605152,9702125,9604082,9610167,9712050,9408173
1136,1137,9606175,9407179,9503143,9804142,9404006,9608183,9503143,1124,9706194,9709047,7197,9503029,10068
1137,1138,9606174,9501005,9410010,9609155,5249,9404050,9410010,9311181,9403124,9901011,4049,9611111,9611143
1138,1139,9606169,9605200,9306073,9404006,9610029,9306041,9306073,9709039,9610018,9015,9801062,9612126,9901049
1139,1140,9606167,12093,9305038,5249,9608183,9904016,9305038,9610241,7079,2154,9701023,9910035,205251
1140,1141,9606162,9709002,9303020,5144,9404050,9804205,9303020,9602005,9206049,9209116,9610091,5212,9401113
1141,1142,9606148,9410152,9405133,9610029,9306041,9307010,9405133,9803223,9408082,9505071,9142,9707008,209232
1142,1143,9606144,9504090,9408164,9512030,9303172,9310157,9408164,9402114,6192,206179,9803237,9705044,9712110
1143,1144,9606143,9712028,9612219,9608183,9702083,9704158,9612219,9303044,9604166,9802116,211105,2154,9411018
1144,1145,9606137,9605145,9706053,9404050,9611194,9501036,9706053,9610167,9906217,9408082,9411051,9704176,9612060
1145,1146,9606136,9705220,9501101,9306041,9607117,9311156,9501101,9610149,9502051,10138,6227,206220,9409139
1146,1147,9606133,9711110,9610038,205181,206164,9502094,9610038,7197,9309045,205175,9912114,9701042,9706177
1147,1148,9606130,9612183,9411176,9804011,6181,9908105,9411176,9607234,9905200,9511071,8190,8126,9701018
1148,1149,9606109,9507005,9603044,9803117,9711058,9709107,9603044,4049,9204084,9206078,9707224,9511164,9207026
1149,1150,9606105,9206049,9404037,12213,9612028,9503022,9404037,9801062,9609041,9609202,209042,9411004,9305038
1150,1151,9606101,9709138,9601072,9609152,205200,9705057,9601072,9701023,9706035,9209041,9509173,209134,9202053
1151,1152,9606093,12258,9212086,9602156,9505122,9512129,9212086,9610091,9709047,9607064,9803109,9705168,207038
1152,1153,9606082,9609153,9504015,9512031,9709013,207078,9504015,9210050,9902126,9604056,11137,10138,9706192
1153,1154,9606077,209079,9609175,9506156,9503021,9803131,9609175,9142,7018,9504142,9611133,9704137,9412200
1154,1155,9606076,9511128,9502041,4114,5242,9705188,9502041,9408077,9402142,9707124,205037,208104,9607105
1155,1156,9606061,5267,9503157,9711163,9911033,9712144,9503157,9403192,9910085,9610251,9706017,9411051,9507045
1156,1157,9606054,9305010,9312059,9606017,9411053,9505073,9312059,3061,9310113,9605145,9706031,9712206,9503157
1157,1158,9606049,9710250,9309025,9612183,9605159,6057,9309025,203187,9601036,9707035,1206,9605115,9704014
1158,1159,9606046,7125,9308019,9411051,9711157,9611036,9308019,209145,9801183,9509133,9707202,9606061,9704049
1159,1160,9606045,9904064,9305020,208039,9407031,9704167,9305020,206108,9708093,203030,9709192,9911186,9510123
1160,1161,9606044,9802068,9502140,9605225,9706090,9712254,9502140,9712050,9705062,9412113,207105,9710240,9407113
1161,1162,9606026,9804184,9603012,9707261,9504148,9407074,9603012,205147,9202026,9406046,9408005,9404008,9508129
1162,1163,9606025,9303109,9510205,206228,210061,9803231,9510205,9506156,9507171,9707134,7032,9210047,9907176
1163,1164,9606018,9712051,9411198,9712193,9911028,9705190,9411198,9711163,1042,10059,9508099,204144,9709047
1164,1165,9606017,9802064,9211054,3081,9412221,9803019,9211054,9612183,9511118,9908090,9406069,9611214,9911011
1165,1166,9606015,9410008,9512161,9711106,9710124,9609085,9512161,3081,9510057,9603161,9612178,9307049,9609061
1166,1167,9606013,2070,9708093,9707118,12147,9704057,9708093,9411051,9202021,9706141,9605105,9610077,9508017
1167,1168,9605225,9710064,9605213,9904016,9607007,9710240,9605213,208039,9506146,9511130,2062,9503209,9408141
1168,1169,9605221,9711133,9604089,9804205,1046,9711149,9604089,9605225,9908110,9801157,9507121,9612065,9605213
1169,1170,9605220,9404113,9610006,209042,9611160,206201,9610006,9711106,9609061,10068,9603044,9410241,9402054
1170,1171,9605213,9805118,9704213,9509173,9605042,9704172,9704213,9707261,9901011,9801207,9904016,9608191,207274
1171,1172,9605211,212334,9501020,9803109,4109,9511065,9501020,9711067,9701111,9142,9804205,9405025,9804086
1172,1173,9605209,9711053,9304150,11137,9503139,9406136,9304150,2046,9904096,9311072,9307010,9706068,9201001
1173,1174,9605200,9901004,9302001,9611133,9911032,209166,9302001,9709152,9409169,9610097,9310157,11140,6151
1174,1175,9605188,9307045,4041,9307010,9503175,9612222,4041,208104,9411176,5054,9704158,9412115,9401105
1175,1176,9605176,5053,9610101,9310157,9412115,9704018,9610101,9510209,9803019,12252,9501036,9301015,9312059
1176,1177,9605174,9506150,9607049,9904019,12057,9704030,9607049,209042,9509007,9411020,9311156,9704120,9405190
1177,1178,9605172,9705241,9307178,9704158,9706207,9803116,9307178,9509173,9201019,205251,9502094,9505025,9312169
1178,1179,9605171,9910238,9212113,205037,9711057,9511187,9212113,9803109,9403038,9607117,9908105,212339,9212113
1179,1180,9605163,9910145,9511159,9706017,9902024,9609065,9511159,4114,9209027,6110,9803038,9250,9404037
1180,1181,9605161,1002,9412237,4180,9607114,9607105,9412237,11137,9606049,9307194,9602174,9703100,9205011
1181,1182,9605159,9311007,9605145,9501036,9802162,9711201,9605145,9611133,9505173,205195,9612126,9906082,9007
1182,1183,9605158,9906198,9601056,9706031,9906130,9702168,9601056,9235,9903134,9711113,9612157,9704043,9605030
1183,1184,9605157,9906129,9403134,1206,209042,11140,9403134,3123,9601169,9404098,211078,9603135,9510224
1184,1185,9605153,9411039,9302116,9311156,1163,9612015,9302116,205037,208039,211078,208170,9512110,206052
1185,1186,9605152,7138,9403141,9707202,9509173,212014,9403141,9912279,9609065,9402142,2246,9305131,9412142
1186,1187,9605151,9711081,9609095,9709192,3110,9707198,9609095,9606017,9402060,208170,9803159,9611203,209145
1187,1188,9605145,9508036,9404180,207105,9603037,9508139,9404180,9609155,9312169,9801206,9507171,9710207,9505049
1188,1189,9605136,9407161,9610097,9408005,9803109,6121,9610097,9706017,9405086,9606101,9606181,9702201,9708166
1189,1190,9605119,205280,9211093,7032,9509071,9508151,9211093,4180,9710022,9803173,9911028,9512223,6116
1190,1191,9605115,9503078,9407113,9508099,9707124,1042,9407113,9706031,9910080,9912155,9710124,9703150,9402016
1191,1192,9605108,9711144,9906244,9406069,11137,9510208,9906244,1206,9310022,9706031,12147,210215,9406132
1192,1193,9605105,9604025,9712161,9502094,9910039,9605200,9712161,9404006,9503212,9412221,9607007,9707067,9204004
1193,1194,9605088,9501036,9310193,9612178,9611134,9510008,9310193,9707202,9705044,6178,1046,3147,9804112
1194,1195,9605086,9803051,9303090,9605105,6170,9803063,9303090,5249,9403137,10107,9611160,9706150,201029
1195,1196,9605080,9401115,9307116,2062,9611133,11227,9307116,9610029,1021,9907154,9605042,205158,9410072
1196,1197,9605075,9803193,9411025,9908105,9503020,4137,9411025,9709192,9705220,9902184,4109,10223,9410180
1197,1198,9605074,9605176,9602105,9507121,9710127,3264,9602105,207105,209120,9603097,9503139,9905142,9602012
1198,1199,9605064,9706053,9902126,9406020,9708109,3268,9902126,9408005,9607134,9712206,9911032,9701037,9611136
1199,1200,9605062,9703094,9803203,9712223,9906139,9711081,9803203,9509070,9311181,9904045,9503175,9212104,9605037
1200,1201,9605059,202023,9904064,8123,9912018,9703094,9904064,7032,9508021,9308114,9412115,9246,9704019
1201,1202,9605048,9801017,9712109,9702072,9607176,1124,9712109,6147,9608093,9609003,12057,9705099,9603009
1202,1203,9605046,9510193,9609075,9909202,9708093,9611065,9609075,9508099,9305068,9306083,9706207,1143,9710203
1203,1204,9605044,1070,9411031,9801194,205251,9701166,9411031,9406069,9609232,9411018,9711057,9704160,9609138
1204,1205,9605042,5277,9211130,9607064,9803030,9606093,9211130,9608183,9803058,4137,9902024,201056,9601103
1205,1206,9605040,9712055,9508135,9707204,9511173,9706158,9508135,9404050,9601112,9412166,9607114,9712161,9706225
1206,1207,9605037,9309055,9912018,9406008,9805018,9707134,9912018,9612178,9407157,9611133,9802162,9612079,9204103
1207,1208,9605030,9505071,9902177,9505105,9902126,9705139,9902177,9605105,9410138,9612128,9906129,9408021,9410216
1208,1209,9605022,9059,9207040,9802049,9902205,9802168,9207040,9306041,9602156,9602096,9710116,12185,9803030
1209,1210,9605019,9910060,9412221,9309041,9247,9611222,9412221,2062,9512086,9412027,9210123,9706070,9601041
1210,1211,9605018,9612146,9310181,9409098,209088,9501020,9310181,9507121,9310151,9703023,6108,202126,9904019
1211,1212,9605009,9705232,9707124,9511037,9701186,9710122,9707124,1143,9712088,9603087,9508039,9311088,9601053
1212,1213,9605007,9601056,9804184,9709227,9409142,9905127,9804184,9510169,9208017,9708166,9906142,9410203,9912155
1213,1214,9605006,9907192,9805218,9412064,4069,9804113,9805218,4182,9701023,9406020,9307111,9706007,9503017
1214,1215,9605004,9206084,204158,9610223,205037,9706226,204158,6146,206038,9509035,9901004,9805218,9604040
1215,1216,9605003,9704070,9705138,7149,9705023,12090,9705138,9706110,9611111,3112,9505074,9712165,9506174
1216,1217,9605001,9903095,9408173,11208,207049,6036,9408173,12072,9612248,2068,9510210,9308119,9511173
1217,1218,9604196,9907177,9405163,9508135,10272,9709228,9405163,210097,9702086,9403042,9608003,9803067,203101
1218,1219,9604195,9412157,205232,9802118,12093,9902177,205232,9406020,205191,207280,9607011,9703105,9805018
1219,1220,9604166,9612173,9403133,9605074,9706017,9910035,9403133,9712223,9911028,9233,3221,9406008,9509166
1220,1221,9604165,3268,9706110,9611051,4180,9803051,9706110,8123,9505058,9707051,9702075,208155,9309025
1221,1222,9604164,6230,9302110,6146,9511128,9903205,9302110,6062,9712115,9902126,204171,9608017,9612199
1222,1223,9604149,9705019,9403108,9708004,6186,9909190,9403108,9909202,9408044,9703094,9706053,9902094,9902126
1223,1224,9604143,9706079,9306010,9605158,9904064,207201,9306010,9801194,9207003,9710124,9602074,9608087,9510199
1224,1225,9604142,9502140,9604090,9602105,9804184,9805207,9604090,9406008,9803196,9910060,5181,5021,206236
1225,1226,9604134,9605136,9410216,9404094,4203,9706053,9410216,9802091,9803193,9602120,9702049,9505123,9511159
1226,1227,9604113,9608144,203211,6144,9706031,9908075,203211,9505105,9201032,9310029,9611036,9209075,9404140
1227,1228,9604097,9409176,9210047,5269,9612146,9606133,9210047,9804027,9207103,9607104,9704167,9505160,9308019
1228,1229,9604090,8102,9610165,9802115,9601056,205187,9610165,9802049,9602176,9601023,9804167,9407078,9402063
1229,1230,9604089,9609085,9504114,9235,208114,206196,9504114,9911186,9202050,9610051,201017,9710224,5054
1230,1231,9604083,1019,9605022,9407113,9612173,201046,9605022,208131,9805104,9510199,202021,6208,9703037
1231,1232,9604082,9209037,9711203,9402016,1206,9707224,9711203,9702049,9310171,9407044,9905200,9610175,9801121
1232,1233,9604077,9512115,1042,9410216,3087,5024,1042,212107,9712036,11208,9803235,6227,9704052
1233,1234,9604076,9711002,9702009,9712130,9505144,209159,9702009,207143,9609001,9605220,9312187,9306069,9402057
1234,1235,9604064,209129,9708046,206038,9602115,4084,9708046,205315,9307111,9307147,7248,9609032,9308034
1235,1236,9604056,9412113,9210105,9409064,9612051,210112,9210105,211171,9209107,9805200,6066,9906182,12252
1236,1237,9604053,9404104,201253,9408119,9701173,208003,201253,209148,209166,9406004,9805135,9610006,9501018
1237,1238,9604052,9406046,9306035,9506186,3089,9901119,9306035,9803251,206052,209150,9612060,9712100,10069
1238,1239,9604040,9303017,9603117,9412237,9411009,9509020,9603117,9712062,9412142,3188,9703031,2256,9604053
1239,1240,9604034,9605163,9706207,9311080,9612120,205181,9706207,206179,9511006,9707247,9603161,9711067,9302001
1240,1241,9604026,2074,9710004,9610157,9610077,9804011,9710004,207235,9705189,212240,11243,9243,203259
1241,1242,9604025,9609089,2060,4060,9509122,9803117,2060,9707033,9904045,9703100,9712147,9802040,209111
1242,1243,9604007,9504013,9602096,4152,9906082,12213,9602096,208118,9222,5145,207017,209114,9603090
1243,1244,9603204,9803221,9605006,9707185,9701037,9602156,9605006,204259,10223,9404037,203041,5144,9712130
1244,1245,9603200,9710032,9704148,2251,9707202,9506156,9704148,9906119,9511128,9411039,204218,9610029,9301068
1245,1246,9603188,10232,9311058,9603177,12185,9711163,9311058,9908115,9303072,212014,7125,9903047,9706163
1246,1247,9603187,9701175,9611011,9702089,9408113,9612183,9611011,206237,9404173,9302116,209206,9510169,9804092
1247,1248,9603177,9610002,9512173,9903130,9805218,9411051,9512173,9236,9210077,5122,205280,9803066,9911084
1248,1249,9603176,9204071,9411018,9703023,208155,208039,9411018,9309041,9610038,9910146,10082,9405164,9311048
1249,1250,9603162,9207040,9403124,9912279,9709192,9605225,9403124,9409098,9604113,9412200,8126,9405008,9805013
1250,1251,9603161,9703123,9307092,9312206,207105,9707261,9307092,9904016,9503180,9305051,10138,9503069,9607174
1251,1252,9603150,9610035,9511119,210307,9408005,9406020,9511119,9804205,9803012,203190,11072,9712084,9407074
1252,1253,9603147,9510195,9501005,9704056,9704213,9712223,9501005,9511037,9612183,9710177,3160,9309026,3008
1253,1254,9603143,9804170,9910080,9801115,9904084,8123,9910080,9709227,9711157,9912060,203005,9704108,206038
1254,1255,9603142,207169,9408135,9309065,4059,9909202,9408135,9412064,9906027,9605152,9509007,9607108,6106
1255,1256,9603139,9708046,9410016,9402005,7032,9801194,9410016,9610223,9307190,1164,9803227,9704096,9702094
1256,1257,9603135,9711003,9608063,204148,9802119,9406008,9608063,7149,9801024,9710101,9706150,9605019,9803196
1257,1258,9603131,9403108,9704014,5277,9711016,9505105,9704014,206245,9401153,9609085,5021,9801059,9305051
1258,1259,9603128,208131,9606175,9405110,9510216,9802049,9606175,11208,9612083,9610029,1164,9708134,9803203
1259,1260,9603126,9903116,9701037,2074,8033,9710046,9701037,9508135,9309073,9705104,6163,9801042,205180
1260,1261,9603117,9197,9505127,9410084,9911022,9707087,9505127,9802118,9405133,9603176,9605220,9911072,9205097
