Id,score
,
9905221,0.000630612
,
5054,0.000401775
,
5266,4.21E-06
,
110105,2.00E-05
,
9805177,1.55E-05
,
9908093,1.63E-06
,
4030,1.56E-05
,
7200,2.64E-06
,
11182,5.10E-05
,
107097,1.21E-05
,
9806217,2.68E-05
,
9812092,7.96E-05
,
9901134,7.43E-05
,
111136,1.95E-05
,
112009,0.000112293
,
8028,9.45E-05
,
102001,1.29E-05
,
9808085,9.53E-06
,
9809035,2.85E-05
,
9903229,6.71E-06
,
9904148,1.34E-05
,
201117,1.23E-05
,
9605234,6.75E-05
,
9608126,1.21E-05
,
9703216,2.59E-05
,
9704156,1.81E-05
,
9708099,2.91E-06
,
9803080,7.61E-05
,
9803227,0.000172347
,
9804095,0.000271411
,
9805014,3.60E-05
,
9805140,2.03E-05
,
9903054,9.59E-08
,
9904056,0.000187924
,
5007,0.000150519
,
104198,0.000205849
,
111190,0.000147392
,
9806223,1.52E-06
,
9808016,5.97E-05
,
9808037,2.25E-06
,
9809159,0.000364743
,
9903228,6.04E-06
,
9909013,4.15E-06
,
112196,1.36E-05
,
9909043,0.000174347
,
104226,1.03E-05
,
109133,5.16E-05
,
112227,9.05E-05
,
202060,3.60E-05
,
9512081,6.96E-05
,
9907188,0.000419012
,
201247,1.37E-05
,
202048,0.00018046
,
202052,8.54E-05
,
2111,1.27E-06
,
110001,4.72E-06
,
3179,0.000381251
,
112258,0.000312898
,
201268,3.29E-06
,
103071,8.73E-05
,
203258,1.08E-06
,
204014,5.20E-07
,
204030,3.63E-05
,
9303007,0.000165656
,
9303032,7.56E-05
,
9801152,0
,
109123,0.000448052
,
9611110,0.0003823
,
9712089,5.53E-05
,
9712094,0.000102825
,
9903264,1.08E-05
,
9707169,2.90E-06
,
109124,4.78E-06
,
7047,1.70E-05
,
11123,9.27E-06
,
104038,6.37E-06
,
9506115,2.48E-05
,
9604115,4.89E-06
,
9401048,8.64E-06
,
109125,6.13E-06
,
103024,2.75E-06
,
109126,1.44E-05
,
10282,9.03E-05
,
102165,1.51E-06
,
9912022,7.66E-08
,
109127,0.000107153
,
4123,7.98E-05
,
8016,0.00010234
,
9051,5.78E-05
,
10191,0.000190738
,
11217,0.000164719
,
12091,7.25E-05
,
107119,0.000308278
,
9203018,0.000109505
,
9509070,0.000189365
,
9702076,0.000122042
,
9704195,5.61E-05
,
9806104,8.48E-05
,
9807187,2.39E-06
,
9902059,3.37E-05
,
9903132,5.00E-05
,
9905081,2.28E-06
,
9907145,4.45E-06
,
109128,4.12E-05
,
9601073,2.63E-05
,
109129,7.77E-05
,
3271,3.49E-05
,
9305016,8.47E-05
,
9510007,0.000345135
,
9811042,2.83E-05
,
9910185,5.03E-05
,
9911157,1.66E-05
,
109130,8.31E-05
,
2119,1.26E-05
,
3176,7.53E-05
,
9196,2.42E-05
,
10275,3.22E-05
,
101159,7.41E-05
,
104190,0.000101398
,
105221,8.57E-06
,
107022,0.000231406
,
9704002,1.02E-05
,
9804168,1.45E-05
,
9701069,0.000894968
,
109131,2.24E-05
,
3124,7.92E-05
,
5114,2.75E-05
,
7158,0.000223945
,
103021,0.000207784
,
106142,1.36E-05
,
9906109,4.01E-07
,
109132,4.15E-06
,
8010,4.08E-05
,
106157,0.00016132
,
11097,7.98E-05
,
9511188,0.000217748
,
9805087,5.96E-05
,
109134,0.000195353
,
9210098,2.84E-05
,
9304005,0.000554808
,
109136,2.96E-05
,
6057,0.000101117
,
6123,4.07E-05
,
109137,3.25E-05
,
9305025,0.000138274
,
9309023,0.000245629
,
9501055,4.67E-05
,
9506027,6.63E-05
,
9602096,1.06E-05
,
9607126,4.92E-05
,
9611039,5.15E-05
,
9706049,1.47E-06
,
9708008,9.54E-05
,
9708046,3.37E-05
,
9807049,2.19E-05
,
9811089,1.69E-05
,
9901044,5.65E-07
,
9903008,2.64E-06
,
9905175,5.47E-05
,
9912005,2.54E-05
,
9206070,0.001463483
,
9209012,0.000355823
,
9211095,5.98E-06
,
9404092,0.000245001
,
9510109,7.09E-05
,
9605173,4.23E-05
,
9203033,8.10E-05
,
9301129,6.38E-06
,
9308023,2.86E-06
,
9308042,3.32E-05
,
9308131,4.92E-05
,
9403179,0.000326272
,
9406216,8.58E-05
,
9407005,0.000258161
,
9410136,4.33E-05
,
9607148,0.000134277
,
9608026,8.37E-05
,
9608195,3.90E-05
,
9609087,4.51E-06
,
9609115,2.93E-05
,
9610107,2.75E-05
,
9610166,2.64E-06
,
9610238,6.42E-05
,
9610252,1.45E-05
,
9611204,1.68E-05
,
9611223,3.19E-05
,
9612224,6.13E-05
,
9701115,7.58E-05
,
9701154,0.000576828
,
9704047,4.07E-07
,
9707182,8.73E-05
,
109138,0
,
5104,7.14E-05
,
109139,3.13E-05
,
2182,0
,
3003,1.10E-05
,
6208,0.000149353
,
9116,2.47E-05
,
9609218,8.66E-06
,
9702036,6.20E-06
,
9803179,0.000150856
,
9906079,0.000119579
,
9911188,0.00011315
,
9610134,9.77E-05
,
109140,4.30E-06
,
109141,2.88E-05
,
6050,7.18E-06
,
11081,2.07E-05
,
9506052,0.000146726
,
9707262,0.000170171
,
9711145,9.18E-05
,
9801039,8.69E-05
,
109142,4.03E-05
,
2108,4.30E-06
,
9608006,0.00030046
,
9709151,2.19E-06
,
109143,0
,
9404144,0.000238046
,
9310010,7.14E-05
,
109144,4.17E-07
,
109145,0.000107115
,
105010,0.000716737
,
109146,4.65E-06
,
1218,0
,
6235,4.90E-05
,
101196,0.00025515
,
107037,1.17E-05
,
107055,4.07E-05
,
109147,0.000256909
,
4095,2.90E-05
,
11075,7.86E-05
,
12032,5.35E-06
,
102110,0.000175056
,
105016,1.52E-05
,
106155,8.78E-05
,
9611079,4.52E-06
,
9707130,1.41E-05
,
9803066,1.15E-05
,
9806069,1.05E-05
,
9901045,0.000213375
,
109148,9.02E-05
,
9806034,0.000126649
,
9809209,2.39E-05
,
9811176,3.65E-06
,
9811248,3.89E-05
,
9909004,2.69E-05
,
9912035,1.21E-07
,
109149,6.81E-05
,
9601151,1.45E-05
,
9702136,7.25E-05
,
9704089,0.000154166
,
9705175,3.84E-05
,
9803108,3.44E-06
,
9903110,0.00053088
,
9504095,0.000104425
,
9601175,4.75E-06
,
9610082,0.000272267
,
9612198,3.47E-06
,
9701139,0.000539889
,
9702101,3.66E-05
,
9702173,0.000133271
,
9703102,2.17E-05
,
9703218,7.82E-05
,
9704123,0.000719902
,
9705113,0.000159225
,
109150,3.03E-05
,
9805006,0.000189978
,
9902189,4.65E-06
,
9901146,7.03E-05
,
109151,0.000130154
,
9307049,0.000393357
,
9504155,6.34E-06
,
9505038,1.27E-05
,
9507005,0.000194115
,
9601068,7.90E-05
,
9607043,3.42E-05
,
9609181,4.99E-05
,
9610138,6.66E-05
,
9611029,8.98E-06
,
9702039,0.000108871
,
9703060,4.19E-05
,
9703204,2.46E-06
,
9801160,7.52E-05
,
9901130,4.32E-05
,
9904124,4.93E-05
,
9908132,0.000215451
,
9908133,5.37E-06
,
9912127,7.38E-06
,
9302038,4.24E-05
,
9403192,0.000112134
,
9409021,0.000453604
,
9410217,5.00E-05
,
9503027,0.000486643
,
9302026,0.000517729
,
9307027,0.000322826
,
9310112,0.000658201
,
9310202,5.06E-05
,
9311010,0.00019413
,
9311081,0.000108982
,
9311093,3.27E-05
,
9312182,2.30E-05
,
9603087,0.000219185
,
9604035,0.000328548
,
9604068,4.41E-05
,
9607201,0.002604908
,
9609095,0.000117659
,
9406059,0.000123679
,
9507164,7.83E-05
,
9606033,0.000105197
,
9606041,1.70E-05
,
9606042,7.48E-05
,
9608021,7.16E-05
,
9504049,2.40E-05
,
9611111,1.46E-05
,
9611203,0.00036657
,
9612089,0.000106338
,
9612236,4.04E-05
,
9701042,2.11E-05
,
9701088,0.00037418
,
9702079,5.76E-05
,
9702164,4.17E-05
,
9705011,6.17E-05
,
9705036,3.77E-05
,
9706153,4.06E-05
,
9712200,0.000109997
,
109152,0.000130862
,
109153,4.86E-07
,
5095,3.81E-05
,
101236,8.34E-05
,
103261,2.65E-05
,
9610018,3.58E-05
,
109154,0.000145936
,
103169,0.000179588
,
105136,0.000144933
,
107113,2.96E-05
,
9310194,4.44E-05
,
9507141,0.000137941
,
9601152,0.000201582
,
9603099,5.47E-05
,
9701187,8.48E-05
,
9706151,3.60E-05
,
9802116,1.60E-05
,
9803023,2.24E-05
,
9812240,4.06E-05
,
9907075,7.61E-07
,
9907144,6.96E-07
,
9204028,6.59E-05
,
9207011,0.000142924
,
9209036,0.000124208
,
9211049,0.000156055
,
9211085,5.43E-08
,
9212027,5.96E-05
,
9309115,0.00021711
,
9402156,0.000273532
,
9409168,2.02E-05
,
9501039,3.65E-06
,
9503125,3.25E-07
,
9503172,7.15E-05
,
9504091,2.69E-05
,
109155,4.39E-05
,
2169,1.28E-06
,
9510182,0.001183142
,
9511230,5.94E-06
,
9602118,1.12E-05
,
9603108,0.000115098
,
9603170,3.16E-05
,
9606133,3.24E-06
,
9607078,3.53E-05
,
9607121,6.37E-07
,
9608096,0.000374122
,
9608145,1.03E-05
,
9608154,0.000248257
,
9611190,0.000213129
,
9703148,9.55E-05
,
9704129,5.94E-06
,
9706226,1.05E-05
,
9805190,1.00E-06
,
9904155,1.76E-05
,
9203071,0.00020715
,
9306096,0.000238949
,
9403096,1.29E-05
,
9509042,7.72E-06
,
9509146,1.49E-05
,
9602154,1.00E-05
,
9607026,0.000146948
,
9607029,1.03E-05
,
9506024,1.71E-05
,
9506075,9.39E-05
,
9507155,0.000696774
,
9512138,0.00018164
,
9601050,4.09E-05
,
9606176,4.54E-05
,
9610154,9.49E-05
,
9705068,1.47E-05
,
109156,4.20E-06
,
102028,0.000255663
,
9705152,0.00053106
,
9602176,9.54E-05
,
9609074,5.55E-05
,
9703109,0.000140103
,
109157,6.28E-06
,
4062,4.93E-05
,
7127,0.000113332
,
12262,7.60E-06
,
104076,2.60E-05
,
9710032,0.000278619
,
9804021,0.000140993
,
109158,2.51E-06
,
109159,5.87E-06
,
12075,0.000227311
,
9702106,3.48E-05
,
9801066,4.98E-05
,
9903172,0.000144651
,
109160,3.53E-06
,
3121,2.80E-05
,
9910118,4.43E-05
,
109161,0.000108513
,
1182,0.000128322
,
9310148,8.05E-06
,
9402048,4.62E-05
,
9512215,0.000271652
,
9707165,1.15E-06
,
9807088,1.65E-05
,
9903239,0.000124466
,
9503140,1.94E-05
,
9505101,5.62E-05
,
109162,0.005006251
,
1027,0.000124444
,
1213,3.85E-06
,
3113,0.0003338
,
3137,3.06E-05
,
3145,0.000514673
,
3180,0.000762237
,
3216,3.45E-05
,
4038,0.001206144
,
4072,0.000120327
,
4074,0.001059261
,
4080,5.46E-05
,
4085,2.35E-05
,
4115,0.000329821
,
5205,2.94E-05
,
7050,7.84E-05
,
8002,4.30E-05
,
8057,0.000175683
,
9028,6.95E-06
,
9174,0.000122663
,
10003,7.31E-06
,
11038,1.98E-05
,
11140,2.40E-05
,
11170,0.000386943
,
11205,5.77E-06
,
12065,4.68E-05
,
12170,1.55E-05
,
12174,0.000252479
,
12266,0.000342589
,
101216,1.02E-05
,
102022,3.33E-05
,
102101,9.13E-06
,
103020,3.47E-06
,
103069,9.90E-05
,
103199,0.000166486
,
105257,1.23E-05
,
107105,0.000170566
,
107115,0.000207299
,
110113,9.37E-05
,
9209044,0.001174971
,
9310187,0.000231766
,
9503093,0.000247459
,
9603095,0.000218876
,
9611202,0.000143596
,
9611233,8.48E-05
,
9612027,0.000117506
,
9612222,5.42E-05
,
9701096,1.22E-05
,
9704037,5.83E-05
,
9705153,1.25E-05
,
9706132,0.001189588
,
9707202,0.001373224
,
9712206,0.000252473
,
9801147,1.78E-05
,
9803044,7.35E-06
,
9803166,5.86E-05
,
9806099,3.33E-05
,
9811159,3.47E-06
,
9902004,1.41E-06
,
9903187,8.27E-05
,
9904064,0.000164328
,
9904133,1.76E-05
,
9910092,3.35E-06
,
9910138,1.02E-05
,
9911026,8.37E-05
,
9911098,4.49E-05
,
9911137,4.16E-06
,
9911169,3.73E-06
,
9912036,1.56E-06
,
9912140,1.21E-05
,
9912272,0.000200748
,
6210,5.22E-05
,
110066,9.68E-05
,
110093,6.92E-05
,
9509080,7.96E-05
,
9702093,6.77E-05
,
9901085,4.08E-05
,
9304023,0.000248106
,
9312186,0.000209451
,
9506044,1.81E-06
,
9509163,7.05E-06
,
9404138,0.000147425
,
9510215,3.30E-05
,
9608127,1.68E-05
,
9610041,4.69E-05
,
109163,0.000756788
,
12123,1.02E-05
,
9207084,0.000828664
,
9312179,0.000266896
,
9402033,0.000243087
,
109164,9.83E-06
,
109165,5.35E-05
,
9905036,4.92E-06
,
109166,2.49E-06
,
109167,0
,
9506062,6.70E-05
,
9606137,3.42E-05
,
9310198,0.000561969
,
9212022,4.64E-05
,
9310038,1.75E-05
,
6179,0.000703168
,
109169,0
,
9807024,0.000413352
,
109170,7.95E-06
,
1055,1.44E-05
,
1130,1.27E-07
,
8154,2.32E-05
,
9045,4.30E-06
,
11192,1.55E-05
,
9909107,3.38E-07
,
109171,7.14E-05
,
1152,0
,
9509028,8.76E-05
,
9510136,5.23E-05
,
109172,4.94E-05
,
9912205,0.000950116
,
109173,3.37E-05
,
6172,7.77E-06
,
106285,7.94E-05
,
107061,8.06E-05
,
9602120,0.00016143
,
9708031,6.16E-06
,
9711161,6.04E-05
,
9802190,3.64E-06
,
9904054,5.46E-06
,
109174,0.000343586
,
10069,0.00017467
,
9803135,5.59E-05
,
9803263,3.36E-05
,
9805129,8.57E-05
,
9907129,8.48E-07
,
9907177,1.97E-06
,
109175,0.000154126
,
3289,0.00014415
,
104032,6.37E-05
,
106260,0.002160019
,
9803249,5.12E-05
,
9805218,3.01E-06
,
9808026,9.79E-05
,
9811167,0.000439525
,
109176,0.00036631
,
104091,0.000177664
,
9610019,0.000238262
,
9702174,0.000294623
,
9804057,0.000618463
,
9807108,4.13E-05
,
109177,5.81E-06
,
109178,7.14E-05
,
104140,7.14E-05
,
109179,0.000119822
,
9408156,9.28E-07
,
109180,3.69E-06
,
11006,0.000395728
,
105240,5.48E-06
,
109182,0.000128995
,
2117,8.15E-05
,
3031,4.94E-05
,
3278,0.000116444
,
4015,6.69E-06
,
5036,0.000281618
,
5085,1.20E-06
,
7235,3.92E-05
,
8053,1.56E-05
,
8101,3.99E-06
,
10034,2.55E-05
,
11238,2.19E-06
,
102071,2.94E-06
,
104229,5.67E-05
,
104230,7.91E-06
,
105246,1.92E-05
,
105312,5.59E-06
,
107046,1.37E-05
,
107070,4.38E-06
,
9305026,0.000332276
,
9911187,0.000141821
,
109183,8.99E-05
,
3273,1.68E-05
,
9406217,6.26E-05
,
9801206,0.00011778
,
9808039,7.99E-05
,
9808041,5.61E-05
,
9809190,1.08E-05
,
9810146,2.59E-05
,
9811244,4.97E-06
,
9812066,0.000203169
,
9906118,1.69E-07
,
9907107,1.42E-05
,
109184,0.000494821
,
9207004,0.000322313
,
9209105,0.000185135
,
9211040,0.001454996
,
9212113,2.13E-05
,
9306034,2.37E-05
,
9309014,0.000106748
,
9403032,9.40E-06
,
9403075,3.28E-05
,
9403124,2.12E-05
,
9504056,9.10E-05
,
9511208,0
,
9601056,0.000141031
,
9701041,8.65E-07
,
9706041,4.61E-07
,
9707211,2.04E-07
,
9710122,0.000996778
,
9712085,4.82E-07
,
9807234,1.99E-07
,
9902044,0
,
9905063,1.99E-07
,
9204098,9.32E-08
,
9206075,0.000137078
,
9211109,0.000114467
,
9306137,1.59E-07
,
9308038,2.30E-05
,
9312016,1.71E-05
,
9203080,8.42E-05
,
9309105,4.25E-05
,
9312198,4.75E-05
,
9411185,4.08E-06
,
109185,0
,
9906113,2.26E-05
,
109186,1.78E-05
,
2233,4.99E-05
,
101081,1.28E-05
,
105127,7.84E-05
,
106181,5.47E-05
,
109187,1.06E-05
,
11009,9.57E-05
,
12081,0.000464736
,
9303067,3.21E-05
,
109189,3.26E-07
,
10201,0.000459805
,
9708030,0.000117461
,
109190,6.93E-07
,
9128,2.69E-05
,
9902007,1.98E-05
,
109191,0.000151802
,
12238,0.000337182
,
102098,2.04E-05
,
103227,2.05E-06
,
105082,0.000398364
,
107039,0.000253394
,
9312153,0.000368848
,
9405107,0.000587821
,
9907110,8.91E-05
,
109192,2.18E-05
,
4155,6.83E-05
,
8203,0.000166893
,
9019,6.97E-05
,
9175,7.23E-05
,
10206,1.84E-05
,
11024,0.000219099
,
11290,3.18E-05
,
103001,4.52E-05
,
107142,7.94E-05
,
109193,9.80E-06
,
9611007,3.27E-06
,
9807111,4.77E-05
,
9809122,5.53E-06
,
9909150,0.000104668
,
109194,8.66E-06
,
6046,1.94E-05
,
7079,0.000280259
,
11144,1.74E-05
,
103052,3.22E-05
,
109195,1.18E-05
,
9910031,3.27E-08
,
109196,4.70E-05
,
12092,0.000162697
,
9201054,0.000484972
,
9408134,4.30E-05
,
9607052,0.00031972
,
9706157,9.90E-06
,
9707167,1.71E-06
,
9802133,1.04E-06
,
9902058,0.000715025
,
9508058,0.000153088
,
9512127,2.95E-05
,
9610120,4.19E-07
,
9611125,1.22E-05
,
9702045,3.68E-05
,
109197,4.27E-05
,
6088,7.82E-05
,
105090,0.000177731
,
9609176,1.77E-05
,
9702165,3.60E-06
,
9703157,2.49E-06
,
9805056,3.97E-07
,
9808119,4.99E-05
,
9809162,2.68E-06
,
9810257,2.68E-07
,
9606163,3.29E-05
,
9802076,4.74E-05
,
9811203,3.70E-05
,
109200,1.24E-05
,
109201,0.000255124
,
9908099,2.59E-05
,
109202,2.37E-05
,
6180,6.56E-05
,
6183,1.39E-05
,
101101,0.000201657
,
9206097,9.85E-05
,
9609069,5.89E-05
,
9912262,5.65E-05
,
109203,0
,
9205088,0.000875687
,
9211096,6.42E-05
,
9303136,0.000209169
,
9305181,0.000284648
,
9503214,2.98E-05
,
9507030,1.29E-06
,
109204,9.49E-06
,
109205,3.40E-05
,
9510196,9.70E-08
,
9807158,0.000622067
,
109207,1.62E-05
,
9408025,0.000112545
,
109208,2.89E-06
,
9610020,9.28E-05
,
109209,5.57E-05
,
2187,3.94E-08
,
7236,0.000561036
,
9803183,5.19E-06
,
9805132,2.68E-06
,
9812172,5.10E-06
,
109211,1.17E-06
,
101210,0.000175351
,
109212,0.001792748
,
1128,2.14E-06
,
2219,0.000127683
,
4089,6.53E-05
,
8044,0.00011578
,
8208,0.000477088
,
10012,6.91E-06
,
10257,2.66E-05
,
10262,9.84E-06
,
10287,1.77E-05
,
11004,3.47E-05
,
101106,8.48E-05
,
103055,0.000270899
,
103252,4.71E-05
,
9201067,0.001088774
,
9202070,0.000157569
,
9205024,8.33E-06
,
9206052,3.04E-05
,
9206112,2.33E-06
,
9207040,0.000164887
,
9208011,7.18E-06
,
9211053,0.000282415
,
9211115,1.42E-05
,
9303108,1.91E-05
,
9304065,0.000362869
,
9304149,1.71E-05
,
9305154,9.50E-05
,
9306028,0.000138206
,
9306044,0.000233099
,
9308057,0.000247618
,
9308086,8.62E-05
,
9310122,0.000557485
,
9310130,2.81E-05
,
9312039,2.43E-05
,
9402038,8.84E-05
,
9405014,2.85E-05
,
9406155,1.50E-05
,
9407122,4.44E-05
,
9408086,7.33E-05
,
9412062,0.00014881
,
9412127,0.000324841
,
9501059,9.43E-05
,
9501136,3.21E-05
,
9506087,8.71E-05
,
9506169,5.63E-05
,
9507010,0.000198424
,
9509007,0.000141977
,
9510171,9.99E-05
,
9512030,0.000164363
,
9512182,0.000213639
,
9601113,0.000137155
,
9606066,0.000298171
,
9607046,9.22E-05
,
9607099,0.000474257
,
9607167,3.46E-05
,
9607168,0.000295329
,
9609068,0.000101869
,
9609080,6.57E-06
,
9612040,2.27E-05
,
9612099,2.15E-06
,
9612133,4.79E-06
,
9701034,2.36E-05
,
9701062,3.97E-05
,
9702170,1.61E-05
,
9703190,8.44E-05
,
9704213,6.80E-05
,
9706054,8.79E-06
,
9706140,1.47E-05
,
9707091,0.00010918
,
9708148,3.27E-05
,
9711113,0.000607921
,
9712124,0.000155602
,
9801046,0.000394351
,
9802003,6.52E-05
,
9802070,0.00012818
,
9802132,0.00010702
,
9803005,7.45E-05
,
9803122,1.73E-05
,
9804050,7.57E-05
,
9805185,0.000347784
,
9809017,0.000448156
,
9809052,0.000665186
,
9810026,0.000302087
,
9902011,6.06E-07
,
9904159,0.00017778
,
9905103,0.000107091
,
9907039,8.46E-06
,
9907125,2.78E-06
,
9909153,3.06E-06
,
9910243,0.000465606
,
9912196,2.14E-05
,
9201025,0.0001686
,
9203075,2.95E-05
,
9208066,0.000345392
,
9210052,0.000246902
,
9204064,0.002066762
,
9208079,1.27E-05
,
9209009,5.50E-05
,
9209015,3.15E-06
,
9304140,0
,
9501028,1.51E-05
,
9501029,0.000179489
,
9201006,1.57E-06
,
9603010,0.000340211
,
9606068,9.01E-05
,
9401078,0.000156332
,
9307196,0.000730271
,
9403094,0.00011033
,
9405058,3.28E-05
,
9502060,3.29E-05
,
9601135,0.000442594
,
9604098,1.79E-05
,
9605065,1.23E-05
,
9612039,0.000210245
,
9309118,3.14E-05
,
9501138,1.44E-06
,
9212135,0.000185246
,
9412166,0.000130214
,
9604161,5.14E-05
,
9703055,7.96E-06
,
9801167,0
,
9504030,3.37E-05
,
9505180,0
,
9206002,0.000336429
,
9208058,0.000123151
,
9210037,7.79E-05
,
9305160,0.000380527
,
9408092,3.69E-05
,
9409016,8.81E-05
,
9501018,0.000189554
,
9503217,4.35E-05
,
9509096,7.99E-05
,
9509162,0.00016396
,
9510001,0.000444411
,
9603129,2.23E-05
,
9606032,0.00011876
,
9610104,0.000100481
,
9612029,9.96E-05
,
9612252,0.000122356
,
9701109,0.00015731
,
9706203,0.00028416
,
9709004,0.000147016
,
9712249,0.00053917
,
9802185,3.92E-05
,
9803217,4.67E-05
,
9803248,3.99E-07
,
9302073,2.68E-05
,
9308124,0.000624966
,
9606190,9.97E-06
,
9608017,0.000461671
,
9610102,8.00E-05
,
9612208,4.10E-05
,
9702067,8.94E-05
,
9706194,0.000185208
,
9706218,1.79E-05
,
9708047,3.42E-05
,
9710096,6.96E-05
,
109214,9.82E-06
,
9802016,3.16E-05
,
109215,8.92E-05
,
9409116,0.000155777
,
9501145,5.40E-05
,
9509022,0.00012741
,
9907049,1.10E-05
,
9310138,3.68E-05
,
9401063,0
,
9402041,0.000247377
,
9504125,2.42E-05
,
9505165,3.60E-06
,
109216,3.14E-06
,
1209,2.01E-06
,
104150,6.65E-06
,
9908186,1.89E-05
,
109217,0.000297536
,
1205,5.70E-06
,
2131,7.30E-07
,
5275,0.000173648
,
105211,6.72E-06
,
106165,2.33E-05
,
9602167,0.000223388
,
9605054,2.33E-05
,
9607145,4.08E-06
,
9712117,0.000110614
,
9803164,8.60E-06
,
9808060,1.51E-05
,
109218,2.65E-05
,
6249,1.18E-05
,
10225,0.00028884
,
9811241,5.00E-06
,
109219,0.000115809
,
3210,2.54E-05
,
7187,3.41E-05
,
9409165,1.65E-05
,
9610202,3.67E-06
,
9910046,0.000101515
,
9308145,7.31E-05
,
9411077,0.000195504
,
109220,0.000122444
,
8094,5.04E-05
,
102013,3.67E-05
,
107104,0.00010516
,
9202045,2.97E-06
,
9301060,2.12E-05
,
9503106,0.000307534
,
9512173,0.000567618
,
9605018,0.000833901
,
9704034,2.75E-05
,
9704136,3.71E-06
,
9705123,0.000389879
,
9707129,0.000206806
,
9911107,0
,
109223,5.34E-05
,
104104,2.06E-05
,
9301017,8.76E-05
,
9712081,0.000125983
,
109224,0.000196189
,
6036,0.000505663
,
107074,0.000188484
,
9410019,6.71E-06
,
9607224,7.14E-05
,
9909006,0.000208093
,
9809029,2.72E-06
,
110002,4.46E-05
,
105245,0.000218118
,
110003,4.43E-07
,
9706220,8.09E-05
,
9811111,5.82E-05
,
9504154,0.000114997
,
9607199,0
,
9610240,5.22E-05
,
9701080,0.000220389
,
110004,0.000221458
,
9152,0.000261281
,
10057,0.000857307
,
9709109,0.002022414
,
9801024,0.002906109
,
110005,9.91E-05
,
9070,8.75E-06
,
10149,1.28E-05
,
11035,4.73E-05
,
11053,8.68E-05
,
11268,2.31E-07
,
101046,2.50E-06
,
101055,0.000175054
,
103131,2.32E-06
,
9912153,6.96E-05
,
110006,0.000174376
,
3232,0.000132262
,
9310015,4.52E-05
,
9403067,0.000284232
,
9510217,0.000119986
,
9607101,0
,
9611058,3.53E-06
,
110008,2.13E-06
,
6145,2.94E-05
,
110009,0
,
9807178,0.000155135
,
110010,0.000443514
,
10209,3.57E-05
,
12138,9.69E-05
,
9810138,0.000249951
,
110011,9.05E-07
,
8129,4.10E-05
,
11188,1.53E-05
,
9903032,0.000278907
,
9202014,0.001429723
,
9503094,1.33E-05
,
9504139,0.000134239
,
9504142,7.58E-05
,
9509108,0.000128105
,
9511053,0.00114355
,
9704102,2.59E-05
,
9708126,0.000108357
,
9801203,0
,
110013,1.37E-06
,
2130,1.82E-06
,
2132,1.34E-05
,
4144,4.58E-06
,
110015,0
,
6150,3.14E-05
,
110016,3.59E-07
,
9405028,0.000224249
,
9707136,0.000308303
,
9808102,0.000105035
,
9811070,0.00030832
,
9309045,5.54E-05
,
9504153,6.05E-05
,
9801169,0
,
9806210,0.000235551
,
9807109,7.41E-05
,
9809119,5.42E-05
,
9902191,0.000286516
,
9905093,4.84E-05
,
110017,3.74E-05
,
7219,0
,
9310004,5.26E-05
,
9709103,2.27E-06
,
9906139,5.70E-05
,
110018,0.000139234
,
9504031,8.46E-05
,
9511071,0.000356905
,
9602126,1.04E-05
,
9612014,1.79E-05
,
9806022,4.09E-05
,
9808110,0.000143057
,
9907025,1.70E-05
,
9204030,0.000255392
,
9204031,2.53E-05
,
9206004,3.74E-05
,
9212020,6.06E-06
,
9306015,3.39E-06
,
9412076,1.74E-05
,
9601075,2.32E-05
,
9312034,7.14E-05
,
9210119,0.000368671
,
110019,1.57E-05
,
110020,0.000186249
,
4154,0.000169803
,
7008,7.94E-05
,
7013,3.49E-05
,
101190,0.000116261
,
9606188,0.000114102
,
9610087,0.000243509
,
9703137,2.25E-05
,
110021,0.001075197
,
2196,9.89E-06
,
2231,0.000180575
,
9110,8.95E-05
,
12069,1.32E-06
,
101108,9.84E-06
,
106133,8.42E-05
,
108040,0.000245476
,
9303123,0.000207421
,
9501056,3.47E-05
,
9605030,7.10E-05
,
9605039,1.20E-05
,
9612019,0.000299731
,
9702027,0.000827656
,
9705008,9.72E-06
,
9706062,0.000131506
,
9707239,2.28E-05
,
9802064,0.000242361
,
9901063,5.02E-05
,
9907027,0.000101182
,
9912246,5.78E-05
,
110022,8.87E-06
,
106051,1.82E-05
,
9907082,1.08E-05
,
9910202,1.95E-05
,
110023,4.04E-05
,
9610067,0.000207489
,
9205092,0.000394853
,
9306017,0.00033635
,
9504009,2.49E-05
,
110024,0.00052252
,
3059,0.000153969
,
101036,0.003144414
,
9506043,4.77E-05
,
9602104,2.84E-05
,
9610108,0.00064197
,
9702186,2.44E-05
,
9907126,1.76E-06
,
9909124,4.49E-05
,
9911123,5.08E-06
,
9911172,4.62E-05
,
110025,6.51E-06
,
9512053,0.000118054
,
9611176,0.00017039
,
9705104,1.81E-05
,
9808024,2.42E-05
,
110026,0.001621868
,
5122,0.00074862
,
8114,5.84E-05
,
10128,6.03E-06
,
11083,0.000114499
,
104221,8.26E-06
,
9409004,9.91E-05
,
9512108,1.69E-06
,
9512158,0.000302509
,
9604125,4.47E-05
,
9609019,0.00048532
,
9612110,5.72E-05
,
9612111,3.27E-05
,
9612117,4.54E-05
,
9701028,2.31E-05
,
9708124,7.81E-07
,
9709175,3.65E-06
,
9712147,0.000478721
,
9904119,0.000296627
,
9905206,1.32E-06
,
9906017,1.05E-06
,
9910167,3.17E-06
,
110027,0
,
