Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige,scores
9505136,0.000365564,1.37E-06,0.000182782,2.51E-32,0.013323298,1.37E-06,1,-4.10E-20,-6.44E-19,8.55E-05,1,0.000182782,0.727231301
9909044,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,1.58E-20,6.32E-19,8.55E-05,2,0.000182782,0.727231301
9309115,0.000548346,1.48E-05,0.000365564,5.00E-32,0.014534506,1.48E-05,2,-4.13E-19,-1.41E-18,0.000124722,3,0.000182782,0.727231301
2247,0.000548346,9.36E-07,0.00055977,7.48E-28,0.014802184,9.36E-07,3.916666667,-1.54E-20,-6.81E-19,0.000271471,4,0.000182782,0.727231301
9704018,0.000548346,0.000832956,0.017059665,6.57E-05,0.013611042,0.000832956,102.9886081,8.04E-19,-2.73E-20,0.000476829,1,0.000365564,0.727231301
9512168,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.74E-20,0,4.63E-05,0,0.000182782,0.727231301
2237,0.000365564,2.00E-07,0.000243709,1.12E-30,0.013444419,2.00E-07,1.5,1.87E-18,-7.90E-19,0.000118739,1,0.000182782,0.363615651
9303090,0.000365564,3.74E-06,0.000182782,2.51E-32,0.013323298,3.74E-06,1,-4.72E-21,8.20E-19,8.55E-05,2,0.000182782,0.727231301
11243,0.000182782,0,0.000292451,7.15E-28,0.013457742,0,2.083333333,0,6.30E-19,0.000170836,1,0,0.727231301
9503077,0.000182782,0,0,2.79E-34,0.012112089,0,0,-7.97E-21,0,4.63E-05,0,0.000182782,0.727231301
9709014,0.00091391,0.000871187,0.013070537,3.28E-05,0.01393828,0.000871187,86.30798704,-2.90E-19,4.76E-19,0.000286105,3,0.000731128,0.727231301
9706226,0.000365564,1.15E-05,0.005151151,8.85E-14,0.013594057,1.15E-05,31.68552599,-2.18E-20,-1.91E-19,0.000159741,2,0.000182782,0.727231301
3141,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,7.17E-20,-3.06E-19,8.55E-05,2,0.000182782,0.727231301
9609137,0.001462256,5.34E-05,0.002342046,1.87E-25,0.022142364,5.34E-05,16.48333333,-2.39E-20,-1.17E-18,0.000820642,13,0.000182782,0.727231301
4135,0.000182782,0,0.000597088,6.79E-29,0.013832005,0,3.666666667,0,-2.14E-19,0.000274804,3,0,0.727231301
9607117,0.000548346,3.34E-07,0.000507728,3.40E-29,0.01478886,3.34E-07,3.333333333,-2.87E-20,1.74E-19,0.000219375,3,0.000182782,0.727231301
9504015,0.000365564,4.11E-06,0.000182782,2.51E-32,0.013323298,4.11E-06,1,2.83E-20,3.49E-19,8.55E-05,1,0.000182782,0.727231301
9406195,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,-7.04E-22,-5.18E-19,8.55E-05,1,0.000182782,0.727231301
9710180,0.000365564,4.34E-07,0.000182782,2.51E-32,0.013323298,4.34E-07,1,5.20E-21,-6.79E-21,8.55E-05,2,0.000182782,0.727231301
5024,0.000182782,0,0.000471385,1.43E-27,0.013592186,0,3.166666667,0,-2.08E-19,0.000151224,1,0,0.727231301
9206076,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.87E-21,0,4.63E-05,0,0.000182782,0.727231301
205132,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.53E-20,0,4.63E-05,0,0.000182782,0.727231301
9307171,0.000365564,1.03E-05,0.000182782,2.51E-32,0.013323298,1.03E-05,1,-4.35E-20,4.38E-19,8.55E-05,1,0.000182782,0.727231301
11063,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.26E-17,0,4.63E-05,0,0.000182782,0.727231301
9203024,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.61E-20,0,4.63E-05,0,0.000182782,0.727231301
9607146,0.000365564,1.34E-07,0.000243709,1.12E-30,0.013444419,1.34E-07,1.5,-2.29E-20,3.48E-20,8.25E-05,1,0.000182782,0.727231301
9607187,0.00091391,0.000107497,0.001821517,4.00E-25,0.01659189,0.000107497,12.53333333,1.59E-21,-2.04E-18,0.000876108,6,0.000365564,0.727231301
9201003,0.000182782,0,0,2.79E-34,0.012112089,0,0,6.49E-20,0,4.63E-05,0,0.000182782,0.363615651
209159,0.000182782,0,0.000471385,1.43E-27,0.013592186,0,3.166666667,0,4.16E-19,0.000218162,1,0,0.727231301
9502042,0.000365564,1.34E-07,0.000243709,1.12E-30,0.013444419,1.34E-07,1.5,-3.14E-20,2.58E-19,0.000118739,1,0.000182782,0.727231301
203137,0.000365564,1.34E-07,0.000365564,3.39E-29,0.013577651,1.34E-07,2.333333333,1.02E-20,-3.24E-19,0.000180151,3,0.000182782,0.727231301
9901118,0.000731128,3.61E-05,0.001890848,1.90E-25,0.017061343,3.61E-05,12.73333333,9.18E-18,6.66E-19,0.000923398,6,0.000182782,0.727231301
2230,0.000365564,3.01E-07,0.000274173,3.29E-29,0.013456531,3.01E-07,1.833333333,1.21E-20,-4.03E-20,0.000146911,1,0.000182782,0.727231301
9211053,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.30E-21,0,4.63E-05,0,0.000182782,0.727231301
9608035,0.000731128,1.26E-05,0.001212133,2.90E-22,0.014803573,1.26E-05,8.920238095,-1.45E-20,-4.39E-20,0.000302399,5,0.000365564,0.727231301
9222,0.000548346,6.68E-08,0.000365564,5.00E-32,0.014534506,6.68E-08,2,2.19E-20,3.43E-19,0.000124722,4,0.000182782,0.727231301
9804018,0.000365564,6.68E-08,0.000243709,1.12E-30,0.013444419,6.68E-08,1.5,-4.11E-21,7.98E-19,0.000118739,2,0.000182782,0.727231301
9705198,0.000182782,0,0,2.79E-34,0.012112089,0,0,5.14E-21,0,4.63E-05,0,0.000182782,0.727231301
9610224,0.000365564,1.27E-06,0.000182782,2.51E-32,0.013323298,1.27E-06,1,-2.81E-20,-7.80E-19,8.55E-05,1,0.000182782,0.727231301
205028,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,-4.11E-20,-3.99E-19,8.55E-05,2,0.000182782,0.727231301
9409189,0.000182782,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,-3.77E-19,0.000118739,2,0,0.727231301
9712147,0.000365564,5.35E-07,0.000292451,7.15E-28,0.013457742,5.35E-07,2.083333333,9.79E-21,2.86E-19,0.000170836,3,0.000182782,0.727231301
9312138,0.000182782,0,0,2.79E-34,0.012112089,0,0,5.79E-20,0,4.63E-05,0,0.000182782,0.727231301
203168,0.000365564,2.00E-06,0.001382384,2.65E-24,0.013901821,2.00E-06,9.092857143,8.45E-20,-6.36E-20,0.000789752,1,0.000182782,0.727231301
9801194,0.000365564,6.35E-06,0.000415414,6.57E-29,0.013589764,6.35E-06,2.666666667,-1.60E-20,-7.86E-20,0.000208323,1,0.000182782,0.727231301
9412059,0.000365564,1.34E-07,0.000243709,1.12E-30,0.013444419,1.34E-07,1.5,9.75E-21,-1.83E-20,0.000118739,2,0.000182782,0.727231301
9204059,0.000182782,0,0,2.79E-34,0.012112089,0,0,6.49E-20,0,4.63E-05,0,0.000182782,0.727231301
9901131,0.000182782,0,0,2.79E-34,0.012112089,0,0,9.18E-18,0,4.63E-05,0,0.000182782,0.727231301
9202059,0.000182782,0,0,2.79E-34,0.012112089,0,0,0.055375213,0,4.63E-05,0,0.000182782,0.727231301
10196,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,5.75E-21,6.55E-20,8.55E-05,1,0.000182782,0.727231301
9504042,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.82E-20,0,4.63E-05,0,0.000182782,0.363615651
9208040,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.96E-20,0,4.63E-05,0,0.000182782,0.363615651
9604076,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.36E-20,0,4.63E-05,0,0.000182782,0.727231301
9607204,0.000365564,3.68E-06,0.000182782,2.51E-32,0.013323298,3.68E-06,1,-3.27E-20,-8.11E-19,8.55E-05,3,0.000182782,0.727231301
9209016,0.000182782,0,0,2.79E-34,0.012112089,0,0,-5.13E-20,0,4.63E-05,0,0.000182782,1.090846952
9911139,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,-5.50E-19,8.55E-05,3,0,0.727231301
9506112,0.000731128,0.000697066,0.004839975,2.71E-21,0.015679049,0.000697066,31.9218254,-3.02E-18,-6.82E-18,0.001124287,6,0.000365564,0.727231301
9608177,0.000365564,2.54E-06,0.000182782,2.51E-32,0.013323298,2.54E-06,1,3.79E-20,1.11E-19,8.55E-05,2,0.000182782,0.727231301
4060,0.000548346,1.00E-07,0.000411259,1.14E-30,0.014655627,1.00E-07,2.5,-1.91E-20,8.86E-19,0.000157963,4,0.000182782,2.181693904
9401030,0.000365564,1.04E-05,0.000182782,2.51E-32,0.013323298,1.04E-05,1,-1.30E-19,-2.34E-19,8.55E-05,2,0.000182782,0.727231301
9606175,0.000365564,2.61E-06,0.000243709,1.12E-30,0.013444419,2.61E-06,1.5,-3.81E-19,5.83E-19,0.000118739,2,0.000182782,0.363615651
9409115,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.70E-20,0,4.63E-05,0,0.000182782,0.727231301
9601031,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.93E-21,0,4.63E-05,0,0.000182782,0.727231301
9242,0.000365564,0,0.000692647,3.63E-26,0.01481587,0,5.1,0,-9.04E-19,0.000384692,5,0,0.727231301
9204042,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.13E-20,0,4.63E-05,0,0.000182782,0.727231301
9606155,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.18E-20,0,4.63E-05,0,0.000182782,0.727231301
9404100,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,3.75E-21,3.83E-19,8.55E-05,2,0.000182782,0.727231301
9605172,0.000548346,5.48E-06,0.000487419,2.24E-30,0.014776748,5.48E-06,3,-5.01E-20,-6.00E-19,0.000191204,5,0.000182782,0.727231301
9503154,0.000365564,7.38E-06,0.000182782,2.51E-32,0.013323298,7.38E-06,1,-4.25E-20,-7.16E-19,8.55E-05,1,0.000182782,0.727231301
9409001,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.96E-20,0,4.63E-05,0,0.000182782,0.727231301
9911161,0.000365564,2.11E-05,0.000811251,2.20E-23,0.01372932,2.11E-05,5.751190476,1.93E-19,7.12E-19,0.000492516,1,0.000182782,0.727231301
9803069,0.000365564,2.34E-06,0.000243709,1.12E-30,0.013444419,2.34E-06,1.5,3.08E-20,-3.25E-19,0.000118739,2,0.000182782,0.727231301
9606085,0.000182782,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,3.06E-19,0.000118739,2,0,0.727231301
9207067,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.40E-19,0,4.63E-05,0,0.000182782,1.090846952
9609207,0.000548346,7.75E-06,0.000365564,5.00E-32,0.014534506,7.75E-06,2,-2.22E-20,-1.76E-19,0.000124722,4,0.000182782,1.454462603
9603176,0.000365564,8.96E-06,0.007058134,8.03E-18,0.013486103,8.96E-06,41.70598846,-3.88E-20,1.26E-19,0.000285739,1,0.000182782,0.727231301
9410196,0.000182782,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,-5.40E-19,0.000118739,1,0,1.090846952
9210015,0.000182782,0,0,2.79E-34,0.012112089,0,0,-5.23E-20,0,4.63E-05,0,0.000182782,0.727231301
9211109,0.000365564,3.68E-06,0.000182782,2.51E-32,0.013323298,3.68E-06,1,-2.81E-20,2.28E-19,8.55E-05,2,0.000182782,0.727231301
206108,0.000365564,1.40E-06,0.000389405,1.75E-25,0.013578996,1.40E-06,2.95,2.73E-21,4.04E-19,0.000241826,1,0.000182782,0.727231301
9509143,0.000182782,0,0,2.79E-34,0.012112089,0,0,-8.29E-21,0,4.63E-05,0,0.000182782,0.727231301
9211035,0.000182782,0,0,2.79E-34,0.012112089,0,0,6.93E-21,0,4.63E-05,0,0.000182782,0.727231301
9307092,0.000548346,2.67E-06,0.000365564,5.00E-32,0.014534506,2.67E-06,2,-8.67E-21,7.72E-19,0.000124722,3,0.000182782,0.727231301
9209055,0.003107293,0.000218135,0.002924511,3.98E-31,0.031491431,0.000218135,16,1.08E-19,-4.77E-16,0.000673855,33,0.000182782,0.727231301
9601072,0.000365564,4.14E-06,0.000182782,2.51E-32,0.013323298,4.14E-06,1,-1.35E-18,3.33E-19,8.55E-05,3,0.000182782,0.727231301
9308009,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.11E-20,0,4.63E-05,0,0.000182782,0.727231301
2246,0.000182782,0,0.004787769,3.29E-13,0.013471494,0,29.2184474,0,-3.72E-19,0.000181876,1,0,1.090846952
9705101,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.12E-21,0,4.63E-05,0,0.000182782,0.727231301
9705032,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.06E-20,0,4.63E-05,0,0.000182782,0.727231301
9210114,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.62E-20,0,4.63E-05,0,0.000182782,0.727231301
9205077,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.56E-20,0,4.63E-05,0,0.000182782,0.727231301
9610059,0.000365564,0.000131718,0.016803087,3.28E-05,0.013496176,0.000131718,102.2432463,2.03E-20,1.06E-19,0.000289729,2,0.000182782,0.727231301
9311069,0.000182782,0,0,2.79E-34,0.012112089,0,0,-9.29E-20,0,4.63E-05,0,0.000182782,0.727231301
9512057,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,2.01E-20,2.02E-19,8.55E-05,1,0.000182782,0.727231301
9304147,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.56E-20,0,4.63E-05,0,0.000182782,0.727231301
9412164,0.000365564,2.57E-06,0.000182782,2.51E-32,0.013323298,2.57E-06,1,1.87E-21,2.28E-19,8.55E-05,1,0.000182782,0.727231301
207245,0.000365564,2.00E-07,0.000182782,2.51E-32,0.013323298,2.00E-07,1,-1.67E-20,-4.26E-19,8.55E-05,2,0.000182782,0.727231301
9211084,0.000548346,2.07E-05,0.000365564,5.00E-32,0.014534506,2.07E-05,2,-3.89E-21,-1.40E-19,0.000124722,6,0.000182782,0.727231301
9502155,0.000365564,6.06E-06,0.000792055,2.12E-25,0.013862782,6.06E-06,5.2,3.57E-20,1.15E-19,0.000160778,1,0.000182782,0.727231301
9301017,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.19E-20,0,4.63E-05,0,0.000182782,0.727231301
9410130,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.11E-20,0,4.63E-05,0,0.000182782,0.727231301
9206098,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.01E-20,0,4.63E-05,0,0.000182782,0.727231301
9608019,0.000365564,6.35E-06,0.000243709,1.12E-30,0.013444419,6.35E-06,1.5,-1.71E-20,-4.99E-19,0.000118739,2,0.000182782,0.727231301
9702166,0.000365564,7.32E-06,0.000274173,3.29E-29,0.013456531,7.32E-06,1.833333333,-1.41E-20,-2.09E-19,0.000146911,1,0.000182782,0.727231301
9803011,0.000548346,6.68E-08,0.000365564,5.00E-32,0.014534506,6.68E-08,2,6.86E-19,3.95E-19,0.000124722,3,0.000182782,0.727231301
9910218,0.000548346,1.34E-07,0.000365564,5.00E-32,0.014534506,1.34E-07,2,9.86E-22,4.87E-20,0.000124722,3,0.000182782,0.727231301
205273,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.85E-20,0,4.63E-05,0,0.000182782,2.545309555
9706133,0.000182782,0,0.005993053,2.00E-15,0.013492989,0,36.76053391,0,-4.87E-19,0.000338987,1,0,0.727231301
9904044,0.000365564,1.67E-07,0.000182782,2.51E-32,0.013323298,1.67E-07,1,1.10E-20,-3.67E-19,8.55E-05,2,0.000182782,0.727231301
9212090,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.04E-20,0,4.63E-05,0,0.000182782,0.727231301
9208076,0.000182782,0,0,2.79E-34,0.012112089,0,0,0.055375213,0,4.63E-05,0,0.000182782,1.818078253
9301063,0.000182782,0,0,2.79E-34,0.012112089,0,0,-6.51E-20,0,4.63E-05,0,0.000182782,0.727231301
9606024,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,2.30E-20,2.66E-19,8.55E-05,3,0.000182782,0.727231301
9210153,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.30E-20,0,4.63E-05,0,0.000182782,0.727231301
9203054,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.80E-17,0,4.63E-05,0,0.000182782,0.727231301
9909094,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.62E-20,0,4.63E-05,0,0.000182782,0.727231301
9210091,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.49E-20,0,4.63E-05,0,0.000182782,0.727231301
9801196,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,-5.67E-19,8.55E-05,3,0,0.727231301
9704116,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,1.34E-19,-2.68E-19,8.55E-05,2,0.000182782,0.727231301
9708002,0.000731128,0.000689249,0.011527155,1.13E-13,0.017017762,0.000689249,76.39683731,-2.24E-19,-3.65E-19,0.000514958,6,0.000182782,0.363615651
201170,0.000365564,6.68E-08,0.000243709,1.12E-30,0.013444419,6.68E-08,1.5,-1.10E-20,5.90E-19,0.000118739,3,0.000182782,0.727231301
205026,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,6.29E-19,8.55E-05,2,0,1.090846952
7225,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,-3.99E-21,-5.82E-19,8.55E-05,2,0.000182782,0.727231301
204214,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,4.52E-20,-2.56E-19,8.55E-05,3,0.000182782,0.727231301
9303046,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.50E-20,0,4.63E-05,0,0.000182782,0.727231301
4152,0.000548346,2.00E-07,0.000411259,1.14E-30,0.014655627,2.00E-07,2.5,-4.96E-20,8.12E-19,0.000157963,5,0.000182782,0.727231301
9206040,0.000182782,0,0,2.79E-34,0.012112089,0,0,-9.50E-22,0,4.63E-05,0,0.000182782,0.727231301
9204013,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.65E-18,0,4.63E-05,0,0.000182782,0.727231301
9511096,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.34E-20,0,4.63E-05,0,0.000182782,0.727231301
9305113,0.000182782,0,0,2.79E-34,0.012112089,0,0,8.14E-21,0,4.63E-05,0,0.000182782,0.727231301
206164,0.000731128,6.68E-07,0.000507728,3.40E-29,0.01478886,6.68E-07,3.333333333,5.32E-20,5.42E-19,0.000219375,3,0.000365564,0.727231301
9306077,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.31E-21,0,4.63E-05,0,0.000182782,0.363615651
9911025,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.02E-20,0,4.63E-05,0,0.000182782,0.727231301
9211130,0.000365564,3.64E-06,0.000182782,2.51E-32,0.013323298,3.64E-06,1,-8.36E-18,4.32E-19,8.55E-05,1,0.000182782,0.727231301
210040,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,3.84E-19,8.55E-05,3,0,0.727231301
3068,0.000365564,1.24E-06,0.000182782,2.51E-32,0.013323298,1.24E-06,1,-8.00E-21,5.40E-19,8.55E-05,2,0.000182782,0.727231301
9404109,0.001279474,0.000108934,0.001142387,3.62E-29,0.018664729,0.000108934,7.333333333,3.49E-19,-2.05E-18,0.000403528,12,0.000365564,0.727231301
9208066,0.000182782,0,0,2.79E-34,0.012112089,0,0,9.74E-21,0,4.63E-05,0,0.000182782,0.727231301
207017,0.000365564,1.34E-07,0.000292451,7.15E-28,0.013457742,1.34E-07,2.083333333,-2.13E-20,4.70E-19,0.000170836,1,0.000182782,0.727231301
9208030,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.87E-20,0,4.63E-05,0,0.000182782,0.727231301
9212127,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.10E-21,0,4.63E-05,0,0.000182782,0.727231301
9205072,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.91E-19,0,4.63E-05,0,0.000182782,0.727231301
9702045,0.000731128,0.001568163,0.02107084,6.57E-05,0.014530858,0.001568163,134.6160439,-4.92E-20,4.48E-20,0.002393698,1,0.000548346,0.727231301
9707185,0.000548346,1.50E-06,0.000411259,4.03E-24,0.014669086,1.50E-06,3.735714286,-1.25E-19,-4.14E-19,0.00023184,4,0.000182782,0.727231301
9411116,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,-2.61E-20,4.99E-20,8.55E-05,3,0.000182782,0.727231301
9506075,0.00091391,0.000320846,0.00177467,7.51E-25,0.016318423,0.000320846,12.26666667,-3.09E-18,-8.30E-19,0.000862199,5,0.000365564,0.727231301
9210118,0.000182782,0,0,2.79E-34,0.012112089,0,0,-8.36E-18,0,4.63E-05,0,0.000182782,0.727231301
9707083,0.001645037,9.02E-05,0.003498597,1.23E-19,0.022101077,9.02E-05,28.17301587,5.15E-20,-6.26E-18,0.001513292,13,0.000365564,0.727231301
9305079,0.000365564,1.51E-05,0.000182782,2.51E-32,0.013323298,1.51E-05,1,9.98E-18,5.71E-19,8.55E-05,1,0.000182782,0.727231301
9208015,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.19E-19,0,4.63E-05,0,0.000182782,0.727231301
3217,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,-7.72E-20,8.55E-05,3,0,0.363615651
9801204,0.000365564,3.71E-06,0.000274173,3.29E-29,0.013456531,3.71E-06,1.833333333,-2.17E-20,9.94E-20,0.000146911,3,0.000182782,0.727231301
9707034,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,-5.26E-22,-5.17E-19,8.55E-05,2,0.000182782,0.727231301
9205040,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.32E-20,0,4.63E-05,0,0.000182782,0.727231301
9907118,0.000365564,6.68E-08,0.000243709,1.12E-30,0.013444419,6.68E-08,1.5,2.29E-20,-6.16E-19,0.000118739,3,0.000182782,0.727231301
3255,0.001096692,1.10E-06,0.001228701,3.73E-29,0.01878585,1.10E-06,7.833333333,-8.58E-21,3.85E-18,0.000436768,12,0.000182782,0.727231301
9804070,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,5.10E-20,-2.27E-19,8.55E-05,3,0.000182782,0.727231301
9603117,0.000548346,2.81E-06,0.000365564,5.00E-32,0.014534506,2.81E-06,2,-2.10E-20,-3.90E-20,0.000124722,4,0.000182782,0.727231301
9704174,0.000365564,2.21E-06,0.000182782,2.51E-32,0.013323298,2.21E-06,1,-4.55E-20,-5.53E-20,8.55E-05,2,0.000182782,0.727231301
9605042,0.000365564,6.01E-06,0.000365564,3.39E-29,0.013577651,6.01E-06,2.333333333,6.78E-21,8.17E-19,0.000180151,1,0.000182782,0.727231301
212240,0.000182782,0,0.000326396,1.40E-27,0.013458953,0,2.333333333,0,1.36E-19,0.00019476,3,0,0.727231301
9208062,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.16E-20,0,4.63E-05,0,0.000182782,0.727231301
9702002,0.000548346,6.68E-08,0.000365564,5.00E-32,0.014534506,6.68E-08,2,-5.27E-22,-5.71E-20,0.000124722,5,0.000182782,0.727231301
9704009,0.000731128,0.000218659,0.00601232,2.24E-14,0.015088025,0.000218659,39.09453186,1.07E-19,2.62E-20,0.000762444,5,0.000365564,0.727231301
205315,0.000182782,0,0.000319868,2.10E-24,0.013457876,0,2.592857143,0,-4.78E-19,0.000223453,1,0,0.727231301
9612204,0.000365564,0.000102886,0.005752349,2.40E-16,0.01345853,0.000102886,33.85531413,-3.14E-20,3.85E-19,0.000221291,2,0.000182782,2.181693904
9710090,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,-5.58E-19,8.55E-05,2,0,0.727231301
9604195,0.000548346,2.90E-05,0.000526842,1.40E-27,0.014791283,2.90E-05,3.833333333,-1.35E-18,-1.52E-19,0.000267225,4,0.000182782,0.727231301
9610230,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.10E-20,0,4.63E-05,0,0.000182782,0.727231301
9408008,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.96E-20,0,4.63E-05,0,0.000182782,0.727231301
9405064,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.50E-20,0,4.63E-05,0,0.000182782,0.727231301
9801189,0.000365564,1.34E-07,0.000243709,1.12E-30,0.013444419,1.34E-07,1.5,-2.57E-20,4.65E-19,0.000118739,3,0.000182782,0.727231301
9704112,0.000365564,6.68E-07,0.000182782,2.51E-32,0.013323298,6.68E-07,1,4.05E-18,6.63E-19,8.55E-05,2,0.000182782,0.727231301
9610251,0.000731128,0.000186566,0.009960906,3.28E-05,0.014861967,0.000186566,66.00766597,1.69E-19,1.97E-19,0.000555894,2,0.000365564,0.727231301
9205088,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.90E-20,0,4.63E-05,0,0.000182782,0.727231301
9605031,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.91E-20,0,4.63E-05,0,0.000182782,0.727231301
4109,0.000182782,0,0.000365564,3.39E-29,0.013577651,0,2.333333333,0,6.12E-19,0.000180151,3,0,0.363615651
2251,0.000731128,2.00E-07,0.000411259,1.14E-30,0.014655627,2.00E-07,2.5,-2.35E-21,1.21E-18,0.000157963,3,0.000365564,0.727231301
9805094,0.000182782,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,-4.08E-19,0.000118739,3,0,0.727231301
9208002,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.50E-19,0,4.63E-05,0,0.000182782,0.727231301
9311066,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,5.72E-20,-5.23E-19,8.55E-05,2,0.000182782,0.727231301
207007,0.000548346,6.68E-07,0.001329323,1.39E-26,0.015361883,6.68E-07,8.616666667,1.39E-20,-2.44E-19,0.000641688,4,0.000182782,0.727231301
9409142,0.000365564,5.91E-06,0.000274173,3.29E-29,0.013456531,5.91E-06,1.833333333,3.98E-20,5.72E-19,0.000146911,1,0.000182782,0.727231301
9204024,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.07E-20,0,4.63E-05,0,0.000182782,0.727231301
9705169,0.000731128,0.000102819,0.006434161,4.32E-11,0.014683904,0.000102819,40.20172875,-2.65E-21,-8.23E-19,0.000429191,5,0.000365564,0.727231301
4084,0.000365564,2.34E-07,0.000471385,1.43E-27,0.013592186,2.34E-07,3.166666667,6.31E-21,-2.08E-19,0.000151224,1,0.000182782,0.727231301
9904184,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.18E-20,0,4.63E-05,0,0.000182782,1.090846952
1189,0.000365564,1.67E-07,0.000182782,2.51E-32,0.013323298,1.67E-07,1,-1.12E-19,6.54E-19,8.55E-05,1,0.000182782,0.727231301
9310010,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.61E-20,0,4.63E-05,0,0.000182782,0.727231301
9202025,0.000182782,0,0,2.79E-34,0.012112089,0,0,8.77E-21,0,4.63E-05,0,0.000182782,0.727231301
9201054,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.09E-19,0,4.63E-05,0,0.000182782,0.727231301
9305110,0.000365564,2.74E-06,0.000182782,2.51E-32,0.013323298,2.74E-06,1,1.08E-20,-3.00E-19,8.55E-05,3,0.000182782,1.090846952
