,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
2497,2497,9907094,0.00010877,0.333189845,0.007456326,2.22e-05,0.02019815,0.00010877,0.000117947,0.001372574,0.00165873,0.00092913,0.003044458,0.036538462,0.00092913,0.100646139
2498,2498,9912090,0.001409335,0.353738343,0.013255833,5.36e-06,0.04292124,0.001409335,0.001456282,0.000658836,0.00165873,0.001110764,0.005599628,0.061538462,0.001110764,0.062903248
2499,2499,3124,0.00043859,0.378868817,0.028168836,1.7e-05,0.030957425,0.00043859,0.000419433,0.29583785,0.009950251,0.012699317,0.005490897,0.092307692,0.012699317,0.018870113
2500,2500,3278,0.001894707,0.418459622,0.031482846,5.05e-05,0.035180058,0.001894707,0.00185345,0.0,0.013267008,0.007997222,0.005708358,0.094230769,0.007997222,0.012579552
2501,2501,9910048,0.000771918,0.364934485,0.009113331,8.05e-06,0.018691391,0.000771918,0.000800353,0.061137608,0.00165873,1.43e-05,0.006469473,0.034615385,1.43e-05,0.012579552
2503,2503,5090,0.003766023,0.360867044,0.032311338,2.02e-06,0.024492852,0.003766023,0.003761059,0.0,0.017412944,0.012027549,0.006360742,0.065384615,0.012027549,0.245326826
2505,2505,5114,0.000994137,0.42350465,0.032311338,3.95e-05,0.082828193,0.000994137,0.000998937,0.0,0.004145936,0.007838571,0.025008046,0.138461539,0.007838571,0.301941076
2507,2507,9906059,0.0,0.267247134,0.000828678,3.55e-07,0.002159847,0.0,0.0,0.00148238,0.000829365,0.000245206,5.44e-05,0.005769231,0.000245206,0.012579552
2508,2508,9103,0.004982378,0.408340315,0.080364377,7.91e-05,0.022503129,0.004982378,0.005361766,0.006352273,0.071310113,0.024549353,0.003588111,0.051923077,0.024549353,0.056612846
2509,2509,6052,0.000137425,0.428884401,0.020712345,4.52e-05,0.049988346,0.000137425,0.000149841,0.489985246,0.00165873,0.001187609,0.013591329,0.1,0.001187609,0.050322443
2514,2514,9038,0.007627542,0.474092742,0.055509365,0.000259679,0.123377145,0.007627542,0.007827095,0.000823545,0.012437808,0.009302125,0.017940555,0.213461539,0.009302125,0.081774773
2515,2515,9189,0.002046752,0.5350192,0.043910351,0.000307351,0.182535384,0.002046752,0.00208814,0.018968976,0.002487558,0.006147625,0.039088663,0.2,0.006147625,0.182422166
2516,2516,9224,0.00050584,0.527804426,0.03313985,0.000210707,0.158820438,0.00050584,0.000503079,0.070476148,0.00165873,0.010602488,0.027291389,0.153846154,0.010602488,0.006291814
2519,2519,10046,0.000111694,0.49853989,0.013255833,0.000144131,0.117731113,0.000111694,0.000113133,0.006313841,0.000829365,0.000146705,0.027671947,0.071153846,0.000146705,0.012579552
2522,2522,10108,0.007798416,0.463619289,0.073736378,0.000178934,0.067293126,0.007798416,0.008075927,0.491867127,0.048922054,0.030825659,0.009024643,0.126923077,0.030825659,0.062903248
2524,2524,10240,0.006235224,0.48195246,0.063794369,0.000514917,0.149047802,0.006235224,0.006130527,0.000988253,0.017412944,0.011711156,0.023703278,0.213461539,0.011711156,0.088065176
2525,2525,10279,0.000982441,0.42510115,0.029825841,4.14e-05,0.050339018,0.000982441,0.001010973,0.193809764,0.015754565,0.015151311,0.030118386,0.071153846,0.015151311,0.069193809
2526,2526,11029,0.00084794,0.537467985,0.058823354,0.000859126,0.223109825,0.00084794,0.000788318,0.299460126,0.00165873,3.27e-05,0.067471708,0.275,3.27e-05,0.037741479
2527,2527,11033,0.004257243,0.454400383,0.043081859,0.000182699,0.041370602,0.004257243,0.004236457,0.009635471,0.031509131,0.011482017,0.00766551,0.059615385,0.011482017,0.289360119
2528,2528,11170,0.000398824,0.509144988,0.026511831,0.000340224,0.079487685,0.000398824,0.000420035,0.000658836,0.00165873,0.000433827,0.031423154,0.121153846,0.000433827,0.106936542
2529,2529,11226,0.00254382,0.462408055,0.055509365,0.000449033,0.105709896,0.00254382,0.002413096,0.233123602,0.019071302,0.006441034,0.012286562,0.182692308,0.006441034,0.119517506
2531,2531,12137,0.002444406,0.582775353,0.042253346,0.000878257,0.250274182,0.002444406,0.00247929,0.000658836,0.006633494,0.004394155,0.05200695,0.159615385,0.004394155,0.34597437
2533,2533,12198,0.047394465,0.599650056,0.072907865,0.000548925,0.143393164,0.047394465,0.048511887,0.000329418,0.036484246,0.021293068,0.027563216,0.167307692,0.021293068,0.138388872
2534,2534,101125,0.001912251,0.578412753,0.019883832,0.000516904,0.098701099,0.001912251,0.001666901,0.439596321,0.002487558,0.002500966,0.010438141,0.084615385,0.002500966,0.056612846
2536,2536,101218,0.000730983,0.536119395,0.007456326,0.000161624,0.029495425,0.000730983,0.000770265,0.0,0.004145936,0.002263444,0.001522229,0.019230769,0.002263444,0.150969836
2537,2537,102076,0.042330626,0.556135488,0.059651867,0.000392467,0.082823706,0.042330626,0.043620344,0.017592373,0.036484246,0.003381194,0.009459565,0.105769231,0.003381194,0.088065176
2538,2538,102085,0.020142083,0.577918128,0.111018896,0.002138435,0.330194086,0.020142083,0.01913982,0.0,0.028192374,0.008700985,0.103420775,0.386538462,0.008700985,0.144679433
2542,2542,106201,0.006967494,0.616796673,0.039767849,0.001019077,0.156405881,0.006967494,0.007232728,0.261543037,0.004975115,0.002354261,0.110336587,0.165384615,0.002354261,0.006291814
2543,2543,106187,5.76e-05,0.565435444,0.017398335,0.000779706,0.09342239,5.76e-05,6.2e-05,0.000494127,0.000829365,0.000132733,0.018375477,0.071153846,0.000132733,0.213874496
2544,2544,106234,0.003151998,0.56454181,0.010770336,0.000200944,0.034262611,0.003151998,0.003345838,0.001317671,0.002487558,7.2e-05,0.008970277,0.046153846,7.2e-05,0.031450918
2545,2545,107081,0.00145027,0.524047417,0.043081859,0.00018185,0.104730936,0.00145027,0.001558583,0.0,0.002487558,0.005979963,0.035935475,0.184615385,0.005979963,0.106936542
2548,2548,203163,0.008153323,0.714019103,0.032311338,0.001687585,0.16946442,0.008153323,0.008281973,0.0,0.008291872,0.002535895,0.055555374,0.111538462,0.002535895,0.0
2549,2549,111169,0.000614026,0.512394577,0.009113331,7.2e-05,0.033359558,0.000614026,0.00062584,0.36464479,0.00165873,0.000464565,0.011851639,0.040384615,0.000464565,0.012579552
2551,2551,202165,8.36e-06,0.54002269,0.006627834,0.000386319,0.04193152,8.36e-06,1.18e-05,0.010432087,0.000829365,9.5e-05,0.005382166,0.030769231,9.5e-05,0.100646139
2552,2552,205074,0.001497053,0.694505289,0.032311338,0.001955797,0.189524904,0.001497053,0.001594689,0.000494127,0.012437808,0.005854216,0.034956899,0.101923077,0.005854216,0.176131763
2553,2553,203218,4.53e-06,0.4750115,0.014084325,5.08e-05,0.024100516,4.53e-06,5.91e-06,0.766129103,0.000829365,0.000257781,0.019299688,0.067307692,0.000257781,0.113227103
2554,2554,210292,0.00399409,0.848352856,0.043910351,0.03413973,0.22188538,0.00399409,0.004031856,0.429564496,0.005804315,0.000733523,0.16080826,0.163461539,0.000733523,0.138388872
2556,2556,207278,0.001649097,0.738601084,0.024026334,0.003144812,0.14071512,0.001649097,0.001721061,0.053827561,0.005804315,0.001997978,0.036696589,0.088461538,0.001997978,0.075484212
2557,2557,209122,0.002608146,0.819169813,0.063794369,0.056433717,0.40912418,0.002608146,0.002551503,0.007741319,0.011608629,0.002521923,0.100886807,0.242307692,0.002521923,0.094355737
2558,2558,209241,0.00053274,0.599091144,0.007456326,0.000239469,0.058298567,0.00053274,0.000542194,0.001839249,0.002487558,0.000284328,0.013319503,0.034615385,0.000284328,0.069193809
2559,2559,210175,0.0,0.569578678,0.010770336,0.000140669,0.058334877,0.0,0.0,0.005748341,0.0,3.17e-19,0.13203161,0.055769231,3.17e-19,0.144679433
2560,2560,210231,0.000994137,0.721263012,0.021540837,0.002236441,0.135539519,0.000994137,0.000986902,0.0,0.003316757,0.001236511,0.010166314,0.076923077,0.001236511,0.081774773
2561,2561,210302,1.46e-05,0.589859465,0.024854846,0.000356551,0.072628567,1.46e-05,1.55e-05,0.000329418,0.000829365,0.000431032,0.181977571,0.101923077,0.000431032,0.088065176
2562,2562,211180,2.4e-05,0.715198268,0.009941823,0.002766137,0.07795646,2.4e-05,2.69e-05,0.0,0.00165873,0.000810369,0.012721484,0.044230769,0.000810369,0.025160516
2563,2563,212063,5.23e-05,0.774414834,0.043081859,0.016969277,0.246995712,5.23e-05,5.72e-05,0.076432466,0.000829365,0.000109679,0.177892561,0.198076923,0.000109679,0.0
2564,2564,212081,0.000982441,0.48223227,0.032311338,6.43e-05,0.058986226,0.000982441,0.00101699,0.002415731,0.002487558,0.000168361,0.053031736,0.134615385,0.000168361,0.0
2565,2565,212188,6.49e-06,0.653327791,0.011598828,0.001084663,0.0719794,6.49e-06,7.16e-06,0.323492175,0.000829365,0.000216564,0.023975105,0.05,0.000216564,0.113227103
2566,2566,303057,0.000428648,0.871500616,0.045567356,0.062235394,0.43048486,0.000428648,0.000411009,0.296104629,0.002487558,0.00092913,0.113968733,0.192307692,0.00092913,0.062903248
2567,2567,303270,0.0,0.665361568,0.004142316,0.000373837,0.034758122,0.0,0.0,0.043860146,0.0,3.17e-19,0.16353305,0.028846154,3.17e-19,0.031450918
2568,2568,210167,0.0,0.726206121,0.029825841,0.001808276,0.180006447,0.0,0.0,0.325409308,0.0,3.17e-19,0.278848956,0.165384615,3.17e-19,0.0
2569,2569,9909080,1.22e-05,0.168111238,0.005799321,8.71e-13,0.006505902,1.22e-05,1.41e-05,0.0,0.000829365,0.000669951,0.003316284,0.021153846,0.000669951,0.415169432
2573,2573,202168,0.00128653,0.521896397,0.018226827,0.000146864,0.024737014,0.00128653,0.001408141,0.306501365,0.01077943,0.002996967,0.027019563,0.05,0.002996967,0.075484212
2574,2574,212278,0.00076607,0.852109104,0.024026334,0.012527235,0.231468282,0.00076607,0.00075823,0.000329418,0.00165873,0.001145694,0.169058197,0.117307692,0.001145694,0.031450918
2575,2575,303048,0.0,0.48573321,0.009113331,0.00059061,0.025833538,0.0,0.0,0.303090799,0.0,3.17e-19,0.124049151,0.053846154,3.17e-19,0.012579552
2576,2576,9912275,0.003859589,0.369395847,0.037282352,6.87e-06,0.034205933,0.003859589,0.004116103,0.000658836,0.024046438,0.015451427,0.010818698,0.069230769,0.015451427,0.031450918
2577,2577,9910266,0.000220464,0.312279791,0.004142316,1.04e-05,0.013361964,0.000220464,0.000233487,0.004941267,0.002487558,0.000296902,0.001359133,0.013461538,0.000296902,0.0
2578,2578,9909194,0.000565488,0.331214562,0.004970829,7.63e-06,0.026241011,0.000565488,0.000613805,0.0,0.00165873,0.00016417,0.007828606,0.025,0.00016417,0.333393406
2579,2579,3221,0.010525508,0.346246504,0.040596342,8.35e-06,0.047465342,0.010525508,0.010774141,0.107093801,0.025704816,0.01195238,0.008752816,0.065384615,0.01195238,0.062903248
2580,2580,9909221,4.9e-05,0.284895354,0.004970829,2.24e-06,0.003735223,4.9e-05,6.08e-05,0.303914095,0.00165873,0.000122254,0.009568296,0.019230769,0.000122254,0.025160516
2581,2581,7097,0.004602267,0.495534832,0.031482846,0.000110786,0.092325887,0.004602267,0.004766014,0.135011123,0.006633494,0.005903117,0.040882719,0.111538462,0.005903117,0.031450918
2583,2583,12211,0.001099398,0.562932992,0.017398335,0.00073983,0.10409673,0.001099398,0.001107256,0.000658836,0.000829365,0.001271441,0.058987457,0.075,0.001271441,0.044031882
2584,2584,109029,0.000631569,0.53799354,0.01905534,9.73e-05,0.095286395,0.000631569,0.000649911,0.093963952,0.000829365,3.17e-19,0.028650522,0.103846154,3.17e-19,0.195003129
2585,2585,111026,0.000197658,0.494446903,0.009941823,0.000106595,0.041680321,0.000197658,0.000188354,0.555510388,0.00165873,0.001697583,0.013373868,0.036538462,0.001697583,0.037741479
2587,2587,9910191,0.0,0.28500235,0.004142316,2.79e-06,0.00434285,0.0,0.0,0.226291694,0.0,3.17e-19,0.020006437,0.025,3.17e-19,0.138388872
2588,2588,9909108,0.000381281,0.050405767,0.008284818,6.61e-24,0.001262515,0.000381281,0.000403186,0.019896836,0.008291872,0.001488005,5.44e-05,0.003846154,0.001488005,0.037741479
2589,2589,9909120,8.19e-05,0.04223133,0.009113331,5.48e-24,0.000360355,8.19e-05,8.55e-05,0.003073128,0.009121051,0.001040905,0.001467864,0.003846154,0.001040905,0.125808067
2593,2593,8230,0.000643265,0.431941838,0.024854846,2.31e-05,0.063945792,0.000643265,0.000661946,0.000658836,0.005804315,0.004610719,0.021311204,0.094230769,0.004610719,0.037741479
2595,2595,103117,0.0,0.488589449,0.01574133,0.000163993,0.061592073,0.0,0.0,0.077780986,0.0,3.17e-19,0.040502162,0.078846154,3.17e-19,0.044031882
2597,2597,8091,0.014111768,0.54088131,0.032311338,0.000453572,0.164870316,0.014111768,0.014591044,0.3755471,0.008291872,0.000838313,0.02832433,0.105769231,0.000838313,0.075484212
2601,2601,9911084,0.000149705,0.379816858,0.005799321,1.36e-05,0.021860637,0.000149705,0.000165487,0.349937751,0.003316757,0.004128689,0.002500805,0.019230769,0.004128689,0.245326826
2606,2606,9308083,0.000560225,0.00126962,0.033968343,1.63e-44,0.000702313,0.000560225,0.000541593,0.004181253,0.03233831,0.041724071,0.001413498,0.009615385,0.041724071,0.006291814
2607,2607,9309110,0.006522062,0.004207183,0.028997348,8.820000000000001e-43,0.002247407,0.006522062,0.006875938,0.0,0.022388059,0.016390197,0.007284953,0.026923077,0.016390197,0.037741479
2608,2608,9403096,0.000459057,0.000846596,0.011598828,1.09e-44,0.000468209,0.000459057,0.000480814,0.001372574,0.01077943,0.016590065,0.000652384,0.011538462,0.016590065,0.59759301
2612,2612,9711158,0.001391791,0.134778374,0.025683339,4.68e-17,0.016778625,0.001391791,0.001456282,0.000494127,0.011608629,0.012271707,0.009731392,0.076923077,0.012271707,0.044031882
2614,2614,9503017,0.004163678,0.017417728,0.018226827,9.709999999999999e-38,0.005570302,0.004163678,0.004284599,0.0,0.004975115,0.000157882,0.024355662,0.073076923,0.000157882,0.037741479
2617,2617,9605032,0.002918083,0.054199743,0.043910351,3.66e-24,0.006324323,0.002918083,0.002930617,0.001152962,0.035655067,0.013630472,0.004403591,0.048076923,0.013630472,0.018870113
2622,2622,9904066,0.0,0.052596246,0.002485332,1.61e-23,0.002924293,0.0,0.0,0.273741977,0.0,3.17e-19,0.006143281,0.017307692,3.17e-19,0.069193809
2628,2628,202057,0.001105246,0.602522424,0.020712345,0.001064618,0.079692154,0.001105246,0.001155397,0.0,0.000829365,0.000761467,0.073276293,0.094230769,0.000761467,0.012579552
2629,2629,9301042,0.0,0.0,0.117646895,0.0,0.0,0.0,0.0,0.001784346,0.118573788,0.120598519,0.0,0.0,0.120598519,0.088065176
2630,2630,9409188,0.000324556,0.000846596,0.034796855,1.09e-44,0.000468209,0.000324556,0.000326159,0.0,0.033996688,0.056793017,0.001304768,0.003846154,0.056793017,0.062903248
2631,2631,9406090,0.000923962,0.003283506,0.009113331,1.53e-41,0.001418673,0.000923962,0.00091469,0.717778699,0.005804315,0.003981984,0.004240495,0.017307692,0.003981984,0.050322443
2634,2634,9708170,0.000152629,0.056136707,0.019883832,3.68e-22,0.006045146,0.000152629,0.000182938,0.518111246,0.013267008,0.0040239,0.001902786,0.028846154,0.0040239,0.050322443
2635,2635,9909107,4.77e-05,0.239820811,0.011598828,1.16e-07,0.006020912,4.77e-05,4.86e-05,0.001098059,0.004975115,0.002591783,0.004621052,0.030769231,0.002591783,0.006291814
2637,2637,9312104,0.00153214,0.00126962,0.017398335,1.63e-44,0.000702313,0.00153214,0.001606725,0.000988253,0.015754565,0.013477131,0.001902786,0.007692308,0.013477131,0.106936542
2639,2639,9908204,0.002327449,0.197913425,0.011598828,1.3e-12,0.012346694,0.002327449,0.002407078,0.000658836,0.004145936,0.001746484,0.004947244,0.026923077,0.001746484,0.018870113
2640,2640,9512091,0.00125729,0.007947988,0.004142316,2.4100000000000002e-29,0.001130611,0.00125729,0.001329911,0.523606675,0.002487558,3.84e-05,0.00173969,0.007692308,3.84e-05,0.226455459
2642,2642,9910007,1.47e-05,0.013006138,0.003313824,1.1300000000000001e-29,0.001077206,1.47e-05,1.52e-05,0.0,0.000829365,0.000264068,0.004729783,0.009615385,0.000264068,0.006291814
2643,2643,9911220,2.5e-05,0.001354269,0.002485332,1.5500000000000002e-43,0.000725729,2.5e-05,2.8e-05,0.002141216,0.000829365,0.003059841,0.00081548,0.005769231,0.003059841,0.157260397
2647,2647,9911099,0.000107016,0.106283503,0.005799321,6.03e-18,0.002165595,0.000107016,0.000114336,0.412138306,0.003316757,0.002053866,0.002392074,0.015384615,0.002053866,0.125808067
2649,2649,103068,0.001444422,0.4502156,0.013255833,0.000191283,0.026606426,0.001444422,0.001450264,0.418615422,0.008291872,0.003632688,0.054889399,0.026923077,0.003632688,0.031450918
2656,2656,111212,0.00448531,0.646017379,0.034796855,0.001679918,0.128249069,0.00448531,0.004513271,0.367070473,0.012437808,0.005421088,0.041480737,0.109615385,0.005421088,0.037741479
2657,2657,203237,6.96e-05,0.541709613,0.023197842,8.86e-05,0.047325542,6.96e-05,6.68e-05,0.000329418,0.000829365,0.003178602,0.026095352,0.115384615,0.003178602,0.0
2658,2658,205144,0.001637401,0.675226949,0.017398335,0.000826706,0.112188195,0.001637401,0.001648848,0.0,0.003316757,0.005246439,0.037675165,0.069230769,0.005246439,0.100646139
2659,2659,208076,0.0,0.476031078,0.013255833,7.63e-05,0.01698216,0.0,0.0,0.173492865,0.0,3.17e-19,0.067267838,0.059615385,3.17e-19,0.056612846
2662,2662,211222,0.000859636,0.76597582,0.027340344,0.003658757,0.195564282,0.000859636,0.000866548,0.0,0.00165873,0.002752459,0.089401046,0.128846154,0.002752459,0.088065176
2664,2664,212175,0.000269002,0.540112955,0.006627834,0.000830312,0.064054696,0.000269002,0.000267787,0.453966732,0.000829365,4.18e-09,0.095418743,0.028846154,4.18e-09,0.044031882
2665,2665,212250,0.0,0.632737755,0.014084325,0.000801362,0.135109694,0.0,0.0,0.40880311,0.0,3.17e-19,0.101015109,0.061538462,3.17e-19,0.062903248
2666,2666,303066,0.0,0.547224671,0.005799321,0.00014978,0.011113909,0.0,0.0,0.358064852,0.0,3.17e-19,0.008154798,0.034615385,3.17e-19,0.050322443
2671,2671,9901005,0.0,0.106308848,0.007456326,4.59e-17,0.008610788,0.0,0.0,0.001811798,0.0,3.17e-19,0.050269978,0.032692308,3.17e-19,0.100646139
2672,2672,9301043,0.0,0.0,0.027340344,0.0,0.0,0.0,0.0,0.287865239,0.028192374,0.005763398,0.0,0.0,0.005763398,0.006291814
2674,2674,9810210,0.01988197,0.31074307,0.037282352,7.47e-06,0.044587471,0.01988197,0.020372725,0.006673848,0.019900501,0.007217382,0.008752816,0.076923077,0.007217382,0.018870113
2676,2676,9509149,0.004292331,0.018482951,0.005799321,1.95e-24,0.00237477,0.004292331,0.004429023,0.262524675,0.003316757,0.000514165,0.009840122,0.017307692,0.000514165,0.006291814
2677,2677,11256,0.01149982,0.453474067,0.05385236,9.71e-05,0.04628033,0.01149982,0.011920632,0.0,0.050580433,0.030183791,0.002718266,0.017307692,0.030183791,0.037741479
2682,2682,9209052,0.000540342,0.001354269,0.018226827,1.4099999999999999e-30,0.000780348,0.000540342,0.000526548,0.071356568,0.016583744,0.001711555,0.003153188,0.007692308,0.001711555,0.106936542
2685,2685,9210050,0.00371924,0.002962454,0.009113331,3.82e-44,0.001638737,0.00371924,0.003857342,0.353891649,0.004145936,0.000789411,0.006632569,0.023076923,0.000789411,0.0
2689,2689,9303016,4.25e-05,0.000423298,0.024854846,5.43e-45,0.000234104,4.25e-05,4.1e-05,0.001317671,0.024875616,0.012910362,0.000434923,0.005769231,0.012910362,0.044031882
2690,2690,9308154,1.26e-05,0.001354269,0.024854846,2.93e-43,0.000749138,1.26e-05,1.02e-05,0.001811798,0.023217238,0.016876139,0.000978576,0.011538462,0.016876139,0.031450918
2693,2693,9304053,0.005637339,0.003770394,0.014084325,5.9e-42,0.00185411,0.005637339,0.006028466,0.002909857,0.009121051,0.002228514,0.00347938,0.032692308,0.002228514,0.106936542
2696,2696,5080,2.11e-05,0.371739241,0.008284818,1.31e-05,0.025187883,2.11e-05,2.24e-05,0.660766519,0.00165873,0.001592794,0.020495725,0.042307692,0.001592794,0.0
2697,2697,9912254,0.001198812,0.37516613,0.016569843,1.88e-05,0.035501717,0.001198812,0.001263716,0.729872217,0.006633494,0.002053866,0.011362351,0.051923077,0.002053866,0.081774773
2698,2698,112228,5.45e-05,0.503957569,0.019883832,0.000116435,0.023493388,5.45e-05,5.85e-05,0.334090965,0.000829365,0.000761467,0.153965298,0.094230769,0.000761467,0.012579552
