,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
665,9708085,0.064261556,0.067927944,0.82514881,0.00332784,0.003514931,0.014809831,0.037138944,0.037138944,0.0014417,0.001416458,0.725699639,0.194842216
666,9709118,0.049605411,0.061536447,0.830610964,0.002035286,0.002053706,0.016337783,0.037520493,0.037520493,0.002654664,0.00144744,0.740348273,0.779369037
667,9904086,0.021420519,0.032584551,0.828794373,0.00314792,0.00317825,0.009937096,0.035638555,0.035638555,0.002979065,0.001320888,0.737240041,0.584526735
668,9703208,0.029312289,0.029962703,0.767130534,0.000276397,0.00036337,0.006879858,0.010847276,0.010847276,7.53e-05,0.000120716,0.658014252,0.194842216
669,9709198,0.013528749,0.009754209,0.769086422,0.00195823,0.002375833,0.007787161,0.00665729,0.00665729,0.002549779,4.51e-05,0.651281175,2.630370393
671,9710192,0.019165727,0.025934764,0.778768007,0.001085024,0.001189949,0.007788039,0.016346847,0.016346847,0.000367661,0.000277732,0.687344107,0.194842216
672,9709209,0.01578354,0.023092554,0.808976711,0.005267826,0.005934457,0.010093558,0.02161904,0.02161904,0.001963637,0.000484096,0.712463908,0.097421151
677,9709098,0.029312289,0.026822781,0.770516593,0.001176957,0.001303809,0.009505375,0.016237852,0.016237852,0.000259067,0.000262088,0.690560452,1.851001442
678,9901158,0.019165727,0.010932086,0.754799319,0.000672857,0.000934244,0.008431627,0.007758129,0.007758129,2.91e-05,6.09e-05,0.636675906,0.194842216
679,9612021,0.018038331,0.006875685,0.748855546,0.004771351,0.005561086,0.008575272,0.005252997,0.005252997,0.002760845,2.76e-05,0.624297804,2.727791544
680,9705242,0.013528749,0.009313509,0.756616836,0.001219169,0.001198029,0.003424996,0.004977558,0.004977558,0.0,2.47e-05,0.615478345,0.584526735
681,9908153,0.024802706,0.03211335,0.818024038,0.004713063,0.005183666,0.009986257,0.030899954,0.030899954,0.00125113,0.000982954,0.724679413,0.097421151
682,9906137,0.011273957,0.033969579,0.822269714,0.00100041,0.000949832,0.008848901,0.043258285,0.043258285,0.001971026,0.0019327,0.753039678,0.292263367
684,9806136,0.020293123,0.028446129,0.810132566,0.001167305,0.00103346,0.005157423,0.028299061,0.028299061,0.000488564,0.000824072,0.720064792,0.0
686,9612233,0.020293123,0.017405853,0.817899829,0.059671551,0.063996792,0.005280264,0.016293299,0.016293299,0.001399187,0.00029338,0.707128765,0.0
688,9705014,0.019165727,0.011816892,0.741179014,0.004389073,0.004778245,0.006636458,0.008102848,0.008102848,0.001883436,6.51e-05,0.631402432,3.020054911
691,9903129,0.01578354,0.039834727,0.757361507,0.000908745,0.000970301,0.010142007,0.028061063,0.028061063,0.001105087,0.000760397,0.669886005,0.974211253
693,9710027,0.049605411,0.071359533,0.831261023,0.001979684,0.001756119,0.0152716,0.049392485,0.049392485,0.001951433,0.002548803,0.758114376,0.0
695,9908106,0.025930101,0.040123085,0.790374477,0.010892993,0.012157266,0.009289961,0.041242417,0.041242417,0.001056911,0.001661258,0.687777412,0.0
698,9712088,0.013528749,0.011284347,0.726092817,0.011020986,0.011309456,0.006867784,0.006828434,0.006828434,0.007843304,4.66e-05,0.618997045,0.681947886
699,9705110,0.032694476,0.041022643,0.797630758,0.000632971,0.000642325,0.010066442,0.025495361,0.025495361,0.000573879,0.000668777,0.712191146,0.779369037
701,9708022,0.03156708,0.031351597,0.78124482,0.000526888,0.00055309,0.009384541,0.014140982,0.014140982,0.000388446,0.000205869,0.682784996,0.681947886
702,9909119,0.025930101,0.030018277,0.812979733,0.002545953,0.002438608,0.009130971,0.033037217,0.033037217,0.001336969,0.001124459,0.724979117,0.097421151
703,9708164,0.085682074,0.096137472,0.879173662,0.019674528,0.019537024,0.037677462,0.085954177,0.085954177,0.024373671,0.008060936,0.817018023,0.292263367
704,9912241,0.019165727,0.039111101,0.832215061,0.002050877,0.001927165,0.010582307,0.040549022,0.040549022,0.002215109,0.001686313,0.749835308,0.292263367
706,9904083,0.006764374,0.023682538,0.805236407,0.000378482,0.000252904,0.005157873,0.028382026,0.028382026,0.000614337,0.0008278,0.722654871,0.194842216
707,9901008,0.021420519,0.054655536,0.772205042,0.000610196,0.000566131,0.010864604,0.051084103,0.051084103,0.000626565,0.002579485,0.675018607,0.0
708,9707023,0.006764374,0.019475839,0.786164047,0.000400751,0.00043524,0.006339189,0.019933306,0.019933306,0.000204933,0.000415604,0.69145255,0.389684519
709,9907016,0.001127396,0.005905603,0.739210132,1.55e-05,1.61e-05,0.003424996,0.004977558,0.004977558,0.0,2.47e-05,0.615478345,0.194842216
710,9703008,0.018038331,0.011185638,0.771533511,0.00101387,0.001264677,0.011056211,0.00747426,0.00747426,0.00078943,5.63e-05,0.639498803,0.194842216
712,9709222,0.04735062,0.046260107,0.814991733,0.005527108,0.006186987,0.013734529,0.034064425,0.034064425,0.003442222,0.001237261,0.737181879,0.876790102
713,9909227,0.03156708,0.039747977,0.805546061,0.005270725,0.006006295,0.012279392,0.033280091,0.033280091,0.003319948,0.001066028,0.722271004,0.0
714,9707164,0.058624577,0.072578105,0.815062201,0.002655463,0.002585295,0.017017596,0.044099485,0.044099485,0.001618535,0.002032052,0.737548469,0.097421151
716,6019,0.029312289,0.088694142,0.835321614,0.0059125,0.005541497,0.018121788,0.09681643,0.09681643,0.008532151,0.009149594,0.766606076,0.389684519
717,9706152,0.012401353,0.008266124,0.745126325,0.002700815,0.002721514,0.006686865,0.006769354,0.006769354,0.000182753,4.6e-05,0.64150564,0.681947886
718,9709139,0.058624577,0.069822366,0.821526227,0.00236813,0.002228093,0.015949047,0.039287475,0.039287475,0.002372302,0.001603612,0.729115786,0.0
720,9704086,0.022547914,0.023687254,0.737828741,0.000224101,0.000288516,0.004917383,0.008459288,0.008459288,1.66e-06,7.21e-05,0.642682902,0.194842216
722,9901105,0.028184893,0.031729998,0.818743418,0.002738048,0.002826815,0.005872775,0.028808282,0.028808282,0.000532736,0.000854006,0.720592867,1.071632405
723,9906091,0.002254791,0.005023761,0.713176535,0.011310223,0.012816792,0.003424996,0.004977558,0.004977558,0.0,2.47e-05,0.615478345,0.097421151
725,9612241,0.00789177,0.005279097,0.73415109,0.006293091,0.007286086,0.003424996,0.004977558,0.004977558,0.0,2.47e-05,0.615478345,0.0
727,9704031,0.011273957,0.005963043,0.735741185,0.005642997,0.00651331,0.004508866,0.005236756,0.005236756,8.75e-05,2.74e-05,0.622440819,0.389684519
730,9706146,0.00789177,0.008864031,0.730793085,0.00766884,0.008172573,0.00895209,0.008095313,0.008095313,0.011762348,6.49e-05,0.628539848,0.097421151
731,9707132,0.025930101,0.044139015,0.81843242,0.00090992,0.000786077,0.015247825,0.039017667,0.039017667,0.001309164,0.001570732,0.72980697,0.0
736,9708105,0.011273957,0.031113832,0.801002687,0.001429161,0.001243877,0.010485075,0.032557288,0.032557288,0.003395767,0.001107252,0.72557117,0.194842216
737,9708133,0.005636979,0.007205081,0.753148439,0.002329025,0.002607982,0.007482414,0.008503228,0.008503228,0.001470601,7.4e-05,0.653333771,0.48710567
738,9709006,0.020293123,0.019121688,0.744052963,0.000264129,0.000318265,0.006059074,0.007638231,0.007638231,0.000144091,5.72e-05,0.633024118,0.681947886
739,9709037,0.013528749,0.013474757,0.737770995,7.02e-05,7.52e-05,0.005201158,0.006951459,0.006951459,4.22e-05,4.8e-05,0.628667376,1.948422507
740,9709106,0.011273957,0.005262526,0.717813018,0.015870209,0.017209121,0.006335914,0.005040691,0.005040691,0.004327064,2.53e-05,0.619699605,0.097421151
743,9710053,0.038331454,0.040870775,0.822224887,0.003067276,0.003216176,0.01349737,0.030723806,0.030723806,0.003071684,0.001023555,0.740162412,0.974211253
744,9710124,0.028184893,0.030391698,0.784299859,0.009456142,0.010531132,0.01229271,0.018934304,0.018934304,0.011053321,0.000360321,0.701751797,0.0
746,9710154,0.004509583,0.005174662,0.721149065,0.001623072,0.001609818,0.006912071,0.004980427,0.004980427,0.006758298,2.47e-05,0.615866318,0.0
748,9711114,0.016910936,0.024731278,0.801803239,0.011943917,0.013632094,0.008763261,0.022237421,0.022237421,0.013434473,0.000514741,0.702979609,0.0
749,9711196,0.012401353,0.008515302,0.742324464,0.002610548,0.002487623,0.006695701,0.006822248,0.006822248,0.000188675,4.65e-05,0.633468029,0.194842216
750,9712012,0.042841037,0.053655315,0.803494753,0.000480568,0.000454577,0.011925407,0.026620922,0.026620922,0.000412966,0.000738365,0.717220341,0.292263367
754,9704040,0.027057497,0.008385845,0.761260625,0.006813503,0.007547292,0.012110586,0.006513984,0.006513984,0.001794963,4.24e-05,0.640982184,0.0
755,9712170,0.033821871,0.044064475,0.808170439,0.001497289,0.001475927,0.01271239,0.036598635,0.036598635,0.001435758,0.001390022,0.728544261,0.0
756,9806242,0.018038331,0.019812434,0.770666203,0.005136726,0.005629805,0.008326773,0.014798998,0.014798998,0.000229204,0.000226673,0.681493635,2.630370393
758,9810060,0.014656144,0.025512081,0.813576145,0.002335547,0.00233992,0.00874955,0.029423692,0.029423692,0.002628274,0.000886521,0.723400026,0.0
760,9902089,0.013528749,0.006266803,0.732610554,0.009865701,0.010622088,0.004351154,0.006235338,0.006235338,1.04e-05,3.84e-05,0.623094112,0.292263367
761,9903233,0.018038331,0.025488489,0.791569136,0.013590747,0.016173431,0.012053649,0.027176618,0.027176618,0.001465679,0.00070923,0.690548563,0.194842216
762,9905055,0.027057497,0.061394027,0.7805898,0.001061641,0.00095601,0.010682229,0.05301257,0.05301257,0.001137614,0.00276478,0.680066876,0.097421151
763,9905160,0.011273957,0.052126402,0.839188543,0.001917795,0.001552379,0.007364625,0.062877782,0.062877782,0.002192507,0.003816333,0.759254431,0.292263367
764,9906078,0.020293123,0.027061255,0.819108031,0.00264226,0.002975374,0.010961954,0.032772951,0.032772951,0.002172475,0.001111386,0.732097602,0.0
770,9908039,0.005636979,0.008644927,0.724071051,0.002243588,0.002727331,0.006064612,0.0064292,0.0064292,0.001438415,4.15e-05,0.622375558,0.292263367
771,9908049,0.038331454,0.057324098,0.815529361,0.003798942,0.0042769,0.014660116,0.050205468,0.050205468,0.003544047,0.002426096,0.714712287,0.097421151
773,9908199,0.052987599,0.070654078,0.896332042,0.023059563,0.024128105,0.018633052,0.076837513,0.076837513,0.011137924,0.006121591,0.828948708,0.0
774,9910211,0.00789177,0.012429107,0.726365572,6.86e-05,7.12e-05,0.005171921,0.006996138,0.006996138,3.3e-05,4.89e-05,0.620898421,0.194842216
777,9912260,0.004509583,0.009426317,0.736920281,0.003146195,0.003650823,0.010901281,0.008180699,0.008180699,0.010322384,6.78e-05,0.638442227,0.0
778,9907128,0.021420519,0.02716569,0.759260191,0.000455226,0.000600837,0.006336572,0.013566452,0.013566452,0.000371271,0.000177412,0.67561237,0.194842216
779,9912258,0.022547914,0.07324649,0.832104868,0.005484457,0.005662929,0.01468898,0.078498655,0.078498655,0.008940116,0.006002192,0.735167344,0.0
780,9707225,0.006764374,0.016501604,0.775668059,0.000912561,0.001109622,0.007527379,0.016731302,0.016731302,0.00292996,0.000288239,0.686681833,0.584526735
781,11094,0.056369786,0.30852315,0.817988546,0.006073698,0.006233297,0.02342199,0.190730137,0.190730137,0.00870873,0.036348419,0.751861903,0.584526735
786,106103,0.021420519,0.10745788,0.798061253,0.003674965,0.004391802,0.015506598,0.058789997,0.058789997,0.007766936,0.003412385,0.725837431,2.338107025
787,9402044,0.13416009,0.062356511,0.807625167,0.015186608,0.019479161,0.11856082,0.062561905,0.062561905,0.022537585,0.004812215,0.732025584,0.097421151
788,9407106,0.03945885,0.026289866,0.716183747,0.000312039,0.000471307,0.033268689,0.020679171,0.020679171,0.001585809,0.000535782,0.634929086,0.0
789,9408155,0.048478016,0.028934863,0.768498609,0.001329964,0.001905475,0.042605664,0.029612792,0.029612792,0.003409546,0.001083996,0.67646521,0.0
790,9609059,0.043968433,0.05397544,0.791336558,0.000658746,0.00069131,0.029291587,0.05079847,0.05079847,0.001180647,0.003187614,0.705836548,0.0
791,9611097,0.013528749,0.014504269,0.694830144,3.82e-06,5.37e-06,0.010998963,0.014278701,0.014278701,1.18e-05,0.000261066,0.614333671,0.48710567
793,9408013,0.032694476,0.033270791,0.79768138,0.001440888,0.001834261,0.026954945,0.032029241,0.032029241,0.001415309,0.00124828,0.712018457,0.194842216
794,9505023,0.020293123,0.026542861,0.809158995,0.00115073,0.001164934,0.007689354,0.016578713,0.016578713,0.000573506,0.000315889,0.707150063,0.292263367
798,110188,0.029312289,0.02485642,0.8103502,0.006205688,0.007232142,0.00982338,0.021861187,0.021861187,0.002937999,0.000570352,0.693076289,0.0
801,9705087,0.018038331,0.011648457,0.786319796,0.023793745,0.02681779,0.007355601,0.012099439,0.012099439,0.002166661,0.000172254,0.682000839,0.0
805,209266,0.006764374,0.019902488,0.774028,0.000121828,0.000115048,0.006535375,0.020762694,0.020762694,0.000119004,0.000516747,0.682239217,0.194842216
807,210183,0.069898534,0.108104121,0.841379464,0.007008337,0.006822937,0.017581412,0.033080727,0.033080727,0.004758645,0.001156855,0.75579013,0.0
810,9710125,0.010146561,0.004015373,0.681216238,1.93e-05,2.96e-05,0.004122782,0.001806302,0.001806302,1.23e-06,4.22e-06,0.564442784,0.681947886
811,303115,0.060879369,0.083498892,0.751152946,0.001764048,0.001969878,0.006661094,0.007055544,0.007055544,3.76e-05,5.64e-05,0.623898541,0.48710567
813,9508053,0.013528749,0.012032368,0.751377472,0.003842338,0.004326136,0.008792816,0.010363745,0.010363745,0.005884087,0.000131247,0.656979401,0.0
814,9701128,0.027057497,0.023045781,0.81405039,0.005093685,0.005615581,0.011652211,0.015584146,0.015584146,0.000436004,0.00028989,0.681978259,0.097421151
818,9703072,0.060879369,0.060891635,0.787543339,0.001118196,0.001189713,0.012219906,0.034112359,0.034112359,0.000242207,0.001410143,0.688286413,0.097421151
819,4087,0.012401353,0.01524336,0.771707207,0.000689511,0.000775289,0.006510948,0.013964465,0.013964465,0.000123536,0.000231343,0.676716759,1.169053556
820,9808087,0.011273957,0.019702334,0.780913129,0.002986551,0.003355301,0.006773528,0.020729369,0.020729369,0.000119654,0.000513425,0.68466918,3.604581646
821,9611012,0.013528749,0.023951663,0.779702023,0.000400907,0.000372572,0.006838227,0.021864266,0.021864266,0.00021654,0.000570509,0.686284965,0.48710567
822,9612057,0.001127396,0.001629127,0.669038388,1.64e-05,2.42e-05,0.003320931,0.0014997,0.0014997,0.0,2.88e-06,0.560591792,0.584526735
823,9705173,0.04735062,0.049539707,0.84428074,0.006176437,0.006176018,0.018982149,0.041925799,0.041925799,0.005745448,0.001886209,0.763183514,0.0
824,9706222,0.005636979,0.011319372,0.767716255,0.00314812,0.003373627,0.005113781,0.011974274,0.011974274,5.81e-05,0.000169815,0.673781302,2.435528177
825,9803143,0.005636979,0.005417166,0.725953023,0.00014808,0.000220986,0.00554627,0.005204741,0.005204741,0.000123169,2.93e-05,0.634295893,0.48710567
826,9902203,0.006764374,0.01221273,0.770729215,0.000210659,0.00023034,0.005170428,0.011895211,0.011895211,0.000201798,0.000167316,0.675247748,0.194842216
828,9903092,0.020293123,0.01748371,0.789943959,0.003224442,0.003830548,0.010491158,0.016330775,0.016330775,0.000686072,0.000318061,0.694019279,0.584526735
829,103157,0.009019166,0.021311395,0.774584523,0.000747035,0.000765291,0.00574383,0.021085037,0.021085037,5.92e-05,0.00053049,0.683291773,0.292263367
830,9904214,0.010146561,0.020471481,0.773710346,0.000423792,0.000420571,0.007372674,0.019603847,0.019603847,0.001359263,0.000458612,0.681872798,0.194842216
831,9403198,0.065388952,0.04016969,0.742807049,0.003966044,0.004944216,0.054189486,0.033441558,0.033441558,0.004841705,0.001407645,0.65208988,0.876790102
832,9407109,0.011273957,0.001727281,0.703365169,0.003485076,0.004353067,0.005977383,0.001028553,0.001028553,0.000184831,1.3e-06,0.566997383,0.974211253
834,9709177,0.009019166,0.002939579,0.672540801,0.008050493,0.00884043,0.004752596,0.000879738,0.000879738,2.89e-05,9.93e-07,0.532524319,0.097421151
835,209038,0.006764374,0.003746989,0.682356561,1.29e-05,1.84e-05,0.00497247,0.001759737,0.001759737,4.73e-06,3.91e-06,0.570488954,0.194842216
836,210135,0.050732807,0.087147733,0.822458038,0.002383372,0.001999896,0.008563775,0.020803857,0.020803857,0.000168573,0.000507156,0.685934198,0.194842216
837,211082,0.033821871,0.050991858,0.727072889,2.96e-05,4.03e-05,0.003990429,0.002725117,0.002725117,0.0,8.55e-06,0.602419836,2.727791544
838,212069,0.06313416,0.103928951,0.80661447,0.00209777,0.001891568,0.008418107,0.025388036,0.025388036,0.000138492,0.000753649,0.692545905,1.266474621
839,212212,0.049605411,0.091029689,0.800254682,0.001890525,0.00136003,0.007931636,0.027112099,0.027112099,0.000102926,0.000871496,0.689792375,0.0
840,303001,0.032694476,0.045712956,0.717451076,0.000112549,0.000129399,0.003958684,0.001084058,0.001084058,2.57e-07,1.57e-06,0.518759596,2.532949328
843,106176,0.014656144,0.019603876,0.787839532,0.000578871,0.000688701,0.006395623,0.01456225,0.01456225,8.64e-05,0.000250176,0.675918233,2.435528177
844,103067,0.090191657,0.133577138,0.849014332,0.005467461,0.005861687,0.072012365,0.080240216,0.080240216,0.017527849,0.006962672,0.792298342,3.40973943
845,103086,0.024802706,0.030346253,0.816262028,0.005183191,0.005985212,0.01089543,0.02697169,0.02697169,0.001383255,0.000860189,0.703824066,0.097421151
846,9712172,0.046223224,0.062069506,0.807184296,0.000909883,0.000967729,0.019542896,0.045678358,0.045678358,0.000593463,0.002520912,0.71369993,0.0
848,212082,0.033821871,0.055841215,0.790946468,0.002743858,0.003267622,0.00568294,0.014156168,0.014156168,3.98e-05,0.000232271,0.680853342,1.363895772
850,9910250,0.012401353,0.022488147,0.814692378,0.000639275,0.000753833,0.00938606,0.020170504,0.020170504,0.001097668,0.000456577,0.70687559,0.0
854,9904172,0.002254791,0.001105125,0.665014683,3.46e-05,5.54e-05,0.00314047,0.000810309,0.000810309,0.0,8.83e-07,0.510254467,0.584526735
855,9708168,0.068771139,0.085732748,0.828302799,0.002506831,0.002628568,0.026058582,0.057560438,0.057560438,0.003030466,0.003944667,0.744010324,0.0
856,9407087,0.683201804,0.465832904,0.988841247,0.85737221,0.876295796,0.695799758,0.428634838,0.428634838,0.776684973,0.208841719,0.944751305,0.0
857,9507032,0.048478016,0.060056565,0.807452219,0.000625299,0.000802215,0.038650625,0.052259467,0.052259467,0.001800338,0.003300589,0.730936676,3.994266165
858,9512005,0.027057497,0.041957567,0.776458717,0.000234308,0.000226916,0.019133897,0.037222194,0.037222194,0.000383347,0.001699266,0.68911881,1.169053556
