Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
210173,0.030666081,0,0.000101791,0.082856051,0.003328028,0,0.000851199,2856.534044,0.000111886,0,0,
210174,0.027666138,0,0.000102224,0.081512465,0.00300246,0,0.002647817,2924.806049,2.51E-05,0,0,
210175,0.029999427,0,0.000101476,0.084911707,0.003255679,0,0.000798855,3023.878345,7.74E-05,0,0,
210176,0.000666654,0,1.52E-10,9.04E-05,7.23E-05,0,1.52E-34,3.166666667,2.05E-05,0,0,
210177,0.026332831,0,0.000100998,0.063629507,0.002857763,0,0.000186269,2119.302401,2.54E-05,0,0,
210178,0.030999408,0,0.000101262,0.07658669,0.003364202,0,0.001007305,2779.635236,5.01E-05,0,0,
210179,0.002333289,0,2.98E-06,0.012050919,0.00025322,0,7.39E-16,388.4083409,3.38E-05,0,0,
210180,0.000333327,0,2.57E-09,3.62E-05,3.62E-05,0,5.47E-37,1,1.55E-05,0,0,
210181,0.031332735,0,0.000101039,0.074276356,0.003400376,0,0.002270948,2496.110616,0.000123447,0,0,
210182,0.002333289,0,1.27E-06,0.013918926,0.00025322,0,3.60E-15,428.6330753,4.78E-05,0,0,
210183,0.035332659,0,0.000101368,0.089390571,0.003834467,0,0.00574765,3014.304248,4.71E-05,0,0,
210184,0.026999484,0,0.000101008,0.070953157,0.002930111,0,0.000378098,2332.997041,2.73E-05,0,0,
210185,0.009999809,0,3.38E-05,0.056493652,0.001085226,0,7.73E-06,1917.914009,5.93E-05,0,0,
210186,0.030999408,0,0.000101611,0.095489935,0.003364202,0,0.002689677,2984.803734,5.18E-05,0,0,
210187,0.033666024,0,0.00010133,0.096347223,0.003653596,0,0.014799553,3141.893872,3.85E-05,0,0,
210188,0.000333327,0,4.42E-24,3.62E-05,3.62E-05,0,5.47E-37,1,2.85E-05,0,0,
210189,0.026666158,0,0.000101221,0.074143691,0.002893937,0,0.000597545,2491.375714,1.96E-05,0,0,
210190,0.026666158,0,0.000100995,0.056807633,0.002893937,0,3.95E-06,1968.857554,8.67E-05,0,0,
210192,0.025999504,0,0.000101093,0.065901902,0.002821589,0,6.24E-05,2331.762302,2.41E-05,0,0,
210193,0.032332716,0,0.000101325,0.078910649,0.003508899,0,0.000700232,2830.658513,3.79E-05,0,0,
210194,0.002666616,0,3.28E-07,0.066985313,0.000289394,0,6.74E-05,2306.343862,2.32E-05,0,0,
210195,0.028666119,0,0.000102562,0.080028541,0.003110982,0,0.003953528,2871.800322,2.28E-05,0,0,
210196,0.0296661,0,0.000102446,0.07293193,0.003219505,0,0.000438083,2575.799208,3.15E-05,0,0,
210197,0.002999943,0,5.73E-06,0.005888769,0.000325568,0,5.10E-22,238.6645435,2.97E-05,0,0,
210198,0.034666005,0,0.000102578,0.096705761,0.003762118,0,0.003104342,3066.059638,5.88E-05,0,0,
210199,0.026666158,0,0.000101007,0.078901354,0.002893937,0,0.000753884,2480.673307,3.66E-05,0,0,
210200,0.038999255,0,0.000101366,0.096921072,0.004232383,0,0.009430835,3166.022772,0.0001097,0,0,
210201,0.000333327,0,1.22E-14,3.62E-05,3.62E-05,0,5.47E-37,1,2.20E-05,0,0,
210202,0.001333308,0,2.60E-09,0.065026346,0.000144697,0,0.00010579,2131.297253,4.05E-05,0,0,
210203,0.031666062,0,0.00010139,0.089377597,0.00343655,0,0.00191152,3051.590279,9.38E-05,0,0,
210205,0.026332831,0,0.000101136,0.072901249,0.002857763,0,0.000829147,2486.132429,3.24E-05,0,0,
210206,0.032332716,0,0.000101893,0.102255127,0.003508899,0,0.01219561,3193.819905,6.37E-05,0,0,
210207,0.009333155,0,4.32E-06,0.059485959,0.001012878,0,3.46E-06,2010.391502,7.00E-05,0,0,
210208,0.002666616,0,9.72E-08,0.06292251,0.000289394,0,9.42E-05,2074.383209,5.09E-05,0,0,
210209,0.037332621,0,0.000101311,0.088573707,0.004051512,0,0.003183857,3048.126079,7.02E-05,0,0,
210210,0.001999962,0,3.69E-09,0.060050559,0.000217045,0,2.99E-05,1999.395374,7.79E-05,0,0,
210211,0.005666558,0,1.53E-06,0.061176816,0.000614962,0,5.29E-06,2138.497967,3.92E-05,0,0,
210212,0.031332735,0,0.000101812,0.096675878,0.003400376,0,0.012344694,3024.533966,5.36E-05,0,0,
210213,0.026999484,0,0.000101006,0.077303216,0.002930111,0,4.67E-05,2560.818603,7.60E-05,0,0,
210215,0.001333308,0,2.81E-09,0.049008097,0.000144697,0,2.51E-07,1759.623949,5.75E-05,0,0,
210216,0.008333174,0,2.62E-05,0.069297595,0.000904355,0,0.00014037,2295.813798,4.60E-05,0,0,
210217,0.04399916,0,0.000103581,0.0999425,0.004774996,0,0.019656276,3465.83227,5.88E-05,0,0,
210218,0.037665948,0,0.000102903,0.105860621,0.004087686,0,0.035190244,3476.162849,6.29E-05,0,0,
210219,0.031999389,0,0.000101176,0.093056214,0.003472725,0,0.004842897,3026.331606,4.37E-05,0,0,
210220,0.027999465,0,0.000101863,0.074016682,0.003038634,0,0.001277007,2532.80169,3.20E-05,0,0,
210221,0.034332678,0,0.000101307,0.101415095,0.003725944,0,0.008272092,3163.850094,6.01E-05,0,0,
210222,0.027666138,0,0.000101023,0.081219116,0.00300246,0,0.00303514,2709.884499,4.06E-05,0,0,
210223,0.026999484,0,0.000101157,0.063208627,0.002930111,0,6.58E-05,2167.967139,2.21E-05,0,0,
210224,0.069998664,0,0.000103615,0.132478604,0.007596585,0,0.076404399,4308.065584,0.000431445,0,0,
210225,0.008666501,0,8.62E-06,0.081005187,0.00094053,0,0.000184875,2504.26718,0.000146934,0,0,
210227,0.031666062,0,0.00010116,0.096197817,0.00343655,0,0.004480014,3097.470323,4.29E-05,0,0,
210228,0.031332735,0,0.000101283,0.094675138,0.003400376,0,0.004082681,3048.772893,4.64E-05,0,0,
210229,0.037999274,0,0.000102268,0.111324317,0.004123861,0,0.061544227,3526.332562,0.000130367,0,0,
210230,0.034999332,0,0.000101902,0.097452957,0.003798293,0,0.027796603,3108.840152,4.11E-05,0,0,
210231,0.034332678,0,0.000101384,0.089259866,0.003725944,0,0.000893484,3059.497005,2.84E-05,0,0,
210232,0.001333308,0,1.98E-09,0.067073051,0.000144697,0,0.000139129,2216.21956,4.41E-05,0,0,
210233,0.028999446,0,0.000101022,0.089708765,0.003147157,0,0.002342976,2766.094246,3.85E-05,0,0,
210234,0.030666081,0,0.00010181,0.106501699,0.003328028,0,0.023244322,3412.629013,5.33E-05,0,0,
210235,0.026666158,0,0.000101003,0.063378443,0.002893937,0,7.59E-05,2119.010428,3.39E-05,0,0,
210236,0.000999981,0,6.67E-10,0.044167365,0.000108523,0,2.12E-08,1433.376549,2.55E-05,0,0,
210237,0.000666654,0,3.04E-10,0.071073573,7.23E-05,0,0.000122816,2300.636092,5.05E-05,0,0,
210238,0.03299937,0,0.000101817,0.086046682,0.003581247,0,0.003646944,2864.498333,4.89E-05,0,0,
210239,0.031332735,0,0.000101462,0.086277888,0.003400376,0,0.004650448,2918.357328,3.95E-05,0,0,
210240,0.027666138,0,0.000100994,0.057876696,0.00300246,0,6.19E-06,2018.946694,0.000104453,0,0,
210241,0.033666024,0,0.000101663,0.086173426,0.003653596,0,0.007648687,2943.833007,7.05E-05,0,0,
210242,0.000333327,0,1.21E-09,0.041725662,3.62E-05,0,7.49E-10,1361.573397,1.74E-05,0,0,
210243,0.003999924,0,3.32E-07,0.083084617,0.000434091,0,0.00012904,2673.403139,4.40E-05,0,0,
210244,0.00333327,0,2.53E-07,0.044653812,0.000361742,0,6.74E-08,1643.573589,3.71E-05,0,0,
210245,0.02533285,0,0.000100992,0.05936977,0.00274924,0,1.04E-05,2058.897542,3.03E-05,0,0,
210246,0.033332697,0,0.000102594,0.097193415,0.003617422,0,0.072331828,3064.495778,3.10E-05,0,0,
210247,0.026666158,0,0.000101034,0.084714682,0.002893937,0,0.008911167,2732.64225,9.26E-05,0,0,
210248,0.001666635,0,2.09E-08,0.072705401,0.000180871,0,0.000258327,2365.781556,2.82E-05,0,0,
210249,0.054332296,0,0.000104113,0.088806551,0.005896397,0,0.005772023,3332.742335,0.000100392,0,0,
210250,0.031666062,0,0.00010182,0.093402941,0.00343655,0,0.007158147,3026.565033,8.96E-05,0,0,
210251,0.027332811,0,0.000101003,0.066098904,0.002966286,0,0.00012615,2266.536828,6.99E-05,0,0,
210252,0.032666043,0,0.000102658,0.102468112,0.003545073,0,0.017594314,3363.867635,4.66E-05,0,0,
210253,0.030666081,0,0.000101545,0.07230672,0.003328028,0,0.000147044,2583.349507,6.07E-05,0,0,
210254,0.035332659,0,0.000101952,0.094728283,0.003834467,0,0.007181053,3187.586206,6.83E-05,0,0,
210255,0.000666654,0,1.77E-10,0.000172359,7.23E-05,0,1.27E-23,5.333333333,2.23E-05,0,0,
210256,0.029999427,0,0.000102678,0.095560932,0.003255679,0,0.007575868,3163.840832,2.91E-05,0,0,
210257,0.029999427,0,0.000102368,0.089969052,0.003255679,0,0.003348931,2928.547554,3.73E-05,0,0,
210258,0.027332811,0,0.000101163,0.091466313,0.002966286,0,0.009877986,2896.163001,7.58E-05,0,0,
210261,0.002999943,0,2.94E-07,0.063466655,0.000325568,0,1.44E-05,2172.908068,2.83E-05,0,0,
210262,0.038999255,0,0.000101928,0.107456549,0.004232383,0,0.067040866,3388.098288,0.000112061,0,0,
210263,0.031332735,0,0.000101139,0.086098356,0.003400376,0,0.00349685,2913.889616,5.13E-05,0,0,
210264,0.027999465,0,0.000101584,0.081240447,0.003038634,0,0.00028803,2636.010992,6.46E-05,0,0,
210265,0.035332659,0,0.000102552,0.07846037,0.003834467,0,0.003140175,2805.712353,7.99E-05,0,0,
210266,0.026332831,0,0.000101402,0.052487146,0.002857763,0,9.70E-07,1974.113891,1.74E-05,0,0,
210267,0.007333193,0,8.69E-06,0.007358205,0.000795833,0,2.89E-20,251.8745144,9.01E-05,0,0,
210268,0.027332811,0,0.00010101,0.058511108,0.002966286,0,2.26E-06,2029.642249,3.14E-05,0,0,
210269,0.034666005,0,0.000101764,0.106119121,0.003762118,0,0.007796909,3408.557426,7.75E-05,0,0,
210270,0.031332735,0,0.000101088,0.071628434,0.003400376,0,0.000331391,2535.630576,6.87E-05,0,0,
210271,0.028999446,0,0.000101334,0.066196601,0.003147157,0,4.13E-05,2343.824389,2.34E-05,0,0,
210272,0.035332659,0,0.000102624,0.0937592,0.003834467,0,0.016381296,3004.756715,6.51E-05,0,0,
210274,0.028999446,0,0.000102703,0.082199913,0.003147157,0,0.004296008,2942.041121,3.57E-05,0,0,
210275,0.029332773,0,0.00010162,0.067153771,0.003183331,0,0.0001167,2347.704129,0.000126751,0,0,
210276,0.001333308,0,1.41E-09,0.068640165,0.000144697,0,0.000233184,2280.679256,2.81E-05,0,0,
210277,0.000666654,0,1.68E-10,7.23E-05,7.23E-05,0,8.75E-36,2,3.25E-05,0,0,
210278,0.034999332,0,0.000101065,0.088039286,0.003798293,0,0.00299121,2969.814865,0.000399419,0,0,
210279,0.0296661,0,0.000101289,0.075108338,0.003219505,0,0.003430752,2562.294066,2.86E-05,0,0,
210280,0.027666138,0,0.000101084,0.076039019,0.00300246,0,0.000520149,2487.142049,2.04E-05,0,0,
210281,0.030332754,0,0.000101111,0.084296624,0.003291854,0,0.002540284,2814.116206,4.05E-05,0,0,
210282,0.004333251,0,8.28E-09,0.066268937,0.000470265,0,0.000150599,2183.944132,0.000132223,0,0,
210283,0.000333327,0,1.68E-10,3.62E-05,3.62E-05,0,5.47E-37,1,1.76E-05,0,0,
210285,0.029999427,0,0.000102497,0.078707716,0.003255679,0,0.00303938,2731.172927,2.69E-05,0,0,
210286,0.025999504,0,0.000100998,0.074865325,0.002821589,0,0.001432455,2395.943313,3.96E-05,0,0,
210287,0.026332831,0,0.000100997,0.056174538,0.002857763,0,3.35E-06,1870.765256,3.88E-05,0,0,
210288,0.026999484,0,0.000101181,0.071323136,0.002930111,0,0.000119399,2446.252789,2.02E-05,0,0,
210289,0.028999446,0,0.000101036,0.062422992,0.003147157,0,6.75E-05,2224.723639,4.27E-05,0,0,
210290,0.027999465,0,0.000101059,0.064473002,0.003038634,0,8.95E-05,2300.400076,2.66E-05,0,0,
210291,0.028666119,0,0.000101095,0.082791397,0.003110982,0,0.002670746,2729.086115,2.09E-05,0,0,
210292,0.075665222,0,0.000103649,0.121970317,0.008211547,0,0.043402218,4028.608772,0.000342024,0,0,
210293,0.001666635,0,1.77E-09,0.064581874,0.000180871,0,5.88E-05,2119.356111,0.000149781,0,0,
210294,0.033332697,0,0.000101179,0.067979423,0.003617422,0,0.000113044,2459.449457,6.44E-05,0,0,
210295,0.026666158,0,0.000101641,0.078131892,0.002893937,0,0.000721974,2607.513594,2.91E-05,0,0,
210296,0.028999446,0,0.000101027,0.088540641,0.003147157,0,0.000431952,2813.656163,9.91E-05,0,0,
210297,0.002333289,0,1.52E-08,0.061603297,0.00025322,0,8.16E-06,2102.445212,3.20E-05,0,0,
210298,0.000999981,0,1.58E-10,0.000108523,0.000108523,0,1.61E-36,3,2.18E-05,0,0,
210299,0.004333251,0,5.24E-09,0.055288582,0.000470265,0,6.92E-06,1801.382156,5.84E-05,0,0,
210300,0.029999427,0,0.000101708,0.080694744,0.003255679,0,0.001725004,2589.984492,2.62E-05,0,0,
210301,0.028332792,0,0.000101016,0.054098805,0.003074808,0,2.22E-07,1924.07269,6.39E-05,0,0,
210302,0.034999332,0,0.00010121,0.078465803,0.003798293,0,0.000614165,2786.65878,0.000111489,0,0,
210303,0.025999504,0,0.000101014,0.085964029,0.002821589,0,0.001311517,2654.582399,5.31E-05,0,0,
210304,0.000333327,0,5.51E-16,8.22E-05,3.62E-05,0,1.59E-34,2.666666667,2.45E-05,0,0,
210305,0.034999332,0,0.00010167,0.09411609,0.003798293,0,0.004471813,3054.210386,0.00017229,0,0,
210306,0.027666138,0,0.00010109,0.073287529,0.00300246,0,0.000310162,2584.11739,2.73E-05,0,0,
210307,0.001333308,0,1.67E-14,0.041088139,0.000144697,0,6.88E-10,1322.596589,9.32E-05,0,0,
210308,0.037665948,0,0.000102737,0.103042859,0.004087686,0,0.025308172,3265.432382,8.25E-05,0,0,
210309,0.030999408,0,0.000101777,0.094455782,0.003364202,0,0.009345346,2996.663981,2.76E-05,0,0,
210310,0.004333251,0,2.13E-09,0.060361921,0.000470265,0,5.81E-06,1926.457257,0.000147201,0,0,
210311,0.014999714,0,4.21E-05,0.084575353,0.00162784,0,0.000142272,2659.322492,0.000135432,0,0,
210312,0.001999962,0,1.67E-10,0.043408893,0.000217045,0,5.37E-08,1383.210646,0.000186641,0,0,
210313,0.040999217,0,0.000102342,0.104632289,0.004449428,0,0.012165822,3333.83165,5.37E-05,0,0,
211001,0.002333289,0,1.28E-06,0.012649051,0.00025322,0,1.17E-15,390.6098762,2.90E-05,0,0,
211003,0.028332792,0,0.000101042,0.076528398,0.003074808,0,0.000113851,2463.274666,9.07E-05,0,0,
211004,0.000666654,0,2.69E-16,0.000139529,7.23E-05,0,5.00E-32,4.75,4.14E-05,0,0,
211005,0.001999962,0,1.52E-09,0.049315023,0.000217045,0,1.49E-07,1622.258394,6.07E-05,0,0,
211006,0.030999408,0,0.000101748,0.093930623,0.003364202,0,0.002733599,2917.339845,5.10E-05,0,0,
211007,0.027999465,0,0.000101007,0.057608122,0.003038634,0,3.98E-06,1979.557626,4.49E-05,0,0,
211008,0.028666119,0,0.00010161,0.074767136,0.003110982,0,0.00022118,2555.7891,2.85E-05,0,0,
211009,0.033999351,0,0.000101887,0.087399741,0.00368977,0,0.003531746,2914.200204,3.09E-05,0,0,
211010,0.028666119,0,0.000101022,0.080050685,0.003110982,0,0.000286191,2612.126583,5.51E-05,0,0,
211011,0.034332678,0,0.000101877,0.100271591,0.003725944,0,0.039340386,3169.40272,5.09E-05,0,0,
211012,0.045332468,0,0.000101373,0.101238508,0.004919693,0,0.007788989,3165.797514,0.000130862,0,0,
211013,0.029999427,0,0.0001018,0.092654282,0.003255679,0,0.019165381,2944.405075,8.92E-05,0,0,
211014,0.031999389,0,0.000101024,0.063110668,0.003472725,0,2.91E-05,2179.372974,0.000101723,0,0,
211015,0.000999981,0,1.77E-07,0.003990977,0.000108523,0,1.58E-24,126.2928571,1.55E-05,0,0,
211016,0.029332773,0,0.000101832,0.076899767,0.003183331,0,0.001117978,2667.194314,6.37E-05,0,0,
211017,0.025999504,0,0.000101034,0.081907925,0.002821589,0,0.000933014,2663.919819,1.72E-05,0,0,
211018,0.029332773,0,0.000102046,0.095032733,0.003183331,0,0.003514761,3121.912808,7.97E-05,0,0,
211019,0.020332945,0,6.70E-05,0.078001507,0.002206627,0,0.001310523,2676.437959,2.27E-05,0,0,
211020,0.031332735,0,0.000101779,0.085370375,0.003400376,0,0.001207513,2816.371262,5.61E-05,0,0,
211021,0.004999905,0,3.36E-07,0.075807885,0.000542613,0,0.000735381,2520.023065,0.000160157,0,0,
211022,0.026999484,0,0.000101033,0.074266514,0.002930111,0,0.00028025,2393.110942,2.45E-05,0,0,
211023,0.033999351,0,0.000102787,0.095024217,0.00368977,0,0.010706718,3217.619079,5.41E-05,0,0,
211024,0.029332773,0,0.000101782,0.090349438,0.003183331,0,0.004318591,3038.657774,5.25E-05,0,0,
211025,0.033666024,0,0.000102308,0.104147907,0.003653596,0,0.013098748,3351.73327,8.25E-05,0,0,
211026,0.001666635,0,2.63E-09,0.071038087,0.000180871,0,0.00023659,2373.736531,2.83E-05,0,0,
211027,0.028999446,0,0.000101104,0.086855754,0.003147157,0,0.002496816,2944.207189,2.81E-05,0,0,
211028,0.031666062,0,0.00010121,0.089207238,0.00343655,0,0.003788442,2866.638262,6.65E-05,0,0,
211029,0.037665948,0,0.000102189,0.105627351,0.004087686,0,0.029451602,3456.325878,8.93E-05,0,0,
211030,0.031999389,0,0.000101721,0.080001982,0.003472725,0,0.001195398,2769.662268,4.33E-05,0,0,
211031,0.027999465,0,0.000101607,0.095416323,0.003038634,0,0.008018673,3008.998659,5.67E-05,0,0,
211032,0.036999294,0,0.000101829,0.097277865,0.004015338,0,0.098562333,3065.477445,7.14E-05,0,0,
211033,0.007999847,0,2.23E-05,0.081722583,0.000868181,0,0.000851124,2858.237115,0.000102572,0,0,
211034,0.002333289,0,2.48E-09,0.048553297,0.00025322,0,3.62E-06,1622.702664,6.31E-05,0,0,
211035,0.027666138,0,0.000101201,0.073723563,0.00300246,0,0.000972103,2531.507409,6.83E-05,0,0,
211036,0.034666005,0,0.000101952,0.082317864,0.003762118,0,0.002573261,2976.409569,0.00010992,0,0,
211037,0.001333308,0,6.99E-08,0.063423208,0.000144697,0,2.35E-05,2015.301778,1.66E-05,0,0,
211038,0.029332773,0,0.000101071,0.085286029,0.003183331,0,0.00086982,2882.379098,7.32E-05,0,0,
211039,0.004333251,0,1.33E-08,0.05383461,0.000470265,0,1.10E-05,1897.624716,9.63E-05,0,0,
211040,0.029332773,0,0.000101039,0.069640998,0.003183331,0,0.000206917,2414.960897,0.000150594,0,0,
211041,0.037999274,0,0.000101326,0.095835878,0.004123861,0,0.004815331,3159.881523,0.000242301,0,0,
211042,0.039665909,0,0.000101976,0.106138382,0.004304732,0,0.010996513,3362.458017,0.000113453,0,0,
211043,0.028999446,0,0.000101065,0.077469329,0.003147157,0,0.002419929,2574.063593,3.70E-05,0,0,
211044,0.01866631,0,6.66E-05,0.079847107,0.002025756,0,0.000428855,2538.297766,5.12E-05,0,0,
211045,0.000666654,0,2.59E-09,0.067861075,7.23E-05,0,0.000115005,2172.736339,2.13E-05,0,0,
211046,0.000333327,0,-3.81E-24,3.62E-05,3.62E-05,0,5.47E-37,1,2.85E-05,0,0,
211047,0.028332792,0,0.000101033,0.06958356,0.003074808,0,3.43E-05,2421.436644,0.00011428,0,0,
211048,0.026666158,0,0.000101004,0.076874044,0.002893937,0,0.000310109,2550.031324,2.80E-05,0,0,
211049,0.005666558,0,7.42E-07,0.072530552,0.000614962,0,0.000136697,2482.358288,6.50E-05,0,0,
211050,0.003666597,0,1.35E-07,0.03481535,0.000397916,0,5.34E-11,1179.98172,5.66E-05,0,0,
211051,0.001999962,0,1.98E-09,0.05239632,0.000217045,0,3.21E-07,1665.538207,4.41E-05,0,0,
211052,0.027332811,0,0.000101045,0.081622099,0.002966286,0,0.001643476,2659.572659,1.93E-05,0,0,
211053,0.030999408,0,0.00010159,0.08061974,0.003364202,0,0.000124386,2684.544567,0.00043122,0,0,
211054,0.01433306,0,4.09E-05,0.058304225,0.001555491,0,1.61E-05,2076.318121,3.13E-05,0,0,
211055,0.0296661,0,0.000101021,0.063629423,0.003219505,0,5.47E-05,2123.432498,0.00010259,0,0,
211056,0.029999427,0,0.000101286,0.088796864,0.003255679,0,0.001561846,2999.936185,4.65E-05,0,0,
211057,0.028666119,0,0.00010101,0.086137549,0.003110982,0,0.002273494,2726.558122,5.68E-05,0,0,
211058,0.027666138,0,0.000101036,0.068927502,0.00300246,0,4.97E-05,2316.184435,3.86E-05,0,0,
211059,0.038665928,0,0.000101923,0.099538435,0.004196209,0,0.009588937,3260.923169,0.000119046,0,0,
211060,0.028666119,0,0.000101667,0.084269677,0.003110982,0,0.001743018,2887.742091,4.59E-05,0,0,
211061,0.0296661,0,0.00010104,0.064607813,0.003219505,0,2.67E-05,2254.845566,4.79E-05,0,0,
211062,0.000666654,0,2.86E-08,0.069433743,7.23E-05,0,0.000101829,2224.541372,2.21E-05,0,0,
211063,0.004666578,0,1.05E-05,0.079168617,0.000506439,0,0.000273947,2511.110243,5.66E-05,0,0,
211064,0.000666654,0,1.21E-09,0.049942391,7.23E-05,0,4.96E-08,1611.735057,3.64E-05,0,0,
211065,0.0296661,0,0.000101214,0.098210177,0.003219505,0,0.002948692,3258.409623,8.56E-05,0,0,
211066,0.010666463,0,3.51E-05,0.061345517,0.001157575,0,2.50E-05,2003.58341,7.54E-05,0,0,
211067,0.031666062,0,0.000101643,0.067797505,0.00343655,0,0.000110719,2337.660364,3.95E-05,0,0,
211068,0.034666005,0,0.000102226,0.090441054,0.003762118,0,0.001975382,3204.703356,7.32E-05,0,0,
211069,0.032666043,0,0.000101347,0.08471664,0.003545073,0,0.002970892,2822.445024,8.34E-05,0,0,
211070,0.030332754,0,0.000101285,0.088724453,0.003291854,0,0.000474912,2845.480728,0.000109256,0,0,
211071,0.000666654,0,8.13E-10,0.000219238,7.23E-05,0,2.48E-31,7.683333333,2.67E-05,0,0,
211072,0.026332831,0,0.000100992,0.045185781,0.002857763,0,4.09E-08,1639.166346,4.01E-05,0,0,
211073,0.030999408,0,0.000101783,0.095837978,0.003364202,0,0.061141555,2989.018146,2.90E-05,0,0,
211074,0.032332716,0,0.000102827,0.092542236,0.003508899,0,0.011391687,3270.716011,6.12E-05,0,0,
211075,0.029332773,0,0.000101711,0.08280833,0.003183331,0,0.002670746,2731.719449,2.08E-05,0,0,
211076,0.031332735,0,0.000101419,0.076710132,0.003400376,0,0.000704603,2640.386692,3.25E-05,0,0,
211078,0.000666654,0,4.23E-10,0.016549137,7.23E-05,0,7.07E-14,491.6369547,3.43E-05,0,0,
211079,0.000333327,0,1.52E-10,3.62E-05,3.62E-05,0,5.47E-37,1,1.68E-05,0,0,
211080,0.027666138,0,0.000100996,0.060606359,0.00300246,0,1.12E-05,2005.125701,4.63E-05,0,0,
211081,0.027666138,0,0.000101404,0.085218183,0.00300246,0,0.001467201,2732.538158,2.66E-05,0,0,
211082,0.026999484,0,0.000101069,0.081997099,0.002930111,0,0.001831818,2679.285322,1.78E-05,0,0,
211083,0.026332831,0,0.000101004,0.062637641,0.002857763,0,2.74E-05,2099.382234,2.83E-05,0,0,
211084,0.001999962,0,2.98E-06,0.009360802,0.000217045,0,3.38E-18,327.4302215,2.42E-05,0,0,
211085,0.002333289,0,2.99E-06,0.009231625,0.00025322,0,3.38E-18,319.9797636,2.40E-05,0,0,
211086,0.020332945,0,4.52E-05,0.059440606,0.002206627,0,2.32E-05,2194.754846,7.49E-05,0,0,
211087,0.028666119,0,0.000101021,0.06616127,0.003110982,0,0.000349525,2214.263252,5.35E-05,0,0,
211088,0.000333327,0,1.68E-09,0.06835484,3.62E-05,0,0.000204713,2237.378582,1.74E-05,0,0,
211089,0.0296661,0,0.000101905,0.095144245,0.003219505,0,0.005417909,3164.998765,2.56E-05,0,0,
211090,0.034332678,0,0.000101769,0.102195688,0.003725944,0,0.010203875,3218.717036,5.54E-05,0,0,
211091,0.030666081,0,0.000101086,0.092834089,0.003328028,0,0.007185374,2971.276776,5.86E-05,0,0,
211092,0.027332811,0,0.000102508,0.088485585,0.002966286,0,0.007599361,3091.930997,2.62E-05,0,0,
211093,0.028332792,0,0.00010119,0.082369026,0.003074808,0,0.003105131,2736.983898,1.84E-05,0,0,
211094,0.005999885,0,1.28E-06,0.047201535,0.000651136,0,3.06E-07,1628.481121,7.67E-05,0,0,
211095,0.028666119,0,0.000101017,0.063692231,0.003110982,0,2.75E-05,2191.549802,5.22E-05,0,0,
211097,0.031666062,0,0.000101861,0.090061065,0.00343655,0,0.001636757,2926.887885,4.22E-05,0,0,
211098,0.033999351,0,0.000101751,0.085313338,0.00368977,0,0.003362408,2864.834104,6.32E-05,0,0,
