,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
729,730,9709080,9608097,9310197,9701076,9510169,9408005,9310197,10060,3196,9911032,9310101,9506064,9304128
730,731,9709077,4077,9404008,10177,9508044,7032,9404008,9612042,9409018,203042,6232,9709039,9404110
731,732,9709071,9606076,9903205,9608078,9507115,9508099,9903205,11099,6184,9406155,9705211,9805179,9304051
732,733,9709069,9611065,9603005,9804164,9501020,9406069,9603005,205191,9506174,9712214,9304053,9802185,9202038
733,734,9709067,9306073,9907154,9202,9710030,9612178,9907154,9804164,9202034,9410193,9508005,9408039,9712068
734,735,9709066,9912248,9911107,9506116,207164,9605105,9911107,9612248,9601069,9406214,9306033,9502072,9212072
735,736,9709065,9610024,9704120,9608117,9411095,2062,9704120,9705232,9601002,9609089,2043,9508091,5274
736,737,9709047,9709107,9403073,9503021,9712254,9507121,9403073,9712206,205147,9602030,9701076,9402114,9612222
737,738,9709039,9611134,9508039,1222,9605174,9510142,9508039,9018,9402075,9801189,9704120,11197,9607208
738,739,9709034,9804133,9804113,9407031,9607083,204168,9804113,9503021,9712089,9712068,9709138,9305066,9311075
739,740,9709033,9603150,9709030,9911161,9407099,9309041,9709030,9710177,9307165,9509136,9707192,9802066,9703087
740,741,9709030,9712223,9709228,9712206,9707120,9409098,9709228,9407031,9309150,9906107,9309044,9412187,208123
741,742,9709028,9305045,9607011,9601036,9310101,9511037,9607011,9310026,9705183,9508176,9604195,9610172,9707247
742,743,9709027,9605108,9511173,208048,9712257,9709227,9511173,9712055,9611160,9607243,9608137,9607203,9205021
743,744,9709025,9609065,9506106,9312172,9407190,9412064,9506106,204144,9601163,204171,10060,9712036,9606054
744,745,9709014,8123,9606077,9502155,207007,9610223,9606077,9706068,9611158,9310118,9801017,9410016,9607243
745,746,9709013,9603131,9712055,9710116,9709034,7149,9712055,9606015,9308060,9702028,206107,9233,9210131
746,747,9709002,9512173,9804188,9411198,12021,11208,9804188,9306083,9906244,9311079,9803139,9609139,9410034
747,748,9708166,9305142,9506064,9708039,212014,9508135,9506064,9411198,9212049,9601111,9701125,9805159,9612241
748,749,9708159,9608056,9707192,5191,9707192,9802118,9707192,9601036,9204061,9510066,9707031,9503114,9902204
749,750,9708149,9907017,9503020,9801090,9403137,9605074,9503020,9710192,9310002,9903196,9712193,9608148,9202090
750,751,9708147,9610114,9204030,9805124,5031,9611051,9204030,9606144,9412010,9410052,209166,10177,9503093
751,752,9708134,9712193,9305079,9410203,9712145,9708004,9305079,9606049,9409176,9306122,9602115,9512073,9508039
752,753,9708121,9305037,9206084,9018,7122,9605158,9206084,7191,9403084,9197,9609166,9903033,3134
753,754,9708116,9705138,9302103,9703126,9707243,9602105,9302103,9312172,9505002,9605088,9612030,2062,9605221
754,755,9708109,6170,9306122,9705232,9401139,9404094,9306122,9502155,9208030,9712100,9702107,204166,9212009
755,756,9708102,202112,9208035,9712055,9402004,6144,9208035,9612093,9905057,7248,202111,9705162,9503012
756,757,9708099,9709025,9406214,9706068,206175,5269,9406214,9801090,9804172,203092,9233,9701023,9604113
757,758,9708097,9702072,9503209,9309050,7170,9802115,9503209,9307190,9804111,6009,9411238,9606194,9206077
758,759,9708093,9408079,9509166,9603097,9503027,9407113,9509166,11140,9805112,9805185,9710193,9401153,9712043
759,760,9708089,9701065,9610144,9402031,208048,9402016,9610144,9242,9303029,9406118,6110,9601011,9311158
760,761,9708081,9406214,9309115,9511087,9612093,9410216,9309115,9603097,9611022,9511080,4163,9210121,12188
761,762,9708076,9307107,9407044,3190,9512147,9712130,9407044,9710116,9403156,12185,9705104,9712220,9609083
762,763,9708064,9604064,9408039,9306037,9709152,9409064,9408039,205195,9901049,5144,9604196,12143,9707091
763,764,9708055,203187,9307194,9602049,204259,9408119,9307194,9804188,9211132,9512161,9405162,9705183,9710122
764,765,9708054,9705229,9411024,9712254,9607233,9506186,9411024,9803028,9510087,9505155,9904019,9202,9605153
765,766,9708046,9512031,9502122,9705044,208104,9412237,9502122,9912128,9709154,9910085,3268,8241,9610195
766,767,9708039,9307178,9710207,9612248,1197,9311080,9710207,9705211,9307123,9404180,203187,9507121,9707124
767,768,9708025,9607073,9707243,208029,9906119,9610157,9707243,9304053,9408119,9910027,205200,9709139,9209043
768,769,9708023,9611036,9506037,204091,9510209,4060,9506037,9508005,9907113,9404144,5242,9205006,9202081
769,770,9708005,204168,9603009,9404092,9707118,4152,9603009,9706163,9304053,9601161,9711157,8036,9707055
770,771,9708004,9608179,9302091,9508071,9707214,2251,9302091,9506116,9603204,9611138,9704197,9603204,9206009
771,772,9708003,202038,9710174,9407109,9908115,9603177,9710174,9306033,9204001,2045,9709211,9406020,9211126
772,773,9708002,9406136,9505160,9610243,206196,9702089,9505160,9310113,9305020,9607114,9603128,9704148,9709071
773,774,9707261,9802195,9209122,9306083,206237,9903130,9209122,9805124,9511221,9511077,207149,9412010,9610192
774,775,9707247,9407157,9601053,9710192,9236,9703023,9601053,9410203,9411137,9701021,9803087,9302055,9611040
775,776,9707243,1071,9603090,9606144,201046,9312206,9603090,1222,9803229,9803214,208003,9310118,9906087
776,777,9707241,9711069,9302022,9612093,9904181,210307,9302022,9703126,4018,9608055,9901119,9610144,9204020
777,778,9707240,9506079,9603087,9306156,8241,9704056,9603087,2043,9601176,9509020,9712050,9409113,9506214
778,779,9707237,9505002,9605152,9411238,9607121,9801115,9605152,9309107,9031,9307171,9910060,9904202,9710163
779,780,9707236,9406027,9606144,9706163,3264,9309065,9606144,9609203,9607122,9208055,9905107,9604034,9210127
780,781,9707234,9607119,9803028,9505135,8107,9402005,9803028,9701076,3008,9401115,9805020,9709228,9703041
781,782,9707232,9603042,9908101,9710193,9704194,204148,9908101,9705044,9710032,9311090,9610144,6108,9403172
782,783,9707228,9506146,9303109,9404157,9202,9405110,9303109,203124,9707171,9606133,9710179,9804205,9305111
783,784,9707224,9412069,9710245,6110,9709211,2074,9710245,9707192,9304106,9606137,9604026,9411031,205246
784,785,9707222,9706035,9707214,9302033,9608055,9410084,9707214,9710207,9706031,5259,9804011,9803136,9608055
785,786,9707221,3290,9303013,9602115,9804011,9412128,9303013,8107,9803231,9059,9803117,210066,9201071
786,787,9707214,203215,9403038,9705172,4077,9905167,9403038,9711201,9804019,9609175,12213,9511154,9901011
787,788,9707204,201070,9405002,9211047,201258,9910085,9405002,9505135,9404110,202043,9602156,9611039,9905213
788,789,9707202,9710048,9411053,9606077,9802195,5212,9411053,5191,9302019,9211130,204087,9805009,9502069
789,790,9707198,9701154,9706020,4004,9803117,2154,9706020,9705162,9304110,9605003,9703222,9412078,9511075
790,791,9707192,9509111,9304128,11214,6204,9711061,9304128,9412159,9407019,208104,9709047,1163,9301050
791,792,9707185,9210032,9503078,9405162,205062,9406198,9503078,9610006,9412050,9710121,9801106,9803237,9803251
792,793,9707184,9612149,9802007,9610200,211239,9411195,9802007,9712254,202089,9609066,9612118,201017,7079
793,794,9707174,9412114,9305097,5273,206038,204082,9305097,9512147,9612146,9906027,4053,9304112,9209102
794,795,9707171,9304150,9603086,9405029,9908038,9209107,9603086,9404092,9701166,9705133,9411095,9805050,9709067
795,796,9707170,9601076,9310144,9609203,1122,12083,9310144,9508071,9702202,9405067,9409176,207096,208086
796,797,9707169,5145,9311072,9306153,12213,9408082,9311072,9602115,9906079,9507045,9406214,9711203,9210031
797,798,9707159,1046,9506159,9301083,12258,9604142,9506159,9407109,9802049,9411009,205147,9608063,9803235
798,799,9707158,9710248,9403058,9609166,5277,10059,9403058,9609166,9308142,212254,9508068,9409030,9605007
799,800,9707154,9803117,9705189,9211040,6230,9601161,9705189,9610243,9609075,9802071,204016,9712096,9603019
800,801,9707150,9502074,9401148,9310026,208131,9310019,9401148,9608055,9902069,9912114,2046,9804136,9504129
801,802,9707139,9712053,9804164,8241,205290,9306078,9804164,208086,9605040,9409110,9703014,202162,9706020
802,803,9707134,9612208,9602062,204004,4182,9712161,9602062,9410104,9403001,6006,9708116,3110,9609064
803,804,9707131,9803054,9305142,9711201,9606015,9409110,9305142,9802023,9301103,9611150,9707118,9607077,9307009
804,805,9707129,6204,9301015,207164,206010,9701060,9301015,9909047,9204103,9405121,9802092,9609205,9502077
805,806,9707126,9903221,9704194,11140,205103,9312045,9704194,9510199,9208018,6192,208072,9604166,9312187
806,807,9707124,9510205,9208055,9707247,9805208,9801042,9208055,9603030,204214,3174,9911072,9907029,9605062
807,808,9707123,6062,9702075,204144,202111,10107,9702075,9405162,9412148,9507158,9706066,5061,205223
808,809,9707121,9611133,9303032,208086,202106,9708081,9303032,5273,9209042,9705220,11197,9403157,9312209
809,810,9707120,9305016,9707091,9410104,9602156,9211070,9707091,5031,9202069,9303091,204166,9601016,9210024
810,811,9707119,9710161,9603150,8107,9803173,9803187,9603150,207164,9405064,9706082,9606194,208228,9508087
811,812,9707118,9402041,9206078,9412159,9233,9707129,9206078,8171,9701039,9405157,9710233,9310193,9906027
812,813,9707110,9910103,9304155,3059,12002,9712109,9304155,9707247,9308125,9509018,3081,9705155,9607020
813,814,9707106,9505036,9509020,9242,9710149,9504026,9509020,2256,9805008,209159,9711106,202021,2046
814,815,9707097,9904047,9802023,9707192,212107,9409169,9802023,9610200,9610149,12093,9912128,9805172,9205096
815,816,9707096,9602085,9212104,9410209,201187,9501101,9212104,9510106,9501137,9610002,9708055,9603037,9209027
816,817,9707093,9706175,9302086,9404114,209160,9602176,9302086,9606133,9707051,9502094,5122,9712239,9608190
817,818,9707091,9503020,9310118,9607095,9303159,9610128,9310118,9712028,9407001,9604083,9711110,9303131,9407048
818,819,9707090,9306013,9211059,9603030,9611203,9802071,9211059,9309050,9705038,209086,9607108,9403193,9803264
819,820,9707088,9015,9309095,9605003,9611072,9412166,9309095,9411238,9407013,9612008,9510209,9303032,9804011
820,821,9707087,203130,9209037,9606167,9609191,9412187,9209037,9410073,9501005,9607051,9712068,9702168,9301066
821,822,9707083,9503097,9406020,9093,9411049,9705156,9406020,9606167,9712186,9603162,9602012,8142,7248
822,823,9707082,2068,9310113,9505068,10190,9607203,9310113,9710193,9607051,9606109,10223,9310159,9303062
823,824,9707079,9603081,9506087,9705162,9711149,9609139,9506087,6110,9311050,9502122,9711073,9707134,9409085
824,825,9707073,9403124,9608035,9407023,9015,9804197,9608035,9402031,9602063,9702006,9609003,4114,9711163
825,826,9707067,9511006,9601040,11099,211119,209150,9601040,9511087,9711168,9805126,9310113,11060,9405084
826,827,9707066,9704118,9701023,9512147,9601023,9503114,9701023,3190,9709103,9407111,9309107,9402155,9410077
827,828,9707064,9710127,9208020,9802023,9712090,9401148,9208020,9093,9705172,9610012,209145,9607049,9908110
828,829,9707063,9603005,9303044,9804188,9612207,9612219,9303044,9306037,9901036,9408021,206108,11169,9207060
829,830,9707062,9307010,9305045,9803028,9707247,9412061,9305045,9602049,9408122,212336,9405008,12145,9305007
830,831,9707057,9512211,9402041,9608055,206201,9911001,9402041,9505068,9602175,9605037,209114,9608180,6066
831,832,9707055,9512121,9301038,9510199,9704172,2022,9301038,9407023,9405072,9608020,9609087,9912203,9602146
832,833,9707051,9610209,9401115,9710207,9707198,9308060,9401115,9910060,9402054,9307178,8171,211119,9408104
833,834,9707045,9503030,9304164,9707243,9508139,9803023,9304164,9707243,9604076,9503030,1143,9802073,9605044
834,835,9707044,9407177,9310013,9711149,9802023,9904202,9310013,9705220,9605145,9243,9710250,9409025,9503098
835,836,9707035,9611160,9205014,9603128,7142,9911063,9205014,206255,209034,206108,9509101,9612008,9510046
836,837,9707034,9605161,9403119,205200,3081,9310052,9403119,9601040,9803203,9702163,9611213,3188,9203052
837,838,9707033,9404025,9608055,5242,9510182,9602107,9608055,9805083,9801106,9503097,9706225,204184,3146
838,839,9707031,9310157,2071,207149,9711106,9304011,2071,1197,9603086,9303017,9701042,9605022,9304149
839,840,9707029,201121,9804167,9711157,9904096,9409030,9804167,9501020,9201068,9706102,9801207,9402142,9406004
840,841,9707025,9410056,9205015,205195,9412159,9403157,9205015,9904181,9303020,9031,9711081,9607134,9910208
841,842,9707020,9906151,9605225,9501020,9804112,9405163,9605225,9410209,9804011,207164,9703094,9408001,9703168
842,843,9707016,9610094,9707118,3086,9710065,9303131,9707118,9404114,9205040,204259,1124,208123,9608097
843,844,9707009,9404105,9707044,9610097,3146,9403193,9707044,9607095,1070,9236,9309050,9612241,9402147
844,845,9707008,9303006,9309065,9407074,9407074,9312094,9309065,205200,9909052,9305016,9402031,9508039,4077
845,846,9707005,9508159,9405110,9707237,9603031,9412119,9405110,5242,9205016,9610038,9511087,9712043,9606076
846,847,9707004,9602098,9512139,9607121,9603075,9801099,9512139,9711157,9209023,9609182,3190,12188,9611065
847,848,9706226,6047,9412061,9210123,9710153,9605001,9412061,9711149,9606101,9801038,9306037,9412041,9212011
848,849,9706225,9412244,9610242,9409035,8186,9704025,9610242,9804001,9304088,9601076,9602049,9710122,9306073
849,850,9706210,9605003,9708099,9232,9310170,9403037,9708099,9910080,9403103,9803011,9706175,9605153,9912248
850,851,9706207,9906142,8107,9803208,9404113,9605022,8107,9706179,9308094,9705077,12072,9211126,9204084
851,852,9706202,9608013,9510216,209051,9310026,9401093,9510216,9607121,9405157,9803263,209134,9709071,9610024
852,853,9706198,9711083,9612118,9608148,9612083,9710183,9612118,9801207,9610097,9905167,9505073,9608055,9912179
853,854,9706194,9902187,9504124,9705183,9410073,9507085,9504124,4163,9610051,9611092,9605145,9803251,9911055
854,855,9706192,9605064,9605136,9805083,9605030,9604113,9605136,9803051,9704158,9507029,9709065,7079,9709107
855,856,9706190,9501075,9303131,9705220,9605200,9303029,9303131,9903205,9201031,9207040,9702050,209242,9606105
856,857,9706179,9708149,9407074,9711052,9510008,9608190,9407074,208132,9304108,9607007,9601011,9312187,9611134
857,858,9706177,9401128,9410084,206255,9803063,9301097,9410084,207217,9303078,9910039,210097,7248,9804133
858,859,9706176,205062,9706226,9606015,9609152,4012,9706226,9709228,9603054,9210047,9905142,9304149,9307023
859,860,9706175,9607122,9507171,9410073,11227,9412069,9507171,10226,9504142,9906194,9506156,9610115,9603150
860,861,9706166,9704051,9803159,9706107,9912271,9610153,9803159,9804113,9411099,206185,9711163,9306073,9212153
861,862,9706163,203206,9307049,9712028,6062,9610101,9307049,9706082,9504124,9208035,9612183,9912248,9712223
862,863,9706159,9208020,9408104,9805172,9707224,9601155,9408104,9912271,9610175,9409180,9605225,9709107,9503137
863,864,9706158,9911083,9610220,9510092,211105,9303057,9610220,9805172,5071,6250,9707261,9705055,9310085
864,865,9706156,9406067,9307065,9211015,9510199,9409180,9307065,9510092,9706090,9910145,9707185,9305045,9305045
865,866,9706150,9509105,9305037,9801024,5024,9401105,9305037,9605003,9510193,9602041,11250,9605108,9205004
866,867,9706143,9804113,9405121,2256,209159,9601053,9405121,211105,9302112,9209045,4114,9609192,9503180
867,868,9706141,9804167,9306080,9304062,4084,9604040,9306080,9407074,7084,210020,9606017,9712193,204004
868,869,9706133,9612131,9209041,9802047,210112,9402057,9209041,9710179,9301017,9905025,206038,4012,9202086
869,870,9706110,9708025,9907067,9506064,208003,6106,9907067,9211015,9208065,9612204,5277,9705138,9503072
870,871,9706109,9709152,9611036,9606049,9802091,9502122,9611036,9801024,9705019,9601020,205290,6170,9605108
871,872,9706107,9605174,9505173,5031,9804027,9310134,9505173,9604026,9309157,9904016,206010,202112,9609065
872,873,9706103,9912018,9602001,206201,9706107,3153,9602001,9304062,9206069,9511006,3086,9709025,9603128
873,874,9706102,9310080,9310080,9704172,9901119,9707035,9310080,9706107,9207096,210040,9610097,9408079,8123
874,875,9706101,9702125,9710239,208132,9805159,9412018,9710239,9802047,9403080,210112,9707237,9604082,9603131
875,876,9706097,9609095,9405086,5054,9235,9309115,9405086,9506064,6062,9404100,9409035,9701065,209058
876,877,9706096,9912114,9606181,9412074,9506138,9222,9606181,9805159,9910053,9308106,9803208,9406214,9512173
877,878,9706091,9601142,9412200,9605174,212240,9609207,9412200,9802092,9706007,9604077,209051,203187,9503181
878,879,9706090,1177,9303158,9712145,9604195,9307092,9303158,9712145,9309026,9303172,9608148,9705029,9408009
879,880,9706089,9705133,9610191,8171,9912279,9211084,9610191,205103,9401159,9404105,9705183,9179,9305142
880,881,9706082,11263,9508099,9610006,9412113,9803011,9508099,7122,9703071,208039,9711047,9312055,9201009
881,882,9706079,9503063,9307145,9709228,9406046,9910218,9307145,9508151,9201036,211119,9607077,9407157,9203031
882,883,9706072,11110,9603128,204087,9608137,9603117,9603128,9912114,9202057,9704176,9611182,1071,9203062
883,884,9706070,206173,9706225,9406214,9510130,9702002,9706225,8190,9601138,9610077,9404192,9506079,9608056
884,885,9706068,9607176,9507005,9703222,7099,9302091,9507005,7036,10253,207037,9911186,9505002,9301011
885,886,9706066,9412213,9503175,9709047,12080,9405133,9503175,206201,9407179,9412237,9710046,9406027,9907017
886,887,9706061,9403197,9702083,9710179,9509070,6096,9702083,2219,9203013,9903116,9707087,9603042,9206036
887,888,9706060,9803057,1019,9801106,6147,9906034,1019,9703014,9904016,9709033,9503161,9706035,9610114
888,889,9706056,9709098,1197,9604026,206229,9505016,1197,4032,9505176,9905142,4032,3290,9512051
889,890,9706053,10179,9408113,9603044,9804001,9511119,9408113,9704172,9501016,9906129,9235,9802133,9301097
