Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz Centrality,Page-Rank,Percolation-Centrality,score
9705148,0.000978474,2.17E-05,0.004081886,0.265051294,6.14E-05,6.14E-05,0.000978474,2.85E-05,0.265051294,2.85E-05,2.17E-05,2.11E-05
,,,,,,,,,,,,
9203031,0.000362398,6.66E-06,0.00065295,0.240906323,9.82E-06,9.82E-06,0.000362398,1.54E-05,0.240906323,1.54E-05,6.66E-06,8.06E-06
,,,,,,,,,,,,
110220,7.25E-05,0,2.26E-50,7.25E-05,3.81E-244,1.59E-242,7.25E-05,3.62E-05,7.25E-05,3.62E-05,0,0
,,,,,,,,,,,,
12127,7.25E-05,0,2.26E-50,7.25E-05,3.81E-244,1.59E-242,7.25E-05,3.62E-05,7.25E-05,3.62E-05,0,0
,,,,,,,,,,,,
110221,0.000253678,1.95E-05,1.99E-05,0.207982696,2.99E-07,2.99E-07,0.000253678,2.46E-05,0.207982696,2.46E-05,1.95E-05,2.07E-05
,,,,,,,,,,,,
7144,0.000289918,2.69E-06,2.13E-05,0.208451971,3.20E-07,3.20E-07,0.000289918,2.68E-05,0.208451971,2.68E-05,2.69E-06,4.77E-06
,,,,,,,,,,,,
110222,0.000217439,1.22E-07,0.010992854,0.260626811,0.000165949,0.000165949,0.000217439,1.09E-05,0.260626811,1.09E-05,1.22E-07,1.29E-07
,,,,,,,,,,,,
110223,0.000289918,2.98E-06,1.49E-05,0.206678302,2.24E-07,2.24E-07,0.000289918,2.49E-05,0.206678302,2.49E-05,2.98E-06,3.29E-06
,,,,,,,,,,,,
105294,0.000471117,4.38E-05,1.85E-05,0.211596415,2.79E-07,2.79E-07,0.000471117,4.15E-05,0.211596415,4.15E-05,4.38E-05,4.77E-05
,,,,,,,,,,,,
9301075,0.000326158,5.11E-06,5.21E-06,0.195535732,7.83E-08,7.83E-08,0.000326158,3.17E-05,0.195535732,3.17E-05,5.11E-06,7.71E-06
,,,,,,,,,,,,
9610167,0.001703269,0.001680861,0.000901008,0.260954279,1.36E-05,1.36E-05,0.001703269,0.000105618,0.260954279,0.000105618,0.001680861,0.001726446
,,,,,,,,,,,,
9803114,0.000434877,1.44E-06,3.79E-05,0.208627277,5.71E-07,5.71E-07,0.000434877,3.20E-05,0.208627277,3.20E-05,1.44E-06,2.12E-06
,,,,,,,,,,,,
9803182,0.000471117,2.20E-06,3.83E-05,0.208693906,5.77E-07,5.77E-07,0.000471117,3.40E-05,0.208693906,3.40E-05,2.20E-06,3.14E-06
,,,,,,,,,,,,
9807153,0.000688555,5.60E-05,4.26E-05,0.213179036,6.42E-07,6.42E-07,0.000688555,5.20E-05,0.213179036,5.20E-05,5.60E-05,5.30E-05
,,,,,,,,,,,,
110224,7.25E-05,0,2.10E-07,0.167769278,3.17E-09,3.17E-09,7.25E-05,1.83E-05,0.167769278,1.83E-05,0,0
,,,,,,,,,,,,
8182,0.000108719,5.81E-06,2.12E-07,0.169456468,3.20E-09,3.20E-09,0.000108719,2.39E-05,0.169456468,2.39E-05,5.81E-06,8.18E-06
,,,,,,,,,,,,
9605048,0.000217439,0.00017869,1.73E-05,0.201532371,2.61E-07,2.61E-07,0.000217439,4.00E-05,0.201532371,4.00E-05,0.00017869,0.00018828
,,,,,,,,,,,,
110225,0.001123433,7.49E-05,0.003581437,0.261724139,5.39E-05,5.39E-05,0.001123433,3.97E-05,0.261724139,3.97E-05,7.49E-05,7.60E-05
,,,,,,,,,,,,
5028,0.001304631,0.000122367,0.002776566,0.260735876,4.18E-05,4.18E-05,0.001304631,4.79E-05,0.260735876,4.79E-05,0.000122367,0.000139994
,,,,,,,,,,,,
9810159,0.001667029,0.00018921,0.004626078,0.26982139,6.97E-05,6.97E-05,0.001667029,5.52E-05,0.26982139,5.52E-05,0.00018921,0.000192403
,,,,,,,,,,,,
110226,0.001050953,0.000147704,0.001973347,0.246991555,2.97E-05,2.97E-05,0.001050953,4.00E-05,0.246991555,4.00E-05,0.000147704,0.000162531
,,,,,,,,,,,,
110227,0.000434877,5.31E-05,0.001700509,0.25525104,2.56E-05,2.56E-05,0.000434877,2.22E-05,0.25525104,2.22E-05,5.31E-05,6.28E-05
,,,,,,,,,,,,
7031,0.000761035,0.000724171,0.003660472,0.273166681,5.50E-05,5.50E-05,0.000761035,3.56E-05,0.273166681,3.56E-05,0.000724171,0.000634859
,,,,,,,,,,,,
8014,0.000217439,5.71E-06,0.001556881,0.248512786,2.34E-05,2.34E-05,0.000217439,1.25E-05,0.248512786,1.25E-05,5.71E-06,5.10E-06
,,,,,,,,,,,,
11085,0.000507357,0.000133976,0.006050461,0.279615464,9.12E-05,9.12E-05,0.000507357,2.47E-05,0.279615464,2.47E-05,0.000133976,0.000137984
,,,,,,,,,,,,
11136,0.000507357,1.85E-05,0.000414263,0.238074171,6.25E-06,6.25E-06,0.000507357,3.11E-05,0.238074171,3.11E-05,1.85E-05,2.41E-05
,,,,,,,,,,,,
9904175,0.000652316,3.91E-05,0.000823503,0.240687738,1.24E-05,1.24E-05,0.000652316,2.88E-05,0.240687738,2.88E-05,3.91E-05,4.47E-05
,,,,,,,,,,,,
9907067,0.001268392,4.13E-05,0.000406986,0.228629218,6.13E-06,6.13E-06,0.001268392,6.00E-05,0.228629218,6.00E-05,4.13E-05,5.48E-05
,,,,,,,,,,,,
110229,7.25E-05,0,1.71E-07,0.163978254,2.57E-09,2.57E-09,7.25E-05,2.11E-05,0.163978254,2.11E-05,0,0
,,,,,,,,,,,,
9901035,0.000253678,0.000516248,1.41E-05,0.196552795,2.11E-07,2.11E-07,0.000253678,6.84E-05,0.196552795,6.84E-05,0.000516248,0.000511293
,,,,,,,,,,,,
110230,0.000217439,1.02E-06,0.000613439,0.218328104,9.26E-06,9.26E-06,0.000217439,1.61E-05,0.218328104,1.61E-05,1.02E-06,2.17E-06
,,,,,,,,,,,,
9004,0.000144959,2.55E-05,0.001408939,0.241845758,2.13E-05,2.13E-05,0.000144959,1.42E-05,0.241845758,1.42E-05,2.55E-05,3.33E-05
,,,,,,,,,,,,
11040,0.001123433,4.81E-05,0.006637018,0.256127059,0.000100224,0.000100224,0.001123433,4.17E-05,0.256127059,4.17E-05,4.81E-05,5.52E-05
,,,,,,,,,,,,
110231,0.000326158,1.62E-07,0.001206858,0.243003954,1.81E-05,1.81E-05,0.000326158,1.62E-05,0.243003954,1.62E-05,1.62E-07,1.45E-07
,,,,,,,,,,,,
110232,0.002391824,0.000257982,0.00646655,0.260936489,9.74E-05,9.74E-05,0.002391824,6.39E-05,0.260936489,6.39E-05,0.000257982,0.000267252
,,,,,,,,,,,,
9307031,0.000434877,0.000129412,0.000107826,0.226568189,1.62E-06,1.62E-06,0.000434877,3.34E-05,0.226568189,3.34E-05,0.000129412,0.000149953
,,,,,,,,,,,,
9404113,0.001159672,0.000475571,0.000287766,0.244545491,4.33E-06,4.33E-06,0.001159672,7.71E-05,0.244545491,7.71E-05,0.000475571,0.000470024
,,,,,,,,,,,,
9609167,0.001703269,0.000395248,0.003728423,0.2616168,5.61E-05,5.61E-05,0.001703269,6.50E-05,0.2616168,6.50E-05,0.000395248,0.000371188
,,,,,,,,,,,,
9301089,0.000108719,2.37E-07,2.36E-05,0.199041008,3.55E-07,3.55E-07,0.000108719,1.03E-05,0.199041008,1.03E-05,2.37E-07,3.79E-07
,,,,,,,,,,,,
9403054,0.000543596,3.02E-05,0.000694844,0.245727499,1.04E-05,1.04E-05,0.000543596,2.50E-05,0.245727499,2.50E-05,3.02E-05,3.27E-05
,,,,,,,,,,,,
9412077,0.000398637,1.51E-05,0.000266816,0.230501793,4.01E-06,4.01E-06,0.000398637,2.13E-05,0.230501793,2.13E-05,1.51E-05,1.92E-05
,,,,,,,,,,,,
9307145,0.000471117,3.80E-05,0.000118124,0.218784521,1.78E-06,1.78E-06,0.000471117,3.05E-05,0.218784521,3.05E-05,3.80E-05,4.19E-05
,,,,,,,,,,,,
9402148,0.000688555,3.85E-05,0.000348097,0.233346528,5.23E-06,5.23E-06,0.000688555,3.53E-05,0.233346528,3.53E-05,3.85E-05,4.14E-05
,,,,,,,,,,,,
9405086,0.000652316,6.49E-05,0.000329156,0.229622679,4.95E-06,4.95E-06,0.000652316,3.62E-05,0.229622679,3.62E-05,6.49E-05,6.78E-05
,,,,,,,,,,,,
9511058,0.001377111,7.51E-05,0.002072712,0.243419024,3.11E-05,3.11E-05,0.001377111,4.66E-05,0.243419024,4.66E-05,7.51E-05,7.09E-05
,,,,,,,,,,,,
9604140,0.000724795,5.59E-06,0.000347941,0.23322668,5.23E-06,5.23E-06,0.000724795,3.26E-05,0.23322668,3.26E-05,5.59E-06,8.02E-06
,,,,,,,,,,,,
9605222,0.000616076,2.07E-06,0.000327851,0.223999556,4.93E-06,4.93E-06,0.000616076,2.56E-05,0.223999556,2.56E-05,2.07E-06,3.48E-06
,,,,,,,,,,,,
110233,3.62E-05,0,3.50E-56,3.62E-05,1.07E-288,8.90E-287,3.62E-05,3.62E-05,3.62E-05,3.62E-05,0,0
,,,,,,,,,,,,
9810196,3.62E-05,0,3.50E-56,3.62E-05,1.07E-288,8.90E-287,3.62E-05,3.62E-05,3.62E-05,3.62E-05,0,0
,,,,,,,,,,,,
110235,0.000507357,1.32E-05,0.002097245,0.244483008,3.16E-05,3.16E-05,0.000507357,2.21E-05,0.244483008,2.21E-05,1.32E-05,1.54E-05
,,,,,,,,,,,,
10083,0.000398637,1.39E-05,0.001328367,0.239337469,2.00E-05,2.00E-05,0.000398637,2.09E-05,0.239337469,2.09E-05,1.39E-05,2.06E-05
,,,,,,,,,,,,
110252,0.001123433,0.000114529,0.007381513,0.268539475,0.000111407,0.000111407,0.001123433,4.19E-05,0.268539475,4.19E-05,0.000114529,0.000112089
,,,,,,,,,,,,
9211075,0.000326158,3.59E-07,0.000496183,0.226733084,7.49E-06,7.49E-06,0.000326158,1.58E-05,0.226733084,1.58E-05,3.59E-07,6.51E-07
,,,,,,,,,,,,
9908089,0.000398637,1.65E-06,0.000655499,0.23068041,9.89E-06,9.89E-06,0.000398637,1.84E-05,0.23068041,1.84E-05,1.65E-06,2.73E-06
,,,,,,,,,,,,
101118,0.001413351,0.000118021,0.014666839,0.270535225,0.000221343,0.000221343,0.001413351,4.57E-05,0.270535225,4.57E-05,0.000118021,0.000109309
,,,,,,,,,,,,
9206008,7.25E-05,1.36E-08,0.000110423,0.215903643,1.67E-06,1.67E-06,7.25E-05,7.66E-06,0.215903643,7.66E-06,1.36E-08,2.84E-08
,,,,,,,,,,,,
9611041,0.000543596,4.51E-06,0.001334113,0.236251939,2.01E-05,2.01E-05,0.000543596,2.25E-05,0.236251939,2.25E-05,4.51E-06,6.78E-06
,,,,,,,,,,,,
9801019,0.001413351,2.22E-05,0.003799388,0.245650895,5.73E-05,5.73E-05,0.001413351,4.98E-05,0.245650895,4.98E-05,2.22E-05,2.91E-05
,,,,,,,,,,,,
9802198,0.001087193,6.69E-06,0.00440739,0.244764434,6.65E-05,6.65E-05,0.001087193,3.54E-05,0.244764434,3.54E-05,6.69E-06,8.69E-06
,,,,,,,,,,,,
9906112,0.000398637,7.68E-07,0.001686637,0.234901407,2.55E-05,2.55E-05,0.000398637,1.70E-05,0.234901407,1.70E-05,7.68E-07,1.05E-06
,,,,,,,,,,,,
110236,0.000108719,7.14E-06,2.25E-05,0.206312249,3.38E-07,3.38E-07,0.000108719,1.75E-05,0.206312249,1.75E-05,7.14E-06,9.59E-06
,,,,,,,,,,,,
9604138,0.000253678,8.03E-05,0.000143088,0.225910999,2.15E-06,2.15E-06,0.000253678,2.97E-05,0.225910999,2.97E-05,8.03E-05,9.65E-05
,,,,,,,,,,,,
9709149,0.000108719,3.12E-06,3.40E-06,0.192400162,5.12E-08,5.12E-08,0.000108719,2.09E-05,0.192400162,2.09E-05,3.12E-06,6.05E-06
,,,,,,,,,,,,
9905208,0.000326158,0.0001436,0.001728156,0.260525437,2.60E-05,2.60E-05,0.000326158,2.28E-05,0.260525437,2.28E-05,0.0001436,0.00014552
,,,,,,,,,,,,
9306120,0.000289918,0.000331254,0.00011803,0.217482729,1.78E-06,1.78E-06,0.000289918,5.99E-05,0.217482729,5.99E-05,0.000331254,0.00033608
,,,,,,,,,,,,
110237,3.62E-05,0,3.39E-10,0.129778752,4.99E-12,4.99E-12,3.62E-05,1.70E-05,0.129778752,1.70E-05,0,0
,,,,,,,,,,,,
104096,7.25E-05,7.14E-05,2.82E-08,0.149463415,4.16E-10,4.16E-10,7.25E-05,2.77E-05,0.149463415,2.77E-05,7.14E-05,7.14E-05
,,,,,,,,,,,,
110239,0.000398637,4.07E-05,0.000301236,0.227923188,4.54E-06,4.54E-06,0.000398637,2.17E-05,0.227923188,2.17E-05,4.07E-05,4.32E-05
,,,,,,,,,,,,
9119,0.000616076,2.60E-05,0.001105486,0.232732346,1.67E-05,1.67E-05,0.000616076,2.92E-05,0.232732346,2.92E-05,2.60E-05,2.83E-05
,,,,,,,,,,,,
103249,0.000434877,3.17E-05,0.000270107,0.216318528,4.08E-06,4.08E-06,0.000434877,2.47E-05,0.216318528,2.47E-05,3.17E-05,3.16E-05
,,,,,,,,,,,,
9511065,0.001304631,0.000314817,0.001422791,0.24812383,2.14E-05,2.14E-05,0.001304631,5.61E-05,0.24812383,5.61E-05,0.000314817,0.000316499
,,,,,,,,,,,,
9811121,0.000724795,0.000148754,0.000919657,0.249610238,1.38E-05,1.38E-05,0.000724795,3.77E-05,0.249610238,3.77E-05,0.000148754,0.00016292
,,,,,,,,,,,,
110240,0.001087193,0.000169951,0.007008434,0.281682138,0.000105584,0.000105584,0.001087193,3.69E-05,0.281682138,3.69E-05,0.000169951,0.000173958
,,,,,,,,,,,,
103246,0.001195912,0.000121499,0.003245366,0.259264887,4.87E-05,4.87E-05,0.001195912,4.26E-05,0.259264887,4.26E-05,0.000121499,0.000115817
,,,,,,,,,,,,
9402081,0.000362398,0.00012012,0.00032994,0.227915432,4.96E-06,4.96E-06,0.000362398,2.69E-05,0.227915432,2.69E-05,0.00012012,0.000123151
,,,,,,,,,,,,
9511112,0.000471117,0.000191541,0.000621392,0.242038023,9.35E-06,9.35E-06,0.000471117,2.90E-05,0.242038023,2.90E-05,0.000191541,0.000204642
,,,,,,,,,,,,
9708036,0.00159455,5.31E-05,0.004988338,0.266321222,7.50E-05,7.50E-05,0.00159455,4.91E-05,0.266321222,4.91E-05,5.31E-05,5.43E-05
,,,,,,,,,,,,
9906193,0.000616076,1.03E-06,0.001941036,0.243538509,2.92E-05,2.92E-05,0.000616076,2.00E-05,0.243538509,2.00E-05,1.03E-06,1.33E-06
,,,,,,,,,,,,
9911004,0.001159672,0.000424258,0.014830352,0.277042147,0.000223796,0.000223796,0.001159672,3.93E-05,0.277042147,3.93E-05,0.000424258,0.000430559
,,,,,,,,,,,,
110241,0.000724795,5.64E-05,4.12E-05,0.216593086,6.19E-07,6.19E-07,0.000724795,4.46E-05,0.216593086,4.46E-05,5.64E-05,5.54E-05
,,,,,,,,,,,,
5125,0.001050953,2.56E-05,0.000110239,0.219063588,1.66E-06,1.66E-06,0.001050953,6.11E-05,0.219063588,6.11E-05,2.56E-05,2.65E-05
,,,,,,,,,,,,
105268,0.000579836,6.06E-06,5.44E-05,0.213718101,8.18E-07,8.18E-07,0.000579836,3.50E-05,0.213718101,3.50E-05,6.06E-06,5.52E-06
,,,,,,,,,,,,
9601081,0.000471117,1.36E-05,1.34E-05,0.207931043,2.01E-07,2.01E-07,0.000471117,3.30E-05,0.207931043,3.30E-05,1.36E-05,1.58E-05
,,,,,,,,,,,,
9809020,0.000181199,5.73E-07,6.19E-06,0.19021999,9.31E-08,9.31E-08,0.000181199,1.48E-05,0.19021999,1.48E-05,5.73E-07,7.73E-07
,,,,,,,,,,,,
110242,0.007791549,0.000391683,0.046156285,0.270603536,0.000697417,0.000697417,0.007791549,0.000175071,0.270603536,0.000175071,0.000391683,0.000402839
,,,,,,,,,,,,
110243,0.000326158,4.10E-06,0.000168892,0.222735106,2.54E-06,2.54E-06,0.000326158,1.99E-05,0.222735106,1.99E-05,4.10E-06,4.53E-06
,,,,,,,,,,,,
103242,0.000905994,6.67E-05,0.001143142,0.24435368,1.72E-05,1.72E-05,0.000905994,4.16E-05,0.24435368,4.16E-05,6.67E-05,7.40E-05
,,,,,,,,,,,,
9305047,0.002464304,0.000806266,0.000867592,0.251948156,1.31E-05,1.31E-05,0.002464304,0.000135998,0.251948156,0.000135998,0.000806266,0.000829762
,,,,,,,,,,,,
9401041,0.000579836,1.08E-05,0.000590885,0.241789011,8.91E-06,8.91E-06,0.000579836,3.31E-05,0.241789011,3.31E-05,1.08E-05,1.41E-05
,,,,,,,,,,,,
9611011,0.000362398,1.37E-05,0.00065431,0.220089335,9.89E-06,9.89E-06,0.000362398,2.05E-05,0.220089335,2.05E-05,1.37E-05,1.51E-05
,,,,,,,,,,,,
9703189,0.000398637,1.48E-05,0.000707296,0.222015272,1.07E-05,1.07E-05,0.000398637,2.20E-05,0.222015272,2.20E-05,1.48E-05,1.68E-05
,,,,,,,,,,,,
110244,0.000905994,2.13E-05,0.000763596,0.241066726,1.15E-05,1.15E-05,0.000905994,4.06E-05,0.241066726,4.06E-05,2.13E-05,2.45E-05
,,,,,,,,,,,,
110245,0.000471117,4.73E-05,0.001417654,0.252906613,2.13E-05,2.13E-05,0.000471117,2.43E-05,0.252906613,2.43E-05,4.73E-05,6.22E-05
,,,,,,,,,,,,
6242,0.000905994,3.51E-05,0.000836903,0.241019017,1.26E-05,1.26E-05,0.000905994,4.42E-05,0.241019017,4.42E-05,3.51E-05,4.33E-05
,,,,,,,,,,,,
106059,0.000434877,8.70E-06,0.000859955,0.241377301,1.29E-05,1.29E-05,0.000434877,1.91E-05,0.241377301,1.91E-05,8.70E-06,1.06E-05
,,,,,,,,,,,,
9902081,0.000616076,1.13E-05,0.000568607,0.232617168,8.55E-06,8.55E-06,0.000616076,3.17E-05,0.232617168,3.17E-05,1.13E-05,1.48E-05
,,,,,,,,,,,,
110246,0.000543596,0.000259177,3.88E-05,0.218137899,5.82E-07,5.82E-07,0.000543596,4.62E-05,0.218137899,4.62E-05,0.000259177,0.000303301
,,,,,,,,,,,,
7073,0.001050953,0.00037232,0.000482233,0.241658157,7.27E-06,7.27E-06,0.001050953,5.25E-05,0.241658157,5.25E-05,0.00037232,0.000375463
,,,,,,,,,,,,
12224,0.000289918,5.70E-05,3.51E-06,0.192843317,5.27E-08,5.27E-08,0.000289918,3.15E-05,0.192843317,3.15E-05,5.70E-05,5.60E-05
,,,,,,,,,,,,
9204089,0.000905994,0.000390977,5.26E-06,0.202872227,7.89E-08,7.89E-08,0.000905994,9.84E-05,0.202872227,9.84E-05,0.000390977,0.000418506
,,,,,,,,,,,,
9210075,0.000144959,1.74E-07,7.34E-07,0.181934897,1.10E-08,1.10E-08,0.000144959,1.67E-05,0.181934897,1.67E-05,1.74E-07,3.56E-07
,,,,,,,,,,,,
9212157,0.000398637,4.31E-05,1.43E-05,0.206223319,2.16E-07,2.16E-07,0.000398637,3.48E-05,0.206223319,3.48E-05,4.31E-05,4.80E-05
,,,,,,,,,,,,
9305128,0.000688555,5.27E-05,1.32E-05,0.206917732,1.98E-07,1.98E-07,0.000688555,5.68E-05,0.206917732,5.68E-05,5.27E-05,5.18E-05
,,,,,,,,,,,,
9704069,0.000326158,3.29E-06,4.23E-06,0.193629369,6.36E-08,6.36E-08,0.000326158,2.78E-05,0.193629369,2.78E-05,3.29E-06,3.82E-06
,,,,,,,,,,,,
9910206,0.000434877,8.16E-06,4.87E-06,0.195625679,7.32E-08,7.32E-08,0.000434877,3.51E-05,0.195625679,3.51E-05,8.16E-06,9.67E-06
,,,,,,,,,,,,
110247,0.000942234,6.81E-05,0.002001347,0.255153804,3.02E-05,3.02E-05,0.000942234,4.20E-05,0.255153804,4.20E-05,6.81E-05,7.07E-05
,,,,,,,,,,,,
9302003,0.000434877,1.98E-05,9.30E-05,0.220582207,1.40E-06,1.40E-06,0.000434877,2.94E-05,0.220582207,2.94E-05,1.98E-05,2.43E-05
,,,,,,,,,,,,
9410152,0.000507357,5.04E-05,0.000259738,0.229302342,3.92E-06,3.92E-06,0.000507357,3.12E-05,0.229302342,3.12E-05,5.04E-05,6.03E-05
,,,,,,,,,,,,
9808056,0.001268392,7.15E-05,0.010556907,0.275932221,0.000159228,0.000159228,0.001268392,4.09E-05,0.275932221,4.09E-05,7.15E-05,7.05E-05
,,,,,,,,,,,,
9910055,0.000616076,2.67E-05,0.001297181,0.237869141,1.96E-05,1.96E-05,0.000616076,3.01E-05,0.237869141,3.01E-05,2.67E-05,3.58E-05
,,,,,,,,,,,,
9910056,0.000362398,5.05E-06,0.000599273,0.238330427,9.03E-06,9.03E-06,0.000362398,1.85E-05,0.238330427,1.85E-05,5.05E-06,7.54E-06
,,,,,,,,,,,,
110248,0.000579836,1.26E-05,0.000577721,0.240400503,8.70E-06,8.70E-06,0.000579836,2.71E-05,0.240400503,2.71E-05,1.26E-05,2.01E-05
,,,,,,,,,,,,
8161,0.000217439,4.88E-07,0.000143895,0.22041344,2.17E-06,2.17E-06,0.000217439,1.38E-05,0.22041344,1.38E-05,4.88E-07,9.80E-07
,,,,,,,,,,,,
12070,0.000398637,1.95E-06,0.00092466,0.241355557,1.39E-05,1.39E-05,0.000398637,1.86E-05,0.241355557,1.86E-05,1.95E-06,2.61E-06
,,,,,,,,,,,,
107051,0.001413351,0.000155335,0.005389479,0.270393247,8.12E-05,8.12E-05,0.001413351,4.86E-05,0.270393247,4.86E-05,0.000155335,0.000165838
,,,,,,,,,,,,
9710033,0.001340871,4.32E-05,0.003537717,0.266419209,5.32E-05,5.32E-05,0.001340871,4.27E-05,0.266419209,4.27E-05,4.32E-05,4.85E-05
,,,,,,,,,,,,
9712189,0.000905994,9.12E-05,0.000572505,0.250232702,8.61E-06,8.61E-06,0.000905994,4.43E-05,0.250232702,4.43E-05,9.12E-05,0.000100608
,,,,,,,,,,,,
9904085,0.000652316,2.08E-05,0.000999698,0.240051563,1.51E-05,1.51E-05,0.000652316,2.67E-05,0.240051563,2.67E-05,2.08E-05,2.81E-05
,,,,,,,,,,,,
9906093,0.000326158,9.80E-06,0.000174346,0.231405651,2.62E-06,2.62E-06,0.000326158,1.96E-05,0.231405651,1.96E-05,9.80E-06,1.20E-05
,,,,,,,,,,,,
9908107,0.000471117,2.47E-06,0.000289857,0.227123268,4.36E-06,4.36E-06,0.000471117,2.36E-05,0.227123268,2.36E-05,2.47E-06,5.25E-06
,,,,,,,,,,,,
110249,0.000362398,0.000164017,3.13E-05,0.211934525,4.69E-07,4.69E-07,0.000362398,3.50E-05,0.211934525,3.50E-05,0.000164017,0.000176055
,,,,,,,,,,,,
9202012,0.000905994,0.000196965,0.000139364,0.228736574,2.08E-06,2.08E-06,0.000905994,6.68E-05,0.228736574,6.68E-05,0.000196965,0.000225244
,,,,,,,,,,,,
9209003,0.002029427,0.000943156,0.000516128,0.240873835,7.72E-06,7.72E-06,0.002029427,0.000140569,0.240873835,0.000140569,0.000943156,0.000911714
,,,,,,,,,,,,
9304033,0.000217439,7.34E-05,4.20E-05,0.211880891,6.28E-07,6.28E-07,0.000217439,2.53E-05,0.211880891,2.53E-05,7.34E-05,7.51E-05
,,,,,,,,,,,,
9307087,0.000434877,2.41E-05,5.14E-05,0.216150988,7.68E-07,7.68E-07,0.000434877,3.72E-05,0.216150988,3.72E-05,2.41E-05,3.37E-05
,,,,,,,,,,,,
110250,0.00152207,0.000282385,0.004219259,0.262931342,6.36E-05,6.36E-05,0.00152207,5.48E-05,0.262931342,5.48E-05,0.000282385,0.000286858
,,,,,,,,,,,,
11234,0.000326158,3.31E-06,0.000368757,0.226095925,5.56E-06,5.56E-06,0.000326158,1.71E-05,0.226095925,1.71E-05,3.31E-06,4.61E-06
,,,,,,,,,,,,
103265,0.000761035,3.48E-06,0.002154817,0.235064223,3.25E-05,3.25E-05,0.000761035,2.69E-05,0.235064223,2.69E-05,3.48E-06,4.18E-06
,,,,,,,,,,,,
104075,0.000507357,0.000160397,0.000136607,0.219665278,2.06E-06,2.06E-06,0.000507357,4.02E-05,0.219665278,4.02E-05,0.000160397,0.000164456
,,,,,,,,,,,,
9611034,0.000289918,0.000127705,0.000101832,0.210769106,1.53E-06,1.53E-06,0.000289918,3.31E-05,0.210769106,3.31E-05,0.000127705,0.000129836
,,,,,,,,,,,,
9807214,0.000434877,0.000159479,0.0001994,0.2254908,3.00E-06,3.00E-06,0.000434877,3.73E-05,0.2254908,3.73E-05,0.000159479,0.000147607
,,,,,,,,,,,,
9411089,0.000108719,7.88E-06,1.28E-06,0.175181544,1.93E-08,1.93E-08,0.000108719,1.91E-05,0.175181544,1.91E-05,7.88E-06,1.14E-05
,,,,,,,,,,,,
9607194,0.000217439,2.94E-05,4.65E-06,0.183671067,6.98E-08,6.98E-08,0.000217439,3.17E-05,0.183671067,3.17E-05,2.94E-05,3.29E-05
,,,,,,,,,,,,
9607195,0.000181199,2.61E-05,4.63E-06,0.183543981,6.96E-08,6.96E-08,0.000181199,2.60E-05,0.183543981,2.60E-05,2.61E-05,2.68E-05
,,,,,,,,,,,,
9607196,0.000181199,2.61E-05,4.63E-06,0.183543981,6.96E-08,6.96E-08,0.000181199,2.60E-05,0.183543981,2.60E-05,2.61E-05,2.68E-05
,,,,,,,,,,,,
110251,0.000108719,0.000164611,4.55E-05,0.209021165,6.87E-07,6.87E-07,0.000108719,2.10E-05,0.209021165,2.10E-05,0.000164611,0.000169826
,,,,,,,,,,,,
3146,0.000579836,0.000649958,0.000125528,0.224513881,1.89E-06,1.89E-06,0.000579836,5.83E-05,0.224513881,5.83E-05,0.000649958,0.00070381
,,,,,,,,,,,,
110255,0.000616076,6.31E-05,0.001271935,0.236381173,1.92E-05,1.92E-05,0.000616076,3.93E-05,0.236381173,3.93E-05,6.31E-05,6.86E-05
,,,,,,,,,,,,
4004,0.000761035,0.000157266,0.002254899,0.249952559,3.40E-05,3.40E-05,0.000761035,4.14E-05,0.249952559,4.14E-05,0.000157266,0.000149482
,,,,,,,,,,,,
10065,0.000398637,9.32E-06,0.002210397,0.246000504,3.33E-05,3.33E-05,0.000398637,1.82E-05,0.246000504,1.82E-05,9.32E-06,9.76E-06
,,,,,,,,,,,,
101154,0.000833515,0.000314032,0.00270964,0.258706607,4.09E-05,4.09E-05,0.000833515,4.51E-05,0.258706607,4.51E-05,0.000314032,0.000308238
,,,,,,,,,,,,
9205021,0.000507357,8.22E-05,0.000266245,0.219692296,4.02E-06,4.02E-06,0.000507357,4.70E-05,0.219692296,4.70E-05,8.22E-05,9.07E-05
,,,,,,,,,,,,
9207079,0.000181199,9.95E-07,8.68E-05,0.206941706,1.31E-06,1.31E-06,0.000181199,1.61E-05,0.206941706,1.61E-05,9.95E-07,1.17E-06
,,,,,,,,,,,,
9208070,0.000616076,0.00019515,0.000444975,0.226669782,6.71E-06,6.71E-06,0.000616076,5.14E-05,0.226669782,5.14E-05,0.00019515,0.000195916
,,,,,,,,,,,,
9211117,0.000181199,9.95E-07,8.68E-05,0.206941706,1.31E-06,1.31E-06,0.000181199,1.61E-05,0.206941706,1.61E-05,9.95E-07,1.17E-06
,,,,,,,,,,,,
9307042,0.000326158,1.05E-05,0.000126883,0.218813111,1.91E-06,1.91E-06,0.000326158,2.46E-05,0.218813111,2.46E-05,1.05E-05,1.61E-05
,,,,,,,,,,,,
9307104,0.000253678,9.97E-07,9.54E-05,0.207852,1.44E-06,1.44E-06,0.000253678,2.12E-05,0.207852,2.12E-05,9.97E-07,1.19E-06
,,,,,,,,,,,,
