S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
1314,9808100,0.010315979,0.352589368,0.037282352,9.22E-06,0.044722225,0.010315979,0.01088276,0.058329829,0.012437808,0.003779392,0.009350835,0.107692308,0.003779392,0.106936542
1315,9508046,0.00043625,0.040823447,0.006627834,1.82E-25,0.007212899,0.00043625,0.000460955,0.440139254,0.000829365,0.000637118,0.001576594,0.032692308,0.000637118,0.201293532
1316,9611195,0.002304058,0.108117788,0.018226827,1.79E-18,0.02187317,0.002304058,0.002364954,0.294872357,0.004145936,0.00152992,0.008317894,0.073076923,0.00152992,0.050322443
1317,9707241,0.002233883,0.134774574,0.013255833,1.10E-15,0.006151097,0.002233883,0.002413096,0.013275538,0.009121051,0.002319331,0.001304768,0.030769231,0.002319331,0.088065176
1318,9612202,0.0013684,0.109420586,0.022369329,1.15E-18,0.016710184,0.0013684,0.001414158,0.000494127,0.012437808,0.00667157,0.00347938,0.053846154,0.00667157,0.119517506
1319,9711040,0.001877164,0.176080929,0.014912838,5.98E-15,0.027148333,0.001877164,0.001949733,0.060377418,0.003316757,0.000796397,0.006252012,0.053846154,0.000796397,0.031450918
1320,9807006,0.000877179,0.273773337,0.007456326,5.48E-07,0.010180608,0.000877179,0.000908672,0.114864223,0.00165873,0.000202592,0.005436532,0.030769231,0.000202592,0.163550799
1321,9808024,0.000614026,0.167335789,0.017398335,2.22E-14,0.019973864,0.000614026,0.00062584,0.330481163,0.006633494,0.003346264,0.014950462,0.05,0.003346264,0.025160516
1322,9511228,0.002754343,0.057437035,0.023197842,1.16E-23,0.015725824,0.002754343,0.002852387,0.476302212,0.005804315,0.006468978,0.012286562,0.094230769,0.006468978,0.081774773
1323,9901117,0.000553208,0.182045591,0.028997348,9.62E-14,0.043751311,0.000553208,0.000562053,0.000329418,0.003316757,0.001285413,0.046427981,0.117307692,0.001285413,0.125808067
1324,9903124,0.009628797,0.33100779,0.061308872,4.03E-05,0.098961305,0.009628797,0.009676333,0.319654761,0.009950251,0.004198548,0.033054113,0.246153846,0.004198548,0.132098469
1325,9607193,0.000459057,0.074887877,0.01574133,1.17E-21,0.013064438,0.000459057,0.000446513,0.391874615,0.003316757,0.003185588,0.015004828,0.069230769,0.003185588,0.182422166
1326,9607070,0.000236838,0.020788005,0.020712345,1.50E-28,0.000528583,0.000236838,0.000278619,0,0.02072968,0.005756413,0,0.003846154,0.005756413,0.006291814
1327,2009,0.002304058,0.372979536,0.018226827,9.29E-06,0.01722605,0.002304058,0.002413096,0.405593964,0.009950251,0.001243497,0.01288458,0.042307692,0.001243497,0.018870113
1328,9606196,0.00043625,0.094734989,0.016569843,5.76E-20,0.018060205,0.00043625,0.000457947,0,0.00165873,9.08E-05,0.002120247,0.067307692,9.08E-05,0
1329,9704165,0.004801095,0.117672293,0.022369329,2.44E-17,0.01677825,0.004801095,0.004976634,0.236905127,0.007462693,0.002340289,0.013971887,0.075,0.002340289,0.006291814
1330,9806108,7.60E-05,0.020788005,0.024854846,1.50E-28,0.000528583,7.60E-05,9.27E-05,0.002251022,0.024875616,0.002787389,0,0.003846154,0.002787389,0.031450918
1331,9801072,0.000194149,0.094335811,0.010770336,2.28E-19,0.010638915,0.000194149,0.000216637,0.000329418,0.002487558,0.00048203,0.008263528,0.042307692,0.00048203,0.031450918
1332,9806120,0.011761688,0.215853647,0.047224361,1.30E-13,0.039116356,0.011761688,0.011878629,0.554938811,0.02072968,0.023824632,0.036587859,0.142307692,0.023824632,0.018870113
1333,9710004,0.001228051,0.158918236,0.014912838,1.80E-13,0.019158686,0.001228051,0.00130584,0.36401356,0.002487558,0.002466036,0.002826997,0.059615385,0.002466036,0.006291814
1334,9607038,5.59E-06,0.068258447,0.006627834,1.71E-21,0.00935469,5.59E-06,6.80E-06,0.320057016,0.00165873,0.001222539,0.00081548,0.028846154,0.001222539,0.125808067
1335,9704161,0.002391776,0.115429171,0.012427341,3.74E-17,0.013450098,0.002391776,0.00255752,0.011436811,0.004145936,0.001683611,0.013591329,0.048076923,0.001683611,0.012579552
1336,9612153,3.68E-05,0.09261057,0.01574133,5.65E-18,0.018779136,3.68E-05,3.62E-05,0.270507676,0.002487558,0.001718541,0.003207554,0.057692308,0.001718541,0.270488746
1337,9801038,0.000982441,0.212791776,0.01905534,7.80E-13,0.032285946,0.000982441,0.00101699,0.011738255,0.002487558,0.000669951,0.021691762,0.086538462,0.000669951,0.132098469
1338,9803209,0.008130341,0.187898063,0.035625347,1.82E-12,0.022807719,0.008130341,0.008321148,0.433909124,0.02155888,0.006217484,0.011253621,0.075,0.006217484,0.276779156
1339,9611204,0.006683229,0.122862214,0.029825841,4.01E-18,0.013799618,0.006683229,0.006964639,0.21050621,0.013267008,0.003513927,0.01114489,0.078846154,0.003513927,0
1340,9610238,0.003754327,0.09337675,0.035625347,5.10E-19,0.006419548,0.003754327,0.003923537,0,0.026533995,0.007159818,0.005001609,0.034615385,0.007159818,0.062903248
1341,9610134,0.00060233,0.024693759,0.013255833,2.99E-28,0.001736547,0.00060233,0.000667964,0.316052889,0.01077943,0.003555842,0.000434923,0.013461538,0.003555842,0.125808067
1342,9701186,0.004497006,0.101604179,0.014912838,6.30E-18,0.013497366,0.004497006,0.004459112,0.008812711,0.003316757,0.003947055,0.010873064,0.053846154,0.003947055,0.081774773
1343,9607082,0.001578923,0.075922414,0.011598828,7.87E-21,0.007523538,0.001578923,0.001703008,0,0.003316757,0.001886203,0.005273436,0.046153846,0.001886203,0.031450918
1344,9710010,0.000830396,0.126207948,0.014912838,1.14E-16,0.017366204,0.000830396,0.000854513,0.168278729,0.000829365,0.000901186,0.021854858,0.067307692,0.000901186,0.037741479
1345,9710137,1.07E-06,0.058051546,0.001656819,4.65E-22,0.002938715,1.07E-06,1.11E-06,0.408111997,0.000829365,4.30E-05,0.000108731,0.009615385,4.30E-05,0.031450918
1346,9705092,0.001169572,0.115651936,0.012427341,8.36E-17,0.018111776,0.001169572,0.001251681,0.000658836,0.00165873,0.004624691,0.004784148,0.055769231,0.004624691,0.012579552
1347,9706197,5.60E-05,0.117831436,0.013255833,2.02E-17,0.013525214,5.60E-05,6.08E-05,0.002168667,0.00165873,0.000581929,0.001467864,0.055769231,0.000581929,0.119517506
1348,9707119,7.13E-05,0.150297626,0.024854846,9.31E-16,0.040822709,7.13E-05,7.28E-05,0,0.000829365,0.000782425,0.006306377,0.123076923,0.000782425,0.012579552
1349,9712059,0.001573075,0.148748745,0.023197842,1.39E-15,0.017551922,0.001573075,0.001648848,0.003810658,0.011608629,0.007048671,0.005762724,0.065384615,0.007048671,0.012579552
1350,9912030,7.13E-05,0.238285241,0.013255833,3.70E-10,0.031533275,7.13E-05,7.40E-05,0,0.002487558,0.002675614,0.013102042,0.042307692,0.002675614,0.025160516
1351,9607157,0.000121051,0.077642514,0.014912838,1.49E-20,0.023858741,0.000121051,0.000124566,0.002893386,0.00165873,0.003667617,0.014841732,0.059615385,0.003667617,0.031450918
1352,9711081,0.007170648,0.174853396,0.022369329,3.79E-13,0.015129414,0.007170648,0.007342972,0.423454313,0.012437808,0.010394516,0.015874673,0.044230769,0.010394516,0.006291814
1353,9904019,0.009552833,0.284006217,0.029825841,1.21E-06,0.044442298,0.009552833,0.009033282,0.267110838,0.004145936,0.00450593,0.04457956,0.109615385,0.00450593,0.062903248
1354,9904117,0.003040888,0.278499445,0.024026334,5.01E-07,0.046780001,0.003040888,0.003069024,0.006176584,0.002487558,0.003255447,0.024464393,0.096153846,0.003255447,0.025160516
1355,9902032,1.69E-05,0.020788005,0.007456326,1.50E-28,0.000528583,1.69E-05,1.99E-05,0.152978794,0.007462693,0.002500966,0,0.003846154,0.002500966,0.138388872
1356,9703077,0.000369,0.117742163,0.014084325,2.55E-16,0.010768351,0.000369,0.000376708,0,0.005804315,0.005511905,0.001685325,0.032692308,0.005511905,0.018870113
1357,9706153,0.000678352,0.148730029,0.016569843,1.69E-16,0.029958274,0.000678352,0.00070407,0.044333227,0.004975115,0.001515948,0.009024643,0.053846154,0.001515948,0.012579552
1358,9810203,0.001491205,0.279334609,0.011598828,8.71E-07,0.019372995,0.001491205,0.001378052,0.292957186,0.003316757,0.001879217,0.026530275,0.044230769,0.001879217,0.062903248
1359,9712061,0.000412274,0.166860798,0.014912838,1.62E-13,0.013773256,0.000412274,0.000442902,0.079333632,0.007462693,0.004890156,0.003044458,0.030769231,0.004890156,0.037741479
1360,9610091,0.000912266,0.04516087,0.008284818,3.33E-24,0.005033632,0.000912266,0.000944778,0.000658836,0.00165873,0.001397188,0.022235415,0.028846154,0.001397188,0.012579552
1361,9710191,0.000143273,0.098540471,0.008284818,1.36E-16,0.003113325,0.000143273,0.000151044,0,0.004975115,0.00156485,0.000489288,0.017307692,0.00156485,0.056612846
1362,9612096,0.00290054,0.1246242,0.029825841,4.66E-18,0.030244856,0.00290054,0.002918582,0.282945813,0.003316757,0.004652634,0.008372259,0.123076923,0.004652634,0.062903248
1363,9712150,0.003157845,0.154130554,0.027340344,2.30E-15,0.039197534,0.003157845,0.003207431,0.263872971,0.00165873,0.002277416,0.026095352,0.128846154,0.002277416,0.069193809
1364,2029,0.001017528,0.436274849,0.028168836,2.73E-05,0.065050206,0.001017528,0.001047079,0.3903106,0.000829365,3.14E-19,0.088468681,0.142307692,3.14E-19,0.031450918
1365,9602011,0.00010877,0.041181477,0.004970829,2.71E-24,0.001512152,0.00010877,0.00011915,0,0.004145936,6.19E-05,5.44E-05,0.005769231,6.19E-05,0.012579552
1366,9802041,3.53E-05,0.114431866,0.009113331,3.21E-17,0.009908454,3.53E-05,4.81E-05,0.00388164,0.00165873,1.75E-05,0.020930647,0.038461538,1.75E-05,0.044031882
1367,9707236,0.000947354,0.09902472,0.006627834,2.73E-17,0.004881736,0.000947354,0.000986902,0,0.00165873,3.75E-05,0.002663901,0.026923077,3.75E-05,0.088065176
1368,9703198,0.000202336,0.117417849,0.021540837,3.44E-18,0.022328205,0.000202336,0.000194372,0.047214064,0.004975115,0.003255447,0.01196037,0.076923077,0.003255447,0.018870113
1369,9707047,5.03E-05,0.12530836,0.014084325,1.86E-16,0.018472179,5.03E-05,5.12E-05,0.594093904,0.00165873,0.001271441,0.013482599,0.075,0.001271441,0.062903248
1370,9707212,0.000725135,0.129354943,0.013255833,4.83E-16,0.02310052,0.000725135,0.000752212,0.003184372,0.000829365,5.53E-05,0.023975105,0.071153846,5.53E-05,0.119517506
1371,9709222,0.000489466,0.145466041,0.033968343,5.01E-16,0.062004046,0.000489466,0.00048984,0.01189512,0.002487558,0.000396103,0.044416464,0.132692308,0.000396103,0.012579552
1372,9802138,2.74E-06,0.020788005,0.001656819,1.50E-28,0.000528583,2.74E-06,3.12E-06,0.426462563,0.00165873,0.000261274,0,0.003846154,0.000261274,0.012579552
1373,2077,0.000299995,0.365937216,0.009941823,6.98E-06,0.01398511,0.000299995,0.000327964,0.000329418,0.00165873,0.000373049,0.039088663,0.046153846,0.000373049,0.094355737
1374,9903089,0.00041052,0.207244859,0.008284818,6.78E-11,0.014623961,0.00041052,0.000427858,0.376758001,0.002487558,0.000250097,0.006306377,0.034615385,0.000250097,0.062903248
1375,9707125,5.58E-06,0.057781564,0.002485332,5.19E-21,0.000933526,5.58E-06,7.70E-06,0.086465544,0.00165873,0.000500892,0.00081548,0.009615385,0.000500892,0.106936542
1376,9912236,0.000152629,0.211725191,0.008284818,1.02E-10,0.008007546,0.000152629,0.000158265,0.001152962,0.004145936,0.000692306,0.004349225,0.028846154,0.000692306,0
1377,9611036,0.003783567,0.100908186,0.014084325,8.67E-19,0.01440841,0.003783567,0.003995749,0,0.003316757,0.000445703,0.005545262,0.053846154,0.000445703,0.018870113
1378,9603033,0.000245025,0.066966966,0.024854846,2.37E-22,0.017517392,0.000245025,0.000249133,0.139120877,0.007462693,0.009486973,0.003914303,0.084615385,0.009486973,0
1379,9505045,0.002637386,0.031146872,0.016569843,1.23E-27,0.007144677,0.002637386,0.00276814,0.272783,0.004975115,0.008269115,0.016961979,0.053846154,0.008269115,0.025160516
1380,9807136,0.000574845,0.175126566,0.009941823,1.45E-15,0.028040019,0.000574845,0.000593345,0.105496045,0.003316757,0.002885192,0.016635787,0.032692308,0.002885192,0.031450918
1381,2175,0.000296487,0.425171611,0.024026334,6.03E-05,0.062993453,0.000296487,0.000287646,0.004282432,0.004145936,0.004443056,0.003261919,0.088461538,0.004443056,0.006291814
1382,2183,0.004017481,0.395071965,0.013255833,1.91E-05,0.031368212,0.004017481,0.004140174,0.602473998,0.002487558,0.001327328,0.025062411,0.046153846,0.001327328,0.006291814
1383,9611146,0.000777766,0.119775177,0.038110845,1.56E-18,0.051119728,0.000777766,0.000722123,0.250765333,0.002487558,0.002137697,0.012177831,0.176923077,0.002137697,0.144679433
1384,3063,0.00363737,0.384289124,0.029825841,4.85E-05,0.040554728,0.00363737,0.003652741,0.003623596,0.007462693,0.001229525,0.03772953,0.1,0.001229525,0.25161738
1385,9904018,9.77E-05,0.183631513,0.020712345,1.78E-12,0.035149033,9.77E-05,9.69E-05,0.004306746,0.00165873,7.27E-05,0.026095352,0.082692308,7.27E-05,0.163550799
1386,3086,0.00568997,0.51931659,0.025683339,0.000725796,0.053041024,0.00568997,0.005867252,0.701078991,0.005804315,0.002186598,0.116249359,0.096153846,0.002186598,0.075484212
1387,4103,0.0062254,0.473264682,0.041424854,0.00050726,0.087162806,0.0062254,0.006391273,0.29992277,0.012437808,0.015955113,0.01707071,0.119230769,0.015955113,0.144679433
1388,9805058,0.000294732,0.289763579,0.008284818,9.29E-07,0.030808058,0.000294732,0.000305097,0.343012062,0.000829365,4.58E-05,0.020930647,0.040384615,4.58E-05,0
1389,9608118,1.80E-05,0.071616321,0.014912838,2.24E-21,0.018756975,1.80E-05,1.59E-05,0.004968719,0.000829365,0.000525343,0.002120247,0.067307692,0.000525343,0.157260397
1390,9510100,0,0.021360154,0.002485332,1.54E-28,0.000854482,0,0,0.083739219,0.00165873,0.001760456,5.44E-05,0.007692308,0.001760456,0.006291814
1391,9809043,5.75E-05,0.121596003,0.014084325,8.96E-17,0.011579663,5.75E-05,6.00E-05,0.071834236,0.000829365,5.33E-06,0.016527057,0.073076923,5.33E-06,0.006291814
1392,9509118,2.56E-05,0.021571603,0.003313824,2.99E-28,0.00143124,2.56E-05,2.89E-05,0.008614276,0.000829365,0.000146006,0.000761114,0.013461538,0.000146006,0.006291814
1393,3240,7.54E-05,0.241372014,0.016569843,4.68E-10,0.05678846,7.54E-05,7.70E-05,0.000329418,0.000829365,0.000198401,0.037783896,0.065384615,0.000198401,0.006291814
1394,9911082,0.002005817,0.296383308,0.023197842,1.29E-06,0.020370769,0.002005817,0.002100175,0.146755333,0.012437808,0.004736466,0.006523838,0.05,0.004736466,0.176131763
1395,9811170,0.000131577,0.247425547,0.017398335,2.20E-08,0.033603175,0.000131577,0.000142018,0.000988253,0.002487558,0.000405883,0.014733001,0.065384615,0.000405883,0.144679433
1396,3285,0.000475431,0.305066019,0.012427341,5.56E-07,0.007007857,0.000475431,0.000470584,0.002532203,0.004145936,7.06E-05,0.02136557,0.044230769,7.06E-05,0.138388872
1397,9709038,3.17E-05,0.159752619,0.014912838,6.85E-15,0.018718789,3.17E-05,2.92E-05,0.074718495,0.00165873,0.001348286,0.004566687,0.069230769,0.001348286,0.094355737
1398,9709033,0.000579523,0.174542319,0.021540837,1.02E-15,0.042284681,0.000579523,0.000596955,0.003678499,0.003316757,0.006825261,0.009133373,0.080769231,0.006825261,0
1399,4037,0,0.439801177,0.023197842,9.15E-05,0.094296674,0,0,0.028823013,0,3.17E-19,0.044960118,0.105769231,3.17E-19,0
1400,9904083,2.74E-06,0.274705405,0.007456326,1.04E-06,0.010027661,2.74E-06,3.25E-06,0,0.000829365,0.000484125,0.00163096,0.028846154,0.000484125,0.018870113
1401,9712146,0.006915038,0.171023308,0.005799321,4.66E-13,0.011429539,0.006915038,0.007103708,0.455436427,0.000829365,1.19E-06,0.011199255,0.030769231,1.19E-06,0.018870113
1402,4195,0.002877148,0.338088608,0.011598828,1.09E-05,0.010875331,0.002877148,0.0030269,0.549715602,0.006633494,0.000866256,0.003316284,0.019230769,0.000866256,0.176131763
1403,5004,8.83E-05,0.03243506,0.004142316,1.09E-27,0.001525415,8.83E-05,9.03E-05,0.271868866,0.00165873,5.09E-07,0.018484208,0.019230769,5.09E-07,0.207584093
1404,9708076,0.000935658,0.033904042,0.004142316,3.72E-26,0.001429958,0.000935658,0.000962831,0.002717697,0.002487558,0.00041706,0.001902786,0.011538462,0.00041706,0.069193809
1405,9909051,2.73E-05,0.119756514,0.008284818,6.29E-16,0.004977009,2.73E-05,3.46E-05,0,0.002487558,0.000632227,0.005327801,0.040384615,0.000632227,0.044031882
1406,9806115,0.000468999,0.174472354,0.018226827,3.21E-13,0.034640872,0.000468999,0.000480814,0.049833024,0.002487558,0.008168447,0.008372259,0.069230769,0.008168447,0.012579552
1407,9812119,3.30E-06,0.149744256,0.008284818,1.01E-13,0.006830274,3.30E-06,4.18E-06,0.000658836,0.002487558,0.000371652,0.001413498,0.023076923,0.000371652,0.226455459
1408,9911200,9.65E-06,0.043358137,0.003313824,2.77E-23,0.001106282,9.65E-06,1.13E-05,0.132314199,0.00165873,0.000131336,0.000163096,0.011538462,0.000131336,0.106936542
1409,9709227,8.13E-05,0.079422245,0.004970829,1.56E-20,0.004573218,8.13E-05,9.21E-05,0,0.00165873,0.000535123,0.008046067,0.019230769,0.000535123,0.018870113
1410,9711039,0.000499992,0.130725933,0.016569843,1.15E-16,0.026261536,0.000499992,0.000513309,0.355725521,0.00165873,0.02434732,0.054503949,0.059615385,0.02434732,0.031450918
1411,9606039,6.32E-05,0.052521477,0.004970829,6.61E-24,0.002903564,6.32E-05,6.80E-05,0.000329418,0.000829365,1.02E-05,0.003968668,0.019230769,1.02E-05,0.327103004
1412,9709138,0.019954542,0.184096318,0.026511831,1.39E-14,0.033667463,0.019954542,0.019757897,0.051346539,0.004145936,0.007540272,0.014950462,0.101923077,0.007540272,0.006291814
1413,9902072,7.43E-05,0.109801934,0.014084325,5.92E-18,0.020015078,7.43E-05,7.64E-05,0.19487976,0.000829365,2.24E-05,0.00777424,0.073076923,2.24E-05,0.006291814
1414,7031,0.000695896,0.207165963,0.010770336,7.11E-11,0.017203977,0.000695896,0.000710088,0.000658836,0.00165873,0.000845298,0.016309595,0.040384615,0.000845298,0.081774773
1415,9609005,0.001426878,0.066172875,0.004142316,1.11E-21,0.00437183,0.001426878,0.001468318,0.322230841,0.00165873,0.002549867,0.013863156,0.019230769,0.002549867,0.050322443
1416,9804021,0.000211108,0.133743141,0.006627834,1.27E-13,0.002656763,0.000211108,0.000226265,0.653936714,0.003316757,0.000439415,0.014896097,0.023076923,0.000439415,0.232746014
1417,7253,0.000501747,0.326801483,0.019883832,4.14E-06,0.038012304,0.000501747,0.000492247,0.469188235,0.00165873,0.000992003,0.029357271,0.088461538,0.000992003,0.119517506
1418,8149,0.00101168,0.447976036,0.01905534,5.48E-05,0.058954505,0.00101168,0.001065132,0.334222496,0.004975115,0.005686553,0.00777424,0.073076923,0.005686553,0.119517506
1419,9605073,2.84E-05,0.05616409,0.009941823,2.10E-23,0.008364949,2.84E-05,3.02E-05,0.24056396,0.00165873,0.000943102,0.00173969,0.036538462,0.000943102,0.031450918
1420,8180,0.000373094,0.371788865,0.009941823,7.74E-06,0.014810333,0.000373094,0.000383929,0,0.000829365,3.51E-06,0.03251046,0.048076923,3.51E-06,0.106936542
1421,9806151,1.04E-05,0.162935019,0.018226827,1.64E-15,0.028339366,1.04E-05,1.05E-05,0.052394977,0.000829365,0.001054877,0.005599628,0.076923077,0.001054877,0.006291814
1422,9912106,0.000140933,0.135652986,0.013255833,6.91E-16,0.014886465,0.000140933,0.000144425,0.098162819,0.005804315,0.001418145,0.015222289,0.042307692,0.001418145,0.012579552
1423,9139,0.002233883,0.402577854,0.016569843,8.75E-05,0.037033044,0.002233883,0.002304777,0,0.006633494,0.004757423,0.004675417,0.048076923,0.004757423,0.056612846
1424,9240,4.30E-05,0.389512888,0.009113331,0.000100218,0.028924708,4.30E-05,5.64E-05,0.02134196,0.00165873,2.11E-05,0.004512321,0.042307692,2.11E-05,0.176131763
