,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
2128,2128,202056,0.006599078,0.591260867,0.023197842,0.001892308,0.149751567,0.006599078,0.006779174,0.000329418,0.006633494,0.014191932,0.028922349,0.073076923,0.014191932,0.075484212
2129,2129,202126,0.006119729,0.736374747,0.044738844,0.006677581,0.210628146,0.006119729,0.006116445,0.256724919,0.005804315,0.017708164,0.113550664,0.186538462,0.017708164,0.018870113
2130,2130,203023,0.0,0.574472818,0.023197842,0.00235863,0.09877303,0.0,0.0,0.000658836,0.0,3.17e-19,0.123451132,0.101923077,3.17e-19,0.050322443
2132,2132,203057,0.000830396,0.537004279,0.025683339,0.001037266,0.095805547,0.000830396,0.000848495,0.001921604,0.00165873,0.005721483,0.03772953,0.115384615,0.005721483,0.176131763
2133,2133,203173,0.000568412,0.540628872,0.026511831,0.000233826,0.084978132,0.000568412,0.000598159,0.0,0.00165873,0.0049181,0.073321416,0.117307692,0.0049181,0.100646139
2135,2135,205100,0.003877132,0.724081597,0.059651867,0.004139128,0.347657513,0.003877132,0.003953625,0.500268615,0.004145936,0.006496922,0.097036112,0.238461539,0.006496922,0.012579552
2136,2136,205204,0.006675802,0.702394364,0.027340344,0.003493232,0.132823842,0.006675802,0.006735967,0.000658836,0.013267008,0.00782425,0.032619191,0.071153846,0.00782425,0.106936542
2138,2138,206094,0.000114618,0.827091031,0.052195355,0.038275059,0.570508734,0.000114618,0.000107115,0.106720969,0.000829365,0.001033919,0.193069183,0.209615385,0.001033919,0.081774773
2139,2139,207027,0.003877132,0.694779472,0.03645384,0.001351094,0.158423384,0.003877132,0.00394159,0.361762614,0.004975115,0.004296352,0.118316328,0.146153846,0.004296352,0.069193809
2140,2140,209228,0.000464905,0.81446944,0.023197842,0.008053293,0.275851686,0.000464905,0.000463964,0.183413081,0.000829365,5.74e-05,0.165976771,0.111538462,5.74e-05,0.006291814
2141,2141,210007,0.000590634,0.66066508,0.01905534,0.001566524,0.151809145,0.000590634,0.000594548,0.000988253,0.000829365,8.31e-06,0.036859685,0.078846154,8.31e-06,0.245326826
2142,2142,211162,0.0,0.667460536,0.019883832,0.001186564,0.16738927,0.0,0.0,0.000988253,0.0,3.17e-19,0.056801971,0.094230769,3.17e-19,0.037741479
2143,2143,212136,0.001818685,0.749971844,0.024026334,0.002741944,0.11691573,0.001818685,0.001799291,0.01431974,0.002487558,0.000622447,0.143479859,0.092307692,0.000622447,0.157260397
2144,2144,301048,0.0,0.661509005,0.004970829,0.000691145,0.021889638,0.0,0.0,0.00203141,0.0,3.17e-19,0.071498004,0.032692308,3.17e-19,0.025160516
2146,2146,9702038,0.000120466,0.074878103,0.024026334,5.63e-19,0.006051406,0.000120466,0.000126973,0.001619638,0.02155888,0.021762453,0.000652384,0.011538462,0.021762453,0.081774773
2149,2149,9708117,0.004362505,0.17653408,0.023197842,3.84e-14,0.040089111,0.004362505,0.004477165,0.005852656,0.009950251,0.023136447,0.009677027,0.057692308,0.023136447,0.094355737
2150,2150,9908072,0.00226897,0.339461372,0.052195355,5.12e-06,0.054652459,0.00226897,0.002292742,0.000658836,0.026533995,0.064838163,0.013645695,0.128846154,0.064838163,0.0
2151,2151,9909172,0.013172601,0.371391609,0.064622861,1.64e-05,0.087971595,0.013172601,0.013364879,0.044101253,0.028192374,0.028523653,0.053001835,0.173076923,0.028523653,0.125808067
2155,2155,9912204,0.000894723,0.332306482,0.038939357,2.9e-05,0.032267712,0.000894723,0.000932743,0.000329418,0.025704816,0.021685608,0.00858972,0.069230769,0.021685608,0.106936542
2156,2156,9908017,4.64e-05,0.285117369,0.016569843,1.28e-06,0.033903906,4.64e-05,4.78e-05,0.081795702,0.000829365,0.000101296,0.005490897,0.071153846,0.000101296,0.138388872
2157,2157,9912144,0.001543836,0.223248497,0.014912838,1.6e-12,0.01948239,0.001543836,0.001612742,0.068014023,0.009950251,0.003346264,0.003261919,0.025,0.003346264,0.182422166
2159,2159,103177,0.001988273,0.488544596,0.029825841,0.000109875,0.105385913,0.001988273,0.002058052,0.0,0.00165873,0.000817355,0.0673782,0.123076923,0.000817355,0.025160516
2160,2160,110041,0.000289469,0.598512102,0.030654353,0.000294124,0.141345958,0.000289469,0.000320141,0.076777776,0.002487558,0.003213531,0.108281034,0.140384615,0.003213531,0.0
2164,2164,9612131,0.002959018,0.114057949,0.040596342,2.19e-17,0.021145498,0.002959018,0.002966724,0.445220687,0.028192374,0.05463583,0.012504023,0.065384615,0.05463583,0.006291814
2167,2167,9608105,0.002725104,0.077173762,0.019883832,3.9e-19,0.010871411,0.002725104,0.002834334,0.193931759,0.011608629,0.021588713,0.008154798,0.042307692,0.021588713,0.132098469
2168,2168,9804111,0.02328297,0.306252478,0.038110845,7.58e-06,0.034365521,0.02328297,0.023166259,0.297312481,0.023217238,0.01308529,0.011307986,0.065384615,0.01308529,0.125808067
2169,2169,9709228,0.011206901,0.145194212,0.017398335,3.02e-15,0.013331913,0.011206901,0.011710193,0.218317925,0.007462693,0.01217607,0.004403591,0.042307692,0.01217607,0.0
2170,2170,9708085,0.00774175,0.184821826,0.033968343,5.41e-14,0.053176173,0.00774175,0.007679541,0.002426711,0.01077943,0.013300317,0.013536964,0.1,0.013300317,0.0
2173,2173,9610125,0.009164009,0.126077696,0.034796855,2.17e-18,0.03814311,0.009164009,0.009211225,0.002251022,0.013267008,0.016400396,0.006360742,0.111538462,0.016400396,0.075484212
2176,2176,12254,0.000305258,0.450259228,0.009113331,5.5e-05,0.027579986,0.000305258,0.00031292,0.616566477,0.000829365,0.000581929,0.00858972,0.044230769,0.000581929,0.169841202
2178,2178,9702154,0.000695896,0.100559836,0.030654353,1.05e-17,0.007936194,0.000695896,0.000722123,0.04241713,0.025704816,0.04082016,0.001413498,0.026923077,0.04082016,0.157260397
2179,2179,9611050,0.014647081,0.078630583,0.265120002,6.21e-21,0.008723429,0.014647081,0.016039443,0.001949055,0.257048099,0.116934185,0.001467864,0.038461538,0.116934185,0.006291814
2181,2181,9903139,0.001602314,0.280668864,0.009941823,2.71e-07,0.010668543,0.001602314,0.001721061,0.668677039,0.004145936,0.002417134,0.002663901,0.025,0.002417134,0.012579552
2182,2182,9608116,0.000407011,0.069014304,0.027340344,5.050000000000001e-21,0.00206979,0.000407011,0.00045915,0.000494127,0.025704816,0.010121017,0.000326192,0.009615385,0.010121017,0.006291814
2183,2183,9910172,0.000865484,0.252591875,0.032311338,2.26e-08,0.012972438,0.000865484,0.00093876,0.0,0.023217238,0.01321942,0.004240495,0.036538462,0.01321942,0.018870113
2186,2186,9906163,6.78e-05,0.08526375,0.017398335,2.04e-19,0.013854298,6.78e-05,6.62e-05,0.277933407,0.00165873,0.000463866,0.066610018,0.071153846,0.000463866,0.006291814
2192,2192,211269,0.001105246,0.732147718,0.018226827,0.004349082,0.078589957,0.001105246,0.001209557,0.018275998,0.004145936,0.000431032,0.030009655,0.055769231,0.000431032,0.025160516
2194,2194,211102,0.000489466,0.644077776,0.021540837,0.000704299,0.048604858,0.000489466,0.000503079,0.074505403,0.005804315,0.001355272,0.043872811,0.075,0.001355272,0.157260397
2195,2195,211182,0.00202336,0.850838313,0.038110845,0.015934364,0.333569745,0.00202336,0.002052034,0.001438458,0.004975115,0.004415113,0.203165366,0.157692308,0.004415113,0.100646139
2196,2196,302226,0.0,0.566554619,0.009941823,9.55e-05,0.027104447,0.0,0.0,0.000494127,0.0,3.17e-19,0.072681537,0.05,3.17e-19,0.031450918
2197,2197,9611230,0.014568895,0.103537131,0.183926947,5.85e-18,0.012622311,0.014568895,0.01539218,0.001866701,0.176616914,0.182497348,0.002120247,0.042307692,0.182497348,0.157260397
2198,2198,9702187,0.0103644,0.116434404,0.101076887,1.52e-16,0.011147083,0.0103644,0.011128583,0.444272263,0.092039793,0.056713098,0.001576594,0.042307692,0.056713098,0.050322443
2200,2200,9902033,0.008734542,0.143841874,0.020712345,4.9e-16,0.014169649,0.008734542,0.009081905,0.370323233,0.011608629,0.010403877,0.013917521,0.051923077,0.010403877,0.075484212
2205,2205,9911113,0.006553231,0.391635406,0.022369329,2.31e-05,0.053349304,0.006553231,0.006775563,0.0,0.002487558,0.002982995,0.075183972,0.096153846,0.002982995,0.0
2206,2206,9808111,0.007700698,0.153535076,0.021540837,5.03e-16,0.014626081,0.007700698,0.007974047,0.07384679,0.01077943,0.007350673,0.008861547,0.053846154,0.007350673,0.031450918
2214,2214,112126,0.004473614,0.590341581,0.01905534,0.001375393,0.098102773,0.004473614,0.004507253,0.000329418,0.006633494,0.003695561,0.028433061,0.065384615,0.003695561,0.031450918
2219,2219,9702014,0.003695849,0.102649504,0.065451374,7.31e-18,0.009442618,0.003695849,0.003833272,0.063778239,0.055555548,0.168804911,0.002663901,0.044230769,0.168804911,0.062903248
2220,2220,9703100,0.001245595,0.110897664,0.016569843,4.35e-17,0.011353543,0.001245595,0.001299822,0.093507101,0.01077943,0.028053429,0.001957151,0.030769231,0.028053429,0.018870113
2222,2222,9712071,0.019932554,0.19121936,0.033968343,2.13e-13,0.034630562,0.019932554,0.019824814,0.0,0.018242123,0.014109149,0.007448049,0.071153846,0.014109149,0.025160516
2224,2224,9804060,0.006151834,0.329939675,0.034796855,3.02e-05,0.070968139,0.006151834,0.006141238,0.373661962,0.004975115,0.006315288,0.018429843,0.134615385,0.006315288,0.018870113
2225,2225,9810257,0.005573012,0.275232037,0.009113331,6.81e-07,0.00805493,0.005573012,0.005764952,0.563980909,0.004145936,0.004226492,0.001794055,0.026923077,0.004226492,0.182422166
2226,2226,9712241,0.006640306,0.115485583,0.013255833,8.64e-18,0.012103643,0.006640306,0.006896399,0.001592186,0.002487558,0.001138708,0.017125075,0.05,0.001138708,0.012579552
2229,2229,9909125,0.000284791,0.313765039,0.014084325,3.13e-06,0.033937114,0.000284791,0.000274407,0.013866814,0.004145936,0.00376542,0.006578203,0.048076923,0.00376542,0.062903248
2231,2231,4092,9.06e-06,0.428021823,0.017398335,2.08e-05,0.063576382,9.06e-06,9.27e-06,0.782020932,0.000829365,0.004939058,0.018756035,0.088461538,0.004939058,0.088065176
2233,2233,9021,0.00052046,0.493993721,0.027340344,0.000303204,0.099428321,0.00052046,0.000531964,0.0,0.00165873,0.001383216,0.031096962,0.121153846,0.001383216,0.075484212
2234,2234,202125,1.4e-05,0.669043808,0.009113331,0.002897892,0.06425875,1.4e-05,2.33e-05,0.0,0.002487558,0.007201035,0.033162844,0.028846154,0.007201035,0.100646139
2235,2235,207074,0.000976593,0.683929917,0.014912838,0.001716275,0.058480111,0.000976593,0.001004955,0.167867442,0.000829365,3.7e-05,0.099319999,0.076923077,3.7e-05,0.195003129
2236,2236,303151,0.0,0.691772398,0.007456326,0.000806014,0.026983971,0.0,0.0,0.001317671,0.0,3.17e-19,0.266234028,0.038461538,3.17e-19,0.0
2239,2239,212233,5.75e-06,0.646410445,0.004142316,0.001002031,0.016076175,5.75e-06,5.98e-06,0.000329418,0.000829365,0.001068848,0.086782269,0.019230769,0.001068848,0.0
2242,2242,9703052,0.002537972,0.121046254,0.021540837,2.57e-17,0.013273919,0.002537972,0.002629733,0.702609047,0.015754565,0.019624057,0.00163096,0.032692308,0.019624057,0.075484212
2243,2243,9710014,0.005997216,0.140390252,0.038110845,5.28e-15,0.010242686,0.005997216,0.006646965,0.0,0.033167489,0.021936682,0.001141672,0.026923077,0.021936682,0.106936542
2250,2250,9612052,0.002181252,0.09434756,0.031482846,1.06e-18,0.005370306,0.002181252,0.002262653,0.000823545,0.029021553,0.023371175,0.000489288,0.009615385,0.023371175,0.025160516
2254,2254,9906027,0.003420999,0.284352561,0.029825841,6.09e-08,0.071232233,0.003420999,0.003478228,0.261375087,0.003316757,0.005637652,0.069371232,0.111538462,0.005637652,0.025160516
2255,2255,9801207,0.003169541,0.235931545,0.056337857,5.61e-12,0.185072407,0.003169541,0.003201414,0.000823545,0.004145936,0.008714258,0.073767212,0.230769231,0.008714258,0.559850277
2256,2256,9911114,0.001304073,0.301262817,0.01905534,1.32e-06,0.042298428,0.001304073,0.00130584,0.085567369,0.004975115,0.003367222,0.01451554,0.059615385,0.003367222,0.018870113
2257,2257,6247,0.008870505,0.425071001,0.018226827,3.99e-05,0.037325054,0.008870505,0.009023353,0.23995732,0.008291872,0.005490947,0.02055009,0.044230769,0.005490947,0.037741479
2260,2260,206141,0.000233914,0.695532404,0.019883832,0.003910847,0.151236581,0.000233914,0.000245522,0.433185512,0.002487558,0.001837302,0.037457704,0.084615385,0.001837302,0.0
2263,2263,9910100,0.000308767,0.295638651,0.005799321,1.14e-06,0.014951135,0.000308767,0.000326159,0.247411264,0.000829365,0.000109679,0.013319503,0.030769231,0.000109679,0.075484212
2268,2268,9711001,0.02647444,0.222858514,0.033968343,5.59e-13,0.068541655,0.02647444,0.027210572,0.001866701,0.004145936,0.00603585,0.026693371,0.126923077,0.00603585,0.018870113
2272,2272,9910126,0.003684153,0.412045947,0.026511831,1.5e-05,0.065448473,0.003684153,0.003767077,0.0,0.006633494,0.00629433,0.017723094,0.092307692,0.00629433,0.157260397
2274,2274,9908100,2.92e-05,0.28465514,0.003313824,3.1e-07,0.00926657,2.92e-05,2.91e-05,0.441223007,0.00165873,0.000421252,0.002609535,0.009615385,0.000421252,0.037741479
2281,2281,9908049,0.0,0.161116547,0.006627834,3.97e-13,0.011038554,0.0,0.0,0.547081494,0.0,3.17e-19,0.001576594,0.025,3.17e-19,0.257907789
2285,2285,3019,0.0,0.474527747,0.009941823,0.00011443,0.106648448,0.0,0.0,0.0,0.0,3.17e-19,0.009459565,0.063461538,3.17e-19,0.056612846
2287,2287,9802125,0.000305258,0.095466957,0.007456326,1.34e-18,0.006449823,0.000305258,0.000314124,0.570081322,0.000829365,0.000152992,0.012504023,0.034615385,0.000152992,0.006291814
2292,2292,9812027,0.008363671,0.31086969,0.037282352,9.71e-06,0.052642538,0.008363671,0.008184787,0.002552988,0.019900501,0.007989258,0.007176222,0.088461538,0.007989258,0.031450918
2300,2300,210294,0.0,0.302465754,0.017398335,1.75e-06,0.030119744,0.0,0.0,0.677601973,0.0,3.17e-19,0.042241852,0.086538462,3.17e-19,0.169841202
2302,2302,9703082,0.00669317,0.074237159,0.022369329,2.55e-19,0.006735021,0.00669317,0.006871967,0.282614207,0.014925366,0.004079788,0.027291389,0.042307692,0.004079788,0.062903248
2311,2311,9703166,0.010154403,0.102681805,0.177298948,2.08e-17,0.009752807,0.010154403,0.010758495,0.089340953,0.170812599,0.233772663,0.000761114,0.036538462,0.233772663,0.037741479
2312,2312,9703210,0.000812853,0.100903087,0.047224361,3.46e-17,0.008418265,0.000812853,0.000878583,0.317987751,0.038971803,0.07393574,0.001304768,0.038461538,0.07393574,0.088065176
2313,2313,9704043,0.00723901,0.149058576,0.038110845,4.54e-16,0.026569788,0.00723901,0.007531386,0.299399154,0.02155888,0.099765685,0.015657211,0.086538462,0.099765685,0.044031882
2314,2314,9808149,0.021589137,0.32822538,0.064622861,8.02e-06,0.049817029,0.021589137,0.023197672,0.325578292,0.048092875,0.038753021,0.003968668,0.078846154,0.038753021,0.056612846
2315,2315,9705011,0.015133039,0.16495148,0.053023868,5.74e-16,0.058640081,0.015133039,0.015399281,0.0,0.026533995,0.03293136,0.017451267,0.105769231,0.03293136,0.031450918
2316,2316,9801060,0.010754569,0.188154069,0.018226827,1.65e-12,0.025782608,0.010754569,0.010847978,0.000329418,0.009121051,0.004240464,0.011253621,0.038461538,0.004240464,0.226455459
2317,2317,9711083,0.007518479,0.18009255,0.014084325,5.81e-15,0.018986142,0.007518479,0.007773718,0.120264403,0.006633494,0.005211509,0.004403591,0.040384615,0.005211509,0.012579552
2319,2319,9907206,0.002456102,0.417309697,0.012427341,0.000109693,0.067430642,0.002456102,0.002503361,0.022972186,0.004975115,0.006427063,0.005001609,0.036538462,0.006427063,0.0
2321,2321,9706127,0.004081808,0.164619872,0.042253346,1.35e-14,0.044013721,0.004081808,0.003905484,0.23787408,0.023217238,0.077460564,0.009785757,0.092307692,0.077460564,0.056612846
2322,2322,9708082,0.001748511,0.198090281,0.035625347,1.39e-13,0.08134457,0.001748511,0.001672919,0.14264541,0.008291872,0.029430008,0.022452876,0.123076923,0.029430008,0.144679433
2323,2323,9708134,0.001192964,0.106153695,0.023197842,9.89e-17,0.003953917,0.001192964,0.001269734,0.118317026,0.018242123,0.016159382,0.00766551,0.025,0.016159382,0.044031882
2324,2324,9708168,0.018238487,0.173578086,0.01905534,2.86e-13,0.03981873,0.018238487,0.018347169,0.000329418,0.009950251,0.00921529,0.012449658,0.038461538,0.00921529,0.050322443
2327,2327,9711030,0.010259372,0.182916815,0.025683339,9.31e-14,0.041194083,0.010259372,0.010313547,0.367841192,0.005804315,0.001641695,0.014134983,0.082692308,0.001641695,0.157260397
2328,2328,9711143,0.007540526,0.186074018,0.023197842,4.05e-13,0.034702037,0.007540526,0.006411252,0.000329418,0.014096187,0.017556499,0.010927429,0.057692308,0.017556499,0.056612846
2331,2331,9811087,0.011288128,0.182497137,0.007456326,2.41e-13,0.010334366,0.011288128,0.012182582,0.001262768,0.002487558,0.001222539,0.002500805,0.023076923,0.001222539,0.169841202
2333,2333,9802103,0.002409319,0.130806676,0.01574133,5.07e-17,0.014741245,0.002409319,0.002389025,0.003228295,0.009950251,0.017046177,0.007719875,0.026923077,0.017046177,0.069193809
2335,2335,7191,0.012382672,0.491503102,0.101076887,0.000258868,0.116235121,0.012382672,0.012747945,0.000329418,0.066334998,0.124617808,0.010981794,0.15,0.124617808,0.069193809
2336,2336,9906162,0.000777766,0.214208473,0.012427341,3.1e-12,0.011196362,0.000777766,0.000800353,0.561885573,0.002487558,0.006978952,0.010709968,0.05,0.006978952,0.119517506
2342,2342,9803197,0.002304058,0.247251605,0.027340344,8.96e-12,0.117456307,0.002304058,0.002340883,0.000329418,0.004145936,0.003332292,0.042241852,0.109615385,0.003332292,0.088065176
2344,2344,9806191,0.000240932,0.162665522,0.014912838,2.08e-15,0.022018391,0.000240932,0.000240106,0.0,0.002487558,0.020912893,0.009840122,0.057692308,0.020912893,0.157260397
2347,2347,9805142,0.0,0.243631413,0.017398335,1.82e-11,0.077963354,0.0,0.0,0.113046822,0.000829365,0.007716038,0.176248554,0.076923077,0.007716038,0.094355737
2348,2348,2118,0.013731657,0.545054323,0.062137364,0.000123177,0.238073337,0.013731657,0.013856224,0.0,0.002487558,0.003066827,0.167769739,0.271153846,0.003066827,0.075484212
2349,2349,3219,0.002222188,0.48810103,0.029825841,0.000229098,0.116679935,0.002222188,0.002352919,0.000329418,0.004145936,0.00287122,0.031042596,0.126923077,0.00287122,0.006291814
2351,2351,6060,0.0013684,0.354382295,0.024026334,1.91e-05,0.055460027,0.0013684,0.001359999,0.000329418,0.009950251,0.030125808,0.024301297,0.071153846,0.030125808,0.025160516
2352,2352,9912133,0.003695849,0.258790819,0.01905534,4.05e-08,0.050955053,0.003695849,0.003694865,0.001152962,0.004145936,0.007350603,0.0376208,0.071153846,0.007350603,0.0
2353,2353,9910015,0.000247949,0.112618334,0.006627834,1.73e-16,0.003719363,0.000247949,0.00025515,0.055710643,0.002487558,0.003430095,0.007882971,0.026923077,0.003430095,0.037741479
2356,2356,103067,0.001111094,0.437603066,0.045567356,3.68e-05,0.01227873,0.001111094,0.001299822,0.000329418,0.04228856,0.024044619,0.000706749,0.019230769,0.024044619,0.113227103
2360,2360,106020,0.000279528,0.458704132,0.024026334,0.000173285,0.118201838,0.000279528,0.00029246,0.0,0.004145936,0.00674143,0.022344146,0.101923077,0.00674143,0.157260397
2361,2361,9910229,0.000328065,0.346148755,0.007456326,1.27e-05,0.015137978,0.000328065,0.000300283,0.000603933,0.000829365,0.000789411,0.026040987,0.026923077,0.000789411,0.163550799
2363,2363,112083,0.0,0.599703892,0.011598828,0.000378781,0.11087878,0.0,0.0,0.646294734,0.0,3.17e-19,0.032891017,0.061538462,3.17e-19,0.0
