,Rank,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality
3412,3413,,9308158.0,7133.0,9709210.0,7133.0,7133.0,7133.0,7133.0,7133.0,7133.0,7133.0,7133.0
3413,3414,5199.0,2047.0,7134.0,10012.0,7134.0,7134.0,7134.0,7134.0,7134.0,7134.0,7134.0,7134.0
3414,3415,9705079.0,2046.0,7135.0,10020.0,7135.0,7135.0,7135.0,7135.0,7135.0,7135.0,7135.0,7135.0
3415,3416,9707156.0,2049.0,7136.0,10031.0,7136.0,7136.0,7136.0,7136.0,7136.0,7136.0,7136.0,7136.0
3416,3417,,2050.0,7137.0,10033.0,7137.0,7137.0,7137.0,7137.0,7137.0,7137.0,7137.0,7137.0
3417,3418,,2051.0,7138.0,10075.0,7138.0,7138.0,7138.0,7138.0,7138.0,7138.0,7138.0,7138.0
3418,3419,,2052.0,7139.0,2004.0,7139.0,7139.0,7139.0,7139.0,7139.0,7139.0,7139.0,7139.0
3419,3420,,9308157.0,7140.0,10099.0,7140.0,7140.0,7140.0,7140.0,7140.0,7140.0,7140.0,7140.0
3420,3421,9708168.0,2054.0,7141.0,10107.0,7141.0,7141.0,7141.0,7141.0,7141.0,7141.0,7141.0,7141.0
3421,3422,9711166.0,2053.0,7142.0,10128.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0
3422,3423,,2056.0,7143.0,10130.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0
3423,3424,,2057.0,7144.0,10135.0,7144.0,7144.0,7144.0,7144.0,7144.0,7144.0,7144.0,7144.0
3424,3425,,2058.0,7145.0,10152.0,7145.0,7145.0,7145.0,7145.0,7145.0,7145.0,7145.0,7145.0
3425,3426,,2060.0,7146.0,10155.0,7146.0,7146.0,7146.0,7146.0,7146.0,7146.0,7146.0,7146.0
3426,3427,,2061.0,7147.0,10173.0,7147.0,7147.0,7147.0,7147.0,7147.0,7147.0,7147.0,7147.0
3427,3428,9706121.0,2062.0,7148.0,10225.0,7148.0,7148.0,7148.0,7148.0,7148.0,7148.0,7148.0,7148.0
3428,3429,7075.0,2063.0,7149.0,10246.0,7149.0,7149.0,7149.0,7149.0,7149.0,7149.0,7149.0,7149.0
3429,3430,12074.0,2065.0,7150.0,10265.0,7150.0,7150.0,7150.0,7150.0,7150.0,7150.0,7150.0,7150.0
3430,3431,,2066.0,7151.0,10270.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0
3431,3432,,2067.0,7152.0,9710019.0,7152.0,7152.0,7152.0,7152.0,7152.0,7152.0,7152.0,7152.0
3432,3433,,2068.0,7153.0,9710048.0,7153.0,7153.0,7153.0,7153.0,7153.0,7153.0,7153.0,7153.0
3433,3434,,2069.0,7154.0,9710051.0,7154.0,7154.0,7154.0,7154.0,7154.0,7154.0,7154.0,7154.0
3434,3435,9705041.0,2070.0,7155.0,9710072.0,7155.0,7155.0,7155.0,7155.0,7155.0,7155.0,7155.0,7155.0
3435,3436,,2071.0,7156.0,9710125.0,7156.0,7156.0,7156.0,7156.0,7156.0,7156.0,7156.0,7156.0
3436,3437,,2072.0,7157.0,9710162.0,7157.0,7157.0,7157.0,7157.0,7157.0,7157.0,7157.0,7157.0
3437,3438,,2073.0,7158.0,9710165.0,7158.0,7158.0,7158.0,7158.0,7158.0,7158.0,7158.0,7158.0
3438,3439,4106.0,2074.0,7159.0,9710166.0,7159.0,7159.0,7159.0,7159.0,7159.0,7159.0,7159.0,7159.0
3439,3440,,2075.0,7160.0,9710177.0,7160.0,7160.0,7160.0,7160.0,7160.0,7160.0,7160.0,7160.0
3440,3441,,2076.0,7161.0,9710189.0,7161.0,7161.0,7161.0,7161.0,7161.0,7161.0,7161.0,7161.0
3441,3442,6073.0,2077.0,7162.0,9710199.0,7162.0,7162.0,7162.0,7162.0,7162.0,7162.0,7162.0,7162.0
3442,3443,9037.0,2078.0,7164.0,9710244.0,7164.0,7164.0,7164.0,7164.0,7164.0,7164.0,7164.0,7164.0
3443,3444,,2079.0,7165.0,9710245.0,7165.0,7165.0,7165.0,7165.0,7165.0,7165.0,7165.0,7165.0
3444,3445,9707124.0,2082.0,7166.0,9710250.0,7166.0,7166.0,7166.0,7166.0,7166.0,7166.0,7166.0,7166.0
3445,3446,,2084.0,7167.0,11007.0,7167.0,7167.0,7167.0,7167.0,7167.0,7167.0,7167.0,7167.0
3446,3447,,2085.0,7168.0,11050.0,7168.0,7168.0,7168.0,7168.0,7168.0,7168.0,7168.0,7168.0
3447,3448,,2086.0,7169.0,11066.0,7169.0,7169.0,7169.0,7169.0,7169.0,7169.0,7169.0,7169.0
3448,3449,7198.0,2087.0,7170.0,11076.0,7170.0,7170.0,7170.0,7170.0,7170.0,7170.0,7170.0,7170.0
3449,3450,,2088.0,7171.0,11081.0,7171.0,7171.0,7171.0,7171.0,7171.0,7171.0,7171.0,7171.0
3450,3451,,2090.0,7172.0,11169.0,7172.0,7172.0,7172.0,7172.0,7172.0,7172.0,7172.0,7172.0
3451,3452,9707131.0,2091.0,7173.0,11178.0,7173.0,7173.0,7173.0,7173.0,7173.0,7173.0,7173.0,7173.0
3452,3453,11118.0,2092.0,7174.0,11196.0,7174.0,7174.0,7174.0,7174.0,7174.0,7174.0,7174.0,7174.0
3453,3454,,2093.0,7175.0,11273.0,7175.0,7175.0,7175.0,7175.0,7175.0,7175.0,7175.0,7175.0
3454,3455,,2094.0,7176.0,9711019.0,7176.0,7176.0,7176.0,7176.0,7176.0,7176.0,7176.0,7176.0
3455,3456,9708136.0,2095.0,7177.0,9711027.0,7177.0,7177.0,7177.0,7177.0,7177.0,7177.0,7177.0,7177.0
3456,3457,,2096.0,7178.0,9711038.0,7178.0,7178.0,7178.0,7178.0,7178.0,7178.0,7178.0,7178.0
3457,3458,,2098.0,7179.0,9711098.0,7179.0,7179.0,7179.0,7179.0,7179.0,7179.0,7179.0,7179.0
3458,3459,,2099.0,7181.0,9711171.0,7181.0,7181.0,7181.0,7181.0,7181.0,7181.0,7181.0,7181.0
3459,3460,10149.0,2100.0,7182.0,9711203.0,7182.0,7182.0,7182.0,7182.0,7182.0,7182.0,7182.0,7182.0
3460,3461,,2101.0,7183.0,12016.0,7183.0,7183.0,7183.0,7183.0,7183.0,7183.0,7183.0,7183.0
3461,3462,,2102.0,7184.0,12021.0,7184.0,7184.0,7184.0,7184.0,7184.0,7184.0,7184.0,7184.0
3462,3463,7133.0,2103.0,7185.0,12098.0,7185.0,7185.0,7185.0,7185.0,7185.0,7185.0,7185.0,7185.0
3463,3464,,2104.0,7186.0,12112.0,7186.0,7186.0,7186.0,7186.0,7186.0,7186.0,7186.0,7186.0
3464,3465,,2105.0,7187.0,12125.0,7187.0,7187.0,7187.0,7187.0,7187.0,7187.0,7187.0,7187.0
3465,3466,,2106.0,7188.0,12132.0,7188.0,7188.0,7188.0,7188.0,7188.0,7188.0,7188.0,7188.0
3466,3467,9701143.0,2107.0,7189.0,12140.0,7189.0,7189.0,7189.0,7189.0,7189.0,7189.0,7189.0,7189.0
3467,3468,9703194.0,2108.0,7191.0,12149.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0
3468,3469,7212.0,2110.0,7192.0,12151.0,7192.0,7192.0,7192.0,7192.0,7192.0,7192.0,7192.0,7192.0
3469,3470,,2111.0,7194.0,12162.0,7194.0,7194.0,7194.0,7194.0,7194.0,7194.0,7194.0,7194.0
3470,3471,,2114.0,7195.0,12223.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0,7195.0
3471,3472,,2116.0,7197.0,12226.0,7197.0,7197.0,7197.0,7197.0,7197.0,7197.0,7197.0,7197.0
3472,3473,,2117.0,7198.0,12233.0,7198.0,7198.0,7198.0,7198.0,7198.0,7198.0,7198.0,7198.0
3473,3474,,2118.0,7199.0,9712006.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0,7199.0
3474,3475,,2119.0,7200.0,9712051.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0,7200.0
3475,3476,,2120.0,7202.0,9712060.0,7202.0,7202.0,7202.0,7202.0,7202.0,7202.0,7202.0,7202.0
3476,3477,,2121.0,7203.0,9712076.0,7203.0,7203.0,7203.0,7203.0,7203.0,7203.0,7203.0,7203.0
3477,3478,3067.0,2122.0,7204.0,9712079.0,7204.0,7204.0,7204.0,7204.0,7204.0,7204.0,7204.0,7204.0
3478,3479,9061.0,2123.0,7205.0,9712103.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0
3479,3480,,2125.0,7206.0,9712132.0,7206.0,7206.0,7206.0,7206.0,7206.0,7206.0,7206.0,7206.0
3480,3481,,2126.0,7207.0,9712137.0,7207.0,7207.0,7207.0,7207.0,7207.0,7207.0,7207.0,7207.0
3481,3482,,2127.0,7208.0,9712140.0,7208.0,7208.0,7208.0,7208.0,7208.0,7208.0,7208.0,7208.0
3482,3483,,2128.0,7209.0,9712161.0,7209.0,7209.0,7209.0,7209.0,7209.0,7209.0,7209.0,7209.0
3483,3484,,2129.0,7210.0,9712182.0,7210.0,7210.0,7210.0,7210.0,7210.0,7210.0,7210.0,7210.0
3484,3485,,2130.0,7211.0,9712196.0,7211.0,7211.0,7211.0,7211.0,7211.0,7211.0,7211.0,7211.0
3485,3486,,2131.0,7212.0,9712218.0,7212.0,7212.0,7212.0,7212.0,7212.0,7212.0,7212.0,7212.0
3486,3487,3216.0,2132.0,7213.0,9712223.0,7213.0,7213.0,7213.0,7213.0,7213.0,7213.0,7213.0,7213.0
3487,3488,,2133.0,7214.0,9712224.0,7214.0,7214.0,7214.0,7214.0,7214.0,7214.0,7214.0,7214.0
3488,3489,9710218.0,2134.0,7215.0,9407186.0,7215.0,7215.0,7215.0,7215.0,7215.0,7215.0,7215.0,7215.0
3489,3490,,2135.0,7216.0,9307008.0,7216.0,7216.0,7216.0,7216.0,7216.0,7216.0,7216.0,7216.0
3490,3491,5111.0,2136.0,7217.0,9307013.0,7217.0,7217.0,7217.0,7217.0,7217.0,7217.0,7217.0,7217.0
3491,3492,,2138.0,7219.0,9307040.0,7219.0,7219.0,7219.0,7219.0,7219.0,7219.0,7219.0,7219.0
3492,3493,,2139.0,7220.0,9307042.0,7220.0,7220.0,7220.0,7220.0,7220.0,7220.0,7220.0,7220.0
3493,3494,,2140.0,7221.0,9307065.0,7221.0,7221.0,7221.0,7221.0,7221.0,7221.0,7221.0,7221.0
3494,3495,3197.0,2141.0,7222.0,9307087.0,7222.0,7222.0,7222.0,7222.0,7222.0,7222.0,7222.0,7222.0
3495,3496,,2142.0,7223.0,9307092.0,7223.0,7223.0,7223.0,7223.0,7223.0,7223.0,7223.0,7223.0
3496,3497,,2143.0,7224.0,9307118.0,7224.0,7224.0,7224.0,7224.0,7224.0,7224.0,7224.0,7224.0
3497,3498,,2145.0,7225.0,1010.0,7225.0,7225.0,7225.0,7225.0,7225.0,7225.0,7225.0,7225.0
3498,3499,,2146.0,7226.0,9307183.0,7226.0,7226.0,7226.0,7226.0,7226.0,7226.0,7226.0,7226.0
3499,3500,6063.0,2147.0,7227.0,1066.0,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0
3500,3501,,2148.0,7228.0,1083.0,7228.0,7228.0,7228.0,7228.0,7228.0,7228.0,7228.0,7228.0
3501,3502,12221.0,2149.0,7229.0,1111.0,7229.0,7229.0,7229.0,7229.0,7229.0,7229.0,7229.0,7229.0
3502,3503,,2150.0,7230.0,1118.0,7230.0,7230.0,7230.0,7230.0,7230.0,7230.0,7230.0,7230.0
3503,3504,,2151.0,7231.0,1137.0,7231.0,7231.0,7231.0,7231.0,7231.0,7231.0,7231.0,7231.0
3504,3505,,2152.0,7232.0,1177.0,7232.0,7232.0,7232.0,7232.0,7232.0,7232.0,7232.0,7232.0
3505,3506,5206.0,2153.0,7233.0,1202.0,7233.0,7233.0,7233.0,7233.0,7233.0,7233.0,7233.0,7233.0
3506,3507,10066.0,2154.0,7234.0,9701005.0,7234.0,7234.0,7234.0,7234.0,7234.0,7234.0,7234.0,7234.0
3507,3508,,2155.0,7235.0,9701052.0,7235.0,7235.0,7235.0,7235.0,7235.0,7235.0,7235.0,7235.0
3508,3509,9711089.0,2156.0,7236.0,9701101.0,7236.0,7236.0,7236.0,7236.0,7236.0,7236.0,7236.0,7236.0
3509,3510,,2157.0,7237.0,9701103.0,7237.0,7237.0,7237.0,7237.0,7237.0,7237.0,7237.0,7237.0
3510,3511,9010.0,2158.0,7238.0,9701113.0,7238.0,7238.0,7238.0,7238.0,7238.0,7238.0,7238.0,7238.0
3511,3512,,2159.0,7239.0,9701124.0,7239.0,7239.0,7239.0,7239.0,7239.0,7239.0,7239.0,7239.0
3512,3513,3045.0,2160.0,7240.0,9701126.0,7240.0,7240.0,7240.0,7240.0,7240.0,7240.0,7240.0,7240.0
3513,3514,5226.0,2161.0,7241.0,9701161.0,7241.0,7241.0,7241.0,7241.0,7241.0,7241.0,7241.0,7241.0
3514,3515,7140.0,2162.0,7242.0,9308001.0,7242.0,7242.0,7242.0,7242.0,7242.0,7242.0,7242.0,7242.0
3515,3516,,2164.0,7243.0,9308021.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0,7243.0
3516,3517,,2165.0,7245.0,9308030.0,7245.0,7245.0,7245.0,7245.0,7245.0,7245.0,7245.0,7245.0
3517,3518,,2166.0,7246.0,9308046.0,7246.0,7246.0,7246.0,7246.0,7246.0,7246.0,7246.0,7246.0
3518,3519,,2167.0,7247.0,9308048.0,7247.0,7247.0,7247.0,7247.0,7247.0,7247.0,7247.0,7247.0
3519,3520,9705181.0,2169.0,7248.0,9308095.0,7248.0,7248.0,7248.0,7248.0,7248.0,7248.0,7248.0,7248.0
3520,3521,11160.0,2170.0,7249.0,2008.0,7249.0,7249.0,7249.0,7249.0,7249.0,7249.0,7249.0,7249.0
3521,3522,,2171.0,7250.0,2021.0,7250.0,7250.0,7250.0,7250.0,7250.0,7250.0,7250.0,7250.0
3522,3523,,2172.0,7252.0,2043.0,7252.0,7252.0,7252.0,7252.0,7252.0,7252.0,7252.0,7252.0
3523,3524,,2173.0,7253.0,2056.0,7253.0,7253.0,7253.0,7253.0,7253.0,7253.0,7253.0,7253.0
3524,3525,,2174.0,7254.0,2061.0,7254.0,7254.0,7254.0,7254.0,7254.0,7254.0,7254.0,7254.0
3525,3526,,2175.0,7255.0,2062.0,7255.0,7255.0,7255.0,7255.0,7255.0,7255.0,7255.0,7255.0
3526,3527,,2176.0,9901100.0,2194.0,9901100.0,9901100.0,9901100.0,9901100.0,9901100.0,9901100.0,9901100.0,9901100.0
3527,3528,,2179.0,9707001.0,2196.0,9707001.0,9707001.0,9707001.0,9707001.0,9707001.0,9707001.0,9707001.0,9707001.0
3528,3529,,2180.0,9707002.0,2209.0,9707002.0,9707002.0,9707002.0,9707002.0,9707002.0,9707002.0,9707002.0,9707002.0
3529,3530,9707262.0,2181.0,9707003.0,2212.0,9707003.0,9707003.0,9707003.0,9707003.0,9707003.0,9707003.0,9707003.0,9707003.0
3530,3531,10065.0,2182.0,9707004.0,2216.0,9707004.0,9707004.0,9707004.0,9707004.0,9707004.0,9707004.0,9707004.0,9707004.0
3531,3532,3248.0,2183.0,9707005.0,2217.0,9707005.0,9707005.0,9707005.0,9707005.0,9707005.0,9707005.0,9707005.0,9707005.0
3532,3533,6224.0,2184.0,9707006.0,2221.0,9707006.0,9707006.0,9707006.0,9707006.0,9707006.0,9707006.0,9707006.0,9707006.0
3533,3534,,2185.0,9707007.0,2225.0,9707007.0,9707007.0,9707007.0,9707007.0,9707007.0,9707007.0,9707007.0,9707007.0
3534,3535,,2186.0,9707008.0,9702009.0,9707008.0,9707008.0,9707008.0,9707008.0,9707008.0,9707008.0,9707008.0,9707008.0
3535,3536,,2187.0,9707009.0,9702019.0,9707009.0,9707009.0,9707009.0,9707009.0,9707009.0,9707009.0,9707009.0,9707009.0
3536,3537,,2188.0,9707010.0,9702025.0,9707010.0,9707010.0,9707010.0,9707010.0,9707010.0,9707010.0,9707010.0,9707010.0
3537,3538,,2189.0,9707011.0,9702072.0,9707011.0,9707011.0,9707011.0,9707011.0,9707011.0,9707011.0,9707011.0,9707011.0
3538,3539,,2190.0,9707012.0,9702087.0,9707012.0,9707012.0,9707012.0,9707012.0,9707012.0,9707012.0,9707012.0,9707012.0
3539,3540,,2191.0,9707013.0,9702088.0,9707013.0,9707013.0,9707013.0,9707013.0,9707013.0,9707013.0,9707013.0,9707013.0
3540,3541,11255.0,2192.0,9707014.0,9702138.0,9707014.0,9707014.0,9707014.0,9707014.0,9707014.0,9707014.0,9707014.0,9707014.0
3541,3542,,2193.0,9707016.0,9702162.0,9707016.0,9707016.0,9707016.0,9707016.0,9707016.0,9707016.0,9707016.0,9707016.0
3542,3543,,2194.0,9707017.0,9702178.0,9707017.0,9707017.0,9707017.0,9707017.0,9707017.0,9707017.0,9707017.0,9707017.0
3543,3544,,2195.0,9707018.0,9309040.0,9707018.0,9707018.0,9707018.0,9707018.0,9707018.0,9707018.0,9707018.0,9707018.0
3544,3545,,2196.0,9707019.0,9309059.0,9707019.0,9707019.0,9707019.0,9707019.0,9707019.0,9707019.0,9707019.0,9707019.0
3545,3546,,2197.0,9707020.0,9309094.0,9707020.0,9707020.0,9707020.0,9707020.0,9707020.0,9707020.0,9707020.0,9707020.0
3546,3547,,2198.0,9707021.0,9309107.0,9707021.0,9707021.0,9707021.0,9707021.0,9707021.0,9707021.0,9707021.0,9707021.0
3547,3548,,2199.0,9707022.0,3014.0,9707022.0,9707022.0,9707022.0,9707022.0,9707022.0,9707022.0,9707022.0,9707022.0
3548,3549,,2202.0,9707023.0,9309134.0,9707023.0,9707023.0,9707023.0,9707023.0,9707023.0,9707023.0,9707023.0,9707023.0
3549,3550,,2206.0,9707024.0,9309143.0,9707024.0,9707024.0,9707024.0,9707024.0,9707024.0,9707024.0,9707024.0,9707024.0
3550,3551,7046.0,2207.0,9707025.0,3047.0,9707025.0,9707025.0,9707025.0,9707025.0,9707025.0,9707025.0,9707025.0,9707025.0
3551,3552,,2210.0,9707027.0,3083.0,9707027.0,9707027.0,9707027.0,9707027.0,9707027.0,9707027.0,9707027.0,9707027.0
3552,3553,,2220.0,9707028.0,3098.0,9707028.0,9707028.0,9707028.0,9707028.0,9707028.0,9707028.0,9707028.0,9707028.0
3553,3554,,2221.0,9707029.0,3112.0,9707029.0,9707029.0,9707029.0,9707029.0,9707029.0,9707029.0,9707029.0,9707029.0
3554,3555,,2232.0,9707030.0,3114.0,9707030.0,9707030.0,9707030.0,9707030.0,9707030.0,9707030.0,9707030.0,9707030.0
3555,3556,,2246.0,9707031.0,3138.0,9707031.0,9707031.0,9707031.0,9707031.0,9707031.0,9707031.0,9707031.0,9707031.0
3556,3557,9706131.0,2248.0,9707032.0,3164.0,9707032.0,9707032.0,9707032.0,9707032.0,9707032.0,9707032.0,9707032.0,9707032.0
3557,3558,,2249.0,9707033.0,3170.0,9707033.0,9707033.0,9707033.0,9707033.0,9707033.0,9707033.0,9707033.0,9707033.0
3558,3559,9702142.0,2251.0,9707034.0,3202.0,9707034.0,9707034.0,9707034.0,9707034.0,9707034.0,9707034.0,9707034.0,9707034.0
3559,3560,11106.0,2252.0,9707035.0,3228.0,9707035.0,9707035.0,9707035.0,9707035.0,9707035.0,9707035.0,9707035.0,9707035.0
3560,3561,9711197.0,2258.0,9707036.0,3247.0,9707036.0,9707036.0,9707036.0,9707036.0,9707036.0,9707036.0,9707036.0,9707036.0
3561,3562,9193.0,2259.0,9707037.0,3267.0,9707037.0,9707037.0,9707037.0,9707037.0,9707037.0,9707037.0,9707037.0,9707037.0
3562,3563,,9702001.0,9707038.0,3270.0,9707038.0,9707038.0,9707038.0,9707038.0,9707038.0,9707038.0,9707038.0,9707038.0
3563,3564,,9702003.0,9707040.0,3291.0,9707040.0,9707040.0,9707040.0,9707040.0,9707040.0,9707040.0,9707040.0,9707040.0
3564,3565,,9702004.0,9707041.0,3292.0,9707041.0,9707041.0,9707041.0,9707041.0,9707041.0,9707041.0,9707041.0,9707041.0
3565,3566,4109.0,9702005.0,9707042.0,3296.0,9707042.0,9707042.0,9707042.0,9707042.0,9707042.0,9707042.0,9707042.0,9707042.0
3566,3567,5116.0,9702007.0,9707043.0,9703021.0,9707043.0,9707043.0,9707043.0,9707043.0,9707043.0,9707043.0,9707043.0,9707043.0
3567,3568,6028.0,9702008.0,9707044.0,9703050.0,9707044.0,9707044.0,9707044.0,9707044.0,9707044.0,9707044.0,9707044.0,9707044.0
3568,3569,,9702011.0,9707045.0,9703055.0,9707045.0,9707045.0,9707045.0,9707045.0,9707045.0,9707045.0,9707045.0,9707045.0
3569,3570,,9702020.0,9707046.0,9703077.0,9707046.0,9707046.0,9707046.0,9707046.0,9707046.0,9707046.0,9707046.0,9707046.0
3570,3571,,9702022.0,9707047.0,9703106.0,9707047.0,9707047.0,9707047.0,9707047.0,9707047.0,9707047.0,9707047.0,9707047.0
3571,3572,,9702023.0,9707048.0,9703107.0,9707048.0,9707048.0,9707048.0,9707048.0,9707048.0,9707048.0,9707048.0,9707048.0
3572,3573,,9702025.0,9707049.0,9703149.0,9707049.0,9707049.0,9707049.0,9707049.0,9707049.0,9707049.0,9707049.0,9707049.0
3573,3574,3262.0,9702027.0,9707050.0,9703157.0,9707050.0,9707050.0,9707050.0,9707050.0,9707050.0,9707050.0,9707050.0,9707050.0
3574,3575,9703008.0,9702028.0,9707051.0,9703168.0,9707051.0,9707051.0,9707051.0,9707051.0,9707051.0,9707051.0,9707051.0,9707051.0
3575,3576,,9702029.0,9707052.0,9703193.0,9707052.0,9707052.0,9707052.0,9707052.0,9707052.0,9707052.0,9707052.0,9707052.0
3576,3577,,9702032.0,9707053.0,9703213.0,9707053.0,9707053.0,9707053.0,9707053.0,9707053.0,9707053.0,9707053.0,9707053.0
3577,3578,5032.0,9702033.0,9707054.0,9310033.0,9707054.0,9707054.0,9707054.0,9707054.0,9707054.0,9707054.0,9707054.0,9707054.0
3578,3579,,9702034.0,9707055.0,9310040.0,9707055.0,9707055.0,9707055.0,9707055.0,9707055.0,9707055.0,9707055.0,9707055.0
3579,3580,,9702040.0,9707056.0,9310055.0,9707056.0,9707056.0,9707056.0,9707056.0,9707056.0,9707056.0,9707056.0,9707056.0
3580,3581,,9702043.0,9707057.0,9310061.0,9707057.0,9707057.0,9707057.0,9707057.0,9707057.0,9707057.0,9707057.0,9707057.0
3581,3582,3271.0,9702050.0,9707058.0,9310076.0,9707058.0,9707058.0,9707058.0,9707058.0,9707058.0,9707058.0,9707058.0,9707058.0
3582,3583,,9702051.0,9707059.0,9310077.0,9707059.0,9707059.0,9707059.0,9707059.0,9707059.0,9707059.0,9707059.0,9707059.0
3583,3584,,9702052.0,9707060.0,9310096.0,9707060.0,9707060.0,9707060.0,9707060.0,9707060.0,9707060.0,9707060.0,9707060.0
3584,3585,,9702056.0,9707061.0,9310110.0,9707061.0,9707061.0,9707061.0,9707061.0,9707061.0,9707061.0,9707061.0,9707061.0
3585,3586,,9702061.0,9707062.0,9310125.0,9707062.0,9707062.0,9707062.0,9707062.0,9707062.0,9707062.0,9707062.0,9707062.0
3586,3587,,9702062.0,9707063.0,9310138.0,9707063.0,9707063.0,9707063.0,9707063.0,9707063.0,9707063.0,9707063.0,9707063.0
3587,3588,,9702063.0,9707064.0,9310155.0,9707064.0,9707064.0,9707064.0,9707064.0,9707064.0,9707064.0,9707064.0,9707064.0
3588,3589,,9702064.0,9707065.0,4066.0,9707065.0,9707065.0,9707065.0,9707065.0,9707065.0,9707065.0,9707065.0,9707065.0
3589,3590,,9702070.0,9707066.0,9310198.0,9707066.0,9707066.0,9707066.0,9707066.0,9707066.0,9707066.0,9707066.0,9707066.0
3590,3591,,9702071.0,9707068.0,4127.0,9707068.0,9707068.0,9707068.0,9707068.0,9707068.0,9707068.0,9707068.0,9707068.0
3591,3592,,9702073.0,9707069.0,4122.0,9707069.0,9707069.0,9707069.0,9707069.0,9707069.0,9707069.0,9707069.0,9707069.0
3592,3593,,9702076.0,9707070.0,4140.0,9707070.0,9707070.0,9707070.0,9707070.0,9707070.0,9707070.0,9707070.0,9707070.0
3593,3594,,9702078.0,9707071.0,4143.0,9707071.0,9707071.0,9707071.0,9707071.0,9707071.0,9707071.0,9707071.0,9707071.0
3594,3595,,9702080.0,9707072.0,4153.0,9707072.0,9707072.0,9707072.0,9707072.0,9707072.0,9707072.0,9707072.0,9707072.0
3595,3596,12150.0,9702082.0,9707073.0,4162.0,9707073.0,9707073.0,9707073.0,9707073.0,9707073.0,9707073.0,9707073.0,9707073.0
3596,3597,,9702089.0,9707074.0,4182.0,9707074.0,9707074.0,9707074.0,9707074.0,9707074.0,9707074.0,9707074.0,9707074.0
3597,3598,,9702090.0,9707075.0,9704014.0,9707075.0,9707075.0,9707075.0,9707075.0,9707075.0,9707075.0,9707075.0,9707075.0
3598,3599,,9702091.0,9707076.0,9704024.0,9707076.0,9707076.0,9707076.0,9707076.0,9707076.0,9707076.0,9707076.0,9707076.0
3599,3600,,9702092.0,9707077.0,9704031.0,9707077.0,9707077.0,9707077.0,9707077.0,9707077.0,9707077.0,9707077.0,9707077.0
3600,3601,11264.0,9702093.0,9707078.0,9704036.0,9707078.0,9707078.0,9707078.0,9707078.0,9707078.0,9707078.0,9707078.0,9707078.0
3601,3602,,9702094.0,9707079.0,9704056.0,9707079.0,9707079.0,9707079.0,9707079.0,9707079.0,9707079.0,9707079.0,9707079.0
3602,3603,,9702096.0,9707080.0,9704073.0,9707080.0,9707080.0,9707080.0,9707080.0,9707080.0,9707080.0,9707080.0,9707080.0
3603,3604,,9702099.0,9707081.0,9704082.0,9707081.0,9707081.0,9707081.0,9707081.0,9707081.0,9707081.0,9707081.0,9707081.0
3604,3605,,9702101.0,9707082.0,9704090.0,9707082.0,9707082.0,9707082.0,9707082.0,9707082.0,9707082.0,9707082.0,9707082.0
3605,3606,3002.0,9702102.0,9707083.0,9704113.0,9707083.0,9707083.0,9707083.0,9707083.0,9707083.0,9707083.0,9707083.0,9707083.0
3606,3607,,9702103.0,9707084.0,9704128.0,9707084.0,9707084.0,9707084.0,9707084.0,9707084.0,9707084.0,9707084.0,9707084.0
3607,3608,,9702104.0,9707085.0,9704148.0,9707085.0,9707085.0,9707085.0,9707085.0,9707085.0,9707085.0,9707085.0,9707085.0
3608,3609,,9702107.0,9707086.0,9704165.0,9707086.0,9707086.0,9707086.0,9707086.0,9707086.0,9707086.0,9707086.0,9707086.0
3609,3610,,9702110.0,9707087.0,9704187.0,9707087.0,9707087.0,9707087.0,9707087.0,9707087.0,9707087.0,9707087.0,9707087.0
3610,3611,,9702112.0,9707088.0,9704211.0,9707088.0,9707088.0,9707088.0,9707088.0,9707088.0,9707088.0,9707088.0,9707088.0
3611,3612,11148.0,9702117.0,9707089.0,9311028.0,9707089.0,9707089.0,9707089.0,9707089.0,9707089.0,9707089.0,9707089.0,9707089.0
3612,3613,,9702121.0,9707090.0,9311047.0,9707090.0,9707090.0,9707090.0,9707090.0,9707090.0,9707090.0,9707090.0,9707090.0
3613,3614,,9702126.0,9707091.0,9311074.0,9707091.0,9707091.0,9707091.0,9707091.0,9707091.0,9707091.0,9707091.0,9707091.0
3614,3615,3185.0,9702129.0,9707092.0,9311109.0,9707092.0,9707092.0,9707092.0,9707092.0,9707092.0,9707092.0,9707092.0,9707092.0
