Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality,score
9510172,8.26E-23,2.92E-09,,7.64E-05,,,,,,,,,
9706105,2.86E-06,3.84E-07,,0.000687259,,,,,,,,,
9510173,0,0,,0.000267267,,,,,,,,,
9706107,2.35E-06,1.18E-06,,0.000267267,,,,,,,,,
9706108,0,0,,0.000305448,,,,,,,,,
9706109,0,0,,0.003398114,,,,,,,,,
9706110,0,0,,0.001985415,,,,,,,,,
9706111,1.31E-05,0,,3.82E-05,,,,,,,,,
9510174,2.31E-07,1.46E-09,,7.64E-05,,,,,,,,,
9706106,3.72E-16,0,,3.82E-05,,,,,,,,,
9706114,0,0,,3.82E-05,,,,,,,,,
9706115,0.000147158,7.11E-05,,0.000610897,,,,,,,,,
9510175,1.66E-08,7.29E-06,,0.000419992,,,,,,,,,
9706116,2.85E-16,0,,7.64E-05,,,,,,,,,
9706117,0,0,,0.000763621,,,,,,,,,
9706119,4.26E-07,6.56E-06,,0.000839983,,,,,,,,,
9706120,1.19E-06,6.41E-08,,0.000190905,,,,,,,,,
9706121,6.18E-05,6.04E-10,,0.000267267,,,,,,,,,
9706122,2.36E-06,0,,0.000114543,,,,,,,,,
9706123,7.62E-06,6.12E-08,,0.000419992,,,,,,,,,
9706124,0,0,,0.000267267,,,,,,,,,
9706125,4.63E-05,2.97E-06,,0.000458173,,,,,,,,,
9706118,1.47E-09,0,,7.64E-05,,,,,,,,,
9706127,7.83E-05,3.33E-05,,0.001718147,,,,,,,,,
9706128,1.61E-07,1.46E-09,,0.000114543,,,,,,,,,
9706129,0,0,,0.000229086,,,,,,,,,
9510176,-1.67E-22,1.36E-05,,7.64E-05,,,,,,,,,
9706131,5.82E-05,5.92E-06,,0.000458173,,,,,,,,,
9706132,0.000148454,1.74E-05,,0.000801802,,,,,,,,,
9706133,2.01E-07,1.43E-05,,0.000801802,,,,,,,,,
9706130,0,0,,7.64E-05,,,,,,,,,
9706135,3.26E-23,0,,0.000152724,,,,,,,,,
9706136,4.18E-07,0,,0.000114543,,,,,,,,,
9510179,1.45E-10,7.29E-10,,0.000114543,,,,,,,,,
9706138,3.18E-06,0,,7.64E-05,,,,,,,,,
9706139,0,0,,0.000190905,,,,,,,,,
9706140,0,0,,0.000267267,,,,,,,,,
9706141,0,0,,0.001107251,,,,,,,,,
9706142,5.98E-06,1.72E-06,,0.000381811,,,,,,,,,
9706143,1.85E-05,0.000216444,,0.001374518,,,,,,,,,
9706144,3.51E-06,1.57E-05,,0.000496354,,,,,,,,,
9706145,7.31E-05,6.87E-05,,0.00106907,,,,,,,,,
9706146,1.97E-10,2.92E-09,,0.000114543,,,,,,,,,
9706147,0,0,,3.82E-05,,,,,,,,,
9706148,0,0,,0.000229086,,,,,,,,,
9706149,5.41E-08,0,,7.64E-05,,,,,,,,,
9706150,1.91E-07,1.60E-08,,0.000152724,,,,,,,,,
9706151,0.000154065,3.29E-05,,0.001107251,,,,,,,,,
9706152,5.07E-06,2.48E-08,,0.000267267,,,,,,,,,
9706153,7.57E-05,6.54E-05,,0.001107251,,,,,,,,,
9706154,4.08E-06,6.35E-06,,0.000496354,,,,,,,,,
9706155,0.000229851,5.24E-07,,0.000763621,,,,,,,,,
9706156,9.07E-05,2.12E-06,,0.000229086,,,,,,,,,
9706157,4.36E-05,2.19E-09,,0.000229086,,,,,,,,,
9706158,0,0,,0.000496354,,,,,,,,,
9510182,0,0,,0.002252682,,,,,,,,,
9706159,2.28E-08,1.17E-08,,0.000229086,,,,,,,,,
9706161,1.22E-06,0,,0.000152724,,,,,,,,,
9706162,3.20E-22,1.02E-08,,7.64E-05,,,,,,,,,
9706163,8.21E-12,0,,0.000267267,,,,,,,,,
9510184,9.31E-08,8.30E-08,,0.000229086,,,,,,,,,
9706165,0.000190275,4.64E-06,,0.000534535,,,,,,,,,
9706166,-1.31E-22,8.75E-09,,0.000152724,,,,,,,,,
9706160,4.21E-07,0,,7.64E-05,,,,,,,,,
9706168,0.000253478,8.48E-05,,0.001489061,,,,,,,,,
9706169,4.73E-08,9.52E-09,,0.000305448,,,,,,,,,
9706164,1.00E-11,0,,3.82E-05,,,,,,,,,
9706171,4.15E-05,0.000129838,,0.000687259,,,,,,,,,
9706167,6.30E-12,7.83E-07,,0.000152724,,,,,,,,,
9706173,2.65E-09,0,,0.000229086,,,,,,,,,
9706170,7.30E-08,6.95E-07,,0.000305448,,,,,,,,,
9706175,0,0,,0.00106907,,,,,,,,,
9706176,5.05E-08,3.35E-08,,0.000229086,,,,,,,,,
9706174,0,0,,3.82E-05,,,,,,,,,
9706178,8.92E-07,5.83E-09,,0.000190905,,,,,,,,,
9706179,7.65E-08,1.32E-05,,0.000229086,,,,,,,,,
9706180,1.31E-09,2.19E-08,,0.000267267,,,,,,,,,
9706177,0,0,,0.000114543,,,,,,,,,
9510188,3.86E-07,2.40E-08,,0.000190905,,,,,,,,,
9706183,7.78E-06,0,,0.000610897,,,,,,,,,
9706184,1.14E-07,3.16E-09,,0.000229086,,,,,,,,,
9706182,2.36E-10,4.37E-09,,0.000114543,,,,,,,,,
9706186,7.35E-06,2.22E-06,,0.000458173,,,,,,,,,
9706187,1.75E-05,1.37E-06,,0.000267267,,,,,,,,,
9706188,4.71E-08,7.63E-08,,0.000305448,,,,,,,,,
9706189,5.79E-07,7.43E-08,,7.64E-05,,,,,,,,,
9706190,7.02E-10,1.68E-07,,0.000267267,,,,,,,,,
9706191,3.66E-07,0,,0.000305448,,,,,,,,,
9706192,5.02E-05,6.12E-05,,0.001259975,,,,,,,,,
9706193,4.63E-10,1.02E-08,,0.000152724,,,,,,,,,
9706194,0.000199804,0.000317076,,0.000839983,,,,,,,,,
9706195,0,0,,0.000610897,,,,,,,,,
9706196,0.000102687,2.70E-05,,0.000801802,,,,,,,,,
9706197,0,0,,3.82E-05,,,,,,,,,
9706198,1.62E-07,2.41E-07,,0.000381811,,,,,,,,,
9706199,1.41E-06,1.03E-08,,0.000267267,,,,,,,,,
9706200,1.71E-06,5.26E-10,,0.000152724,,,,,,,,,
9706201,1.17E-06,7.29E-10,,0.000229086,,,,,,,,,
9706202,-4.62E-22,0,,7.64E-05,,,,,,,,,
9706203,2.06E-07,2.21E-06,,0.000801802,,,,,,,,,
9706204,0.000152761,2.31E-05,,0.001336337,,,,,,,,,
9706206,2.77E-08,7.29E-09,,0.000152724,,,,,,,,,
9706207,0,0,,0.000381811,,,,,,,,,
9706208,0.000125404,2.32E-05,,0.000916345,,,,,,,,,
9510193,0,0,,3.82E-05,,,,,,,,,
9706210,0.000149485,1.54E-05,,0.001412699,,,,,,,,,
9706211,0.000330949,2.28E-06,,0.001221794,,,,,,,,,
9706212,5.41E-08,0,,7.64E-05,,,,,,,,,
9706213,4.93E-07,3.57E-06,,0.000381811,,,,,,,,,
9706209,1.12E-22,0,,3.82E-05,,,,,,,,,
9706214,0,0,,3.82E-05,,,,,,,,,
9706216,1.53E-07,4.96E-07,,0.000534535,,,,,,,,,
9706217,4.51E-05,6.16E-08,,0.00072544,,,,,,,,,
9706218,1.84E-08,9.11E-08,,0.000267267,,,,,,,,,
9706219,0,0,,0.000152724,,,,,,,,,
9706220,0,0,,7.64E-05,,,,,,,,,
9706221,0,0,,0.000229086,,,,,,,,,
9706222,3.54E-05,4.37E-09,,0.000152724,,,,,,,,,
9706223,5.03E-06,0,,0.000381811,,,,,,,,,
9706224,8.16E-08,0,,3.82E-05,,,,,,,,,
9706225,0,0,,0.000534535,,,,,,,,,
9706226,0,0,,0.000152724,,,,,,,,,
9510196,0,0,,3.82E-05,,,,,,,,,
9510197,0,0,,0.000114543,,,,,,,,,
9510201,0,0,,0.000381811,,,,,,,,,
9510205,1.30E-07,1.42E-06,,0.000152724,,,,,,,,,
9510206,0,0,,7.64E-05,,,,,,,,,
9510207,0,0,,0.000114543,,,,,,,,,
9510213,3.69E-07,0,,0.000190905,,,,,,,,,
9510215,0,0,,0.000114543,,,,,,,,,
7001,4.79E-05,2.84E-08,,0.000267267,,,,,,,,,
7002,5.21E-05,8.05E-09,,0.000190905,,,,,,,,,
7003,0,0,,3.82E-05,,,,,,,,,
7004,0,0,,3.82E-05,,,,,,,,,
7005,0,0,,3.82E-05,,,,,,,,,
7006,4.39E-07,0,,7.64E-05,,,,,,,,,
7007,0.0002152,1.50E-05,,0.001412699,,,,,,,,,
7008,1.06E-14,5.83E-09,,0.000152724,,,,,,,,,
7009,6.87E-07,2.19E-08,,0.000190905,,,,,,,,,
9510219,-2.04E-22,1.46E-09,,7.64E-05,,,,,,,,,
7011,0.000273958,2.15E-05,,0.000801802,,,,,,,,,
7012,6.62E-05,9.16E-06,,0.000763621,,,,,,,,,
7013,1.36E-06,2.58E-08,,0.000190905,,,,,,,,,
7014,0.000209494,1.39E-06,,0.001259975,,,,,,,,,
7015,3.60E-09,8.41E-06,,0.000305448,,,,,,,,,
7016,2.49E-07,1.35E-07,,0.000190905,,,,,,,,,
7017,1.59E-05,1.97E-06,,0.000458173,,,,,,,,,
7018,0.000835007,0.00100694,,0.005039899,,,,,,,,,
7019,8.19E-05,5.74E-05,,0.001030888,,,,,,,,,
7020,4.14E-06,1.79E-05,,0.000839983,,,,,,,,,
7021,1.91E-05,1.82E-05,,0.000419992,,,,,,,,,
7022,4.72E-06,2.78E-07,,0.000343629,,,,,,,,,
7023,0.000218145,5.27E-05,,0.000992707,,,,,,,,,
7024,0.000215954,8.97E-05,,0.003092665,,,,,,,,,
9510221,0,0,,0.000114543,,,,,,,,,
7026,0.000204519,2.84E-07,,0.000534535,,,,,,,,,
7027,0,0,,3.82E-05,,,,,,,,,
7028,2.09E-06,1.46E-08,,0.000114543,,,,,,,,,
7029,7.15E-05,8.09E-05,,0.001527242,,,,,,,,,
7030,7.20E-07,9.92E-07,,0.000572716,,,,,,,,,
7031,2.94E-07,1.97E-06,,0.000114543,,,,,,,,,
7032,3.14E-22,3.79E-08,,0.000114543,,,,,,,,,
7033,1.15E-07,2.92E-09,,0.000152724,,,,,,,,,
7034,2.54E-13,0,,7.64E-05,,,,,,,,,
7035,1.67E-05,2.50E-06,,0.000801802,,,,,,,,,
7036,0.000197428,5.54E-05,,0.001183613,,,,,,,,,
7037,2.32E-06,1.18E-07,,0.000229086,,,,,,,,,
7038,5.18E-07,2.05E-05,,0.000152724,,,,,,,,,
7039,3.93E-06,0,,0.000190905,,,,,,,,,
7040,9.11E-13,4.31E-06,,0.000152724,,,,,,,,,
7041,0.000458844,4.43E-07,,0.000458173,,,,,,,,,
7042,2.33E-11,4.37E-09,,7.64E-05,,,,,,,,,
7043,1.64E-05,4.23E-05,,0.001870872,,,,,,,,,
7044,0.000156291,0.000382305,,0.003092665,,,,,,,,,
7045,4.99E-08,2.92E-10,,0.000114543,,,,,,,,,
7046,5.83E-05,2.10E-08,,0.000458173,,,,,,,,,
7047,1.37E-06,2.53E-06,,0.000267267,,,,,,,,,
7048,7.50E-06,1.72E-06,,0.001107251,,,,,,,,,
7049,4.48E-06,9.44E-06,,0.000687259,,,,,,,,,
7050,0.000156854,6.43E-06,,0.001145432,,,,,,,,,
7051,0.000220687,3.26E-07,,0.000419992,,,,,,,,,
7052,0.000136569,7.91E-06,,0.000916345,,,,,,,,,
7053,5.15E-05,8.43E-07,,0.000496354,,,,,,,,,
7054,-2.62E-22,8.75E-09,,0.000114543,,,,,,,,,
7055,0.000233958,1.23E-06,,0.000610897,,,,,,,,,
7056,0.00012737,1.09E-05,,0.000687259,,,,,,,,,
7058,9.25E-06,1.24E-06,,0.000572716,,,,,,,,,
7060,2.08E-05,2.44E-07,,0.000229086,,,,,,,,,
7061,0.000661392,7.00E-05,,0.000954526,,,,,,,,,
7062,0.000262892,1.86E-07,,0.000572716,,,,,,,,,
7063,9.78E-06,9.39E-07,,0.000381811,,,,,,,,,
7064,0.00036079,2.31E-05,,0.002863579,,,,,,,,,
7065,1.44E-06,1.99E-05,,0.000687259,,,,,,,,,
7066,6.55E-08,0,,7.64E-05,,,,,,,,,
7067,0.000162895,0.000133037,,0.001259975,,,,,,,,,
9510230,0,0,,3.82E-05,,,,,,,,,
7069,3.88E-06,1.40E-06,,0.000534535,,,,,,,,,
7070,8.73E-05,0,,0.000152724,,,,,,,,,
7071,1.02E-05,2.91E-06,,0.000610897,,,,,,,,,
9510231,1.22E-08,8.52E-07,,0.000152724,,,,,,,,,
7073,1.04E-06,2.90E-06,,0.000343629,,,,,,,,,
7074,2.54E-08,1.53E-06,,0.000381811,,,,,,,,,
7075,6.18E-05,5.26E-05,,0.001107251,,,,,,,,,
7076,1.18E-05,1.81E-05,,0.000496354,,,,,,,,,
7077,3.23E-07,9.49E-08,,0.000496354,,,,,,,,,
7078,0.000191231,0.000176948,,0.001909053,,,,,,,,,
7079,4.61E-05,1.35E-05,,0.000343629,,,,,,,,,
7080,1.14E-07,0,,0.000267267,,,,,,,,,
7081,3.16E-13,8.75E-09,,7.64E-05,,,,,,,,,
7082,0.000245374,0.000130664,,0.000916345,,,,,,,,,
7083,0.000149752,0,,0.000839983,,,,,,,,,
7084,0,0,,3.82E-05,,,,,,,,,
7086,1.24E-06,2.82E-06,,0.000343629,,,,,,,,,
7087,8.21E-05,2.24E-06,,0.000916345,,,,,,,,,
7088,4.04E-07,8.16E-08,,0.000190905,,,,,,,,,
7089,0.000114458,0.000102919,,0.001527242,,,,,,,,,
7090,0.000190202,5.10E-05,,0.002672674,,,,,,,,,
7091,-5.59E-23,0,,3.82E-05,,,,,,,,,
7092,8.40E-11,7.29E-09,,7.64E-05,,,,,,,,,
7093,0,0,,3.82E-05,,,,,,,,,
7094,5.64E-09,5.25E-08,,0.000152724,,,,,,,,,
7095,5.87E-07,4.05E-08,,0.000190905,,,,,,,,,
7096,3.62E-05,3.03E-05,,0.001145432,,,,,,,,,
7097,0.000201988,0.000169062,,0.001756329,,,,,,,,,
7098,3.15E-08,0,,0.000190905,,,,,,,,,
7099,0.000217832,1.13E-06,,0.000229086,,,,,,,,,
7100,8.23E-05,1.95E-05,,0.001030888,,,,,,,,,
7101,1.93E-06,2.98E-08,,0.000114543,,,,,,,,,
7102,3.65E-07,6.41E-08,,0.000267267,,,,,,,,,
7104,0.000263537,3.37E-06,,0.000458173,,,,,,,,,
7105,6.33E-09,2.53E-08,,0.000190905,,,,,,,,,
7106,8.31E-05,1.33E-06,,0.000916345,,,,,,,,,
7107,7.85E-05,1.02E-05,,0.000687259,,,,,,,,,
7108,0,0,,3.82E-05,,,,,,,,,
7109,3.66E-05,8.25E-05,,0.000916345,,,,,,,,,
7110,0.000162546,6.51E-07,,0.001107251,,,,,,,,,
9510238,-3.50E-22,0,,3.82E-05,,,,,,,,,
7111,-3.19E-22,0,,3.82E-05,,,,,,,,,
7113,3.14E-08,0,,0.000229086,,,,,,,,,
7114,1.35E-11,0,,0.000152724,,,,,,,,,
7115,4.31E-07,2.92E-09,,0.000114543,,,,,,,,,
7116,1.81E-10,3.64E-09,,0.000190905,,,,,,,,,
9510240,0,0,,0.000114543,,,,,,,,,
7119,3.89E-08,5.50E-07,,0.000496354,,,,,,,,,
7120,0.000316632,9.41E-05,,0.00145088,,,,,,,,,
7121,0,0,,0.000152724,,,,,,,,,
7122,5.36E-05,6.56E-08,,0.000458173,,,,,,,,,
7123,0,0,,3.82E-05,,,,,,,,,
7124,9.35E-07,3.08E-07,,0.000572716,,,,,,,,,
7125,4.38E-05,4.61E-05,,0.000687259,,,,,,,,,
7126,0.000131227,8.65E-05,,0.000839983,,,,,,,,,
7127,0.000158357,8.74E-06,,0.000572716,,,,,,,,,
7128,4.60E-08,6.56E-09,,0.000152724,,,,,,,,,
7129,2.50E-08,1.31E-08,,0.000267267,,,,,,,,,
7130,0.000224558,2.91E-06,,0.000534535,,,,,,,,,
7131,9.86E-05,1.99E-05,,0.000954526,,,,,,,,,
7132,0,0,,3.82E-05,,,,,,,,,
7133,6.09E-05,8.78E-07,,0.000496354,,,,,,,,,
7134,3.28E-06,3.19E-08,,0.000152724,,,,,,,,,
7135,1.21E-09,4.06E-08,,0.000190905,,,,,,,,,
7136,7.26E-08,4.37E-09,,0.000152724,,,,,,,,,
7137,9.31E-05,3.98E-05,,0.000419992,,,,,,,,,
7138,4.39E-07,6.54E-06,,0.000305448,,,,,,,,,
7139,-1.90E-22,1.46E-09,,0.000114543,,,,,,,,,
7140,5.92E-05,9.64E-05,,0.000801802,,,,,,,,,
7141,3.14E-05,2.32E-06,,0.000610897,,,,,,,,,
7142,8.53E-06,4.35E-05,,0.000152724,,,,,,,,,
7143,2.77E-05,1.28E-08,,0.000267267,,,,,,,,,
7144,5.41E-10,9.72E-10,,0.000152724,,,,,,,,,
7145,3.73E-05,1.01E-06,,0.000954526,,,,,,,,,
7146,4.77E-05,4.36E-05,,0.002290863,,,,,,,,,
7147,0.000272752,1.89E-05,,0.001259975,,,,,,,,,
7148,5.08E-08,2.86E-06,,0.000343629,,,,,,,,,
7149,2.86E-22,0,,0.000114543,,,,,,,,,
7150,4.52E-09,8.75E-09,,0.000229086,,,,,,,,,
7151,2.04E-14,0,,3.82E-05,,,,,,,,,
7152,7.66E-08,4.90E-07,,0.000305448,,,,,,,,,
7153,8.73E-05,2.18E-06,,0.001565423,,,,,,,,,
7154,5.62E-05,3.39E-05,,0.000572716,,,,,,,,,
7155,1.09E-07,0,,7.64E-05,,,,,,,,,
7156,8.40E-06,1.77E-06,,0.000534535,,,,,,,,,
7157,0.000154807,3.95E-05,,0.001221794,,,,,,,,,
7158,0.000218767,0.000147409,,0.001565423,,,,,,,,,
7159,7.16E-06,5.94E-08,,0.000458173,,,,,,,,,
7160,3.97E-06,4.92E-07,,0.000381811,,,,,,,,,
7161,1.86E-08,4.70E-08,,0.000229086,,,,,,,,,
7162,2.16E-10,0,,0.000114543,,,,,,,,,
7164,3.08E-22,2.44E-07,,7.64E-05,,,,,,,,,
7165,2.15E-10,4.37E-09,,0.000114543,,,,,,,,,
7166,5.41E-05,5.00E-06,,0.000267267,,,,,,,,,
7167,2.15E-10,0,,7.64E-05,,,,,,,,,
7168,3.13E-05,1.63E-06,,0.000801802,,,,,,,,,
7169,3.17E-07,3.23E-07,,0.000458173,,,,,,,,,
7170,0.001914926,0.001392192,,0.010652514,,,,,,,,,
7171,9.33E-05,1.24E-06,,0.001030888,,,,,,,,,
7172,1.51E-06,9.30E-08,,0.000229086,,,,,,,,,
7173,0.000121428,0.000210333,,0.001221794,,,,,,,,,
7174,5.16E-06,4.66E-06,,0.000954526,,,,,,,,,
7175,0.000153849,1.51E-05,,0.002138139,,,,,,,,,
7176,1.62E-10,7.29E-08,,0.000152724,,,,,,,,,
7177,0.00011491,4.82E-05,,0.00217632,,,,,,,,,
7178,5.52E-10,2.22E-05,,7.64E-05,,,,,,,,,
7179,8.31E-23,2.25E-06,,0.000152724,,,,,,,,,
7181,2.95E-05,3.83E-06,,0.000534535,,,,,,,,,
7182,2.69E-17,1.46E-09,,7.64E-05,,,,,,,,,
7183,2.77E-07,2.92E-07,,0.000649078,,,,,,,,,
7184,1.29E-05,5.83E-07,,0.000839983,,,,,,,,,
7185,0,0,,0.000152724,,,,,,,,,
7186,1.93E-05,3.98E-06,,0.000190905,,,,,,,,,
7187,2.58E-10,7.97E-08,,0.000305448,,,,,,,,,
7188,7.38E-08,0,,0.000305448,,,,,,,,,
7189,9.91E-10,9.48E-09,,0.000458173,,,,,,,,,
7191,0.00090428,0.00024387,,0.005307167,,,,,,,,,
7192,5.31E-07,2.22E-06,,0.000152724,,,,,,,,,
7194,1.42E-08,0,,7.64E-05,,,,,,,,,
7195,0.000929456,4.64E-05,,0.004390821,,,,,,,,,
7197,5.25E-05,2.79E-05,,0.000687259,,,,,,,,,
7198,6.13E-05,2.80E-06,,0.000305448,,,,,,,,,
7199,0,0,,3.82E-05,,,,,,,,,
7200,0.000195117,0,,0.000267267,,,,,,,,,
7202,3.15E-05,6.95E-06,,0.000419992,,,,,,,,,
7203,2.04E-05,1.45E-07,,0.000572716,,,,,,,,,
7204,3.63E-05,6.12E-06,,0.00145088,,,,,,,,,
7205,0.000276567,2.15E-05,,0.000839983,,,,,,,,,
7206,3.84E-06,4.54E-06,,0.000496354,,,,,,,,,
7207,1.72E-06,3.02E-07,,0.000267267,,,,,,,,,
7208,5.54E-08,3.17E-08,,0.000267267,,,,,,,,,
7209,0.000355909,0.00010003,,0.001909053,,,,,,,,,
7210,0,0,,3.82E-05,,,,,,,,,
7211,0.000490114,6.83E-05,,0.00106907,,,,,,,,,
7212,6.07E-05,0,,0.000419992,,,,,,,,,
7213,2.14E-05,1.72E-05,,0.000687259,,,,,,,,,
7214,7.33E-09,5.52E-07,,0.000267267,,,,,,,,,
7215,0.000175549,1.81E-05,,0.001603604,,,,,,,,,
7216,5.84E-08,1.17E-08,,0.000190905,,,,,,,,,
7217,4.69E-05,4.30E-05,,0.000763621,,,,,,,,,
7219,2.45E-07,0,,0.000152724,,,,,,,,,
7220,4.10E-07,2.92E-05,,0.000610897,,,,,,,,,
7221,3.12E-07,2.00E-07,,7.64E-05,,,,,,,,,
7222,0.000438795,2.54E-07,,0.000649078,,,,,,,,,
7223,4.91E-05,9.29E-07,,0.000419992,,,,,,,,,
7224,0,0,,3.82E-05,,,,,,,,,
7225,1.31E-06,8.75E-09,,0.000190905,,,,,,,,,
7226,9.91E-05,1.26E-05,,0.00179451,,,,,,,,,
7227,5.12E-07,5.83E-09,,7.64E-05,,,,,,,,,
7228,7.05E-07,1.17E-08,,0.000114543,,,,,,,,,
7229,3.61E-11,0,,3.82E-05,,,,,,,,,
7230,1.71E-10,1.11E-07,,0.000190905,,,,,,,,,
7231,2.14E-05,2.78E-05,,0.001145432,,,,,,,,,
7232,0,0,,3.82E-05,,,,,,,,,
7233,4.45E-06,0,,0.000190905,,,,,,,,,
7234,0.000700943,9.60E-06,,0.001183613,,,,,,,,,
7235,0.000133232,7.86E-06,,0.00106907,,,,,,,,,
7236,0.000260374,3.36E-05,,0.001412699,,,,,,,,,
7237,4.06E-07,2.10E-06,,0.000152724,,,,,,,,,
7238,4.20E-07,0,,0.000114543,,,,,,,,,
7239,8.87E-05,1.09E-06,,0.000916345,,,,,,,,,
7240,0.000114232,6.98E-07,,0.001756329,,,,,,,,,
7241,-1.05E-22,1.31E-08,,0.000229086,,,,,,,,,
7242,3.27E-09,6.54E-09,,0.000496354,,,,,,,,,
7243,2.69E-05,3.65E-05,,0.000916345,,,,,,,,,
7245,-1.52E-23,1.46E-09,,7.64E-05,,,,,,,,,
7246,5.43E-05,5.79E-06,,0.000190905,,,,,,,,,
7247,2.40E-05,4.69E-05,,0.000572716,,,,,,,,,
7248,2.43E-13,2.33E-08,,0.000190905,,,,,,,,,
7249,-2.96E-22,7.29E-09,,7.64E-05,,,,,,,,,
7250,0.000390961,0.00018959,,0.001030888,,,,,,,,,
7252,5.32E-05,1.06E-06,,0.000343629,,,,,,,,,
7253,4.48E-05,4.73E-07,,0.000419992,,,,,,,,,
7254,8.53E-05,8.64E-06,,0.000610897,,,,,,,,,
7255,5.15E-05,5.10E-05,,0.00072544,,,,,,,,,
9901100,1.17E-10,2.19E-08,,0.000190905,,,,,,,,,
9707001,4.94E-07,4.44E-06,,0.000229086,,,,,,,,,
9707002,0.000130801,1.51E-05,,0.000572716,,,,,,,,,
9707003,5.71E-07,1.36E-07,,0.000114543,,,,,,,,,
9707004,-4.61E-23,2.92E-09,,0.000114543,,,,,,,,,
9707005,0,0,,0.000343629,,,,,,,,,
9707006,3.32E-24,0,,0.000152724,,,,,,,,,
9707007,-1.27E-22,4.37E-09,,7.64E-05,,,,,,,,,
9707008,1.41E-07,3.26E-08,,0.000343629,,,,,,,,,
9707009,5.06E-05,2.20E-06,,0.001259975,,,,,,,,,
9707010,7.22E-10,0,,3.82E-05,,,,,,,,,
9707011,8.50E-05,4.77E-05,,0.000916345,,,,,,,,,
9707012,0,0,,0.000152724,,,,,,,,,
9707013,5.30E-05,1.89E-05,,0.000916345,,,,,,,,,
9707014,0,0,,0.000114543,,,,,,,,,
9707016,0,0,,0.000419992,,,,,,,,,
9707017,6.47E-05,4.59E-05,,0.000839983,,,,,,,,,
9707018,0,0,,0.000610897,,,,,,,,,
9707019,0,0,,0.000229086,,,,,,,,,
9707020,-3.14E-22,1.46E-09,,7.64E-05,,,,,,,,,
9707021,5.58E-05,1.96E-05,,0.000458173,,,,,,,,,
9707022,3.75E-05,8.87E-08,,0.000458173,,,,,,,,,
9707023,3.46E-05,6.32E-09,,7.64E-05,,,,,,,,,
9707024,2.74E-08,2.92E-09,,7.64E-05,,,,,,,,,
9707025,2.30E-06,0.000178366,,0.000496354,,,,,,,,,
9707027,4.45E-05,2.26E-06,,0.001259975,,,,,,,,,
9707028,0,0,,0.000229086,,,,,,,,,
9707029,1.91E-22,1.46E-09,,0.000152724,,,,,,,,,
9707030,-1.38E-22,0,,7.64E-05,,,,,,,,,
9707031,7.31E-07,6.24E-05,,0.000229086,,,,,,,,,
9707032,5.83E-08,0,,0.000229086,,,,,,,,,
9707033,1.42E-07,8.07E-09,,0.000343629,,,,,,,,,
9707034,1.03E-08,2.04E-08,,0.000190905,,,,,,,,,
9707035,2.19E-13,7.29E-10,,0.000190905,,,,,,,,,
9707036,4.46E-06,0,,0.000114543,,,,,,,,,
9707037,1.07E-22,0,,7.64E-05,,,,,,,,,
9707038,1.80E-13,0,,7.64E-05,,,,,,,,,
9707040,0,0,,3.82E-05,,,,,,,,,
9707041,4.23E-06,1.89E-06,,0.00072544,,,,,,,,,
9707042,0,0,,0.000496354,,,,,,,,,
9707043,2.09E-07,9.23E-06,,0.000190905,,,,,,,,,
9707044,0,0,,0.000305448,,,,,,,,,
9707045,0,0,,3.82E-05,,,,,,,,,
9707046,4.31E-07,1.49E-07,,0.000381811,,,,,,,,,
9707047,0.000117827,1.50E-06,,0.00072544,,,,,,,,,
9707048,1.91E-07,2.15E-07,,0.000190905,,,,,,,,,
9707049,0,0,,0.000190905,,,,,,,,,
9707050,6.96E-10,0,,3.82E-05,,,,,,,,,
9707051,0,0,,0.000190905,,,,,,,,,
9707052,1.37E-22,2.02E-06,,7.64E-05,,,,,,,,,
9707053,7.73E-07,6.97E-07,,0.000152724,,,,,,,,,
9707054,0,0,,3.82E-05,,,,,,,,,
9707055,0,0,,3.82E-05,,,,,,,,,
9707056,1.20E-06,3.33E-08,,0.000152724,,,,,,,,,
9707057,0,0,,3.82E-05,,,,,,,,,
9707058,0,0,,3.82E-05,,,,,,,,,
9707059,3.63E-05,1.67E-06,,0.000114543,,,,,,,,,
9707060,1.21E-06,9.13E-06,,0.000343629,,,,,,,,,
9707061,0,0,,0.000572716,,,,,,,,,
9707062,1.32E-05,1.69E-06,,0.000458173,,,,,,,,,
9707063,0,0,,0.000190905,,,,,,,,,
9707064,1.20E-09,3.07E-06,,0.000114543,,,,,,,,,
9707065,3.11E-12,0,,0.000229086,,,,,,,,,
9707066,0,0,,7.64E-05,,,,,,,,,
9707068,0,0,,0.001718147,,,,,,,,,
9707069,1.12E-07,4.37E-09,,0.000152724,,,,,,,,,
9707070,3.06E-13,1.18E-07,,0.000190905,,,,,,,,,
9707071,5.07E-05,9.60E-09,,0.000610897,,,,,,,,,
9707072,-1.76E-22,8.02E-09,,0.000152724,,,,,,,,,
9707073,0,0,,0.000229086,,,,,,,,,
9707074,3.30E-09,9.23E-09,,0.000152724,,,,,,,,,
9707075,0,0,,0.000114543,,,,,,,,,
9707076,1.23E-05,6.81E-08,,0.000610897,,,,,,,,,
9707077,0,0,,0.000152724,,,,,,,,,
9707078,2.65E-10,0,,0.000152724,,,,,,,,,
