,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
4068,105155,0.037999274,8.26e-05,5.06e-07,0.07817153,0.004123861,0.00274924,0.001238536,2839.38061,7.81e-05,0.000272734,0.000272734,
4071,105158,0.037332621,8.07e-06,0.000101857,0.079175671,0.004051512,0.00025322,0.009361013,2828.16618,5.83e-05,4.69e-05,4.69e-05,
4072,105159,0.01433306,1.96e-05,8.73e-07,0.084710733,0.001555491,0.000651136,0.002739211,3047.215529,3.07e-05,0.000116736,0.000116736,
4073,105160,0.046665776,1.38e-05,0.000102436,0.092248873,0.00506439,0.000434091,0.023769415,3246.256735,7.22e-05,6.54e-05,6.54e-05,
4075,105163,0.015999695,2.21e-06,3.78e-05,0.056050274,0.001736362,0.000289394,5.66e-06,1864.701564,3.2e-05,0.000290927,0.000290927,
4080,105168,0.038999255,7.44e-05,4.5e-07,0.073495838,0.004232383,0.002676892,0.00048552,2601.992218,3.34e-05,0.00014952,0.00014952,
4082,105170,0.027666138,1.16e-06,0.000102581,0.08271045,0.00300246,3.62e-05,0.003375857,3000.811574,1.82e-05,3.06e-08,3.06e-08,
4083,105171,0.012999752,1.05e-05,8.05e-07,0.085609899,0.001410794,0.000397916,0.004632591,3092.153833,7.43e-05,0.000261069,0.000261069,
4088,105177,0.011333117,1.26e-06,7.02e-06,0.016975562,0.001229923,0.000180871,1.68e-14,573.6109843,0.000110899,9.96e-06,9.96e-06,
4093,105182,0.016333021,1.27e-05,5.49e-07,0.087728765,0.001772537,0.000470265,0.010363652,2950.182895,6.23e-05,8.61e-05,8.61e-05,
4109,105198,0.007333193,2.93e-06,9.3e-09,0.055337952,0.000795833,0.000325568,5.39e-06,1812.767546,2.94e-05,0.000276102,0.000276102,
4115,105204,0.026666158,6.2e-05,4.99e-07,0.081361253,0.002893937,0.002206627,0.00141103,2804.483914,2.21e-05,7.82e-05,7.82e-05,
4118,105207,0.037332621,1.15e-05,0.000102619,0.085973416,0.004051512,0.000361742,0.007757538,3119.303943,7.42e-05,4.9e-05,4.9e-05,
4125,105214,0.044999141,2.43e-05,0.000102875,0.087702829,0.004883519,0.000759659,0.015615604,2983.569866,4.64e-05,8.07e-05,8.07e-05,
4129,105218,0.040332563,1.16e-05,0.000102669,0.073973115,0.00437708,0.000397916,0.007589376,2612.350563,3.35e-05,1.61e-05,1.61e-05,
4138,105227,0.042332525,2.42e-05,0.000102651,0.070929543,0.004594125,0.00094053,0.000382773,2596.351358,3.09e-05,0.000214596,0.000214596,
4140,105229,0.041999198,1.15e-05,0.000103107,0.076583462,0.004557951,0.000434091,0.000408286,2851.211676,4.02e-05,0.000195559,0.000195559,
4145,105235,0.036999294,9.25e-06,0.000102758,0.087632993,0.004015338,0.000289394,0.008838869,2995.023041,3.67e-05,5.54e-05,5.54e-05,
4147,105237,0.013999733,1.14e-06,8.15e-07,0.082612119,0.001519317,3.62e-05,0.004256166,2981.935005,0.000250584,4.68e-06,4.68e-06,
4154,105245,0.038999255,1.49e-05,0.000103347,0.075775494,0.004232383,0.000506439,0.000325507,2746.013369,2.21e-05,5.46e-05,5.46e-05,
4158,105249,0.040999217,2.3e-05,0.000102266,0.081178306,0.004449428,0.000759659,0.007865954,2762.903475,3.45e-05,8.22e-06,8.22e-06,
4160,105251,0.006333212,1.01e-05,3.5e-08,0.068314095,0.00068731,0.000397916,9.79e-05,2415.294813,2.58e-05,0.000394038,0.000394038,
4163,105254,0.050665699,2.31e-05,0.000101848,0.076276971,0.005498481,0.000759659,0.015815163,2704.434614,8.74e-05,0.000174675,0.000174675,
4164,105255,0.038999255,1.49e-05,0.000102151,0.076737633,0.004232383,0.000470265,0.007322529,2690.123543,3.7e-05,9.46e-05,9.46e-05,
4165,105256,0.042332525,9.26e-06,0.00010206,0.094894305,0.004594125,0.000289394,0.018602609,3257.909488,0.000118369,0.000446536,0.000446536,
4167,105258,0.019999618,2.54e-05,8.98e-07,0.081607446,0.002170453,0.000795833,0.00845706,2948.384735,3.87e-05,7.12e-05,7.12e-05,
4179,105270,0.036999294,1.04e-05,0.000102638,0.08244261,0.004015338,0.000361742,0.006071591,2783.594508,4.98e-05,5.82e-05,5.82e-05,
4184,105276,0.019332964,2.55e-05,6.35e-07,0.0840233,0.002098104,0.000832007,0.011903378,2829.352228,4.39e-05,5.99e-05,5.99e-05,
4194,105288,0.019666291,7.82e-06,2.45e-05,0.087230797,0.002134279,0.00025322,0.004182198,3114.145156,4.65e-05,6.37e-05,6.37e-05,
4205,105300,0.033332697,5.75e-06,0.000101917,0.091072999,0.003617422,0.000217045,0.01650824,3163.305908,6.65e-05,0.000169059,0.000169059,
4213,105308,0.030999408,8.14e-05,1.02e-07,0.075157845,0.003364202,0.002785415,0.000611309,2591.605769,2.58e-05,0.000111588,0.000111588,
4225,105320,0.018999637,8.08e-06,7.75e-07,0.084902572,0.00206193,0.00025322,0.016820074,2919.187078,0.00012581,0.000210101,0.000210101,
4230,106004,0.038665928,1.5e-05,0.000101838,0.076198603,0.004196209,0.000470265,0.001775936,2736.141205,5.76e-05,0.000805909,0.000805909,
4234,106008,0.031666062,1.15e-06,0.000102732,0.086177042,0.00343655,3.62e-05,0.00547537,3010.933974,3.55e-05,5.08e-06,5.08e-06,
4236,106010,0.062998797,5.84e-05,0.000102101,0.076059304,0.006836927,0.002098104,0.000999149,2751.864501,4.69e-05,0.000220958,0.000220958,
4237,106011,0.039665909,1.84e-05,0.000101265,0.0739667,0.004304732,0.000651136,0.00037316,2562.079188,3.82e-05,0.000419023,0.000419023,
4240,106014,0.051999007,3.92e-05,0.000103163,0.080187093,0.005643178,0.001229923,0.007502599,3009.850331,3.76e-05,7.04e-05,7.04e-05,
4241,106015,0.037999274,1.27e-05,0.000102688,0.081829609,0.004123861,0.000397916,0.008872993,2951.086691,6.28e-05,7.65e-06,7.65e-06,
4245,106020,0.040332563,1.16e-05,0.000102932,0.08446849,0.00437708,0.000361742,0.005702779,3005.421573,4.16e-05,5.76e-05,5.76e-05,
4250,106025,0.020666272,0.0,7.44e-05,0.051417414,0.002242801,0.0,1.1e-07,1808.005269,0.000132085,0.0,0.0,
4253,106028,0.033666024,8.06e-06,0.000101487,0.071625711,0.003653596,0.00025322,6.85e-05,2698.460514,9.26e-05,0.0003186,0.0003186,
4256,106031,0.03299937,4.6e-06,0.000101843,0.089868688,0.003581247,0.000144697,0.006133679,3005.791098,6.78e-05,0.000445875,0.000445875,
4259,106034,0.056332258,7.83e-05,0.000101731,0.078246831,0.006113442,0.002568369,0.003991745,2801.117879,3.28e-05,0.000189726,0.000189726,
4261,106036,0.052332334,5.84e-05,0.000102076,0.075035522,0.005679352,0.002098104,0.000578849,2663.286687,2.4e-05,0.000111957,0.000111957,
4263,106038,0.038332601,5.77e-06,0.000102201,0.081251773,0.004160035,0.000217045,0.000670435,3004.810902,3.57e-05,0.000448888,0.000448888,
4265,106040,0.052332334,4.03e-05,0.00010202,0.079539315,0.005679352,0.001302272,0.006992197,2893.043842,8.5e-05,0.000104963,0.000104963,
4273,106048,0.137664038,0.000225092,0.000103748,0.095533373,0.014939951,0.007958327,0.007154845,3526.118327,0.000128715,0.005544615,0.005544615,
4276,106051,0.033999351,1.26e-05,0.000101945,0.075406192,0.00368977,0.000434091,0.003871166,2621.535888,3.12e-05,0.000276318,0.000276318,
4279,106054,0.041332544,9.23e-06,0.000102999,0.09015843,0.004485603,0.000289394,0.019350005,3081.386211,7.4e-05,6.46e-05,6.46e-05,
4280,106055,0.044999141,4.15e-05,0.000101753,0.082585301,0.004883519,0.001302272,0.008351692,2889.723251,3.74e-05,5.58e-05,5.58e-05,
4283,106058,0.036665967,1.61e-05,0.000101168,0.074568923,0.003979164,0.000542613,0.002486185,2592.190371,7.45e-05,0.000274025,0.000274025,
4286,106061,0.044332487,1.15e-05,0.000102742,0.086290897,0.004811171,0.000361742,0.007700982,3076.414622,0.000102937,0.00013539,0.00013539,
4297,106072,0.033332697,1.26e-05,0.000101041,0.071834588,0.003617422,0.000470265,0.000188833,2448.732787,3.23e-05,0.000424547,0.000424547,
4298,106073,0.029999427,5.78e-06,0.000102504,0.080445185,0.003255679,0.000180871,0.002777381,2870.66715,3.81e-05,0.000931385,0.000931385,
4301,106076,0.035665986,1.49e-05,0.000101189,0.080237069,0.003870641,0.000506439,0.004209451,2733.504567,4.13e-05,0.000337086,0.000337086,
4303,106078,0.035665986,2.3e-06,0.000102842,0.082084573,0.003870641,7.23e-05,0.002094804,2901.037653,6.61e-05,0.00100897,0.00100897,
4306,106081,0.042332525,3.45e-06,0.000102391,0.085301983,0.004594125,0.000108523,0.005790721,3060.628786,8.43e-05,2.87e-05,2.87e-05,
4310,106086,0.042665852,2.54e-05,0.000102809,0.079429132,0.0046303,0.000868181,0.003242478,2734.840018,4.11e-05,1.21e-05,1.21e-05,
4315,106092,0.034332678,8.06e-06,0.000102476,0.08440684,0.003725944,0.00025322,0.007533953,3035.790484,6.06e-05,2.38e-05,2.38e-05,
4317,106094,0.030999408,0.0,0.000101761,0.076294455,0.003364202,0.0,0.000435325,2631.964521,0.000118648,0.0,0.0,
4323,106100,0.040999217,1.38e-05,0.000102052,0.088418817,0.004449428,0.000434091,0.023272945,2994.933472,8.46e-05,0.000221016,0.000221016,
4327,106104,0.030999408,2.28e-06,0.00010112,0.07340497,0.003364202,7.23e-05,0.000267554,2630.615142,0.000111595,1.12e-05,1.12e-05,
4331,106108,0.030332754,5.79e-06,0.000102764,0.079189039,0.003291854,0.000180871,0.003354834,2848.127192,2.1e-05,1.4e-06,1.4e-06,
4332,106109,0.078665165,0.000161929,0.000101789,0.07524736,0.008537115,0.005534655,0.001602348,2622.427351,1.81e-05,0.000206168,0.000206168,
4335,106112,0.045332468,3.93e-05,0.000102739,0.079980309,0.004919693,0.001410794,0.002708085,2897.055439,2.96e-05,0.000141514,0.000141514,
4336,106113,0.095331513,0.000197304,0.000102377,0.082206214,0.010345825,0.006981623,0.000790197,2759.651038,2.3e-05,0.000449701,0.000449701,
4339,106117,0.048332411,5.2e-05,0.000102257,0.083991237,0.005245261,0.001700188,0.008147994,2934.928754,3.03e-05,0.00012982,0.00012982,
4342,106120,0.054332296,3.57e-05,0.000102352,0.087854146,0.005896397,0.001157575,0.015764889,3166.089131,0.000107239,0.001609766,0.001609766,
4349,106127,0.058998874,1.84e-05,0.000103432,0.096612816,0.006402836,0.000578787,0.04253215,3428.107168,0.000159423,0.000391494,0.000391494,
4350,106128,0.037332621,4.62e-06,0.000103028,0.081086658,0.004051512,0.000144697,0.005081589,2853.728084,2.75e-05,1.95e-05,1.95e-05,
4361,106140,0.039999236,1.61e-05,0.000102037,0.083881788,0.004340906,0.000506439,0.007487825,2962.086925,5.6e-05,0.000133211,0.000133211,
4367,106146,0.038999255,9.19e-06,0.000101718,0.082120539,0.004232383,0.000289394,0.001158529,2973.438855,0.000111647,4.29e-05,4.29e-05,
4369,106149,0.048332411,2.83e-05,0.000102535,0.083186386,0.005245261,0.001012878,0.001993588,2889.823072,0.000109273,0.000990058,0.000990058,
4375,106157,0.040999217,4.01e-05,0.000101673,0.082206214,0.004449428,0.001410794,0.000873305,2813.00297,3.53e-05,0.002842665,0.002842665,
4378,106160,0.044332487,4.39e-05,0.000101775,0.080022519,0.004811171,0.001446969,0.006770135,2823.88875,2.73e-05,6.6e-05,6.6e-05,
4379,106161,0.036999294,5.77e-06,0.000102819,0.082459547,0.004015338,0.000180871,0.00392586,2980.851325,3.71e-05,1e-05,1e-05,
4380,106162,0.038332601,2.3e-05,0.000101731,0.077699737,0.004160035,0.000723484,0.006600111,2743.941612,3.15e-05,6.9e-05,6.9e-05,
4388,106171,0.042332525,1.28e-05,0.000102567,0.085588421,0.004594125,0.000470265,0.003602783,3095.82329,4.47e-05,0.000236084,0.000236084,
4389,106172,0.030999408,0.0,0.000101015,0.034173841,0.003364202,0.0,1.73e-12,1358.486454,0.000104977,0.0,0.0,
4394,106177,0.037332621,1.3e-05,0.000102583,0.086383756,0.004051512,0.000434091,0.008856843,2963.788648,4.78e-05,0.000532057,0.000532057,
4395,106178,0.049332391,4.6e-06,0.000103043,0.088329823,0.005353784,0.000144697,0.006322177,3345.975514,6.39e-05,2.29e-05,2.29e-05,
4401,106184,0.044332487,3.81e-05,0.000101886,0.082052986,0.004811171,0.001266098,0.001155124,2794.127716,2.98e-05,0.000513178,0.000513178,
4403,106186,0.039665909,1.5e-05,0.000102213,0.082972945,0.004304732,0.000506439,0.009987646,2972.078938,4.96e-05,8.66e-05,8.66e-05,
4408,106191,0.055332277,7.04e-05,0.000102688,0.092633353,0.00600492,0.00231515,0.007708021,3155.429517,4.56e-05,0.000272532,0.000272532,
4409,106192,0.037332621,1.38e-05,0.000102688,0.074480223,0.004051512,0.000506439,0.000825259,2668.891988,3.07e-05,4.74e-05,4.74e-05,
4414,106197,0.019666291,3.97e-10,6.91e-05,0.03535071,0.002134279,3.62e-05,8.63e-12,1377.560159,0.000128031,3.66e-08,3.66e-08,
4417,106200,0.041332544,2.3e-05,0.000102982,0.088185697,0.004485603,0.000759659,0.003543415,3112.565598,6.47e-05,0.000367613,0.000367613,
4418,106201,0.061665489,1.5e-05,0.000103319,0.087918671,0.00669223,0.000506439,0.003097855,3268.065721,0.000171395,0.001913107,0.001913107,
4420,106203,0.033999351,1.38e-05,0.000101765,0.085163257,0.00368977,0.000434091,0.014403651,2842.791549,5.14e-05,1.97e-05,1.97e-05,
4428,106211,0.038999255,2.28e-06,0.000101071,0.064550874,0.004232383,7.23e-05,1.03e-05,2391.640144,0.000173183,4.84e-05,4.84e-05,
4437,106220,0.029999427,1.26e-05,0.000101021,0.064890919,0.003255679,0.000397916,0.000233871,2189.536009,2.18e-05,0.000360471,0.000360471,
4449,106234,0.039332582,6.92e-06,0.000102768,0.089662025,0.004268557,0.00025322,0.00484853,3280.154487,3.45e-05,3.84e-05,3.84e-05,
4453,106238,0.037332621,1.97e-05,0.000102565,0.08324525,0.004051512,0.000651136,0.01123535,2968.306522,3.91e-05,1.68e-05,1.68e-05,
4456,106241,0.046999103,2.98e-05,0.000102126,0.083106344,0.005100564,0.001012878,0.006371705,2964.33377,5.98e-05,0.000705985,0.000705985,
4460,106245,0.035665986,1.27e-05,0.000101333,0.082353122,0.003870641,0.000506439,0.011212585,2790.396296,3.5e-05,9.51e-06,9.51e-06,
4462,106247,0.057332239,8.31e-05,0.000101866,0.089210697,0.006221965,0.00274924,0.004478358,3095.019045,2.76e-05,0.000144505,0.000144505,
4464,106249,0.038999255,1.62e-05,0.000101708,0.076411935,0.004232383,0.000542613,0.007901246,2613.987987,4.35e-05,2.85e-06,2.85e-06,
4467,106253,0.032666043,2.31e-06,0.000102019,0.087496383,0.003545073,7.23e-05,0.006130306,3150.485127,7.66e-05,6.17e-06,6.17e-06,
4469,106255,0.034666005,9.26e-06,0.000102802,0.084392224,0.003762118,0.000289394,0.007261986,3050.710928,3.55e-05,4.15e-05,4.15e-05,
4470,106256,0.037665948,1.61e-05,0.000102019,0.08306681,0.004087686,0.000542613,0.006999485,2857.789191,5.69e-05,0.00021186,0.00021186,
4474,106260,0.039999236,3.46e-06,0.000102314,0.087511609,0.004340906,0.000108523,0.002250094,3062.911822,0.000120031,0.001057812,0.001057812,
4519,107018,0.031332735,0.0,0.000101751,0.075334054,0.003400376,0.0,0.004281954,2608.230153,0.00010838,0.0,0.0,
4526,107025,0.03633264,1.04e-05,0.000102155,0.08363581,0.003942989,0.000325568,0.009604505,3004.329159,2.76e-05,2.02e-05,2.02e-05,
4531,107031,0.039999236,2.31e-05,0.000101908,0.08829182,0.004340906,0.000723484,0.002309138,3041.506166,8.45e-05,0.000214608,0.000214608,
4532,107032,0.023332888,0.0,1.38e-06,0.092345657,0.002532195,0.0,0.011632996,3159.053316,0.000102114,0.0,0.0,
4538,107038,0.03299937,0.0,0.000101027,0.072156706,0.003581247,0.0,0.000338532,2581.494552,0.000137869,0.0,0.0,
4557,107057,0.045665795,3.01e-05,0.000102241,0.0867892,0.004955867,0.000976704,0.007414485,3085.467825,8.2e-05,0.001095141,0.001095141,
4566,107067,0.044665814,2.42e-05,0.000102423,0.091052338,0.004847345,0.000795833,0.002888087,3080.540465,5.49e-05,0.000580016,0.000580016,
4570,107071,0.037332621,1.39e-05,0.000102508,0.075948399,0.004051512,0.000434091,0.010355907,2655.659972,4.57e-05,0.000132323,0.000132323,
4579,107081,0.059665527,5.77e-06,0.000103108,0.081740403,0.006475184,0.000180871,0.003647707,3116.775676,0.000107212,3.99e-05,3.99e-05,
4582,107084,0.037332621,9.27e-06,0.000101818,0.084762297,0.004051512,0.000289394,0.014209078,3023.461667,6.26e-05,3.9e-05,3.9e-05,
4584,107086,0.043332506,1.72e-05,0.000101985,0.085350747,0.004702648,0.000542613,0.014936041,2919.679336,8.15e-05,6.85e-05,6.85e-05,
4587,107089,0.03299937,4.16e-11,0.000101032,0.091901754,0.003581247,3.62e-05,0.001994678,2891.307366,9.31e-05,1.12e-05,1.12e-05,
4596,107098,0.035665986,2.32e-06,0.000101801,0.076453888,0.003870641,7.23e-05,0.000589594,2685.965845,0.000166039,0.00046258,0.00046258,
4606,107108,0.045332468,1.15e-05,0.000102497,0.085490836,0.004919693,0.000361742,0.009897124,2985.470761,4.6e-05,0.000263873,0.000263873,
4612,107114,0.035665986,2.3e-06,0.000101241,0.05771642,0.003870641,0.000108523,9.92e-06,2220.061476,0.000124885,3.89e-07,3.89e-07,
4613,107115,0.041999198,9.23e-06,0.000102481,0.085251573,0.004557951,0.000325568,0.001546864,3021.950434,6.04e-05,7.11e-05,7.11e-05,
4617,107119,0.045332468,2.09e-05,0.00010273,0.082344112,0.004919693,0.000723484,0.005645675,2997.447948,3.89e-05,0.000383017,0.000383017,
4624,107126,0.039332582,1.5e-05,0.000102017,0.084005881,0.004268557,0.000506439,0.00725888,2887.266174,0.000163038,1.97e-05,1.97e-05,
4627,107129,0.027999465,0.0,0.00010102,0.069646203,0.003038634,0.0,0.000138452,2337.722488,0.000150159,0.0,0.0,
4632,107134,0.059998854,6.23e-05,0.000102951,0.094883749,0.006511359,0.002025756,0.029843822,3302.669996,6.65e-05,0.000333159,0.000333159,
4636,107138,0.055665604,6.88e-05,0.000101914,0.079256602,0.006041094,0.00231515,0.002137139,2867.850289,6.86e-05,6.15e-05,6.15e-05,
4640,107143,0.059665527,7.81e-05,0.000101316,0.076864708,0.006475184,0.002640718,0.001034908,2796.728882,5.38e-05,7.79e-05,7.79e-05,
4645,107149,0.031999389,1.39e-05,0.000101034,0.066582878,0.003472725,0.000542613,7.35e-05,2337.899418,3.85e-05,0.000301033,0.000301033,
4647,107151,0.043665833,0.0,0.000101182,0.050069809,0.004738822,0.0,1.3e-06,1968.40773,0.000256462,0.0,0.0,
4648,107152,0.044999141,6.87e-06,0.000101395,0.08328691,0.004883519,0.000217045,0.001453452,3051.462341,0.000131292,0.000224441,0.000224441,
4652,107156,0.030332754,3.44e-06,0.0001023,0.084860029,0.003291854,0.000108523,0.006810883,3017.237899,2.24e-05,1.13e-05,1.13e-05,
4654,107158,0.002666616,3.42e-06,5.5e-09,0.048117126,0.000289394,0.000108523,2.67e-06,1582.261491,0.00012909,4.37e-06,4.37e-06,
4656,107160,0.044999141,1.15e-05,0.000102527,0.074824873,0.004883519,0.000397916,0.001017672,2740.244277,9.51e-05,0.000371185,0.000371185,
4659,107163,0.039332582,1.03e-05,0.000102496,0.08356026,0.004268557,0.000325568,0.000661013,2894.16413,5.41e-05,0.000747212,0.000747212,
4662,107166,0.076331876,9.42e-05,0.000101588,0.084804436,0.008283895,0.003219505,0.006621262,3061.456542,0.000115754,0.000414914,0.000414914,
4663,107167,0.044999141,2.32e-06,0.000103269,0.079466134,0.004883519,0.000108523,0.007171926,2896.553425,8.28e-05,1.67e-05,1.67e-05,
4668,107172,0.041332544,6.89e-06,0.000102423,0.085482319,0.004485603,0.000217045,0.002258291,3050.689644,6.97e-05,2.49e-05,2.49e-05,
4673,107177,0.077331857,0.000116319,0.000102054,0.084381788,0.008392418,0.003942989,0.00759601,3019.253811,5.08e-05,0.002294992,0.002294992,
4674,107178,0.037999274,1.15e-05,0.000102341,0.086383764,0.004123861,0.000397916,0.001710688,3100.619005,2.99e-05,6.76e-05,6.76e-05,
4676,107180,0.034666005,4.63e-06,0.000102989,0.085865225,0.003762118,0.000180871,0.003042948,3090.670292,3.93e-05,0.000263144,0.000263144,
4685,107189,0.038999255,1.38e-05,0.000101873,0.085831742,0.004232383,0.000434091,0.004334943,3081.80737,6.41e-05,0.000177104,0.000177104,
4687,107191,0.022999561,0.0,8.13e-05,0.049323929,0.002496021,0.0,2.38e-07,1865.184021,0.000123129,0.0,0.0,
4693,107197,0.036665967,6.91e-06,0.000101832,0.072735104,0.003979164,0.00025322,0.000690251,2582.331069,0.000115164,0.000929004,0.000929004,
4694,107198,0.032332716,8.04e-06,0.000101851,0.082944683,0.003508899,0.00025322,0.010468098,2838.143416,2.99e-05,9.85e-06,9.85e-06,
4703,107208,0.028332792,0.0,0.000101,0.053136311,0.003074808,0.0,1.26e-07,1734.987555,0.000190994,0.0,0.0,
4707,107212,0.044332487,1.16e-05,0.000102753,0.084228668,0.004811171,0.000397916,0.021695873,3014.721948,7.33e-05,1.21e-05,1.21e-05,
4708,107213,0.03299937,0.0,0.00010265,0.079342357,0.003581247,0.0,0.005360762,2772.388228,3.63e-05,0.0,0.0,
4727,107233,0.035332659,1.26e-05,0.000101337,0.085799363,0.003834467,0.000397916,0.01096817,2839.149553,4.12e-05,9.44e-05,9.44e-05,
4728,107234,0.009333155,5.76e-06,1.15e-07,0.079273177,0.001012878,0.000180871,0.003880998,2685.023753,0.000143194,0.000198756,0.000198756,
4732,107238,0.033666024,1.04e-05,0.00010179,0.081016375,0.003653596,0.000325568,0.007573958,2742.256986,3.6e-05,1.78e-05,1.78e-05,
4736,107242,0.049332391,1.15e-05,0.000101734,0.080288542,0.005353784,0.000434091,0.001796669,2901.023587,0.000189084,4.95e-05,4.95e-05,
4738,107244,0.033332697,4.58e-06,0.000102644,0.082739565,0.003617422,0.000144697,0.003261553,2819.497348,3.66e-05,8.19e-06,8.19e-06,
4741,107247,0.032332716,3.67e-06,0.000101042,0.07020191,0.003508899,0.000144697,0.000295882,2409.766252,0.000107758,7.92e-06,7.92e-06,
4742,107248,0.022666234,1.3e-07,7.06e-05,0.043217816,0.002459847,3.62e-05,6.23e-09,1680.090347,0.000130145,2.33e-06,2.33e-06,
4755,107261,0.035999313,1.39e-05,0.000102581,0.07918394,0.003906815,0.000434091,0.006266402,2710.736736,3.22e-05,5.41e-05,5.41e-05,
4757,107263,0.031666062,1.15e-06,0.000102203,0.084918849,0.00343655,3.62e-05,0.003107736,3099.506694,5.64e-05,4.19e-06,4.19e-06,
4761,107267,0.032332716,2.3e-06,0.000102057,0.08429214,0.003508899,7.23e-05,0.000903856,2940.19797,2.84e-05,0.000989107,0.000989107,
4764,108003,0.038999255,1.61e-05,0.000102023,0.077305852,0.004232383,0.000542613,0.007313685,2613.285869,3e-05,4.33e-06,4.33e-06,
4767,108006,0.033999351,3.46e-06,0.000101844,0.085391336,0.00368977,0.000144697,0.00421315,3118.204602,5.89e-05,0.000131824,0.000131824,
4769,108008,0.040999217,1.15e-06,0.000102219,0.083194545,0.004449428,3.62e-05,0.001960312,3026.165762,0.00010582,1.34e-06,1.34e-06,
4774,108013,0.035332659,1.15e-05,0.000101869,0.089298261,0.003834467,0.000434091,0.010497911,3165.675295,4.29e-05,0.000127673,0.000127673,
