,Rank,Unnamed: 0.1,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank
1723,1724,101162,9903194,208078,206247,106213,9907116,9810204,207222,111046,9609112,205155,110143,106151
1724,1725,101161,9903190,212210,211118,202010,208232,111165,302191,9902194,9708170,112056,210148,206081
1725,1726,101152,9903187,9910217,204129,109209,9908130,112169,202171,9810230,9910124,211148,206247,9911119
1726,1727,101147,9903183,205291,9909067,206170,209232,9812027,208176,9906218,9908114,105035,9909067,9903081
1727,1728,101145,9903182,9906023,211065,207114,211238,9812032,207181,9910193,9812072,102094,105208,107191
1728,1729,101144,9903181,106247,105208,301030,9911165,9812205,208146,9808139,101134,9703101,211065,212096
1729,1730,101135,9903178,9905146,9612120,303227,9911172,9704198,9912271,110119,9808143,9804113,9702038,206217
1730,1731,101134,9903176,9705232,209205,206018,9405096,9705078,106040,9907128,9608173,9911200,209205,211201
1731,1732,101132,9903172,9801002,9806004,201245,9406055,9705122,212016,9808051,110146,9805181,9612120,212238
1732,1733,101126,9903170,203140,9706071,204215,101011,9708055,201032,208032,9408013,9610156,201182,9805142
1733,1734,101120,9903169,9705173,9903242,206002,101074,9710005,302090,9903268,9803163,110191,202150,303238
1734,1735,101119,9903167,212135,9903090,202044,101135,9903228,201229,9907173,9912070,202075,210269,203161
1735,1736,101118,9903165,9706153,205024,205034,101162,9603186,210059,210135,9606136,9810237,9408013,9910175
1736,1737,101114,9903163,203124,101212,207279,9801125,9607091,211040,9608111,9912279,9710085,208042,9702024
1737,1738,101105,9903162,9701095,201062,112235,9408013,9607108,112109,9912148,9907211,9704156,9804031,102094
1738,1739,101104,9903161,9603086,9510008,304059,103168,9608005,205058,9305160,9310026,208166,211027,203243
1739,1740,101102,9903158,9707202,9801017,209106,103233,9608174,210040,203066,9808100,201249,102128,207053
1740,1741,101099,9903156,107185,105245,209256,9803220,9611176,201028,9911095,9509151,9607057,9703163,210269
1741,1742,101096,9903147,206038,9806144,111110,9804011,9612051,211176,111129,9907075,9903023,9706071,211111
1742,1743,101091,9903142,9908129,201182,110171,9804056,9612143,108165,9811170,9903005,212107,9903242,212270
1743,1744,101083,9903137,212343,109067,109070,9411021,9612229,304215,205085,9809158,106260,110034,103177
1744,1745,101082,9903132,101211,207044,201075,106157,9901032,204163,9909081,102185,302122,207044,109182
1745,1746,9407190,9903131,203249,207136,203260,106241,202094,208144,202030,9907145,9906077,9907210,210035
1746,1747,101074,9903123,9709113,211027,202150,9807034,202168,203206,9510093,9908020,204002,9901085,101099
1747,1748,101073,9903120,211011,9702038,210175,108229,9902033,210203,9804184,111182,9609053,204148,9808035
1748,1749,101066,9903110,211123,9604026,110178,9808052,203187,303168,106033,9602115,303066,9907067,9910146
1749,1750,101064,9903109,9801125,209150,212060,9808088,9512124,203071,112095,9706143,212257,209150,9910188
1750,1751,101060,9903108,206051,210148,106201,9809045,206090,206063,9912217,9805071,9707247,212079,9803124
1751,1752,9407168,9903107,9703182,9604199,209082,110093,206212,204037,110026,9603170,9907206,105207,9911088
1752,1753,101056,9903105,9507060,211178,101126,110174,9906248,205265,212087,9811245,203190,201062,204215
1753,1754,101041,9903096,9703056,204148,208154,9810123,207234,104026,9808146,9712062,210169,206204,9706040
1754,1755,101043,9903094,9906027,9408013,208059,111051,9907202,106177,302073,9607070,212042,9912154,205018
1755,1756,101042,9903093,9712143,110143,202173,9811107,208142,206011,303057,9608059,9411020,110265,9609137
1756,1757,101039,9903092,211217,9811170,204213,9811195,208196,106034,207097,9608183,212122,9812240,9905128
1757,1758,101036,9903091,304035,9907067,208146,112119,9908044,206185,109025,9710146,9411028,9901048,210046
1758,1759,101029,9903090,9603108,9907210,110115,112136,9909139,202064,9903042,103030,207177,207144,212257
1759,1760,101028,9903086,207190,9703163,205083,112147,9909140,108120,202033,9609059,204143,211011,103168
1760,1761,101026,9903085,9707247,9912154,112132,112180,9909199,207086,205058,9910030,9803028,209222,208206
1761,1762,101020,9903081,110201,9808056,205052,112195,9910267,304105,9907120,9910074,203102,9806144,9704095
1762,1763,101013,9903080,9802004,9309075,204122,9812008,211098,206161,9909198,9304068,103178,9905219,203277
1763,1764,101011,9903078,9710122,211011,207148,9407155,211194,111079,202008,111154,9910017,9604026,207214
1764,1765,9407118,9903077,109070,102181,302038,9301038,211261,201035,208016,9712084,110147,9803081,9802004
1765,1766,101007,9903071,211250,9804031,212003,9303057,211287,111208,107032,9706057,9705173,110252,104048
1766,1767,101006,9903069,209195,9905219,206116,9305083,9912050,209050,302012,9204046,9609094,205024,9712150
1767,1768,101003,9903068,9805123,9803081,203023,9306044,101011,212090,304093,9507027,208108,202112,209034
1768,1769,9407109,9903067,209105,207144,201201,9702155,9801061,204169,9910230,112113,107234,102181,9912262
1769,1770,9407106,9903065,9705175,209056,207170,9702194,9801070,110098,9906181,9702164,9608099,212208,208080
1770,1771,9407099,9903061,9701054,211059,203115,9309044,102129,202075,9911224,104036,212035,9801017,9909095
1771,1772,9407087,9903058,201205,111290,112180,9703059,102168,203165,9807239,9908175,203204,109067,210243
1772,1773,9407078,9903056,9604097,9901048,209210,9310202,102185,204192,211025,104238,106149,201075,9801173
1773,1774,9407047,9903053,211170,201227,303122,9705175,103068,211035,104124,9303016,9912184,204049,104037
1774,1775,9407031,9903051,103067,9901085,212169,9706009,9803138,111154,9909067,108115,9912177,209056,112137
1775,1776,9407025,9903049,9611051,209226,206233,9706145,9804125,108052,9911135,9909163,205315,9903093,112113
1776,1777,9407018,9903048,103233,9812240,107067,9706211,9805140,210173,9912214,9703082,205286,205160,208165
1777,1778,9407005,9903043,112093,203208,302179,9707205,9805151,209212,201019,9801002,211262,9909180,9803107
1778,1779,9406216,9903042,9607149,9909049,211240,9707247,106155,212071,203049,209145,9802041,211257,111190
1779,1780,9406208,9903041,9801023,212079,212250,9709017,9806125,112176,9908190,112002,302186,9811019,303006
1780,1781,9406206,9903039,9702006,112071,207060,9709065,9807213,112185,106112,9902200,9905048,9608144,207280
1781,1782,9406203,9903038,106120,9609095,201248,9710226,9808061,211070,303065,9803080,202060,112140,303103
1782,1783,9406198,9903037,103159,212208,302175,9711013,9808124,106266,9805142,9908096,9711108,9808056,9709096
1783,1784,9406132,9903033,9704005,108245,202049,9712172,9810146,107108,9908103,101219,9903170,111181,212218
1784,1785,9406105,9903031,209223,9608144,111089,9202004,9810169,301106,9908155,9906248,9902032,9811170,104158
1785,1786,9406076,9903029,110174,9903014,208203,9206015,9810226,206009,9905159,105005,109187,9604199,207020
1786,1787,9406067,9903026,207067,205160,301093,9209044,112113,111044,9608034,210183,201028,9508177,9912235
1787,1788,9406059,9903025,9703218,212242,205230,9603116,112147,204050,211141,9811183,9710146,9903014,204122
1788,1789,9406055,9903023,9708082,110252,203136,9604044,112198,302175,303263,9406067,207199,212242,212225
1789,1790,9406020,9903022,9607139,202112,201182,9604070,9703228,208132,9906148,9911011,9911094,209226,9708080
1790,1791,9406008,9903021,9803166,204049,212207,9605049,9704174,210163,9906162,9604059,207125,9607037,9605152
1791,1792,9405194,9903014,9803168,111181,201270,9606009,9707247,107153,9909201,9309023,210199,205161,9903080
1792,1793,9405190,9903005,9704174,9508177,201062,9606165,9708012,205034,9901148,101225,106038,111290,205128
1793,1794,9405171,9903003,205265,9903093,102080,301150,106014,9906033,9907116,9705240,209117,112071,9709222
1794,1795,9405124,9903001,204029,9909180,207183,303016,9709013,210192,206058,9901118,211290,9609095,9906159
1795,1796,9405121,9902210,9710228,211257,110114,303194,9709087,102036,9512181,9912067,104169,207102,103109
1796,1797,9405117,9902208,9912106,9605085,209003,9610205,9711094,102069,204037,9705192,211030,207222,205153
1797,1798,9405110,9902204,207157,207102,207031,9611014,9712062,108231,210138,9907178,9904011,211178,9909002
1798,1799,9405109,9902203,9603089,9811019,111012,9611146,9712074,112141,301058,103085,212123,9510093,9704168
1799,1800,9405107,9902201,201174,9804200,107057,9611176,9712145,205024,9607032,9907202,9809021,9807202,201257
1800,1801,9405096,9902200,203082,205161,302225,9612204,9601023,108187,9509095,9707099,9911205,9508091,204203
1801,1802,9405069,9902195,105070,107115,209063,9505173,9602005,208115,9911099,9907204,9803061,203208,205279
1802,1803,9405052,9902194,9609041,301144,102200,9901120,9603009,106143,9911252,209085,9610171,9803206,212089
1803,1804,9405049,9902191,9701139,209228,110034,9901128,9607056,209142,9910243,9707133,9803140,9804200,109176
1804,1805,9405029,9902190,208142,201075,205025,9901161,9608126,210042,9907186,9908036,9907036,201227,108183
1805,1806,9405024,9902184,9705192,204037,304127,202083,9502091,112169,9910142,211069,110119,9703146,206091
1806,1807,9404162,9902183,208014,9607037,203271,9902030,201095,107072,9811169,112191,301129,9605085,206164
1807,1808,9404157,9902177,205302,205300,212246,9902101,9901045,112096,107071,210281,209064,204113,209081
1808,1809,9404151,9902173,9703072,9808175,204064,9903107,202151,212117,9910209,9407018,108196,109154,112071
1809,1810,9404140,9902171,210022,303140,209258,204103,9902157,211193,9910127,9608177,206188,9810123,203046
1810,1811,9404114,9902170,9904153,204025,205092,9904050,203163,202011,112058,9507060,105048,206073,208182
1811,1812,9404113,9902167,107072,205222,201257,9904073,9903203,302179,9912242,9908001,9907215,204025,210116
1812,1813,9404108,9902164,9912157,207222,112053,9904143,204012,112094,9912173,9704174,208203,204037,9902018
1813,1814,9404099,9902161,9701037,9803206,108196,9904153,9510241,206018,210001,9804159,204191,209228,9904056
1814,1815,9404092,9902159,9804126,9807202,210146,205146,204158,204032,208125,9711106,9905064,103152,101169
1815,1816,9404071,9902157,211289,9701055,203251,205209,205020,111177,206007,9706009,9908075,107115,9901105
1816,1817,9404063,9902156,201062,9702006,109076,9905130,9511162,201158,207117,9912151,111069,108245,210122
1817,1818,9404050,9902155,207223,207228,107174,206118,205258,111017,9909082,9912257,111224,9808175,210174
1818,1819,9404008,9902150,9712166,9810123,106117,206226,9905064,206013,9912003,205209,107016,9708012,9409069
1819,1820,9403198,9902149,9810035,112092,110281,9906012,9905217,205287,205316,9804069,210302,303140,9805029
1820,1821,9403195,9902145,211291,112140,205051,9906029,9905226,201029,9907174,9507013,103187,9909049,106058
1821,1822,9403192,9902143,303120,204113,111069,207004,9512145,211232,9907134,9904187,208151,211059,9909174
1822,1823,9403186,9902137,9905224,206152,304056,207175,206195,303080,9909168,205236,206220,110189,212121
1823,1824,9403183,9902134,9906029,208122,205123,207228,207235,203166,9806182,9604051,9901032,9210121,303105
1824,1825,9403179,9902132,201029,210157,111060,9907029,9907184,106061,9907072,9804076,9908201,208122,9710030
1825,1826,9403155,9902131,205254,9605229,205082,9907088,9908160,108196,9808141,9903120,211027,9702006,102123
1826,1827,9403150,9902129,207221,9510093,110103,9907189,210246,211250,204084,102159,209051,301144,9907048
1827,1828,9403141,9902128,9711039,207257,301168,208023,9910091,209154,208050,9808175,9803189,9605229,301179
1828,1829,9403133,9902126,205296,103152,302129,208039,9911221,210044,9906215,9803220,9712170,9902104,209223
1829,1830,9403121,9902125,204127,9210121,302017,208041,9404092,212270,9807223,9908019,9912124,112044,211098
1830,1831,9403119,9902123,201093,205188,207133,208074,9404113,205041,205254,204150,9806113,9310181,212290
1831,1832,9403040,9902122,301035,212277,203071,9908038,101199,301047,207092,9910117,209140,9604044,201112
1832,1833,9402147,9902121,9609062,106092,304219,9909056,102172,112139,9808052,9908116,211172,204026,9901045
1833,1834,9402113,9902119,9603113,109154,205320,9909172,102184,201249,9909227,9909010,205294,9409064,205008
1834,1835,9402107,9902118,301105,110064,211101,210229,9803086,202039,9607060,9706141,9806242,9608173,9906044
1835,1836,9402077,9902106,9610250,110189,207258,9910042,104158,206137,9911160,202140,9903176,212059,9910261
1836,1837,9402073,9902105,9610171,9409064,207198,211118,104200,202077,112047,9701165,9712145,105151,9812048
1837,1838,9402044,9902104,9506077,9808169,211264,211263,9411205,209117,210026,9809133,9705188,208092,9907029
1838,1839,9402032,9902103,110064,112002,212186,212061,105108,301248,9906033,9406198,207270,212227,211173
1839,1840,9402031,9902101,212103,202150,112224,212091,105311,304014,209046,9611040,9901134,9801030,9911174
1840,1841,9402016,9902100,204103,9902104,303247,212111,106055,201109,9903048,9803126,106243,9808143,9807064
1841,1842,9402005,9902098,9706210,204233,303096,212188,106086,206058,111027,9302047,9707120,206152,112101
1842,1843,9402002,9902089,9605051,9808143,112178,212269,9806133,201144,9909174,9906211,208052,209098,301020
1843,1844,9401153,9902088,9911149,205070,201028,212290,9806217,204128,9910212,9712166,9805126,102127,9612015
1844,1845,9401139,9902087,104146,9310181,211121,9912177,9806238,204127,9902183,9806149,201270,9808169,9706066
1845,1846,9401125,9902086,9704158,212059,106181,9402077,107036,206191,303035,9910086,204032,208126,302184
1846,1847,9401121,9902074,101102,112044,106157,9404140,110170,201070,9912180,211123,207090,209120,206207
1847,1848,9401105,9902073,206167,9604044,212072,9801061,9810035,204197,9908204,202127,203277,210157,9803197
1848,1849,9401072,9902071,9610156,209120,203065,102174,9810214,110203,112009,207034,211158,9903078,304172
1849,1850,9401070,9902068,9609095,9708012,107108,102181,9811005,210166,203050,103220,9709138,106092,210135
1850,1851,9401069,9902067,9709096,9508091,203040,9802007,9811183,304037,9305185,9607139,107167,205222,9801181
1851,1852,9401059,9902059,205078,9903078,111154,9802076,9811195,204185,106116,9704214,9708170,205300,9906222
1852,1853,9401025,9902058,212165,112248,109025,103102,104099,107213,211100,9910205,204182,208231,9407005
1853,1854,9401021,9902052,9704095,102127,111198,103148,104124,204154,9806180,109063,9906191,204233,206180
1854,1855,9401006,9902049,303233,9609116,206253,103155,9701187,205082,209034,9904042,9911112,205188,212188
1855,1856,201054,9902047,9905212,303035,111096,103177,9311187,9912133,103067,9908148,202028,212277,9811057
1856,1857,201023,9902046,9411028,209098,112073,103188,9705116,301084,9912147,205291,9707110,9803014,205204
1857,1858,304127,9902045,9804061,9608173,108245,103256,9705123,208222,9909066,209263,212141,110064,206231
1858,1859,304126,9902042,202179,208092,202155,9803174,9707139,211068,108036,9311120,9608104,112092,9907147
1859,1860,304122,9902040,103188,209066,210152,9410104,9709099,303166,9412203,204089,205033,9711039,9908021
1860,1861,304121,9902036,9801173,212227,212023,104153,9710146,207201,9811131,9911095,9801034,202142,9907101
1861,1862,304120,9902035,9903093,9508079,109095,9804026,9711067,206080,211042,102112,109039,108020,208176
1862,1863,304117,9902034,204083,210229,201129,105019,9712084,104124,9803251,9812047,205265,9509019,9909146
1863,1864,304107,9902033,110186,9912088,210220,105046,9712143,210164,9911222,103231,9709033,106128,303080
1864,1865,304101,9902032,205317,9803014,210126,9805168,9605046,205064,9610193,102202,9706211,9508079,202010
1865,1866,304095,9902030,9601152,9711039,111177,106260,9605091,211209,210247,9612164,9804084,111070,204054
1866,1867,304092,9902022,212183,202142,112197,107163,9605154,104037,9909229,9601168,9711040,9211030,212101
1867,1868,304080,9902018,9602051,9509019,106186,9807136,9608012,108205,9903196,210309,205275,207257,111224
1868,1869,304074,9902012,9708127,208126,210302,9807232,9609192,201060,9910231,9909176,205146,205070,9909129
1869,1870,304073,9902002,9811192,9610139,206080,108152,9609238,203269,9902200,9703127,210150,9911125,212227
1870,1871,304069,9901164,205109,9902134,108080,108161,9612102,205153,205009,105235,9912273,9609116,212326
1871,1872,304068,9901161,9608183,208222,206035,9808111,9612120,104069,9910086,9612021,205210,209066,205129
1872,1873,304067,9901159,206255,212008,303187,109174,9506075,111260,109031,9301043,112147,203080,9801125
