,Unnamed: 0,Id,Katz-Centrality,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Load-centrality,Page-Rank,Percolation-Centrality,Hybrid-Centrality,score
3793,3793,0.959208951,0.005928064,0.010347788,3.32e-05,0.007333083,0.002950177,0.001472424,2.5600000000000003e-47,0.508823485,1.01e-19,3.33e-05,0.001199542,3.32e-05,0.000246916,0.0
3795,3795,0.999482308,0.004333608,0.014238341,0.0,0.002089929,0.002950177,0.001472424,4.2399999999999996e-89,0.000869066,0.001250015,0.0,0.000199924,0.0,0.001288595,0.011200995
3797,3797,0.999482509,0.002166804,0.000326914,1.66e-06,0.001044731,0.001475253,0.001472424,2.1099999999999998e-89,0.001593287,1.01e-19,1.66e-06,0.00075971,1.66e-06,0.000146607,0.011200995
3798,3798,0.959209455,0.008652039,1.45e-07,3.99e-05,0.006542398,0.005900025,0.002945505,8.05e-84,0.0,1.01e-19,3.99e-05,0.037385334,3.99e-05,0.007229097,0.0
3800,3800,0.999482409,0.004333608,7.02e-05,5.23e-05,0.002089929,0.005900025,0.004418257,4.2399999999999996e-89,0.000869066,1.23e-05,5.23e-05,0.001079588,5.23e-05,0.00023974,0.0
3802,3802,0.99948261,0.003349152,0.000308002,0.000262523,0.012474609,0.002950177,0.002945505,1.07e-76,0.065410314,0.001882738,0.000296322,0.001359481,0.000262523,0.002247403,0.0
3804,3804,0.959210464,0.064684539,0.008456548,0.000161391,0.240750272,0.011799745,0.001472424,3.76e-30,0.045399821,3.68e-05,0.000196424,0.020991989,0.000161391,0.004153289,0.0
3809,3809,0.95921117,0.017577529,0.002944932,0.030718976,0.012559685,0.03392363,0.026509567,1.68e-82,0.000869066,0.010084917,0.030854531,0.00379855,0.030718976,0.02209123,0.011200995
3813,3813,0.999482812,0.0,1.18e-18,0.0,0.0,0.005900025,0.007363762,0.0,0.031706421,0.00024383,0.0,0.0,0.0,0.00024383,0.0
3815,3815,0.969115328,0.012677952,1.62e-18,1.33e-05,0.005224822,0.007374949,0.001472424,2.84e-84,0.0,1.03e-19,1.33e-05,0.036468883,1.33e-05,0.00704252,0.0
3818,3818,0.999482913,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.000869066,9.34e-07,0.0,0.0,0.0,0.0,0.011200995
3826,3826,5.65e-06,0.002166804,1.15e-18,0.002338687,0.001044731,0.001475253,0.001472424,2.1099999999999998e-89,0.655165762,9.8e-07,0.00233938,0.004398322,0.002338687,0.001705267,0.0
3830,3830,0.959212886,0.0,1.18e-18,0.0,0.0,0.063422136,0.064801176,0.0,0.160708908,0.039278235,0.0,0.0,0.0,0.039278235,0.044796486
3833,3833,0.999483216,0.005998593,0.006133023,0.002245983,0.010748224,0.017699441,0.0162003,1.9000000000000002e-80,0.090243182,0.020939287,0.002191852,0.00075971,0.002245983,0.021898403,0.011200995
3834,3834,0.959213289,0.032367464,0.091137538,4.64e-05,0.017067767,0.016224517,0.001472424,1.78e-80,0.000869066,1.01e-19,4.64e-05,0.002479054,4.64e-05,0.000495376,0.0
3838,3838,0.999483317,0.004550283,2.53e-10,2.58e-05,0.002351178,0.008849873,0.007363762,1.54e-87,0.0,3.14e-07,2.58e-05,0.007597101,2.58e-05,0.001473783,0.0
3841,3841,0.959214298,0.01958154,0.000969936,0.010618905,0.013482608,0.013274669,0.00589101,1.33e-80,0.000869066,0.000290127,0.010790656,0.004318352,0.010618905,0.005043269,0.055994983
3843,3843,0.999483417,0.002166804,1.17e-18,1.66e-06,0.001044731,0.001475253,0.001472424,2.1099999999999998e-89,0.530646609,1.01e-19,1.66e-06,0.008756658,1.66e-06,0.001689835,0.0
3844,3844,0.959214702,0.009750608,0.058743017,6.36e-06,0.004702339,0.008849873,0.004418257,7.6e-87,0.154052277,0.00429789,6.36e-06,0.000559786,6.36e-06,0.004405916,0.0
3846,3846,0.959214904,0.041037242,0.092835062,0.023892537,0.021887273,0.041298251,0.023564062,7.3e-78,0.0,0.018284241,0.024700486,0.007397177,0.023892537,0.028608435,0.0
3847,3847,0.959215004,0.002166804,1.16e-18,0.0,0.001044731,0.0,0.0,2.1099999999999998e-89,0.439805961,1.01e-19,0.0,0.004398322,0.0,0.000848775,0.0
3848,3848,0.999483518,0.002166804,1.16e-18,0.0,0.001044731,0.0,0.0,2.1099999999999998e-89,0.0,1.01e-19,0.0,0.004398322,0.0,0.000848775,0.0
3850,3850,0.959215307,0.013967199,6.48e-08,0.0,0.006079805,0.005900025,0.0,1.58e-83,0.590972504,1.01e-19,0.0,0.022791303,0.0,0.004398199,0.011200995
3852,3852,0.959215509,0.064959404,0.142685735,0.023681844,0.027943155,0.060472288,0.029455071,1.8200000000000002e-80,0.0,0.040428249,0.024110372,0.005717818,0.023681844,0.050281759,0.055994983
3854,3854,0.959215812,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.676615758,1.01e-19,0.0,0.0,0.0,0.0,0.0
3855,3855,0.959215913,0.015944596,0.002693667,0.009860412,0.009150516,0.023599138,0.0162003,2.5600000000000003e-47,0.003476264,0.005030923,0.009779032,0.00463823,0.009860412,0.009521716,0.0
3859,3859,0.99948372,0.0,1.18e-18,0.0,0.0,0.094395589,0.095729023,0.0,0.000869066,0.073679408,0.0,0.0,0.0,0.073679408,0.0
3862,3862,0.999483821,0.006717086,8.02e-07,0.002591519,0.003134893,0.025074062,0.022091309,1.57e-87,0.004490174,8.72e-06,0.002592286,0.00311881,0.002591519,0.001559663,0.011200995
3865,3865,0.959216921,0.015028629,0.003863535,0.008090594,0.00720359,0.02802391,0.020618557,2.5600000000000003e-47,0.173648679,0.011458467,0.008050841,0.004278367,0.008090594,0.015239375,0.0
3868,3868,0.999483922,0.011722396,1.47e-08,0.000135686,0.005689261,0.008849873,0.002945505,7.66e-86,0.0,5.91e-06,0.000135726,0.03183905,0.000135686,0.006199841,0.0
3870,3870,0.96859925,0.0,1.18e-18,0.0,0.0,0.030973782,0.0324006,0.0,0.003041731,0.020466056,0.0,0.0,0.0,0.020466056,0.011200995
3873,3873,0.959217729,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.610942459,1.64e-05,0.0,0.0,0.0,1.64e-05,0.033597989
3874,3874,0.95921783,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.382339427,1.01e-19,0.0,0.0,0.0,0.0,2.026932922
3876,3876,0.959218031,0.0,1.18e-18,0.0,0.0,0.032448706,0.033873352,0.0,0.127404026,0.015202338,0.0,0.0,0.0,0.015202338,0.033597989
3878,3878,0.959218132,0.040817872,0.036697364,0.038135354,0.02942719,0.045723023,0.030927824,1.13e-76,0.08409799,0.035695941,0.039832694,0.006517513,0.038135354,0.051228529,0.011200995
3881,3881,0.959218536,0.0,1.18e-18,0.0,0.0,0.066371984,0.06774668,0.0,0.025898164,0.067024315,0.0,0.0,0.0,0.067024315,0.011200995
3883,3883,0.959218738,0.038997877,0.093013919,0.000312246,0.017229185,0.019174366,0.001472424,1.78e-80,0.0,0.001705267,0.000283255,0.003478673,0.000312246,0.0024856,0.0
3884,3884,0.959218838,0.002166804,1.35e-18,2.33e-05,0.001044731,0.001475253,0.001472424,2.1099999999999998e-89,0.582114191,1.47e-06,2.33e-05,0.001759329,2.33e-05,0.000347226,0.0
3891,3891,0.988974293,0.004333608,3.35e-07,0.006868578,0.002089929,0.008849873,0.007363762,4.2399999999999996e-89,0.145312647,0.000303244,0.006870613,0.010955819,0.006868578,0.004932928,0.0
3892,3892,0.999484426,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.000869066,0.000577939,0.0,0.0,0.0,0.000577939,0.0
3894,3894,0.959219847,0.0,1.18e-18,0.0,0.0,0.007374949,0.008836514,0.0,0.591874546,0.007368913,0.0,0.0,0.0,0.007368913,0.0
3902,3902,0.020280303,0.018919709,9.22e-19,0.0,0.500870329,0.001475253,0.0,1.13e-05,0.068150944,1.01e-19,0.0,0.009036552,0.0,0.001743847,0.055994983
3903,3903,0.999484628,0.008709224,1.09e-18,0.0,0.161118048,0.001475253,0.0,3.54e-38,0.094790604,1.01e-19,0.0,0.003358718,0.0,0.000648156,0.0
3905,3905,0.020280605,0.004333608,1.31e-05,9.99e-06,0.002089929,0.005900025,0.004418257,4.2399999999999996e-89,0.498817153,1.34e-18,9.99e-06,0.009556353,9.99e-06,0.001844157,0.0
3906,3906,0.959220453,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.367029865,0.005470743,0.0,0.0,0.0,0.005470743,0.0
3910,3910,0.998965019,0.109085112,5.21e-13,0.0,0.597434705,0.001475253,0.0,3.56e-08,0.0,1.01e-19,0.0,0.034312107,0.0,0.006621451,0.0
3911,3911,0.020281211,0.015763571,6.38e-19,0.0,0.185924064,0.001475253,0.0,1.01e-37,0.591240179,1.01e-19,0.0,0.007037315,0.0,0.001358041,0.0
3913,3913,0.959221462,0.074399033,1.46e-10,0.0,0.647596387,0.004425101,0.0,1.44e-08,0.0,1.01e-19,0.0,0.020712096,0.0,0.00399696,0.011200995
3918,3918,0.988976513,0.002166804,3.86e-06,3.32e-06,0.001044731,0.019174366,0.019145805,2.1099999999999998e-89,0.160903413,0.000490746,3.33e-06,0.000559786,3.32e-06,0.000601859,0.0
3919,3919,0.020282018,0.026985211,0.076344794,0.000327838,0.02123232,0.011799745,0.001472424,3.6600000000000004e-79,0.201937118,0.001033963,0.000264708,0.001919268,0.000327838,0.001512826,0.022399492
3921,3921,0.988977724,0.034617857,1.73e-13,0.0,0.557223226,0.002950177,0.0,1.26e-09,0.060368509,1.01e-19,0.0,0.038746814,0.0,0.007477248,0.011200995
3922,3922,0.999485032,0.002166804,3.27e-07,4.15e-06,0.001044731,0.007374949,0.007363762,2.1099999999999998e-89,0.17746981,1.82e-05,4.16e-06,0.002918886,4.15e-06,0.000586427,0.0
3924,3924,0.959222672,0.0,1.18e-18,0.0,0.0,0.022124214,0.023564062,0.0,0.0,0.014141523,0.0,0.0,0.0,0.014141523,0.044796486
3925,3925,0.959222975,0.002166804,3.86e-06,6.78e-05,0.001044731,0.017699441,0.017673052,2.1099999999999998e-89,0.168962275,6.13e-05,7.63e-05,0.000559786,6.78e-05,0.000195681,0.0
3927,3927,0.020282825,0.004333608,0.000318809,4.34e-05,0.002089929,0.005900025,0.004418257,4.2399999999999996e-89,0.614114494,0.000185187,4.34e-05,0.002079207,4.34e-05,0.000602322,0.0
3929,3929,0.959223379,0.090691263,6.3e-13,0.0,0.591497021,0.0,0.0,6.69e-09,0.003041731,1.01e-19,0.0,0.001999237,0.0,0.000385807,0.011200995
3930,3930,0.959223177,0.0,1.18e-18,0.0,0.0,0.209439787,0.210603827,0.0,0.006952527,0.31750069,0.0,0.0,0.0,0.31750069,0.055994983
3931,3931,0.020283228,0.038820068,0.089441636,0.012009476,0.019867415,0.03392363,0.017673052,3.8400000000000005e-79,0.459891033,0.026769679,0.012139488,0.003598627,0.012009476,0.03188548,0.0
3932,3932,0.999485234,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,8.1e-06,0.0,0.0,0.0,8.1e-06,0.0
3934,3934,0.020283531,0.0,1.18e-18,0.0,0.0,0.008849873,0.010309267,0.0,0.596764552,0.00409727,0.0,0.0,0.0,0.00409727,0.011200995
3936,3936,0.959224085,0.010761953,2.53e-16,0.0,0.365619399,0.0,0.0,0.000422781,0.0,1.01e-19,0.0,0.00075971,0.0,0.000146607,0.0
3939,3939,0.959224388,0.023376655,1.46e-10,0.0,0.595472174,0.0,0.0,7.3e-09,0.00535924,1.01e-19,0.0,0.00227913,0.0,0.00043982,0.0
3940,3940,0.020284137,0.010620392,1.38e-18,0.0,0.328377951,0.001475253,0.0,6.85e-12,0.248808552,1.01e-19,0.0,0.069731391,0.0,0.013456561,0.0
3941,3941,0.020284237,0.0,1.18e-18,0.0,0.0,0.06489706,0.066273928,0.0,0.000869066,0.117018647,0.0,0.0,0.0,0.117018647,0.044796486
3943,3943,0.959224489,0.023776785,2.53e-16,0.0,0.602261481,0.001475253,0.0,0.000499624,0.0,1.01e-19,0.0,0.007037315,0.0,0.001358041,0.033597989
3944,3944,0.959224892,0.090691263,6.3e-13,0.0,0.591497021,0.0,0.0,6.69e-09,0.0,1.01e-19,0.0,0.001999237,0.0,0.000385807,0.0
3945,3945,0.959224589,0.0,1.18e-18,0.0,0.0,0.12241917,0.123711342,0.0,0.0,0.112282481,0.0,0.0,0.0,0.112282481,0.0
3947,3947,0.959225195,0.002166804,0.000286388,0.000939689,0.001044731,0.032448706,0.0324006,2.1099999999999998e-89,0.174716388,0.011285625,0.000918892,0.000359863,0.000939689,0.011695352,0.0
3953,3953,0.020285145,0.004429697,1.28e-18,0.0,0.081743713,0.0,0.0,2.1900000000000003e-43,0.373473817,1.01e-19,0.0,0.0023591,0.0,0.000455252,0.011200995
3957,3957,0.999485738,0.009342932,1.22e-18,0.0,0.184478292,0.0,0.0,8.920000000000001e-37,0.002607198,1.01e-19,0.0,0.010196109,0.0,0.001967616,0.0
3958,3958,0.959226305,0.003063011,1.18e-18,0.0,0.004360024,0.0,0.0,2.03e-81,0.001303599,1.01e-19,0.0,0.041493366,0.0,0.008007269,0.0
3964,3964,0.020286154,0.016196379,0.068368351,0.010829598,0.023943963,0.057522439,0.051546381,1.57e-75,0.0,0.052349144,0.010748505,0.001919268,0.010829598,0.056670182,0.011200995
3965,3965,0.959226506,0.040743489,1.7e-13,0.0,0.605615884,0.001475253,0.0,2.36e-09,0.120163629,1.01e-19,0.0,0.055080181,0.0,0.010629213,0.011200995
3966,3966,0.020286659,0.002166804,1.21e-18,0.0,0.001044731,0.0,0.0,2.1099999999999998e-89,0.502275484,1.01e-19,0.0,0.002918886,0.0,0.000563278,0.011200995
3969,3969,0.999485839,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.00434533,0.000285497,0.0,0.0,0.0,0.000285497,0.0
3972,3972,0.020287365,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.504119489,6.17e-07,0.0,0.0,0.0,6.17e-07,0.0
3973,3973,0.020287466,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.41570613,9.95e-06,0.0,0.0,0.0,9.95e-06,0.011200995
3976,3976,0.988982567,0.005825606,1.09e-18,0.0,0.107093688,0.0,0.0,1.93e-39,0.491060265,1.01e-19,0.0,0.005038077,0.0,0.000972234,0.0
3977,3977,0.999486041,0.006099209,1.59e-18,0.0,0.006918384,0.001475253,0.0,1.31e-79,0.0,1.01e-19,0.0,0.008716674,0.0,0.001682118,0.0
3982,3982,0.999486243,0.01986006,2.33e-18,0.0,0.389746756,0.0,0.0,4.8199999999999994e-34,0.127220902,1.01e-19,0.0,0.003718581,0.0,0.000717601,0.011200995
3985,3985,8.98e-06,0.023376655,1.46e-10,0.0,0.595472174,0.0,0.0,7.3e-09,0.000869066,1.01e-19,0.0,0.00227913,0.0,0.00043982,0.0
3986,3986,0.010522947,0.01454228,1.41e-10,0.0,0.333961559,0.0,0.0,1.3899999999999998e-23,0.001738132,1.01e-19,0.0,0.005078062,0.0,0.00097995,0.033597989
3989,3989,0.999486545,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.170526594,9.03e-06,0.0,0.0,0.0,9.03e-06,0.0
3993,3993,0.020290493,0.020040544,4.27e-10,0.0,0.572839881,0.0,0.0,6.1e-10,0.001303599,1.01e-19,0.0,0.00159939,0.0,0.000308646,0.011200995
3994,3994,0.999486646,0.004550283,1.41e-10,0.0,0.002351178,0.001475253,0.0,1.54e-87,0.0,1.01e-19,0.0,0.004958108,0.0,0.000956801,0.033597989
3995,3995,0.959413263,0.050977987,1.72e-13,0.0,0.620950728,0.001475253,0.0,5.1e-09,0.007809178,1.01e-19,0.0,0.021951623,0.0,0.00423616,0.0
3998,3998,0.020290997,0.018273928,1.93e-18,0.0,0.365952233,0.002950177,0.0,1.26e-33,0.075228031,1.01e-19,0.0,0.099891481,0.0,0.019276768,0.022399492
3999,3999,0.988986602,0.00836942,1.18e-18,0.0,0.33085498,0.001475253,0.0,1.61e-11,0.034950934,1.01e-19,0.0,0.030783853,0.0,0.005940578,0.022399492
4002,4002,0.988986905,0.003180854,1.2e-18,0.0,0.139209614,0.0,0.0,2.3999999999999997e-38,0.012311767,1.01e-19,0.0,0.108099549,0.0,0.020860737,0.044796486
4005,4005,0.999486848,0.029844987,1.47e-16,0.0,0.629965645,0.0,0.0,9.96e-05,0.21510933,1.01e-19,0.0,0.005118047,0.0,0.000987666,0.0
4009,4009,0.988987309,0.009268854,4.87e-17,0.0,0.440691304,0.0,0.0,1.34e-33,0.162961237,1.01e-19,0.0,0.026110036,0.0,0.005038639,0.0
4013,4013,0.99948705,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,1.02e-19,0.0,0.0,0.0,0.0,1.388617831
4014,4014,0.020292612,0.002383488,1.19e-18,0.0,0.001394084,0.0,0.0,1.52e-87,0.515212436,1.01e-19,0.0,0.012475239,0.0,0.002407435,0.0
4015,4015,9.69e-06,0.0,1.18e-18,0.0,0.0,0.054572591,0.055964661,0.0,0.0,0.027301398,0.0,0.0,0.0,0.027301398,0.044796486
4016,4016,0.020292813,0.019495521,1.28e-18,0.0,0.672248837,0.0,0.0,0.001326477,0.183093563,1.01e-19,0.0,0.091328749,0.0,0.017624357,0.033597989
4018,4018,0.020293015,0.038477502,8.73e-14,0.0,0.678721581,0.0,0.0,6.6e-06,0.406219097,1.01e-19,0.0,0.01011614,0.0,0.001952183,0.011200995
4019,4019,0.020293116,0.018820953,1.16e-18,0.0,0.55437966,0.0,0.0,9.83e-05,0.004055641,1.01e-19,0.0,0.027469518,0.0,0.005300988,0.0
4024,4024,0.020294024,0.016788839,1.2e-18,0.0,0.199315358,0.0,0.0,4.21e-39,0.443737295,1.01e-19,0.0,0.023630982,0.0,0.004560238,0.011200995
4025,4025,0.020294125,0.090691263,6.3e-13,0.0,0.591497021,0.0,0.0,6.69e-09,0.116414826,1.01e-19,0.0,0.001999237,0.0,0.000385807,0.089590656
4026,4026,0.999487352,0.002166804,1.05e-18,0.0,0.001044731,0.0,0.0,2.1099999999999998e-89,0.023739984,1.01e-19,0.0,0.001279512,0.0,0.000246916,0.0
4029,4029,0.02029463,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.406133451,1.01e-19,0.0,0.0,0.0,0.0,0.123186148
4031,4031,0.020294831,0.017681439,2.95e-18,0.0,0.528586389,0.0,0.0,1.51e-10,0.047148205,1.01e-19,0.0,0.003278749,0.0,0.000632723,0.380751777
4034,4034,0.999487554,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,0.001782428,0.0,0.0,0.0,0.001782428,0.0
4035,4035,0.020295538,0.090691263,6.3e-13,0.0,0.591497021,0.0,0.0,6.69e-09,0.003476264,1.01e-19,0.0,0.001999237,0.0,0.000385807,0.134384645
4037,4037,0.988991143,0.019299613,4.9e-17,0.0,0.500550788,0.001475253,0.0,1.13e-05,0.0,1.01e-19,0.0,0.004678215,0.0,0.000902788,0.41434745
4040,4040,0.999487756,0.004279859,3.63e-16,0.0,0.027462263,0.0,0.0,1.68e-68,0.110538985,1.01e-19,0.0,0.000359863,0.0,6.94e-05,0.123186148
4042,4042,0.988991748,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.65449619,0.006566435,0.0,0.0,0.0,0.006566435,0.033597989
4045,4045,0.020296648,0.03687664,2.46e-13,0.0,0.462388579,0.0,0.0,1.42e-10,0.0,1.01e-19,0.0,0.006877376,0.0,0.001327176,0.033597989
4046,4046,0.020296748,0.221571882,1.02e-12,0.0,0.666484865,0.005900025,0.0,3.25e-08,0.005793773,1.01e-19,0.0,0.06181921,0.0,0.011929691,0.078392159
4048,4048,0.999487857,0.029844987,1.47e-16,0.0,0.629965645,0.0,0.0,9.96e-05,0.001738132,1.01e-19,0.0,0.005118047,0.0,0.000987666,0.0
4049,4049,0.999487958,0.002166804,1.13e-18,0.0,0.001044731,0.0,0.0,2.1099999999999998e-89,0.181256454,1.01e-19,0.0,0.002918886,0.0,0.000563278,0.011200995
4050,4050,0.020297152,0.0,1.18e-18,0.0,0.0,0.002950177,0.004418257,0.0,0.411433284,1.02e-06,0.0,0.0,0.0,0.0,0.033597989
4051,4051,0.020297253,0.002820634,1.18e-18,7.88e-05,0.007421636,0.002950177,0.002945505,3.94e-80,0.0,1.26e-19,7.88e-05,0.035967075,7.88e-05,0.00696968,0.044796486
4053,4053,0.02029695,0.013829766,8.56e-14,0.0,0.298656757,0.001475253,0.0,2.09e-11,0.14145706,1.01e-19,0.0,0.038037485,0.0,0.007340363,0.011200995
4054,4054,0.020297556,0.010761953,2.53e-16,0.0,0.365619399,0.0,0.0,0.000422781,0.503436652,1.01e-19,0.0,0.00075971,0.0,0.000146607,0.011200995
4056,4056,0.999488059,0.090691263,6.3e-13,0.0,0.591497021,0.0,0.0,6.69e-09,0.008096797,1.01e-19,0.0,0.001999237,0.0,0.000385807,0.492736937
4057,4057,0.020297858,0.019087162,1.29e-18,0.0,0.598620725,0.001475253,0.0,7.29e-09,0.013615366,1.01e-19,0.0,0.06619474,0.0,0.012774069,0.0
4062,4062,0.020298464,0.003509895,5.01e-17,0.0,0.100302352,0.0,0.0,9.45e-39,0.513974539,1.01e-19,0.0,0.005997711,0.0,0.001157421,0.0
4063,4063,0.020298565,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.55228508,1.02e-19,0.0,0.0,0.0,0.0,0.06719348
4066,4066,0.020298867,0.007355228,3.63e-16,0.0,0.118840196,0.001475253,0.0,4.76e-40,0.49323293,1.01e-19,0.0,0.003078825,0.0,0.000594143,0.156781646
4067,4067,0.010524763,0.01489206,2.02e-18,0.0,0.154628302,0.004425101,0.0,9.65e-38,0.378499199,1.01e-19,0.0,0.02327112,0.0,0.004490793,0.0
4068,4068,0.020298968,0.02221982,1.98e-18,0.0,0.531602668,0.001475253,0.0,1.51e-10,0.003910797,1.01e-19,0.0,0.003998474,0.0,0.000771614,0.044796486
4069,4069,0.99948826,0.005227556,1.17e-18,0.0,0.330584597,0.0,0.0,1.61e-11,0.000869066,1.01e-19,0.0,0.024230754,0.0,0.00467598,0.291163793
4070,4070,0.020299271,0.004279859,3.63e-16,0.0,0.027462263,0.0,0.0,1.68e-68,0.667175639,1.01e-19,0.0,0.000359863,0.0,6.94e-05,0.044796486
4075,4075,0.020299775,0.014793275,1.52e-18,0.0,0.444807995,0.001475253,0.0,1.94e-10,0.245070285,1.01e-19,0.0,0.004838154,0.0,0.000933653,0.940677388
4077,4077,0.020300078,0.012479747,1.14e-18,0.0,0.417394376,0.0,0.0,0.000112625,0.000869066,1.01e-19,0.0,0.003078825,0.0,0.000594143,0.055994983
4078,4078,0.988995784,0.01098941,8.54e-14,0.0,0.347563263,0.0,0.0,4.73e-12,0.002462353,1.01e-19,0.0,0.006677452,0.0,0.001288595,0.123186148
4081,4081,0.020300683,0.008709224,1.09e-18,0.0,0.161118048,0.001475253,0.0,3.54e-38,0.356387763,1.01e-19,0.0,0.003358718,0.0,0.000648156,0.123186148
4083,4083,0.988996692,0.006884132,1.8e-18,0.0,0.134941187,0.001475253,0.0,2.3999999999999997e-38,0.588329278,1.01e-19,0.0,0.004478291,0.0,0.000864208,0.100789154
4084,4084,0.010697798,0.007919641,1.68e-18,0.0,0.359997364,0.0,0.0,3.62e-33,0.001593287,1.01e-19,0.0,0.001919268,0.0,0.000370375,0.011200995
4110,4110,0.979085673,0.245447062,0.032321033,0.106079492,0.126233118,0.063422136,0.011782043,1.5899999999999999e-40,0.0,0.003603437,0.100060149,0.059035072,0.106079492,0.05273742,0.089590656
4111,4111,0.979085774,0.134921394,0.051625738,0.001386357,0.12107083,0.048672871,0.0162003,4.0199999999999995e-40,0.003476264,0.014705341,0.001374123,0.01003617,0.001386357,0.017147499,0.0
4112,4112,0.979085875,0.006467752,0.054105424,3.05e-06,0.033064019,0.008849873,0.007363762,1.51e-68,0.0,0.018920051,3.03e-06,0.000159939,3.05e-06,0.018951996,0.011200995
